,epochs,SY0
0,0,0.36175784
1,1,0.3617022
2,2,0.3616256
3,3,0.36155102
4,4,0.36150712
5,5,0.36148986
6,6,0.3614873
7,7,0.36146376
8,8,0.36139914
9,9,0.36133316
10,10,0.3612856
11,11,0.36125475
12,12,0.36122987
13,13,0.36118704
14,14,0.36111966
15,15,0.36105183
16,16,0.3609951
17,17,0.3609513
18,18,0.3609182
19,19,0.36088878
20,20,0.360848
21,21,0.3607909
22,22,0.36073253
23,23,0.36068392
24,24,0.36064595
25,25,0.36060995
26,26,0.3605648
27,27,0.36051333
28,28,0.36046597
29,29,0.36042666
30,30,0.36039263
31,31,0.36035752
32,32,0.3603165
33,33,0.36027214
34,34,0.36023077
35,35,0.36019632
36,36,0.36016837
37,37,0.36014155
38,38,0.36010757
39,39,0.36006415
40,40,0.36001888
41,41,0.35997927
42,42,0.35994843
43,43,0.35992473
44,44,0.35990316
45,45,0.3598789
46,46,0.35985225
47,47,0.35982752
48,48,0.359808
49,49,0.3597932
50,50,0.35977855
51,51,0.35975838
52,52,0.35973236
53,53,0.35970613
54,54,0.35968426
55,55,0.3596669
56,56,0.35965037
57,57,0.35963047
58,58,0.35960737
59,59,0.35958502
60,60,0.35956633
61,61,0.35955033
62,62,0.35953325
63,63,0.35951194
64,64,0.35948747
65,65,0.35946319
66,66,0.35944092
67,67,0.35941955
68,68,0.35939664
69,69,0.35937095
70,70,0.35934412
71,71,0.35931852
72,72,0.359295
73,73,0.3592723
74,74,0.35924828
75,75,0.3592221
76,76,0.35919517
77,77,0.3591691
78,78,0.35914418
79,79,0.35911927
80,80,0.35909322
81,81,0.35906646
82,82,0.35904047
83,83,0.359016
84,84,0.35899246
85,85,0.35896817
86,86,0.35894215
87,87,0.3589147
88,88,0.35888666
89,89,0.35885796
90,90,0.358827
91,91,0.3587906
92,92,0.35874254
93,93,0.3586605
94,94,0.3585007
95,95,0.35833701
96,96,0.35822877
97,97,0.35816878
98,98,0.35813046
99,99,0.3580821
100,100,0.35802653
101,101,0.35798422
102,102,0.3579658
103,103,0.3579748
104,104,0.35799712
105,105,0.3579141
106,106,0.35777673
107,107,0.35765287
108,108,0.35755664
109,109,0.3574901
110,110,0.35745272
111,111,0.35743916
112,112,0.35743245
113,113,0.35739753
114,114,0.35734648
115,115,0.35728842
116,116,0.3572307
117,117,0.3571718
118,118,0.35709962
119,119,0.35702705
120,120,0.35696402
121,121,0.35690743
122,122,0.35685652
123,123,0.35680726
124,124,0.35674974
125,125,0.35668984
126,126,0.35663536
127,127,0.3565893
128,128,0.35654935
129,129,0.35651156
130,130,0.35647365
131,131,0.3564321
132,132,0.3563851
133,133,0.3563285
134,134,0.35625514
135,135,0.35616982
136,136,0.35608438
137,137,0.3560037
138,138,0.35592908
139,139,0.3558584
140,140,0.35578972
141,141,0.35572487
142,142,0.3556663
143,143,0.3556138
144,144,0.35556296
145,145,0.35550967
146,146,0.35544938
147,147,0.35538128
148,148,0.35530928
149,149,0.3552426
150,150,0.35518554
151,151,0.3551381
152,152,0.35509837
153,153,0.3550638
154,154,0.35503253
155,155,0.3550035
156,156,0.3549762
157,157,0.35495147
158,158,0.35493055
159,159,0.35491377
160,160,0.35489982
161,161,0.35488617
162,162,0.35487086
163,163,0.35485393
164,164,0.35483736
165,165,0.3548231
166,166,0.3548126
167,167,0.35480624
168,168,0.3548035
169,169,0.3548032
170,170,0.35480422
171,171,0.3548054
172,172,0.35480574
173,173,0.35480428
174,174,0.3548009
175,175,0.35479683
176,176,0.3547937
177,177,0.3547922
178,178,0.35479257
179,179,0.3547942
180,180,0.3547958
181,181,0.35479733
182,182,0.35479897
183,183,0.35480064
184,184,0.35480243
185,185,0.35480353
186,186,0.35480386
187,187,0.3548033
188,188,0.3548022
189,189,0.35480055
190,190,0.35479835
191,191,0.35479566
192,192,0.35479295
193,193,0.3547904
194,194,0.3547881
195,195,0.35478547
196,196,0.35478237
197,197,0.35477838
198,198,0.3547744
199,199,0.3547698
200,200,0.35476607
201,201,0.3547612
202,202,0.3547569
203,203,0.35475275
204,204,0.35474858
205,205,0.35474536
206,206,0.3547401
207,207,0.35473388
208,208,0.35472903
209,209,0.3547234
210,210,0.35471728
211,211,0.35471195
212,212,0.35470986
213,213,0.3547078
214,214,0.35470444
215,215,0.3546966
216,216,0.35468587
217,217,0.35467863
218,218,0.3546721
219,219,0.35466704
220,220,0.35466114
221,221,0.35465
222,222,0.35463855
223,223,0.35463202
224,224,0.35463095
225,225,0.3546289
226,226,0.35462213
227,227,0.35461468
228,228,0.35460812
229,229,0.35460407
230,230,0.35460457
231,231,0.35460505
232,232,0.35460362
233,233,0.35460067
234,234,0.35459858
235,235,0.35459435
236,236,0.35458812
237,237,0.3545827
238,238,0.35457894
239,239,0.35457766
240,240,0.35457975
241,241,0.35457975
242,242,0.35457605
243,243,0.35457167
244,244,0.35456622
245,245,0.35456157
246,246,0.35455927
247,247,0.35455638
248,248,0.3545528
249,249,0.354551
250,250,0.35454914
251,251,0.35454655
252,252,0.35454386
253,253,0.3545383
254,254,0.35453108
255,255,0.3545262
256,256,0.35452157
257,257,0.35451707
258,258,0.35451406
259,259,0.35451043
260,260,0.3545064
261,261,0.35450438
262,262,0.35450158
263,263,0.35449752
264,264,0.3544934
265,265,0.35448828
266,266,0.3544817
267,267,0.35447514
268,268,0.35446876
269,269,0.35446244
270,270,0.35445732
271,271,0.3544528
272,272,0.35444877
273,273,0.35444567
274,274,0.35444245
275,275,0.35443965
276,276,0.35443687
277,277,0.3544339
278,278,0.35443112
279,279,0.3544278
280,280,0.35442433
281,281,0.35442066
282,282,0.35441682
283,283,0.3544134
284,284,0.35440975
285,285,0.35440645
286,286,0.3544031
287,287,0.35440016
288,288,0.35439745
289,289,0.35439458
290,290,0.3543917
291,291,0.3543882
292,292,0.35438472
293,293,0.35438073
294,294,0.35437673
295,295,0.35437235
296,296,0.35436815
297,297,0.35436386
298,298,0.35435987
299,299,0.35435584
300,300,0.35435194
301,301,0.35434803
302,302,0.35434446
303,303,0.35434082
304,304,0.35433745
305,305,0.35433376
306,306,0.35433036
307,307,0.3543265
308,308,0.35432306
309,309,0.354319
310,310,0.35431555
311,311,0.3543116
312,312,0.35430834
313,313,0.35430476
314,314,0.35430145
315,315,0.35429773
316,316,0.35429406
317,317,0.3542902
318,318,0.35428655
319,319,0.35428295
320,320,0.35427964
321,321,0.35427618
322,322,0.35427305
323,323,0.35426953
324,324,0.3542665
325,325,0.35426286
326,326,0.35425997
327,327,0.35425657
328,328,0.3542539
329,329,0.3542509
330,330,0.35424823
331,331,0.35424516
332,332,0.35424182
333,333,0.35423818
334,334,0.3542346
335,335,0.35423133
336,336,0.35422826
337,337,0.3542254
338,338,0.3542223
339,339,0.35421938
340,340,0.354216
341,341,0.35421315
342,342,0.35420954
343,343,0.35420665
344,344,0.35420337
345,345,0.35420087
346,346,0.35419816
347,347,0.35419527
348,348,0.35419178
349,349,0.3541878
350,350,0.354184
351,351,0.35418028
352,352,0.35417742
353,353,0.3541742
354,354,0.35417163
355,355,0.35416824
356,356,0.35416526
357,357,0.35416213
358,358,0.35415944
359,359,0.35415682
360,360,0.35415345
361,361,0.35414994
362,362,0.35414585
363,363,0.35414276
364,364,0.35413927
365,365,0.35413638
366,366,0.35413346
367,367,0.354131
368,368,0.35412848
369,369,0.35412502
370,370,0.35412136
371,371,0.35411763
372,372,0.3541152
373,373,0.35411254
374,374,0.35411003
375,375,0.35410705
376,376,0.3541044
377,377,0.35410145
378,378,0.35409796
379,379,0.35409418
380,380,0.35409078
381,381,0.35408843
382,382,0.35408598
383,383,0.35408357
384,384,0.3540803
385,385,0.35407755
386,386,0.3540744
387,387,0.35407162
388,388,0.35406876
389,389,0.3540663
390,390,0.35406378
391,391,0.35406062
392,392,0.354057
393,393,0.3540532
394,394,0.35405016
395,395,0.3540471
396,396,0.3540445
397,397,0.3540415
398,398,0.35403895
399,399,0.3540363
400,400,0.3540338
401,401,0.3540309
402,402,0.3540277
403,403,0.35402447
404,404,0.35402128
405,405,0.35401842
406,406,0.3540153
407,407,0.3540125
408,408,0.35400945
409,409,0.35400686
410,410,0.35400409
411,411,0.3540018
412,412,0.35399947
413,413,0.3539971
414,414,0.3539943
415,415,0.35399094
416,416,0.35398757
417,417,0.35398424
418,418,0.35398147
419,419,0.35397863
420,420,0.35397607
421,421,0.35397336
422,422,0.353971
423,423,0.35396847
424,424,0.35396606
425,425,0.35396343
426,426,0.3539606
427,427,0.35395756
428,428,0.35395437
429,429,0.35395133
430,430,0.35394835
431,431,0.35394573
432,432,0.35394302
433,433,0.35394052
434,434,0.35393798
435,435,0.35393563
436,436,0.35393333
437,437,0.3539312
438,438,0.35392871
439,439,0.35392556
440,440,0.35392207
441,441,0.3539186
442,442,0.35391572
443,443,0.35391304
444,444,0.35391057
445,445,0.35390815
446,446,0.35390595
447,447,0.3539036
448,448,0.35390118
449,449,0.35389847
450,450,0.3538956
451,451,0.35389262
452,452,0.35388958
453,453,0.35388672
454,454,0.35388395
455,455,0.35388142
456,456,0.35387892
457,457,0.35387647
458,458,0.3538742
459,459,0.3538721
460,460,0.35387006
461,461,0.35386795
462,462,0.35386539
463,463,0.35386217
464,464,0.3538587
465,465,0.3538555
466,466,0.3538528
467,467,0.3538505
468,468,0.35384822
469,469,0.35384613
470,470,0.35384405
471,471,0.35384178
472,472,0.3538392
473,473,0.3538364
474,474,0.35383347
475,475,0.3538305
476,476,0.35382757
477,477,0.35382482
478,478,0.3538224
479,479,0.35382017
480,480,0.35381815
481,481,0.353816
482,482,0.3538142
483,483,0.35381246
484,484,0.35381052
485,485,0.3538081
486,486,0.35380518
487,487,0.35380197
488,488,0.35379875
489,489,0.353796
490,490,0.35379362
491,491,0.35379174
492,492,0.35378966
493,493,0.35378784
494,494,0.35378584
495,495,0.35378388
496,496,0.3537817
497,497,0.35377908
498,498,0.353776
499,499,0.35377276
500,500,0.3537699
501,501,0.3537673
502,502,0.3537653
503,503,0.3537632
504,504,0.35376155
505,505,0.35375974
506,506,0.35375792
507,507,0.35375574
508,508,0.35375318
509,509,0.3537502
510,510,0.353747
511,511,0.35374415
512,512,0.35374153
513,513,0.35373947
514,514,0.3537372
515,515,0.3537355
516,516,0.35373345
517,517,0.35373178
518,518,0.35373005
519,519,0.35372785
520,520,0.35372487
521,521,0.35372132
522,522,0.35371813
523,523,0.35371518
524,524,0.35371304
525,525,0.3537107
526,526,0.35370916
527,527,0.35370728
528,528,0.3537055
