,epochs,SY0
0,0,0.6879575
1,1,0.687648
2,2,0.68743443
3,3,0.6872743
4,4,0.68717873
5,5,0.6871303
6,6,0.6871088
7,7,0.68709785
8,8,0.6870606
9,9,0.6869621
10,10,0.68683076
11,11,0.6866925
12,12,0.6865552
13,13,0.68641853
14,14,0.68627614
15,15,0.6861126
16,16,0.6859044
17,17,0.68565124
18,18,0.6853957
19,19,0.68517214
20,20,0.68492657
21,21,0.68465143
22,22,0.68437284
23,23,0.6841132
24,24,0.68387556
25,25,0.6836502
26,26,0.6834141
27,27,0.6831577
28,28,0.68290645
29,29,0.68268955
30,30,0.68252194
31,31,0.6824026
32,32,0.6823224
33,33,0.6822715
34,34,0.6822416
35,35,0.68222356
36,36,0.68220776
37,37,0.68218654
38,38,0.6821573
39,39,0.6821208
40,40,0.6820764
41,41,0.6820198
42,42,0.68194944
43,43,0.68187016
44,44,0.6817903
45,45,0.68171626
46,46,0.68165046
47,47,0.68159294
48,48,0.68154323
49,49,0.68150294
50,50,0.68147373
51,51,0.6814567
52,52,0.6814516
53,53,0.68145746
54,54,0.6814724
55,55,0.6814942
56,56,0.68152034
57,57,0.6815493
58,58,0.6815796
59,59,0.6816105
60,60,0.6816415
61,61,0.6816724
62,62,0.6817029
63,63,0.6817331
64,64,0.6817627
65,65,0.6817918
66,66,0.6818201
67,67,0.6818474
68,68,0.6818736
69,69,0.6818988
70,70,0.6819231
71,71,0.6819465
72,72,0.6819691
73,73,0.6819906
74,74,0.68201077
75,75,0.6820293
76,76,0.68204594
77,77,0.6820608
78,78,0.68207395
79,79,0.682086
80,80,0.6820973
81,81,0.6821085
82,82,0.6821203
83,83,0.6821331
84,84,0.6821471
85,85,0.68216264
86,86,0.6821795
87,87,0.68219763
88,88,0.6822166
89,89,0.6822361
90,90,0.68225574
91,91,0.68227506
92,92,0.6822938
93,93,0.6823114
94,94,0.68232775
95,95,0.68234247
96,96,0.6823556
97,97,0.6823671
98,98,0.6823773
99,99,0.6823866
100,100,0.6823953
101,101,0.6824038
102,102,0.6824124
103,103,0.6824213
104,104,0.68243074
105,105,0.68244076
106,106,0.6824513
107,107,0.6824624
108,108,0.6824739
109,109,0.68248564
110,110,0.6824975
111,111,0.6825092
112,112,0.6825205
113,113,0.6825313
114,114,0.68254155
115,115,0.68255115
116,116,0.68256
117,117,0.6825683
118,118,0.68257606
119,119,0.68258333
120,120,0.6825901
121,121,0.6825967
122,122,0.68260306
123,123,0.6826094
124,124,0.68261564
125,125,0.682622
126,126,0.6826284
127,127,0.68263483
128,128,0.6826413
129,129,0.6826479
130,130,0.68265444
131,131,0.682661
132,132,0.6826675
133,133,0.68267393
134,134,0.6826803
135,135,0.6826866
136,136,0.6826929
137,137,0.6826991
138,138,0.6827052
139,139,0.6827113
140,140,0.68271744
141,141,0.68272364
142,142,0.6827298
143,143,0.682736
144,144,0.6827423
145,145,0.6827486
146,146,0.68275505
147,147,0.68276155
148,148,0.6827681
149,149,0.68277484
150,150,0.68278176
151,151,0.6827887
152,152,0.6827959
153,153,0.6828032
154,154,0.68281066
155,155,0.68281823
156,156,0.68282586
157,157,0.6828335
158,158,0.6828411
159,159,0.68284875
160,160,0.68285626
161,161,0.68286365
162,162,0.6828709
163,163,0.68287814
164,164,0.6828853
165,165,0.68289244
166,166,0.6828996
167,167,0.68290687
168,168,0.68291426
169,169,0.6829217
170,170,0.6829293
171,171,0.6829368
172,172,0.6829441
173,173,0.6829513
174,174,0.68295807
175,175,0.6829645
176,176,0.68297046
177,177,0.682976
178,178,0.68298113
179,179,0.6829859
180,180,0.68299043
181,181,0.6829948
182,182,0.682999
183,183,0.68300307
184,184,0.68300706
185,185,0.6830109
186,186,0.68301463
187,187,0.68301827
188,188,0.6830218
189,189,0.6830252
190,190,0.68302846
191,191,0.68303174
192,192,0.683035
193,193,0.68303823
194,194,0.6830415
195,195,0.68304485
196,196,0.6830483
197,197,0.6830519
198,198,0.6830555
199,199,0.6830592
200,200,0.683063
201,201,0.68306667
202,202,0.68307036
203,203,0.683074
204,204,0.68307763
205,205,0.6830812
206,206,0.6830849
207,207,0.68308854
208,208,0.6830923
209,209,0.68309605
210,210,0.6830999
211,211,0.68310386
212,212,0.6831078
213,213,0.6831118
214,214,0.6831159
215,215,0.68312013
216,216,0.6831244
217,217,0.68312883
218,218,0.68313336
219,219,0.6831381
220,220,0.68314296
221,221,0.68314797
222,222,0.6831532
223,223,0.6831586
224,224,0.68316406
225,225,0.68316966
226,226,0.68317544
227,227,0.6831812
228,228,0.6831872
229,229,0.68319315
230,230,0.6831992
231,231,0.68320537
232,232,0.6832115
233,233,0.6832177
