,epochs,lmbd
0,0,0.3535927
1,1,0.3537187
2,2,0.35386124
3,3,0.35401276
4,4,0.35416952
5,5,0.3543288
6,6,0.35448822
7,7,0.35464483
8,8,0.3547958
9,9,0.35493892
10,10,0.35507372
11,11,0.3552015
12,12,0.3553251
13,13,0.3554477
14,14,0.3555718
15,15,0.35569888
16,16,0.3558291
17,17,0.3559616
18,18,0.35609478
19,19,0.35622668
20,20,0.35635522
21,21,0.35647884
22,22,0.3565968
23,23,0.3567094
24,24,0.35681796
25,25,0.3569242
26,26,0.3570297
27,27,0.35713553
28,28,0.35724175
29,29,0.35734764
30,30,0.35745177
31,31,0.35755244
32,32,0.35764813
33,33,0.35773814
34,34,0.3578226
35,35,0.35790253
36,36,0.3579794
37,37,0.3580546
38,38,0.35812896
39,39,0.35820255
40,40,0.3582747
41,41,0.3583443
42,42,0.35841003
43,43,0.35847113
44,44,0.35852748
45,45,0.35857967
46,46,0.35862893
47,47,0.35867634
48,48,0.3587227
49,49,0.35876796
50,50,0.35881156
51,51,0.3588525
52,52,0.35889
53,53,0.35892358
54,54,0.35895345
55,55,0.35898048
56,56,0.35900563
57,57,0.3590298
58,58,0.3590534
59,59,0.35907617
60,60,0.35909757
61,61,0.35911688
62,62,0.35913372
63,63,0.35914806
64,64,0.3591604
65,65,0.3591715
66,66,0.359182
67,67,0.35919213
68,68,0.3592018
69,69,0.3592104
70,70,0.35921755
71,71,0.35922292
72,72,0.35922658
73,73,0.35922888
74,74,0.3592303
75,75,0.35923135
76,76,0.35923222
77,77,0.35923272
78,78,0.35923252
79,79,0.3592313
80,80,0.3592289
81,81,0.35922554
82,82,0.3592215
83,83,0.35921708
84,84,0.35921252
85,85,0.35920796
86,86,0.35920322
87,87,0.3591981
88,88,0.35919252
89,89,0.35918656
90,90,0.35918033
91,91,0.35917413
92,92,0.359168
93,93,0.3591621
94,94,0.35915625
95,95,0.35915038
96,96,0.35914433
97,97,0.359138
98,98,0.3591314
99,99,0.35912403
100,100,0.35911483
101,101,0.35910037
102,102,0.35907677
103,103,0.3590434
104,104,0.35900503
105,105,0.3589695
106,106,0.35894132
107,107,0.35891774
108,108,0.35889068
109,109,0.3588534
110,110,0.3588056
111,111,0.35875383
112,112,0.3587065
113,113,0.35866725
114,114,0.3586328
