,epochs,loss
0,0,0.28313273191452026
1,1,0.22515442967414856
2,2,0.23647451400756836
3,3,0.2351868450641632
4,4,0.22441466152668
5,5,0.21480830013751984
6,6,0.2110958844423294
7,7,0.20614799857139587
8,8,0.19967424869537354
9,9,0.19685979187488556
10,10,0.20358425378799438
11,11,0.20104587078094482
12,12,0.19313949346542358
13,13,0.19288501143455505
14,14,0.19428573548793793
15,15,0.1946149468421936
16,16,0.19691987335681915
17,17,0.19414548575878143
18,18,0.19355641305446625
19,19,0.19174441695213318
20,20,0.18949183821678162
21,21,0.18792474269866943
22,22,0.18839161098003387
23,23,0.18994617462158203
24,24,0.18882250785827637
25,25,0.18772585690021515
26,26,0.18651656806468964
27,27,0.18603657186031342
28,28,0.18611232936382294
29,29,0.18582481145858765
30,30,0.18619392812252045
31,31,0.18518464267253876
32,32,0.1850867122411728
33,33,0.18467937409877777
34,34,0.18398907780647278
35,35,0.1835961490869522
36,36,0.18402546644210815
37,37,0.18377646803855896
38,38,0.18336094915866852
39,39,0.18324407935142517
40,40,0.1830943375825882
41,41,0.18278218805789948
42,42,0.18252211809158325
43,43,0.1827000230550766
44,44,0.1821904480457306
45,45,0.18221355974674225
46,46,0.18206118047237396
47,47,0.18176034092903137
48,48,0.1818375289440155
49,49,0.1816139966249466
50,50,0.18151599168777466
51,51,0.18151158094406128
52,52,0.18132801353931427
53,53,0.18119306862354279
54,54,0.181209534406662
55,55,0.18102826178073883
56,56,0.18097496032714844
57,57,0.18092074990272522
58,58,0.18076474964618683
59,59,0.18072548508644104
60,60,0.18062300980091095
61,61,0.18059319257736206
62,62,0.18045707046985626
63,63,0.1804145723581314
64,64,0.18021221458911896
65,65,0.18018130958080292
66,66,0.17997026443481445
67,67,0.17983195185661316
68,68,0.17951440811157227
69,69,0.17895543575286865
70,70,0.17753297090530396
71,71,0.17188601195812225
72,72,0.1392928808927536
73,73,0.12176574021577835
74,74,0.14666035771369934
75,75,0.15425054728984833
76,76,0.13593794405460358
77,77,0.12190045416355133
78,78,0.12979787588119507
79,79,0.14459159970283508
80,80,0.13168904185295105
81,81,0.12288541346788406
82,82,0.12575112283229828
83,83,0.1299213320016861
84,84,0.12573131918907166
85,85,0.11636456847190857
86,86,0.11613444238901138
87,87,0.12469935417175293
88,88,0.11748941242694855
89,89,0.11301359534263611
90,90,0.11746985465288162
91,91,0.11918385326862335
92,92,0.1152157112956047
93,93,0.11064530909061432
94,94,0.11231845617294312
95,95,0.11374538391828537
96,96,0.10882668942213058
97,97,0.10820681601762772
98,98,0.10935602337121964
99,99,0.10893254727125168
100,100,0.10714952647686005
101,101,0.10522541403770447
102,102,0.10460668057203293
103,103,0.10506948828697205
104,104,0.10466524213552475
105,105,0.10350899398326874
106,106,0.10308026522397995
107,107,0.10351143777370453
108,108,0.10392090678215027
109,109,0.1038094311952591
110,110,0.10331534594297409
111,111,0.10291332751512527
112,112,0.10288240760564804
113,113,0.10294454544782639
114,114,0.10267683863639832
115,115,0.1022588461637497
116,116,0.1020495742559433
117,117,0.10204154253005981
118,118,0.10206335783004761
119,119,0.10200770944356918
120,120,0.10188736766576767
121,121,0.10178917646408081
122,122,0.10176081955432892
123,123,0.10174082219600677
124,124,0.10165135562419891
125,125,0.10150668770074844
126,126,0.1013859435915947
127,127,0.10132856667041779
128,128,0.10130687057971954
129,129,0.10127584636211395
130,130,0.10122012346982956
131,131,0.10115884244441986
132,132,0.10111720114946365
133,133,0.10109639912843704
134,134,0.10107335448265076
135,135,0.10103345662355423
136,136,0.10098633915185928
137,137,0.10094928741455078
138,138,0.10092505812644958
139,139,0.10090314596891403
140,140,0.10087524354457855
141,141,0.10084342956542969
142,142,0.10081427544355392
143,143,0.10078991949558258
144,144,0.1007663831114769
145,145,0.10073912888765335
146,146,0.10070808231830597
147,147,0.10067766904830933
148,148,0.10065203905105591
149,149,0.10063132643699646
150,150,0.10061213374137878
151,151,0.10059164464473724
152,152,0.1005701795220375
153,153,0.10054953396320343
154,154,0.1005299836397171
155,155,0.10051001608371735
156,156,0.10048864036798477
157,157,0.100466787815094
158,158,0.10044597834348679
159,159,0.10042629390954971
160,160,0.1004069373011589
161,161,0.10038711130619049
162,162,0.10036705434322357
163,163,0.1003475934267044
164,164,0.1003292053937912
165,165,0.10031171888113022
166,166,0.10029461234807968
167,167,0.10027752071619034
168,168,0.10026034712791443
169,169,0.10024304687976837
170,170,0.1002255529165268
171,171,0.10020790249109268
172,172,0.10019014775753021
173,173,0.10017270594835281
174,174,0.10015575587749481
175,175,0.10013920813798904
176,176,0.10012278705835342
177,177,0.10010640323162079
178,178,0.1000899225473404
179,179,0.10007333010435104
180,180,0.10005664825439453
181,181,0.10003989934921265
182,182,0.10002326965332031
183,183,0.10000686347484589
184,184,0.09999069571495056
185,185,0.09997465461492538
186,186,0.09995873272418976
187,187,0.09994284808635712
188,188,0.09992701560258865
189,189,0.09991119056940079
190,190,0.09989534318447113
191,191,0.09987954050302505
192,192,0.09986377507448196
193,193,0.09984812140464783
194,194,0.09983249008655548
195,195,0.09981697797775269
196,196,0.09980156272649765
197,197,0.09978634119033813
198,198,0.09977127611637115
199,199,0.09975636005401611
200,200,0.09974159300327301
201,201,0.09972702711820602
202,202,0.09971262514591217
203,203,0.09969844669103622
204,204,0.09968443959951401
205,205,0.0996706560254097
206,206,0.09965704381465912
207,207,0.09964361786842346
208,208,0.09963035583496094
209,209,0.09961723536252975
210,210,0.0996042788028717
211,211,0.09959143400192261
212,212,0.09957866370677948
213,213,0.09956598281860352
214,214,0.09955339133739471
215,215,0.0995408371090889
216,216,0.09952834993600845
217,217,0.09951586276292801
218,218,0.09950345009565353
219,219,0.09949109703302383
220,220,0.09947885572910309
221,221,0.09946663677692413
222,222,0.0994543731212616
223,223,0.09944196790456772
224,224,0.0994294136762619
225,225,0.0994168072938919
226,226,0.09940429776906967
227,227,0.09939172118902206
228,228,0.09937912225723267
229,229,0.0993664562702179
230,230,0.09935379773378372
231,231,0.09934105724096298
