,t,gamma
0,0.0,4.517399e-07
1,0.01,6.490909e-07
2,0.02,7.740222e-07
3,0.03,8.274876e-07
4,0.04,8.216463e-07
5,0.05,7.7849256e-07
6,0.06,7.2413314e-07
7,0.07,6.839e-07
8,0.08,6.763302e-07
9,0.09,7.0878497e-07
10,0.1,7.76168e-07
11,0.11,8.6325036e-07
12,0.12,9.518527e-07
13,0.13,1.025226e-06
14,0.14,1.0704362e-06
15,0.15,1.0817611e-06
16,0.16,1.061108e-06
17,0.17,1.0140501e-06
18,0.18,9.501838e-07
19,0.19,8.805059e-07
20,0.2,8.170866e-07
21,0.21,7.689856e-07
22,0.22,7.4746833e-07
23,0.23,7.5879325e-07
24,0.24,8.078181e-07
25,0.25,8.9862573e-07
26,0.26,1.0302626e-06
27,0.27,1.2028777e-06
28,0.28,1.412239e-06
29,0.29,1.6536974e-06
30,0.3,1.921948e-06
31,0.31,2.209928e-06
32,0.32,2.5106633e-06
33,0.33,2.8160177e-06
34,0.34,3.1204784e-06
35,0.35,3.416326e-06
36,0.36,3.6982262e-06
37,0.37,3.9620363e-06
38,0.38,4.2018555e-06
39,0.39,4.416015e-06
40,0.4,4.601952e-06
41,0.41,4.7583544e-06
42,0.42,4.8845377e-06
43,0.43,4.981693e-06
44,0.44,5.0499702e-06
45,0.45,5.0911867e-06
46,0.46,5.109158e-06
47,0.47,5.1038232e-06
48,0.48,5.0802496e-06
49,0.49,5.040195e-06
50,0.5,4.987296e-06
51,0.51,4.925605e-06
52,0.52,4.858043e-06
53,0.53,4.7879184e-06
54,0.54,4.7191047e-06
55,0.55,4.6543446e-06
56,0.56,4.598167e-06
57,0.57,4.552987e-06
58,0.58,4.523125e-06
59,0.59,4.5100714e-06
60,0.6,4.518595e-06
61,0.61,4.5504835e-06
62,0.62,4.6100286e-06
63,0.63,4.6989585e-06
64,0.64,4.821118e-06
65,0.65,4.9792793e-06
66,0.66,5.1763323e-06
67,0.67,5.4141547e-06
68,0.68,5.6973067e-06
69,0.69,6.0277844e-06
70,0.7,6.4090455e-06
71,0.71,6.843057e-06
72,0.72,7.334348e-06
73,0.73,7.884529e-06
74,0.74,8.497801e-06
75,0.75,9.177026e-06
76,0.76,9.92563e-06
77,0.77,1.0746417e-05
78,0.78,1.1642989e-05
79,0.79,1.2618926e-05
80,0.8,1.3676968e-05
81,0.81,1.482099e-05
82,0.82,1.6053405e-05
83,0.83,1.7378059e-05
84,0.84,1.8797306e-05
85,0.85,2.0314004e-05
86,0.86,2.1930395e-05
87,0.87,2.3649094e-05
88,0.88,2.5470463e-05
89,0.89,2.7397333e-05
90,0.9,2.942854e-05
91,0.91,3.1565425e-05
92,0.92,3.3805278e-05
93,0.93,3.614768e-05
94,0.94,3.859007e-05
95,0.95,4.112783e-05
96,0.96,4.375678e-05
97,0.97,4.6471625e-05
98,0.98,4.9265414e-05
99,0.99,5.213076e-05
100,1.0,5.505812e-05
101,1.0,5.505812e-05
102,1.02,6.1063496e-05
103,1.04,6.7196524e-05
104,1.06,7.3365365e-05
105,1.08,7.947514e-05
106,1.1,8.543468e-05
107,1.12,9.115846e-05
