,epochs,Hp
0,0,0.16804789
1,1,0.16813716
2,2,0.16822563
3,3,0.16831407
4,4,0.16840138
5,5,0.16848773
6,6,0.16857325
7,7,0.16865823
8,8,0.16874313
9,9,0.1688283
10,10,0.16891341
11,11,0.16899721
12,12,0.16907981
13,13,0.1691624
14,14,0.16924533
15,15,0.16932859
16,16,0.16941208
17,17,0.16949555
18,18,0.16957872
19,19,0.16966118
20,20,0.16974263
21,21,0.16982274
22,22,0.16990133
23,23,0.16997857
24,24,0.17005505
25,25,0.17013127
26,26,0.1702075
27,27,0.17028375
28,28,0.17035976
29,29,0.17043501
30,30,0.17050827
31,31,0.17057694
32,32,0.17063855
33,33,0.17069404
34,34,0.17074671
35,35,0.17079934
36,36,0.17085329
37,37,0.17090878
38,38,0.17096503
39,39,0.17102057
40,40,0.17107384
41,41,0.17112447
42,42,0.17117341
43,43,0.171222
44,44,0.17127112
45,45,0.17132099
46,46,0.1713713
47,47,0.17142123
48,48,0.17146966
49,49,0.17151557
50,50,0.1715588
51,51,0.17160013
52,52,0.17164062
53,53,0.17168097
54,54,0.17172144
55,55,0.17176181
56,56,0.17180152
57,57,0.17183997
58,58,0.17187686
59,59,0.1719125
60,60,0.1719476
61,61,0.17198287
62,62,0.17201875
63,63,0.1720553
64,64,0.17209223
65,65,0.17212905
66,66,0.17216553
67,67,0.1722019
68,68,0.17223881
69,69,0.17227684
70,70,0.17231624
71,71,0.17235686
72,72,0.17239815
73,73,0.1724393
74,74,0.1724796
75,75,0.17251866
76,76,0.1725564
77,77,0.1725929
78,78,0.17262805
79,79,0.17266141
80,80,0.1726923
81,81,0.17272
82,82,0.1727439
83,83,0.17276388
84,84,0.17278016
85,85,0.17279302
86,86,0.17280272
87,87,0.1728093
88,88,0.17281274
89,89,0.17281301
90,90,0.17281023
91,91,0.1728047
92,92,0.17279685
93,93,0.17278704
94,94,0.17277558
95,95,0.17276265
96,96,0.17274836
97,97,0.17273289
98,98,0.17271648
99,99,0.17269947
100,100,0.17268214
101,101,0.17266476
102,102,0.17264746
103,103,0.1726303
104,104,0.1726133
105,105,0.17259654
106,106,0.17258021
107,107,0.17256443
108,108,0.17254937
109,109,0.17253503
110,110,0.1725214
111,111,0.17250837
112,112,0.17249592
113,113,0.17248398
114,114,0.1724726
115,115,0.17246178
116,116,0.17245153
117,117,0.17244177
118,118,0.17243241
119,119,0.17242335
120,120,0.17241451
121,121,0.1724059
122,122,0.17239748
123,123,0.17238924
124,124,0.17238112
125,125,0.17237307
126,126,0.17236502
127,127,0.17235698
128,128,0.17234895
129,129,0.17234096
130,130,0.17233305
131,131,0.17232522
132,132,0.17231746
133,133,0.17230976
134,134,0.1723021
135,135,0.1722945
136,136,0.17228694
137,137,0.17227943
138,138,0.17227195
139,139,0.17226444
140,140,0.17225689
141,141,0.17224926
142,142,0.17224155
143,143,0.17223375
144,144,0.17222586
145,145,0.17221786
146,146,0.17220975
147,147,0.17220154
148,148,0.17219324
149,149,0.17218488
150,150,0.17217647
151,151,0.17216802
152,152,0.17215955
153,153,0.17215107
154,154,0.1721426
155,155,0.17213415
156,156,0.17212576
157,157,0.17211743
158,158,0.1721092
159,159,0.17210105
160,160,0.17209303
161,161,0.17208515
162,162,0.17207739
163,163,0.17206979
164,164,0.17206235
165,165,0.17205508
166,166,0.17204797
167,167,0.17204104
168,168,0.17203428
169,169,0.17202768
170,170,0.17202124
171,171,0.17201498
172,172,0.17200887
173,173,0.17200291
174,174,0.1719971
175,175,0.17199144
176,176,0.17198592
177,177,0.17198054
178,178,0.1719753
179,179,0.17197017
180,180,0.17196518
181,181,0.1719603
182,182,0.17195554
183,183,0.17195088
184,184,0.17194633
185,185,0.17194189
186,186,0.17193756
187,187,0.17193332
188,188,0.17192921
189,189,0.1719252
190,190,0.17192131
191,191,0.17191754
192,192,0.1719139
193,193,0.17191039
194,194,0.17190701
195,195,0.17190377
196,196,0.17190067
197,197,0.17189771
198,198,0.17189491
199,199,0.17189226
200,200,0.17188975
201,201,0.17188741
202,202,0.17188524
203,203,0.17188323
204,204,0.17188136
205,205,0.17187966
206,206,0.17187813
207,207,0.17187676
208,208,0.17187555
209,209,0.1718745
210,210,0.17187363
211,211,0.17187291
212,212,0.17187235
213,213,0.17187196
214,214,0.17187174
215,215,0.17187166
216,216,0.17187175
217,217,0.17187199
218,218,0.17187238
219,219,0.17187293
220,220,0.17187363
221,221,0.17187446
222,222,0.17187545
223,223,0.17187658
224,224,0.17187786
225,225,0.17187928
226,226,0.17188086
227,227,0.17188257
228,228,0.17188445
229,229,0.17188646
230,230,0.17188862
231,231,0.17189096
232,232,0.17189345
233,233,0.17189611
234,234,0.17189895
235,235,0.17190194
236,236,0.1719051
237,237,0.17190842
238,238,0.17191191
239,239,0.17191555
240,240,0.17191933
241,241,0.1719233
242,242,0.17192739
243,243,0.17193165
244,244,0.17193606
245,245,0.17194062
246,246,0.17194535
247,247,0.17195024
248,248,0.17195526
249,249,0.17196046
250,250,0.17196581
251,251,0.1719713
252,252,0.17197695
253,253,0.17198277
254,254,0.17198874
255,255,0.17199486
256,256,0.17200112
257,257,0.17200755
258,258,0.17201412
259,259,0.17202082
260,260,0.17202769
261,261,0.1720347
262,262,0.17204185
263,263,0.17204916
264,264,0.17205663
265,265,0.17206424
266,266,0.17207204
267,267,0.17208
268,268,0.1720881
269,269,0.17209637
270,270,0.17210479
271,271,0.17211334
272,272,0.17212205
273,273,0.17213087
274,274,0.17213984
275,275,0.17214894
276,276,0.17215817
277,277,0.17216751
278,278,0.17217697
279,279,0.17218654
280,280,0.17219622
281,281,0.17220603
282,282,0.17221594
283,283,0.17222595
284,284,0.17223608
285,285,0.17224634
286,286,0.1722567
287,287,0.17226715
288,288,0.17227773
289,289,0.17228843
290,290,0.17229925
291,291,0.17231019
292,292,0.17232125
293,293,0.1723324
294,294,0.1723437
295,295,0.17235512
296,296,0.17236663
297,297,0.17237827
298,298,0.17239003
299,299,0.1724019
300,300,0.17241387
301,301,0.17242594
302,302,0.17243811
303,303,0.17245038
304,304,0.17246272
305,305,0.17247514
306,306,0.17248763
307,307,0.1725002
308,308,0.17251281
309,309,0.17252551
310,310,0.17253827
311,311,0.1725511
312,312,0.17256398
313,313,0.17257696
314,314,0.17259
315,315,0.1726031
316,316,0.17261624
317,317,0.17262943
318,318,0.17264266
319,319,0.17265593
320,320,0.17266922
321,321,0.17268252
322,322,0.17269585
323,323,0.17270917
324,324,0.17272249
325,325,0.17273583
326,326,0.17274915
327,327,0.17276248
328,328,0.17277582
329,329,0.17278916
330,330,0.1728025
331,331,0.17281583
332,332,0.17282918
333,333,0.17284252
334,334,0.17285585
335,335,0.17286919
336,336,0.17288253
337,337,0.17289588
338,338,0.17290922
339,339,0.17292258
340,340,0.17293596
341,341,0.17294936
342,342,0.17296278
343,343,0.17297624
344,344,0.17298973
345,345,0.17300326
346,346,0.17301683
347,347,0.17303045
348,348,0.1730441
349,349,0.17305781
350,350,0.17307158
351,351,0.1730854
352,352,0.17309926
353,353,0.17311321
354,354,0.17312719
355,355,0.17314124
356,356,0.17315534
357,357,0.17316948
358,358,0.1731837
359,359,0.17319797
360,360,0.17321227
361,361,0.17322662
362,362,0.17324102
363,363,0.17325544
364,364,0.17326991
365,365,0.1732844
366,366,0.1732989
367,367,0.17331341
368,368,0.17332794
369,369,0.17334245
370,370,0.17335697
371,371,0.17337148
372,372,0.17338598
373,373,0.17340049
374,374,0.17341499
375,375,0.17342947
376,376,0.17344397
377,377,0.17345846
378,378,0.17347296
379,379,0.17348744
380,380,0.17350194
381,381,0.17351642
382,382,0.1735309
383,383,0.17354536
384,384,0.17355981
385,385,0.17357422
386,386,0.17358862
387,387,0.17360298
388,388,0.1736173
389,389,0.1736316
390,390,0.17364584
391,391,0.17366004
392,392,0.1736742
393,393,0.17368832
394,394,0.1737024
395,395,0.17371644
396,396,0.17373046
397,397,0.17374444
398,398,0.17375839
399,399,0.17377229
400,400,0.17378618
401,401,0.17380004
402,402,0.17381388
403,403,0.1738277
404,404,0.17384149
405,405,0.17385527
406,406,0.17386903
407,407,0.17388275
408,408,0.17389646
409,409,0.17391016
410,410,0.17392382
411,411,0.17393747
412,412,0.1739511
413,413,0.17396471
414,414,0.17397828
415,415,0.17399184
416,416,0.17400537
417,417,0.17401887
418,418,0.17403236
419,419,0.17404582
420,420,0.17405924
421,421,0.17407265
422,422,0.17408603
423,423,0.1740994
424,424,0.17411274
425,425,0.17412604
426,426,0.17413935
427,427,0.17415261
428,428,0.17416587
429,429,0.17417909
430,430,0.1741923
431,431,0.17420547
432,432,0.17421862
433,433,0.17423175
434,434,0.17424485
435,435,0.17425793
436,436,0.17427099
437,437,0.17428401
438,438,0.174297
439,439,0.17430997
440,440,0.1743229
441,441,0.17433581
442,442,0.17434867
443,443,0.17436151
444,444,0.1743743
445,445,0.17438705
446,446,0.17439978
447,447,0.17441246
448,448,0.17442508
449,449,0.17443764
450,450,0.17445016
451,451,0.17446262
452,452,0.17447503
453,453,0.17448738
454,454,0.17449968
455,455,0.17451191
456,456,0.1745241
457,457,0.17453623
458,458,0.1745483
459,459,0.17456031
460,460,0.17457227
461,461,0.1745842
462,462,0.17459606
463,463,0.17460786
464,464,0.17461963
465,465,0.17463134
466,466,0.17464302
467,467,0.17465466
468,468,0.17466626
469,469,0.17467782
470,470,0.17468935
471,471,0.17470086
472,472,0.17471233
473,473,0.17472379
474,474,0.17473523
475,475,0.17474665
476,476,0.17475805
477,477,0.17476945
478,478,0.17478085
479,479,0.17479229
480,480,0.1748038
481,481,0.17481536
482,482,0.17482695
483,483,0.17483857
484,484,0.1748502
485,485,0.17486182
486,486,0.1748734
487,487,0.17488493
488,488,0.17489642
489,489,0.17490783
490,490,0.17491922
491,491,0.17493057
492,492,0.1749419
493,493,0.17495324
494,494,0.17496458
495,495,0.17497593
496,496,0.1749873
497,497,0.17499869
498,498,0.17501007
499,499,0.17502147
500,500,0.17503287
501,501,0.17504425
502,502,0.17505565
503,503,0.17506705
504,504,0.17507844
505,505,0.17508982
506,506,0.1751012
507,507,0.17511258
508,508,0.1751239
509,509,0.1751352
510,510,0.17514645
511,511,0.17515764
512,512,0.17516877
513,513,0.17517984
514,514,0.17519087
515,515,0.17520186
516,516,0.17521283
517,517,0.17522378
518,518,0.17523469
519,519,0.17524558
520,520,0.17525646
521,521,0.17526731
522,522,0.17527813
523,523,0.17528895
524,524,0.17529972
525,525,0.17531049
526,526,0.17532124
527,527,0.17533195
528,528,0.17534266
529,529,0.17535335
530,530,0.17536402
531,531,0.17537464
532,532,0.17538527
533,533,0.17539585
534,534,0.17540641
535,535,0.17541695
536,536,0.17542747
537,537,0.17543796
538,538,0.17544843
539,539,0.1754589
540,540,0.17546934
541,541,0.17547977
542,542,0.17549019
543,543,0.17550059
544,544,0.17551097
545,545,0.17552134
546,546,0.1755317
547,547,0.17554204
548,548,0.17555238
549,549,0.1755627
550,550,0.175573
551,551,0.1755833
552,552,0.17559357
553,553,0.17560384
554,554,0.17561407
555,555,0.17562428
556,556,0.17563447
557,557,0.17564462
558,558,0.17565475
559,559,0.17566484
560,560,0.1756749
561,561,0.17568493
562,562,0.17569493
563,563,0.1757049
564,564,0.17571484
565,565,0.17572474
566,566,0.17573464
567,567,0.1757445
568,568,0.17575435
569,569,0.17576416
570,570,0.17577396
571,571,0.17578374
572,572,0.1757935
573,573,0.17580324
574,574,0.17581296
575,575,0.17582268
576,576,0.17583238
577,577,0.17584205
578,578,0.1758517
579,579,0.17586136
580,580,0.17587097
581,581,0.17588058
582,582,0.17589018
583,583,0.17589974
584,584,0.17590928
585,585,0.17591882
586,586,0.17592834
587,587,0.17593785
588,588,0.17594732
589,589,0.17595679
590,590,0.17596623
591,591,0.17597567
592,592,0.17598508
593,593,0.17599449
594,594,0.17600387
595,595,0.17601323
596,596,0.17602259
597,597,0.17603192
598,598,0.17604125
599,599,0.17605054
600,600,0.17605984
601,601,0.17606911
602,602,0.17607835
603,603,0.17608757
604,604,0.1760968
605,605,0.17610599
606,606,0.17611517
607,607,0.17612432
608,608,0.17613344
609,609,0.17614256
610,610,0.17615166
611,611,0.17616074
612,612,0.1761698
613,613,0.17617884
614,614,0.17618786
615,615,0.17619686
616,616,0.17620584
617,617,0.17621481
618,618,0.17622377
619,619,0.1762327
620,620,0.17624159
621,621,0.17625049
622,622,0.17625935
623,623,0.1762682
624,624,0.17627704
625,625,0.17628585
626,626,0.17629464
627,627,0.17630342
628,628,0.17631218
629,629,0.17632091
630,630,0.17632963
631,631,0.17633832
632,632,0.17634699
633,633,0.17635563
634,634,0.17636426
635,635,0.17637287
636,636,0.17638145
637,637,0.17639002
638,638,0.17639856
639,639,0.17640708
640,640,0.17641559
641,641,0.17642407
642,642,0.17643252
