,epochs,Hp
0,0,0.34544563
1,1,0.34526503
2,2,0.3450894
3,3,0.34491912
4,4,0.3447545
5,5,0.3445952
6,6,0.34444138
7,7,0.34429252
8,8,0.34414858
9,9,0.34400916
10,10,0.34387398
11,11,0.3437428
12,12,0.3436154
13,13,0.3434916
14,14,0.34337124
15,15,0.3432541
16,16,0.3431401
17,17,0.34302908
18,18,0.34292096
19,19,0.3428156
20,20,0.34271288
21,21,0.3426127
22,22,0.34251502
23,23,0.34241974
24,24,0.3423268
25,25,0.3422361
26,26,0.3421476
27,27,0.34206113
28,28,0.3419766
29,29,0.3418939
30,30,0.3418128
31,31,0.34173277
32,32,0.34165293
33,33,0.3415704
34,34,0.34147075
35,35,0.3413858
36,36,0.3413095
37,37,0.34124368
38,38,0.34118658
39,39,0.34113774
40,40,0.34109718
41,41,0.34105766
42,42,0.34101447
43,43,0.34097475
44,44,0.34094265
45,45,0.34091684
46,46,0.34089643
47,47,0.3408825
48,48,0.3408743
49,49,0.34085745
50,50,0.34082642
51,51,0.34079057
52,52,0.34075955
53,53,0.3407357
54,54,0.34071636
55,55,0.34069505
56,56,0.34066638
57,57,0.34063107
58,58,0.34059462
59,59,0.34056082
60,60,0.3405313
61,61,0.34050477
62,62,0.34047905
63,63,0.3404522
64,64,0.3404221
65,65,0.340389
66,66,0.34035558
67,67,0.34032306
68,68,0.34029183
69,69,0.34026152
70,70,0.3402311
71,71,0.34019855
72,72,0.34016344
73,73,0.3401277
74,74,0.34009305
75,75,0.34006032
76,76,0.34002963
77,77,0.3400003
78,78,0.3399713
79,79,0.33994168
80,80,0.3399115
81,81,0.33988175
82,82,0.3398534
83,83,0.33982688
84,84,0.33980182
85,85,0.33977732
86,86,0.33975226
87,87,0.33972597
88,88,0.33969894
89,89,0.33967215
90,90,0.33964634
91,91,0.33962178
92,92,0.339598
93,93,0.33957428
94,94,0.33955002
95,95,0.33952534
96,96,0.339501
97,97,0.33947757
98,98,0.33945522
99,99,0.3394336
100,100,0.33941194
101,101,0.33938965
102,102,0.3393668
103,103,0.33934388
104,104,0.33932143
105,105,0.33929962
106,106,0.3392781
107,107,0.33925644
108,108,0.33923435
109,109,0.33921206
110,110,0.33919004
111,111,0.33916867
112,112,0.339148
113,113,0.33912775
114,114,0.33910748
115,115,0.339087
116,116,0.33906654
117,117,0.33904636
118,118,0.33902666
119,119,0.33900732
120,120,0.33898804
121,121,0.3389686
122,122,0.338949
123,123,0.3389295
124,124,0.33891037
125,125,0.33889174
126,126,0.33887348
127,127,0.33885542
128,128,0.33883741
129,129,0.33881962
130,130,0.33880225
131,131,0.33878538
132,132,0.338769
133,133,0.33875287
134,134,0.33873683
135,135,0.33872095
136,136,0.3387053
137,137,0.33869
138,138,0.33867508
139,139,0.33866036
140,140,0.33864582
141,141,0.33863133
142,142,0.33861703
143,143,0.33860308
144,144,0.3385895
145,145,0.33857617
146,146,0.33856302
147,147,0.33855
148,148,0.3385372
149,149,0.33852458
150,150,0.33851227
151,151,0.33850014
152,152,0.33848813
153,153,0.33847618
154,154,0.3384643
155,155,0.33845252
156,156,0.33844084
157,157,0.33842927
158,158,0.3384177
159,159,0.3384061
160,160,0.33839437
161,161,0.3383826
162,162,0.33837074
163,163,0.33835867
164,164,0.33834627
165,165,0.3383334
166,166,0.33831984
167,167,0.33830535
168,168,0.33828956
169,169,0.3382718
170,170,0.33825085
171,171,0.33822438
172,172,0.3381868
173,173,0.33812037
174,174,0.33797133
175,175,0.33787292
176,176,0.33785787
177,177,0.33786383
178,178,0.3377662
179,179,0.33771458
180,180,0.3377388
181,181,0.33773237
182,182,0.33763736
183,183,0.3375062
184,184,0.33749175
185,185,0.33748522
186,186,0.3374218
187,187,0.3373287
188,188,0.33727565
189,189,0.33728158
190,190,0.3372763
191,191,0.3373063
192,192,0.33736894
193,193,0.3374044
194,194,0.337401
195,195,0.33739844
196,196,0.33744633
197,197,0.33745196
198,198,0.33745039
199,199,0.33752012
200,200,0.33757386
201,201,0.33760154
202,202,0.33764738
203,203,0.33770162
204,204,0.33772603
205,205,0.33773983
206,206,0.33778027
207,207,0.33782205
208,208,0.33784536
209,209,0.33788502
210,210,0.33794004
211,211,0.33797577
212,212,0.3380003
213,213,0.3380368
214,214,0.3380708
215,215,0.3380853
216,216,0.33810428
217,217,0.33813804
218,218,0.33816463
219,219,0.33818367
220,220,0.33821335
221,221,0.33824334
222,222,0.33826008
223,223,0.3382817
224,224,0.33831272
225,225,0.33833885
226,226,0.3383633
227,227,0.33839706
228,228,0.33843455
229,229,0.3384656
230,230,0.33849496
231,231,0.3385285
232,232,0.33856148
233,233,0.33858842
234,234,0.33861396
235,235,0.3386422
236,236,0.33867064
237,237,0.33869535
238,238,0.3387175
239,239,0.33873993
240,240,0.33876204
241,241,0.3387808
242,242,0.3387954
243,243,0.33880815
244,244,0.3388206
245,245,0.338832
246,246,0.3388412
247,247,0.33884862
248,248,0.3388557
249,249,0.3388634
250,250,0.3388717
251,251,0.3388802
252,252,0.3388892
253,253,0.33889955
254,254,0.33891204
255,255,0.33892667
256,256,0.33894286
257,257,0.33895984
258,258,0.33897752
259,259,0.33899605
260,260,0.33901554
261,261,0.33903557
262,262,0.33905557
263,263,0.33907542
264,264,0.33909538
265,265,0.33911586
266,266,0.33913687
267,267,0.33915806
268,268,0.33917913
269,269,0.33920005
270,270,0.3392209
271,271,0.33924162
272,272,0.33926195
273,273,0.33928147
274,274,0.33930016
275,275,0.3393182
276,276,0.33933583
277,277,0.33935314
278,278,0.3393701
279,279,0.3393867
280,280,0.33940327
281,281,0.33942
282,282,0.33943707
283,283,0.33945432
284,284,0.33947173
285,285,0.33948928
286,286,0.339507
287,287,0.339525
288,288,0.3395431
289,289,0.33956107
290,290,0.3395788
291,291,0.33959636
292,292,0.33961374
293,293,0.33963084
294,294,0.33964762
295,295,0.33966404
296,296,0.33968022
297,297,0.33969632
298,298,0.3397124
299,299,0.33972847
300,300,0.33974448
301,301,0.3397605
302,302,0.3397766
303,303,0.3397928
304,304,0.33980897
305,305,0.33982503
306,306,0.33984098
307,307,0.33985674
308,308,0.3398724
309,309,0.33988783
310,310,0.33990294
311,311,0.33991766
312,312,0.33993194
313,313,0.3399456
314,314,0.33995858
315,315,0.33997062
316,316,0.33998144
317,317,0.33999082
318,318,0.3399984
319,319,0.34000373
320,320,0.34000602
321,321,0.34000418
322,322,0.33999622
323,323,0.3399785
324,324,0.3399425
325,325,0.33986336
326,326,0.33967492
327,327,0.33950585
328,328,0.3393976
329,329,0.33935213
330,330,0.33936444
331,331,0.3394113
332,332,0.33945364
333,333,0.33939937
334,334,0.33927643
335,335,0.3391667
336,336,0.33909374
337,337,0.33906028
338,338,0.3390588
339,339,0.33908084
340,340,0.33911693
341,341,0.3391576
