,epochs,mu
0,0,0.5713352
1,1,0.57107383
2,2,0.570802
3,3,0.57053816
4,4,0.5702845
5,5,0.57003427
6,6,0.56978226
7,7,0.56952626
8,8,0.569266
9,9,0.56900215
10,10,0.5687345
11,11,0.5684623
12,12,0.5681869
13,13,0.56791
14,14,0.5676323
15,15,0.5673539
16,16,0.5670749
17,17,0.5667954
18,18,0.56651545
19,19,0.56623495
20,20,0.5659542
21,21,0.5656743
22,22,0.56539756
23,23,0.5651275
24,24,0.56486773
25,25,0.56462157
26,26,0.5643911
27,27,0.56417686
28,28,0.5639776
29,29,0.5637909
30,30,0.5636142
31,31,0.5634462
32,32,0.5632869
33,33,0.5631364
34,34,0.5629946
35,35,0.562861
36,36,0.56273514
37,37,0.5626162
38,38,0.56250405
39,39,0.5623991
40,40,0.5623022
41,41,0.5622136
42,42,0.5621334
43,43,0.56206125
44,44,0.5619972
45,45,0.56194156
46,46,0.56189555
47,47,0.5618604
48,48,0.5618375
49,49,0.56182784
50,50,0.5618319
51,51,0.5618495
52,52,0.56188
53,53,0.56192285
54,54,0.56197745
55,55,0.5620436
56,56,0.56212103
57,57,0.56220925
58,58,0.56230736
59,59,0.5624142
60,60,0.56252843
61,61,0.5626487
62,62,0.56277394
63,63,0.5629032
64,64,0.56303585
65,65,0.5631708
66,66,0.5633073
67,67,0.56344426
68,68,0.563581
69,69,0.56371695
70,70,0.56385165
71,71,0.5639849
72,72,0.56411624
73,73,0.56424564
74,74,0.564373
75,75,0.56449836
76,76,0.56462157
77,77,0.5647427
78,78,0.5648615
79,79,0.5649775
80,80,0.56509054
81,81,0.5652002
82,82,0.5653061
83,83,0.565408
84,84,0.5655055
85,85,0.56559837
86,86,0.5656864
87,87,0.56576943
88,88,0.5658474
89,89,0.5659202
90,90,0.5659879
91,91,0.56605047
92,92,0.56610817
93,93,0.5661611
94,94,0.5662095
95,95,0.56625366
96,96,0.5662938
97,97,0.56633
98,98,0.5663627
99,99,0.5663919
100,100,0.5664179
101,101,0.56644094
102,102,0.5664613
103,103,0.5664792
104,104,0.56649494
105,105,0.56650865
106,106,0.5665206
107,107,0.566531
108,108,0.56654006
109,109,0.56654793
110,110,0.5665549
111,111,0.56656104
112,112,0.5665665
113,113,0.5665716
114,114,0.56657636
115,115,0.566581
116,116,0.56658554
117,117,0.56659013
118,118,0.5665948
119,119,0.56659967
120,120,0.56660473
121,121,0.56661016
122,122,0.5666158
123,123,0.56662184
124,124,0.56662804
125,125,0.56663454
126,126,0.56664115
127,127,0.566648
128,128,0.566655
129,129,0.56666213
130,130,0.5666695
131,131,0.5666771
132,132,0.56668496
133,133,0.5666932
134,134,0.56670177
135,135,0.56671077
136,136,0.5667201
137,137,0.5667299
138,138,0.5667401
139,139,0.5667507
140,140,0.5667616
141,141,0.5667729
142,142,0.5667844
143,143,0.5667962
144,144,0.5668082
145,145,0.5668205
146,146,0.56683296
147,147,0.56684566
148,148,0.5668586
149,149,0.56687164
150,150,0.566885
151,151,0.5668985
152,152,0.56691223
153,153,0.5669261
154,154,0.56694025
155,155,0.56695455
156,156,0.56696904
157,157,0.56698364
158,158,0.56699836
159,159,0.56701314
160,160,0.56702805
161,161,0.56704295
162,162,0.56705785
163,163,0.5670727
164,164,0.56708753
