,epochs,lmbd
0,0,0.13515486
1,1,0.1350898
2,2,0.13502873
3,3,0.13497587
4,4,0.1349368
5,5,0.13491619
6,6,0.13491483
7,7,0.13493001
8,8,0.13495804
9,9,0.13499579
10,10,0.13504088
11,11,0.13509162
12,12,0.13514683
13,13,0.13520558
14,14,0.13526727
15,15,0.13533138
16,16,0.13539755
17,17,0.13546546
18,18,0.13553485
19,19,0.1356055
20,20,0.13567722
21,21,0.13574985
22,22,0.13582325
23,23,0.13589732
24,24,0.135972
25,25,0.13604718
26,26,0.13612287
27,27,0.13619895
28,28,0.1362754
29,29,0.13635215
30,30,0.13642915
31,31,0.13650636
32,32,0.13658372
33,33,0.13666119
34,34,0.13673876
35,35,0.1368164
36,36,0.13689406
37,37,0.13697173
38,38,0.13704935
39,39,0.13712686
40,40,0.13720424
41,41,0.13728139
42,42,0.13735828
43,43,0.13743486
44,44,0.13751104
45,45,0.13758682
46,46,0.1376621
47,47,0.1377368
48,48,0.13781087
49,49,0.13788426
50,50,0.13795689
51,51,0.13802873
52,52,0.13809967
53,53,0.13816969
54,54,0.13823871
55,55,0.13830666
56,56,0.1383735
57,57,0.13843915
58,58,0.13850355
59,59,0.13856667
60,60,0.13862847
61,61,0.13868886
62,62,0.13874784
63,63,0.13880536
64,64,0.1388614
65,65,0.13891596
66,66,0.13896902
67,67,0.13902055
68,68,0.13907056
69,69,0.13911906
70,70,0.13916607
71,71,0.1392116
72,72,0.13925569
73,73,0.13929833
74,74,0.1393396
75,75,0.13937949
76,76,0.13941805
77,77,0.13945533
78,78,0.1394914
79,79,0.13952625
80,80,0.13955994
81,81,0.13959253
82,82,0.13962404
83,83,0.13965455
84,84,0.13968407
85,85,0.13971266
86,86,0.13974038
87,87,0.13976726
88,88,0.13979337
89,89,0.13981873
90,90,0.13984342
91,91,0.13986748
92,92,0.13989098
93,93,0.13991395
94,94,0.13993642
95,95,0.13995846
96,96,0.13998011
97,97,0.14000143
98,98,0.14002243
99,99,0.14004318
100,100,0.14006372
101,101,0.14008406
102,102,0.14010423
103,103,0.1401243
104,104,0.14014426
105,105,0.14016415
106,106,0.14018397
107,107,0.14020376
108,108,0.14022353
109,109,0.14024328
110,110,0.14026299
111,111,0.14028272
112,112,0.14030242
113,113,0.14032209
114,114,0.14034171
115,115,0.14036128
116,116,0.14038077
117,117,0.14040016
118,118,0.14041942
119,119,0.14043857
120,120,0.14045756
121,121,0.14047636
122,122,0.140495
123,123,0.14051342
124,124,0.1405316
125,125,0.14054957
126,126,0.1405673
127,127,0.14058478
128,128,0.14060201
129,129,0.14061898
130,130,0.14063568
131,131,0.1406521
132,132,0.14066827
133,133,0.14068419
134,134,0.14069985
135,135,0.14071524
136,136,0.14073038
137,137,0.1407453
138,138,0.14075997
139,139,0.14077446
140,140,0.14078873
141,141,0.14080282
142,142,0.14081672
143,143,0.14083047
144,144,0.14084405
145,145,0.1408575
146,146,0.14087081
147,147,0.14088398
148,148,0.14089704
149,149,0.14090995
150,150,0.14092277
151,151,0.14093545
152,152,0.14094801
153,153,0.14096044
154,154,0.14097273
155,155,0.1409849
156,156,0.14099689
157,157,0.14100873
158,158,0.14102037
159,159,0.14103182
160,160,0.14104305
161,161,0.14105405
162,162,0.1410648
163,163,0.14107525
164,164,0.1410854
165,165,0.14109524
166,166,0.14110473
167,167,0.14111386
168,168,0.14112261
169,169,0.14113097
170,170,0.14113893
171,171,0.14114647
172,172,0.14115356
173,173,0.14116023
174,174,0.14116645
175,175,0.14117225
176,176,0.1411776
177,177,0.14118251
178,178,0.14118701
179,179,0.14119108
180,180,0.14119475
181,181,0.14119802
182,182,0.14120091
183,183,0.14120343
184,184,0.14120562
185,185,0.14120746
186,186,0.14120899
187,187,0.14121023
188,188,0.14121118
189,189,0.14121188
190,190,0.14121233
191,191,0.14121257
192,192,0.1412126
193,193,0.14121246
194,194,0.14121215
195,195,0.14121169
196,196,0.14121108
197,197,0.14121038
198,198,0.14120954
199,199,0.14120865
200,200,0.14120765
201,201,0.1412066
202,202,0.1412055
203,203,0.14120436
204,204,0.14120318
205,205,0.14120196
206,206,0.14120074
207,207,0.14119948
208,208,0.14119825
209,209,0.141197
210,210,0.14119576
211,211,0.14119452
212,212,0.1411933
213,213,0.14119208
214,214,0.14119089
215,215,0.14118972
216,216,0.14118858
217,217,0.14118744
218,218,0.14118634
219,219,0.14118525
220,220,0.1411842
221,221,0.14118315
222,222,0.14118214
223,223,0.14118116
224,224,0.14118019
225,225,0.14117925
226,226,0.14117832
227,227,0.14117743
228,228,0.14117657
229,229,0.14117572
230,230,0.1411749
231,231,0.14117411
232,232,0.14117333
233,233,0.14117257
234,234,0.14117183
235,235,0.14117111
236,236,0.14117041
237,237,0.14116974
238,238,0.14116906
239,239,0.1411684
240,240,0.14116774
241,241,0.14116712
242,242,0.1411665
243,243,0.14116587
244,244,0.14116526
245,245,0.14116465
246,246,0.14116405
247,247,0.14116344
248,248,0.14116284
249,249,0.14116225
250,250,0.14116165
251,251,0.14116104
252,252,0.14116043
253,253,0.1411598
254,254,0.14115919
255,255,0.14115858
256,256,0.14115795
257,257,0.14115731
258,258,0.14115669
259,259,0.14115608
260,260,0.14115545
261,261,0.14115484
262,262,0.14115424
263,263,0.14115366
264,264,0.1411531
265,265,0.14115255
266,266,0.14115202
267,267,0.14115155
268,268,0.14115109
269,269,0.14115068
270,270,0.14115031
271,271,0.14115
272,272,0.14114971
273,273,0.1411495
274,274,0.14114934
275,275,0.14114924
276,276,0.14114918
277,277,0.1411492
278,278,0.14114927
279,279,0.14114939
280,280,0.14114957
281,281,0.14114982
282,282,0.1411501
283,283,0.14115044
284,284,0.14115083
285,285,0.14115125
286,286,0.14115173
287,287,0.14115222
288,288,0.14115275
289,289,0.1411533
290,290,0.14115389
291,291,0.14115448
292,292,0.14115511
293,293,0.14115572
294,294,0.14115633
295,295,0.14115694
296,296,0.14115755
297,297,0.14115816
298,298,0.14115874
299,299,0.14115931
300,300,0.14115986
301,301,0.14116037
302,302,0.14116086
303,303,0.14116131
304,304,0.14116172
305,305,0.14116213
306,306,0.14116246
307,307,0.14116277
308,308,0.14116302
309,309,0.14116324
310,310,0.14116342
311,311,0.14116357
312,312,0.14116368
313,313,0.14116374
314,314,0.14116377
315,315,0.14116375
316,316,0.1411637
317,317,0.14116362
318,318,0.14116353
319,319,0.1411634
320,320,0.14116323
321,321,0.14116305
322,322,0.14116286
323,323,0.14116265
324,324,0.14116243
325,325,0.14116219
326,326,0.14116195
327,327,0.1411617
328,328,0.14116146
329,329,0.14116122
330,330,0.14116096
331,331,0.14116073
332,332,0.14116049
333,333,0.14116026
334,334,0.14116006
335,335,0.14115985
336,336,0.14115964
337,337,0.14115947
338,338,0.14115931
339,339,0.14115916
340,340,0.14115903
341,341,0.14115892
342,342,0.14115882
343,343,0.14115874
344,344,0.14115867
345,345,0.14115863
346,346,0.1411586
347,347,0.14115857
348,348,0.14115855
349,349,0.14115855
350,350,0.14115855
351,351,0.14115857
352,352,0.14115858
353,353,0.14115861
354,354,0.14115864
355,355,0.14115867
356,356,0.14115873
357,357,0.14115877
358,358,0.14115882
359,359,0.14115886
360,360,0.14115892
361,361,0.14115897
362,362,0.14115901
363,363,0.14115906
364,364,0.1411591
365,365,0.14115913
366,366,0.14115916
367,367,0.14115918
368,368,0.14115919
369,369,0.1411592
370,370,0.1411592
371,371,0.1411592
372,372,0.14115919
373,373,0.14115918
374,374,0.14115916
375,375,0.14115913
376,376,0.1411591
377,377,0.14115904
378,378,0.141159
379,379,0.14115895
380,380,0.14115891
381,381,0.14115885
382,382,0.1411588
383,383,0.14115876
384,384,0.14115871
385,385,0.14115866
386,386,0.14115861
387,387,0.14115857
388,388,0.14115852
389,389,0.14115846
390,390,0.14115842
391,391,0.14115837
392,392,0.14115834
393,393,0.1411583
394,394,0.14115827
395,395,0.14115824
396,396,0.14115821
397,397,0.1411582
398,398,0.14115818
399,399,0.14115816
400,400,0.14115815
401,401,0.14115812
402,402,0.14115812
403,403,0.14115812
404,404,0.14115812
405,405,0.14115812
406,406,0.14115815
407,407,0.14115816
408,408,0.14115818
409,409,0.1411582
410,410,0.14115822
411,411,0.14115825
412,412,0.14115828
413,413,0.14115831
414,414,0.14115836
415,415,0.1411584
416,416,0.14115845
417,417,0.14115849
418,418,0.14115855
419,419,0.14115858
420,420,0.14115861
421,421,0.14115864
422,422,0.14115867
423,423,0.14115871
424,424,0.14115873
425,425,0.14115874
426,426,0.14115876
427,427,0.14115876
428,428,0.14115876
429,429,0.14115876
430,430,0.14115874
431,431,0.14115873
432,432,0.14115871
433,433,0.14115867
434,434,0.14115864
435,435,0.14115861
436,436,0.14115857
437,437,0.14115852
438,438,0.14115846
439,439,0.14115842
440,440,0.14115837
441,441,0.14115831
442,442,0.14115825
443,443,0.1411582
444,444,0.14115812
445,445,0.14115806
446,446,0.14115801
447,447,0.14115797
448,448,0.14115791
449,449,0.14115787
450,450,0.14115782
451,451,0.14115778
452,452,0.14115772
453,453,0.14115767
454,454,0.14115763
455,455,0.14115758
456,456,0.14115752
457,457,0.14115748
458,458,0.14115743
459,459,0.14115739
460,460,0.14115731
461,461,0.14115725
462,462,0.14115717
463,463,0.14115708
464,464,0.14115697
465,465,0.14115687
466,466,0.14115673
467,467,0.14115657
468,468,0.14115639
469,469,0.1411562
470,470,0.14115597
471,471,0.14115572
472,472,0.14115542
473,473,0.14115511
474,474,0.14115475
475,475,0.14115436
476,476,0.14115392
477,477,0.14115345
478,478,0.14115293
479,479,0.14115237
480,480,0.14115176
481,481,0.14115109
482,482,0.14115039
483,483,0.14114963
484,484,0.14114879
485,485,0.14114793
486,486,0.14114699
487,487,0.14114599
488,488,0.1411449
489,489,0.14114375
490,490,0.1411425
491,491,0.14114113
492,492,0.1411395
493,493,0.14113699
494,494,0.14113243
495,495,0.1411244
496,496,0.14111133
497,497,0.14109172
498,498,0.14106436
499,499,0.14102814
500,500,0.14098203
501,501,0.14092523
502,502,0.14085716
503,503,0.14077777
504,504,0.1406872
505,505,0.14058585
506,506,0.14047433
507,507,0.14035352
508,508,0.14022438
509,509,0.1400879
510,510,0.1399451
511,511,0.13979706
512,512,0.13964485
513,513,0.13948947
514,514,0.13933189
515,515,0.13917306
516,516,0.13901392
517,517,0.13885532
518,518,0.13869807
519,519,0.13854297
520,520,0.13839078
521,521,0.1382422
522,522,0.1380979
523,523,0.13795851
524,524,0.13782464
525,525,0.13769679
526,526,0.13757543
527,527,0.13746095
528,528,0.1373537
529,529,0.13725396
530,530,0.13716187
531,531,0.13707753
532,532,0.13700102
533,533,0.13693233
534,534,0.13687134
535,535,0.13681796
536,536,0.13677202
537,537,0.13673331
538,538,0.1367016
539,539,0.13667661
540,540,0.13665801
541,541,0.13664551
542,542,0.13663875
543,543,0.13663737
544,544,0.136641
545,545,0.13664924
546,546,0.13666172
547,547,0.13667804
548,548,0.13669781
549,549,0.13672067
550,550,0.13674621
551,551,0.13677408
552,552,0.1368039
553,553,0.13683529
554,554,0.13686797
555,555,0.13690153
556,556,0.1369357
557,557,0.13697015
558,558,0.13700457
559,559,0.13703871
560,560,0.1370723
561,561,0.13710512
562,562,0.13713695
563,563,0.13716763
564,564,0.13719699
565,565,0.13722485
566,566,0.13725114
567,567,0.1372757
568,568,0.13729843
569,569,0.13731919
570,570,0.13733786
571,571,0.1373543
572,572,0.13736843
573,573,0.13738015
574,574,0.13738954
575,575,0.13739663
576,576,0.1374016
577,577,0.13740462
578,578,0.13740596
579,579,0.1374059
580,580,0.13740474
581,581,0.13740282
582,582,0.13740043
583,583,0.1373979
584,584,0.13739547
585,585,0.13739334
586,586,0.13739167
587,587,0.13739058
588,588,0.13739015
589,589,0.1373904
590,590,0.13739139
591,591,0.13739309
592,592,0.13739547
593,593,0.13739851
594,594,0.13740209
595,595,0.13740611
596,596,0.1374105
597,597,0.13741522
598,598,0.13742016
599,599,0.13742523
600,600,0.1374303
601,601,0.13743518
602,602,0.13743976
603,603,0.13744387
604,604,0.13744742
605,605,0.13745026
606,606,0.13745229
607,607,0.13745339
608,608,0.13745347
609,609,0.13745241
610,610,0.13745017
611,611,0.13744672
612,612,0.13744201
613,613,0.13743605
614,614,0.13742885
615,615,0.13742043
616,616,0.13741077
617,617,0.13739988
618,618,0.13738775
619,619,0.13737439
620,620,0.13735975
621,621,0.13734385
622,622,0.13732669
623,623,0.13730825
624,624,0.13728854
625,625,0.13726757
626,626,0.1372454
627,627,0.13722199
628,628,0.13719745
629,629,0.13717182
630,630,0.13714518
631,631,0.13711758
632,632,0.13708916
633,633,0.13706
634,634,0.13703021
635,635,0.13699992
636,636,0.13696922
637,637,0.13693827
638,638,0.13690718
639,639,0.13687605
640,640,0.13684502
641,641,0.13681418
642,642,0.13678363
643,643,0.13675344
644,644,0.13672371
645,645,0.13669446
646,646,0.13666575
647,647,0.13663764
648,648,0.13661018
649,649,0.13658336
650,650,0.13655725
651,651,0.13653184
652,652,0.13650718
653,653,0.13648328
654,654,0.13646019
655,655,0.13643788
656,656,0.13641639
657,657,0.13639572
658,658,0.1363759
659,659,0.13635692
660,660,0.13633877
661,661,0.13632147
662,662,0.13630502
663,663,0.13628942
664,664,0.13627467
665,665,0.13626078
666,666,0.13624775
667,667,0.13623556
668,668,0.13622425
669,669,0.1362138
670,670,0.13620418
671,671,0.13619544
672,672,0.13618755
673,673,0.13618053
674,674,0.13617437
675,675,0.13616906
676,676,0.13616462
677,677,0.13616101
678,678,0.13615823
679,679,0.13615625
680,680,0.13615502
681,681,0.13615455
682,682,0.13615474
683,683,0.13615555
684,684,0.13615689
685,685,0.1361587
686,686,0.13616087
687,687,0.13616332
688,688,0.13616596
689,689,0.13616867
690,690,0.13617137
691,691,0.13617396
692,692,0.13617636
693,693,0.13617848
694,694,0.13618024
695,695,0.13618158
696,696,0.13618247
697,697,0.13618284
698,698,0.1361827
699,699,0.136182
700,700,0.13618074
