,epochs,Hp
0,0,0.41849482
1,1,0.41827616
2,2,0.41806367
3,3,0.4178579
4,4,0.41765878
5,5,0.41746646
6,6,0.41728067
7,7,0.41710117
8,8,0.41692793
9,9,0.4167604
10,10,0.41659844
11,11,0.41644165
12,12,0.41628984
13,13,0.41614273
14,14,0.41600007
15,15,0.41586164
16,16,0.4157273
17,17,0.41559684
18,18,0.41547018
19,19,0.41534713
20,20,0.41522753
21,21,0.41511124
22,22,0.41499814
23,23,0.41488802
24,24,0.41478077
25,25,0.41467625
26,26,0.41457438
27,27,0.41447505
28,28,0.41437817
29,29,0.4142837
30,30,0.41419148
31,31,0.4141015
32,32,0.4140136
33,33,0.41392758
34,34,0.41384315
35,35,0.41375974
36,36,0.4136762
37,37,0.41358852
38,38,0.4134675
39,39,0.41335088
40,40,0.41324416
41,41,0.41314617
42,42,0.41305602
43,43,0.41297314
44,44,0.41289693
45,45,0.41283056
46,46,0.41277054
47,47,0.41269496
48,48,0.4125994
49,49,0.41250604
50,50,0.41241857
51,51,0.41233787
52,52,0.41227493
53,53,0.41221544
54,54,0.41216025
55,55,0.41211197
56,56,0.41206428
57,57,0.41197973
58,58,0.41189593
59,59,0.41181925
60,60,0.411748
61,61,0.41168153
62,62,0.41163313
63,63,0.4115897
64,64,0.4115476
65,65,0.41150618
66,66,0.41145724
67,67,0.41139975
68,68,0.41134462
69,69,0.41129336
70,70,0.41124612
71,71,0.41120297
72,72,0.41116473
73,73,0.41112897
74,74,0.41108894
75,75,0.4110459
76,76,0.4110037
77,77,0.41096413
78,78,0.41092774
79,79,0.41089386
80,80,0.41086072
81,81,0.41082567
82,82,0.41078737
83,83,0.41074795
84,84,0.41070965
85,85,0.4106734
86,86,0.41063944
87,87,0.41060722
88,88,0.4105756
89,89,0.41054258
90,90,0.41050687
91,91,0.41046968
92,92,0.410433
93,93,0.4103978
94,94,0.410364
95,95,0.41033077
96,96,0.41029668
97,97,0.41026118
98,98,0.4102251
99,99,0.41018984
100,100,0.41015613
101,101,0.4101239
102,102,0.41009223
103,103,0.41005978
104,104,0.410026
105,105,0.40999177
106,106,0.40995815
107,107,0.40992555
108,108,0.4098936
109,109,0.40986165
110,110,0.40982926
111,111,0.40979657
112,112,0.40976402
113,113,0.40973198
114,114,0.40970024
115,115,0.40966836
116,116,0.40963605
117,117,0.4096036
118,118,0.40957147
119,119,0.40954015
120,120,0.40950957
121,121,0.4094793
122,122,0.40944883
123,123,0.40941802
124,124,0.4093871
125,125,0.40935656
126,126,0.40932646
127,127,0.40929666
128,128,0.40926683
129,129,0.4092369
130,130,0.40920705
131,131,0.40917742
132,132,0.4091481
133,133,0.4091189
134,134,0.40908957
135,135,0.40906012
136,136,0.40903074
137,137,0.40900165
138,138,0.40897295
139,139,0.4089446
140,140,0.40891653
141,141,0.4088887
142,142,0.40886128
143,143,0.4088344
144,144,0.40880808
145,145,0.40878224
146,146,0.4087568
147,147,0.40873164
148,148,0.40870678
149,149,0.40868223
150,150,0.40865806
151,151,0.4086343
152,152,0.40861088
153,153,0.40858766
154,154,0.40856466
155,155,0.40854186
156,156,0.40851918
157,157,0.40849668
158,158,0.40847445
159,159,0.40845242
160,160,0.40843055
161,161,0.40840885
162,162,0.4083871
163,163,0.40836528
164,164,0.40834346
165,165,0.40832138
166,166,0.4082991
167,167,0.40827617
168,168,0.40825254
169,169,0.40822738
170,170,0.40820047
171,171,0.40816945
172,172,0.40813178
173,173,0.40807673
174,174,0.40795845
175,175,0.4077559
176,176,0.40771267
177,177,0.40780145
178,178,0.4079064
179,179,0.40787488
180,180,0.40774074
181,181,0.40763336
182,182,0.4075937
183,183,0.4076221
184,184,0.4076576
185,185,0.4076411
186,186,0.40756154
187,187,0.4074931
188,188,0.4074577
189,189,0.40742972
190,190,0.40741512
191,191,0.4074242
192,192,0.40745106
193,193,0.40748373
194,194,0.40750483
195,195,0.40750977
196,196,0.40750727
197,197,0.40750456
198,198,0.40750217
199,199,0.4074969
200,200,0.40748584
201,201,0.4074717
202,202,0.40746513
203,203,0.40747425
204,204,0.40749562
205,205,0.40751898
206,206,0.40753728
207,207,0.4075523
208,208,0.40756676
209,209,0.40757987
210,210,0.40758845
211,211,0.40759122
212,212,0.4075924
213,213,0.4075977
214,214,0.40760958
215,215,0.40762672
216,216,0.40764558
217,217,0.40766242
218,218,0.40767625
219,219,0.40768808
220,220,0.40769893
221,221,0.40770867
222,222,0.40771696
223,223,0.4077247
224,224,0.40773445
225,225,0.40774867
226,226,0.4077681
227,227,0.40779153
228,228,0.40781644
229,229,0.40784037
230,230,0.40786248
231,231,0.40788332
232,232,0.40790352
233,233,0.40792292
234,234,0.40794104
235,235,0.40795806
236,236,0.40797517
237,237,0.40799358
238,238,0.40801334
239,239,0.40803322
240,240,0.4080516
241,241,0.4080681
242,242,0.4080836
243,243,0.4080992
244,244,0.40811533
245,245,0.4081315
246,246,0.4081475
247,247,0.40816388
248,248,0.40818134
249,249,0.40820011
250,250,0.4082193
251,251,0.40823767
252,252,0.40825462
253,253,0.40827075
254,254,0.40828696
255,255,0.4083036
256,256,0.40832037
257,257,0.4083371
258,258,0.40835407
259,259,0.408372
260,260,0.40839103
261,261,0.40841073
262,262,0.4084304
263,263,0.40844983
264,264,0.40846932
265,265,0.40848932
266,266,0.40850994
267,267,0.4085308
268,268,0.4085517
269,269,0.40857273
270,270,0.4085941
271,271,0.40861586
272,272,0.40863764
273,273,0.4086591
274,274,0.4086802
275,275,0.4087013
276,276,0.40872264
277,277,0.40874425
278,278,0.408766
279,279,0.40878785
280,280,0.40880987
281,281,0.40883228
282,282,0.40885505
283,283,0.40887794
284,284,0.40890086
285,285,0.40892375
286,286,0.40894678
287,287,0.4089701
288,288,0.40899354
289,289,0.409017
290,290,0.40904036
291,291,0.4090638
292,292,0.40908724
293,293,0.40911078
294,294,0.4091343
295,295,0.40915778
296,296,0.40918133
297,297,0.4092051
298,298,0.40922913
299,299,0.40925333
300,300,0.40927762
301,301,0.40930203
302,302,0.40932655
303,303,0.40935117
304,304,0.40937585
305,305,0.40940052
306,306,0.40942514
307,307,0.40944982
308,308,0.40947458
309,309,0.4094994
310,310,0.4095243
311,311,0.4095492
312,312,0.40957415
313,313,0.40959916
314,314,0.40962428
315,315,0.40964946
316,316,0.4096747
317,317,0.4097
318,318,0.40972543
319,319,0.409751
320,320,0.40977666
321,321,0.4098024
322,322,0.4098282
323,323,0.40985408
324,324,0.40988007
325,325,0.40990612
326,326,0.4099322
327,327,0.40995836
328,328,0.40998462
329,329,0.410011
330,330,0.41003743
331,331,0.41006392
332,332,0.41009054
333,333,0.41011724
334,334,0.41014403
335,335,0.4101709
