,epochs,SY0
0,0,0.61056006
1,1,0.6102473
2,2,0.60994947
3,3,0.60964966
4,4,0.6094454
5,5,0.60928416
6,6,0.60915774
7,7,0.60905814
8,8,0.6089873
9,9,0.60888356
10,10,0.6087088
11,11,0.60853595
12,12,0.6083925
13,13,0.60827345
14,14,0.6081752
15,15,0.6080966
16,16,0.6080394
17,17,0.60800445
18,18,0.6079722
19,19,0.6078861
20,20,0.60775506
21,21,0.60763013
22,22,0.60752594
23,23,0.60744643
24,24,0.60738915
25,25,0.60734737
26,26,0.6073071
27,27,0.60724264
28,28,0.6071433
29,29,0.6070366
30,30,0.60694045
31,31,0.60686135
32,32,0.6067996
33,33,0.6067506
34,34,0.60670567
35,35,0.60665005
36,36,0.60656923
37,37,0.60647523
38,38,0.6063848
39,39,0.6063052
40,40,0.60623795
41,41,0.60618097
42,42,0.60612833
43,43,0.6060697
44,44,0.6059956
45,45,0.6059107
46,46,0.6058267
47,47,0.6057509
48,48,0.605686
49,49,0.60563004
50,50,0.60557747
51,51,0.6055198
52,52,0.60545075
53,53,0.60537344
54,54,0.6052962
55,55,0.6052251
56,56,0.6051617
57,57,0.60510427
58,58,0.6050477
59,59,0.60498625
60,60,0.60491765
61,61,0.6048456
62,62,0.604776
63,63,0.6047125
64,64,0.60465586
65,65,0.60460407
66,66,0.60455346
67,67,0.60450065
68,68,0.6044446
69,69,0.6043878
70,70,0.60433346
71,71,0.60428363
72,72,0.60423803
73,73,0.6041946
74,74,0.6041502
75,75,0.6041026
76,76,0.6040522
77,77,0.6040015
78,78,0.6039529
79,79,0.60390735
80,80,0.60386384
81,81,0.6038204
82,82,0.60377514
83,83,0.60372794
84,84,0.6036805
85,85,0.60363483
86,86,0.6035919
87,87,0.6035514
88,88,0.60351163
89,89,0.60347116
90,90,0.6034295
91,91,0.6033875
92,92,0.6033465
93,93,0.6033076
94,94,0.6032704
95,95,0.60323393
96,96,0.603197
97,97,0.603159
98,98,0.6031205
99,99,0.60308266
100,100,0.60304606
101,101,0.60301083
102,102,0.6029762
103,103,0.6029413
104,104,0.60290563
105,105,0.60286963
106,106,0.60283405
107,107,0.60279936
108,108,0.6027656
109,109,0.60273224
110,110,0.60269856
111,111,0.6026644
112,112,0.60262996
113,113,0.6025959
114,114,0.60256267
115,115,0.60253
116,116,0.6024976
117,117,0.6024649
118,118,0.602432
119,119,0.6023992
120,120,0.6023668
121,121,0.60233516
122,122,0.6023043
123,123,0.602274
124,124,0.602244
125,125,0.60221386
126,126,0.6021837
127,127,0.6021537
128,128,0.6021244
129,129,0.60209566
130,130,0.6020675
131,131,0.6020393
132,132,0.602011
133,133,0.6019828
134,134,0.6019547
135,135,0.601927
136,136,0.6018995
137,137,0.6018719
138,138,0.60184425
139,139,0.60181636
140,140,0.60178804
141,141,0.6017589
142,142,0.60172856
143,143,0.60169685
144,144,0.60166264
145,145,0.6016239
146,146,0.6015733
147,147,0.60147756
148,148,0.60123235
149,149,0.601155
150,150,0.6012282
151,151,0.6013668
152,152,0.6012072
153,153,0.6010199
154,154,0.6008838
155,155,0.6008092
156,156,0.60078466
157,157,0.60078114
158,158,0.6007533
159,159,0.60066193
160,160,0.6005371
161,161,0.60046583
162,162,0.6005169
163,163,0.6005609
164,164,0.6004645
165,165,0.600372
166,166,0.60034823
167,167,0.6003711
168,168,0.60038584
169,169,0.60034937
