,epochs,SY0
0,0,0.4941628
1,1,0.49402088
2,2,0.49393412
3,3,0.49386716
4,4,0.49380103
5,5,0.4937483
6,6,0.49370894
7,7,0.49368182
8,8,0.49366495
9,9,0.4936547
10,10,0.4936453
11,11,0.49362734
12,12,0.4935954
13,13,0.4935563
14,14,0.49351734
15,15,0.49348214
16,16,0.49345165
17,17,0.4934248
18,18,0.49339986
19,19,0.4933757
20,20,0.4933515
21,21,0.4933268
22,22,0.49330154
23,23,0.493276
24,24,0.4932506
25,25,0.493226
26,26,0.49320254
27,27,0.49318025
28,28,0.49315828
29,29,0.49313486
30,30,0.49310777
31,31,0.4930748
32,32,0.49303383
33,33,0.4929809
34,34,0.49290407
35,35,0.49278277
36,36,0.49263343
37,37,0.49248397
38,38,0.49235183
39,39,0.49223685
40,40,0.49214488
41,41,0.49207652
42,42,0.49202776
43,43,0.49199238
44,44,0.49195987
45,45,0.49191773
46,46,0.49186903
47,47,0.49182317
48,48,0.49178472
49,49,0.49175143
50,50,0.4917101
51,51,0.49164793
52,52,0.4915693
53,53,0.49148792
54,54,0.49141228
55,55,0.49134445
56,56,0.49128023
57,57,0.49120837
58,58,0.49111396
59,59,0.4909973
60,60,0.49086192
61,61,0.4907333
62,62,0.49062884
63,63,0.49055147
64,64,0.49049973
65,65,0.49047118
66,66,0.49046308
67,67,0.4904709
68,68,0.49048728
69,69,0.49050024
70,70,0.49049413
71,71,0.49046227
72,72,0.49040985
73,73,0.490348
74,74,0.49028397
75,75,0.49022025
76,76,0.49015847
77,77,0.49010143
78,78,0.49005216
79,79,0.49001226
80,80,0.4899816
81,81,0.48995855
82,82,0.4899403
83,83,0.48992386
84,84,0.48990703
85,85,0.4898882
86,86,0.48986587
87,87,0.48983905
88,88,0.48980725
89,89,0.48977146
90,90,0.48973373
91,91,0.4896962
92,92,0.4896605
93,93,0.48962778
94,94,0.48959875
95,95,0.4895739
96,96,0.48955357
97,97,0.48953786
98,98,0.4895263
99,99,0.48951828
100,100,0.48951316
101,101,0.4895101
102,102,0.48950827
103,103,0.48950717
104,104,0.48950624
105,105,0.4895053
106,106,0.48950455
107,107,0.4895048
108,108,0.48950672
109,109,0.48951003
110,110,0.4895142
111,111,0.48951885
112,112,0.48952347
113,113,0.4895278
114,114,0.48953176
115,115,0.48953515
116,116,0.48953778
117,117,0.48953918
118,118,0.4895386
119,119,0.48953587
120,120,0.48953107
121,121,0.48952463
122,122,0.48951715
123,123,0.4895091
124,124,0.48950127
125,125,0.4894936
126,126,0.48948637
127,127,0.48947954
128,128,0.48947316
129,129,0.48946768
130,130,0.48946267
131,131,0.48945883
132,132,0.4894552
133,133,0.4894519
134,134,0.4894482
135,135,0.48944408
136,136,0.48943907
137,137,0.48943362
138,138,0.48942685
139,139,0.4894203
140,140,0.48941264
141,141,0.48940486
142,142,0.48939717
143,143,0.48938903
144,144,0.48938206
145,145,0.48937455
146,146,0.48936743
147,147,0.48936018
148,148,0.48935252
149,149,0.48934564
150,150,0.48933816
151,151,0.48933098
152,152,0.48932573
153,153,0.48932037
154,154,0.48931485
155,155,0.48930907
156,156,0.48930708
157,157,0.48930553
158,158,0.48930585
159,159,0.48930478
160,160,0.48929757
161,161,0.48928282
162,162,0.4892661
163,163,0.48925114
164,164,0.4892366
165,165,0.4892213
166,166,0.48920918
167,167,0.48920333
168,168,0.48920178
169,169,0.48920438
170,170,0.48920873
171,171,0.48921123
172,172,0.4892099
173,173,0.48920545
174,174,0.4892
175,175,0.48919582
176,176,0.48919433
177,177,0.489193
178,178,0.48919272
179,179,0.48919275
180,180,0.48919177
181,181,0.4891906
182,182,0.4891904
183,183,0.48919114
184,184,0.4891934
185,185,0.4891993
186,186,0.48920453
187,187,0.48920855
188,188,0.4892099
189,189,0.48920852
190,190,0.4892067
191,191,0.48920682
192,192,0.4892095
193,193,0.48921517
194,194,0.48922113
195,195,0.48922637
196,196,0.48922837
197,197,0.48922607
198,198,0.48922154
199,199,0.48921698
200,200,0.4892149
201,201,0.489216
202,202,0.48921707
203,203,0.48921624
204,204,0.48921245
205,205,0.48920637
206,206,0.4891998
207,207,0.489195
208,208,0.48919195
209,209,0.4891894
210,210,0.48918697
211,211,0.4891839
212,212,0.48918065
213,213,0.48917848
214,214,0.48917747
215,215,0.48917708
216,216,0.48917636
217,217,0.48917365
218,218,0.48916924
219,219,0.48916364
220,220,0.4891587
221,221,0.48915437
222,222,0.48915046
223,223,0.48914602
224,224,0.48914018
225,225,0.48913363
226,226,0.48912632
227,227,0.4891208
228,228,0.48911572
229,229,0.48911193
230,230,0.48910868
231,231,0.48910508
232,232,0.48910218
233,233,0.4890984
234,234,0.4890947
235,235,0.48909003
236,236,0.48908463
237,237,0.48907816
238,238,0.4890722
239,239,0.48906577
240,240,0.4890606
241,241,0.48905602
242,242,0.48905155
243,243,0.4890484
244,244,0.48904434
245,245,0.48904002
246,246,0.4890362
247,247,0.4890317
248,248,0.48902747
249,249,0.48902547
250,250,0.4890231
251,251,0.48901984
252,252,0.489017
253,253,0.4890137
254,254,0.4890102
255,255,0.4890086
256,256,0.48900697
257,257,0.4890036
258,258,0.48899844
259,259,0.48899144
260,260,0.48898393
261,261,0.48897856
262,262,0.48897418
263,263,0.48897114
264,264,0.48896793
265,265,0.48896357
266,266,0.48895955
267,267,0.4889556
268,268,0.48895326
269,269,0.48895174
270,270,0.48895034
271,271,0.48894918
272,272,0.4889472
273,273,0.48894593
274,274,0.4889446
275,275,0.48894367
276,276,0.4889421
277,277,0.4889398
278,278,0.4889359
279,279,0.4889323
280,280,0.48892802
281,281,0.48892486
282,282,0.48892215
283,283,0.48891917
284,284,0.48891768
285,285,0.48891506
286,286,0.48891145
287,287,0.4889102
288,288,0.48890844
289,289,0.48890606
290,290,0.48889917
291,291,0.4888876
292,292,0.4888788
293,293,0.488871
294,294,0.4888632
295,295,0.48886383
296,296,0.48886344
297,297,0.48885953
298,298,0.48885012
299,299,0.48883694
300,300,0.4888242
301,301,0.48881516
302,302,0.48881093
303,303,0.48881063
304,304,0.48881334
305,305,0.48881784
306,306,0.48882276
307,307,0.488828
308,308,0.48883164
309,309,0.48883238
310,310,0.48883063
311,311,0.4888269
312,312,0.48882192
313,313,0.48881376
314,314,0.48880288
315,315,0.48879087
316,316,0.4887802
317,317,0.4887734
318,318,0.4887723
319,319,0.48877528
320,320,0.4887809
321,321,0.48878744
322,322,0.4887933
323,323,0.48879915
324,324,0.4888059
325,325,0.4888125
326,326,0.48881775
327,327,0.48881957
328,328,0.48881644
329,329,0.48880923
330,330,0.48879975
331,331,0.48878905
332,332,0.48877975
333,333,0.48877084
334,334,0.48876283
335,335,0.4887578
336,336,0.4887545
337,337,0.48875168
338,338,0.4887462
339,339,0.4887398
340,340,0.48873353
341,341,0.48872742
342,342,0.4887206
343,343,0.48871568
344,344,0.4887109
345,345,0.48870772
346,346,0.48870066
347,347,0.48868477
348,348,0.4886648
349,349,0.48864785
350,350,0.48863348
351,351,0.48862535
352,352,0.4886224
353,353,0.48862103
354,354,0.48861396
355,355,0.48860198
356,356,0.48859105
357,357,0.48858407
358,358,0.48858583
359,359,0.4885909
360,360,0.48859692
361,361,0.48860124
362,362,0.48860312
363,363,0.48860425
364,364,0.4886063
365,365,0.48861125
366,366,0.48861575
367,367,0.4886178
368,368,0.48861736
369,369,0.48861632
370,370,0.4886163
371,371,0.48861822
372,372,0.4886206
373,373,0.4886203
374,374,0.48861653
375,375,0.48861107
376,376,0.4886062
377,377,0.48860428
378,378,0.4886044
379,379,0.4886044
380,380,0.48860297
381,381,0.48859918
382,382,0.48859435
383,383,0.48858917
384,384,0.48858297
385,385,0.48857597
386,386,0.48856747
387,387,0.4885596
388,388,0.48855278
389,389,0.48854813
390,390,0.48854396
391,391,0.48853937
392,392,0.48853275
393,393,0.48852584
394,394,0.4885185
395,395,0.48851323
396,396,0.4885091
397,397,0.48850507
398,398,0.4885016
399,399,0.48849654
400,400,0.48849067
401,401,0.48848516
402,402,0.48847947
403,403,0.48847464
404,404,0.4884718
405,405,0.48846912
406,406,0.4884657
407,407,0.48846397
408,408,0.4884624
409,409,0.4884612
410,410,0.48845538
411,411,0.48844376
412,412,0.48843515
413,413,0.48842776
414,414,0.4884212
415,415,0.48841926
416,416,0.4884143
417,417,0.48840612
418,418,0.48839766
419,419,0.48839083
420,420,0.48839098
421,421,0.48839435
422,422,0.48839864
423,423,0.4884011
424,424,0.4884002
425,425,0.48839772
426,426,0.48839557
427,427,0.48839664
428,428,0.4883981
429,429,0.4883991
430,430,0.48839974
431,431,0.4884008
432,432,0.48840266
433,433,0.4884054
434,434,0.4884068
435,435,0.48840508
436,436,0.48840058
437,437,0.48839566
438,438,0.4883914
439,439,0.48838875
440,440,0.48838663
441,441,0.48838297
442,442,0.4883779
443,443,0.48837227
444,444,0.4883668
445,445,0.4883624
446,446,0.48835748
447,447,0.48835242
448,448,0.48834693
449,449,0.48834163
450,450,0.48833725
451,451,0.48833245
452,452,0.488328
453,453,0.48832282
454,454,0.48831752
455,455,0.48831376
456,456,0.48831058
457,457,0.48830706
458,458,0.48830414
459,459,0.48830107
460,460,0.4882971
461,461,0.48828575
462,462,0.4882674
463,463,0.488251
464,464,0.4882393
465,465,0.4882338
466,466,0.48823294
467,467,0.48823267
468,468,0.48822355
469,469,0.48821065
470,470,0.48820207
471,471,0.4882017
472,472,0.48820686
473,473,0.4882089
474,474,0.48820072
475,475,0.48818386
476,476,0.48816884
477,477,0.48816183
478,478,0.4881653
479,479,0.48817378
480,480,0.48818254
481,481,0.4881887
482,482,0.48819405
483,483,0.4882003
484,484,0.4882089
485,485,0.48821533
486,486,0.48821583
487,487,0.48820966
488,488,0.48820186
489,489,0.48819652
490,490,0.4881954
491,491,0.4881947
492,492,0.48819128
493,493,0.48818445
494,494,0.48817733
495,495,0.48817232
496,496,0.4881701
497,497,0.4881682
498,498,0.4881645
499,499,0.48815954
500,500,0.48815525
501,501,0.4881519
502,502,0.48815024
503,503,0.48814887
504,504,0.4881453
505,505,0.48813143
506,506,0.48810998
507,507,0.48809144
508,508,0.4880779
509,509,0.48807192
510,510,0.48807138
511,511,0.48807094
512,512,0.48805964
513,513,0.48804364
514,514,0.4880313
515,515,0.48802495
516,516,0.4880295
517,517,0.48803568
518,518,0.4880375
519,519,0.4880249
520,520,0.4880058
521,521,0.4879927
522,522,0.48798805
523,523,0.4879942
524,524,0.48800626
525,525,0.48801777
526,526,0.4880193
527,527,0.4880141
528,528,0.48800963
529,529,0.48800826
530,530,0.488015
531,531,0.488024
532,532,0.48803195
533,533,0.48803085
534,534,0.48802158
535,535,0.48801374
536,536,0.4880118
537,537,0.48801556
538,538,0.48802
539,539,0.48801824
540,540,0.48800853
541,541,0.4879978
542,542,0.48799202
543,543,0.48799312
544,544,0.48799697
545,545,0.48799685
546,546,0.4879886
547,547,0.4879776
548,548,0.48796967
549,549,0.48796692
550,550,0.48796678
551,551,0.48796487
552,552,0.48795825
553,553,0.4879496
554,554,0.48794264
555,555,0.48793867
556,556,0.48793572
557,557,0.4879306
558,558,0.48792255
559,559,0.48791423
560,560,0.48790815
561,561,0.48790374
562,562,0.48789927
563,563,0.4878926
564,564,0.48788467
565,565,0.48787764
566,566,0.48787293
567,567,0.4878696
568,568,0.48786527
569,569,0.48785934
570,570,0.48785293
571,571,0.48784867
572,572,0.48784646
573,573,0.4878455
574,574,0.48784348
575,575,0.48783928
576,576,0.4878342
577,577,0.48782924
578,578,0.487826
579,579,0.4878239
580,580,0.48782226
581,581,0.48782033
582,582,0.48781756
583,583,0.4878145
584,584,0.48781088
585,585,0.48780736
586,586,0.48780432
587,587,0.487802
588,588,0.48780033
589,589,0.48779854
590,590,0.48779672
591,591,0.48779452
592,592,0.4877928
593,593,0.48779196
594,594,0.4877915
595,595,0.48779067
596,596,0.4877885
597,597,0.48778567
598,598,0.48778304
599,599,0.48778173
600,600,0.4877816
601,601,0.48778152
602,602,0.48778015
603,603,0.487777
604,604,0.48777315
605,605,0.4877699
606,606,0.48776802
607,607,0.48776704
608,608,0.4877657
609,609,0.48776326
610,610,0.4877598
611,611,0.48775646
612,612,0.48775426
