,epochs,Hp
0,0,0.30177477
1,1,0.3016161
2,2,0.3014607
3,3,0.30130908
4,4,0.30116132
5,5,0.30101728
6,6,0.30087686
7,7,0.30074003
8,8,0.3006066
9,9,0.3004764
10,10,0.30034932
11,11,0.30022526
12,12,0.30010402
13,13,0.29998565
14,14,0.29987
15,15,0.2997571
16,16,0.29964685
17,17,0.29953918
18,18,0.29943404
19,19,0.2993315
20,20,0.2992314
21,21,0.29913387
22,22,0.2990388
23,23,0.2989462
24,24,0.2988561
25,25,0.29876846
26,26,0.29868323
27,27,0.2986004
28,28,0.2985199
29,29,0.2984417
30,30,0.29836568
31,31,0.29829177
32,32,0.29821992
33,33,0.29815012
34,34,0.2980822
35,35,0.2980162
36,36,0.29795197
37,37,0.2978895
38,38,0.2978287
39,39,0.29776952
40,40,0.29771188
41,41,0.2976557
42,42,0.297601
43,43,0.29754773
44,44,0.2974958
45,45,0.29744524
46,46,0.29739597
47,47,0.29734796
48,48,0.29730117
49,49,0.29725558
50,50,0.29721108
51,51,0.29716772
52,52,0.29712537
53,53,0.29708406
54,54,0.29704365
55,55,0.2970042
56,56,0.2969656
57,57,0.29692787
58,58,0.29689094
59,59,0.29685482
60,60,0.2968195
61,61,0.2967849
62,62,0.29675105
63,63,0.29671788
64,64,0.29668537
65,65,0.2966535
66,66,0.2966223
67,67,0.2965917
68,68,0.29656166
69,69,0.29653218
70,70,0.29650325
71,71,0.29647484
72,72,0.29644692
73,73,0.2964195
74,74,0.29639256
75,75,0.29636607
76,76,0.29634
77,77,0.29631436
78,78,0.29628912
79,79,0.29626423
80,80,0.29623976
81,81,0.29621565
82,82,0.2961919
83,83,0.2961685
84,84,0.29614544
85,85,0.2961227
86,86,0.29610026
87,87,0.29607815
88,88,0.29605633
89,89,0.29603484
90,90,0.29601362
91,91,0.2959927
92,92,0.29597208
93,93,0.2959517
94,94,0.2959316
95,95,0.29591176
96,96,0.2958922
97,97,0.2958729
98,98,0.29585382
99,99,0.29583502
100,100,0.29581645
101,101,0.29579812
102,102,0.29578003
103,103,0.29576215
104,104,0.2957445
105,105,0.29572707
106,106,0.29570988
107,107,0.2956929
108,108,0.2956761
109,109,0.29565954
110,110,0.29564318
111,111,0.29562703
112,112,0.2956111
113,113,0.29559538
114,114,0.29557982
115,115,0.29556447
116,116,0.2955493
117,117,0.2955343
118,118,0.29551953
119,119,0.29550496
120,120,0.29549053
121,121,0.2954763
122,122,0.29546222
123,123,0.2954483
124,124,0.2954346
125,125,0.29542103
126,126,0.29540762
127,127,0.29539436
128,128,0.29538128
129,129,0.29536834
130,130,0.29535556
131,131,0.29534292
132,132,0.29533044
133,133,0.2953181
134,134,0.2953059
135,135,0.29529387
136,136,0.29528195
137,137,0.29527014
138,138,0.2952585
139,139,0.295247
140,140,0.2952356
141,141,0.29522434
142,142,0.2952132
143,143,0.29520217
144,144,0.29519126
145,145,0.2951805
146,146,0.29516986
147,147,0.2951593
148,148,0.29514888
149,149,0.29513854
150,150,0.29512832
151,151,0.2951182
152,152,0.2951082
153,153,0.2950983
154,154,0.2950885
155,155,0.2950788
156,156,0.29506922
157,157,0.2950597
158,158,0.2950503
159,159,0.295041
160,160,0.2950318
161,161,0.29502267
162,162,0.29501364
163,163,0.2950047
164,164,0.29499584
165,165,0.29498708
166,166,0.2949784
167,167,0.2949698
168,168,0.2949613
169,169,0.29495287
170,170,0.29494452
171,171,0.29493624
172,172,0.29492804
173,173,0.2949199
174,174,0.2949119
175,175,0.2949039
176,176,0.29489604
177,177,0.2948882
178,178,0.29488048
179,179,0.2948728
180,180,0.2948652
181,181,0.29485765
182,182,0.29485017
183,183,0.29484278
184,184,0.29483545
185,185,0.29482815
186,186,0.29482096
187,187,0.2948138
188,188,0.29480675
189,189,0.29479972
190,190,0.29479274
191,191,0.29478586
192,192,0.294779
193,193,0.29477224
194,194,0.29476553
195,195,0.29475886
196,196,0.29475227
197,197,0.29474568
198,198,0.2947392
199,199,0.29473272
200,200,0.29472634
201,201,0.29472
202,202,0.2947137
203,203,0.29470748
204,204,0.29470128
205,205,0.29469514
206,206,0.29468906
207,207,0.294683
208,208,0.29467702
209,209,0.29467106
210,210,0.2946652
211,211,0.29465932
212,212,0.29465353
213,213,0.29464775
214,214,0.29464206
215,215,0.29463637
216,216,0.29463077
217,217,0.29462516
218,218,0.29461965
219,219,0.29461417
220,220,0.2946087
221,221,0.2946033
222,222,0.29459792
223,223,0.2945926
224,224,0.29458728
225,225,0.29458207
226,226,0.29457685
227,227,0.2945717
228,228,0.29456657
229,229,0.29456148
230,230,0.29455644
231,231,0.29455143
232,232,0.29454643
233,233,0.29454148
234,234,0.29453656
235,235,0.29453167
236,236,0.29452685
237,237,0.29452205
238,238,0.29451728
239,239,0.2945125
240,240,0.29450783
241,241,0.29450315
242,242,0.2944985
243,243,0.2944939
244,244,0.29448932
245,245,0.2944848
246,246,0.29448026
247,247,0.2944758
248,248,0.29447132
249,249,0.2944669
250,250,0.2944625
251,251,0.29445815
252,252,0.29445383
253,253,0.2944495
254,254,0.29444525
255,255,0.29444098
256,256,0.29443678
257,257,0.29443258
258,258,0.2944284
259,259,0.29442427
260,260,0.29442015
261,261,0.29441607
262,262,0.294412
263,263,0.29440796
264,264,0.29440394
265,265,0.29439998
266,266,0.294396
267,267,0.29439208
268,268,0.29438818
269,269,0.2943843
270,270,0.29438046
271,271,0.2943766
272,272,0.2943728
273,273,0.29436904
274,274,0.29436526
275,275,0.29436153
276,276,0.2943578
277,277,0.29435414
278,278,0.29435048
279,279,0.2943468
280,280,0.2943432
281,281,0.29433957
282,282,0.29433602
283,283,0.29433244
284,284,0.29432893
285,285,0.2943254
286,286,0.29432192
287,287,0.29431844
288,288,0.29431498
289,289,0.29431155
290,290,0.29430813
291,291,0.29430476
292,292,0.2943014
293,293,0.29429805
294,294,0.29429474
295,295,0.29429144
296,296,0.29428816
297,297,0.29428488
298,298,0.29428163
299,299,0.2942784
300,300,0.29427522
301,301,0.29427204
302,302,0.29426885
303,303,0.29426572
304,304,0.2942626
305,305,0.29425946
306,306,0.29425636
307,307,0.29425326
308,308,0.2942502
309,309,0.29424715
310,310,0.2942441
311,311,0.2942411
312,312,0.2942381
313,313,0.29423514
314,314,0.29423216
315,315,0.29422924
316,316,0.2942263
317,317,0.29422337
318,318,0.29422048
319,319,0.29421762
320,320,0.29421476
321,321,0.2942119
322,322,0.2942091
323,323,0.29420626
324,324,0.29420346
325,325,0.29420066
326,326,0.29419792
327,327,0.29419518
328,328,0.2941924
329,329,0.2941897
330,330,0.29418698
331,331,0.2941843
332,332,0.29418162
333,333,0.29417893
334,334,0.29417628
335,335,0.29417366
336,336,0.29417104
337,337,0.2941684
338,338,0.29416582
339,339,0.29416326
340,340,0.2941607
341,341,0.29415813
342,342,0.2941556
343,343,0.29415306
344,344,0.29415056
345,345,0.29414806
346,346,0.29414555
347,347,0.29414308
348,348,0.29414064
349,349,0.29413816
350,350,0.29413572
351,351,0.2941333
352,352,0.2941309
353,353,0.29412848
354,354,0.29412612
355,355,0.29412374
356,356,0.29412135
357,357,0.29411903
358,358,0.29411668
359,359,0.29411435
360,360,0.29411203
361,361,0.29410973
362,362,0.29410744
363,363,0.29410517
364,364,0.2941029
365,365,0.29410064
366,366,0.29409838
367,367,0.29409617
368,368,0.29409394
369,369,0.29409173
370,370,0.29408953
371,371,0.29408732
372,372,0.29408517
373,373,0.294083
374,374,0.29408085
375,375,0.2940787
376,376,0.29407656
377,377,0.29407445
378,378,0.29407233
379,379,0.2940702
380,380,0.29406813
381,381,0.294066
382,382,0.29406396
383,383,0.29406187
384,384,0.2940598
385,385,0.29405776
386,386,0.29405573
387,387,0.2940537
388,388,0.29405168
389,389,0.29404968
390,390,0.29404768
391,391,0.2940457
392,392,0.2940437
393,393,0.29404172
394,394,0.29403976
395,395,0.2940378
396,396,0.29403585
397,397,0.2940339
398,398,0.294032
399,399,0.2940301
400,400,0.2940282
401,401,0.2940263
402,402,0.2940244
403,403,0.29402253
404,404,0.29402065
405,405,0.2940188
406,406,0.29401693
407,407,0.29401508
408,408,0.29401326
409,409,0.2940114
410,410,0.2940096
411,411,0.2940078
412,412,0.294006
413,413,0.2940042
414,414,0.2940024
415,415,0.29400063
416,416,0.29399887
417,417,0.2939971
418,418,0.29399535
419,419,0.29399362
420,420,0.29399186
421,421,0.29399014
422,422,0.2939884
423,423,0.2939867
424,424,0.29398498
425,425,0.29398328
426,426,0.29398158
427,427,0.2939799
428,428,0.29397824
429,429,0.29397658
430,430,0.2939749
431,431,0.29397324
432,432,0.2939716
433,433,0.29396993
434,434,0.29396832
435,435,0.29396668
436,436,0.29396507
437,437,0.29396346
438,438,0.29396185
439,439,0.29396024
440,440,0.29395866
441,441,0.29395705
442,442,0.29395548
443,443,0.29395393
444,444,0.29395235
445,445,0.2939508
446,446,0.29394922
447,447,0.29394767
448,448,0.29394615
449,449,0.2939446
450,450,0.29394308
451,451,0.29394156
452,452,0.29394007
453,453,0.29393855
454,454,0.29393706
455,455,0.29393557
456,456,0.29393408
457,457,0.2939326
458,458,0.2939311
459,459,0.29392964
460,460,0.29392818
461,461,0.29392672
462,462,0.29392526
463,463,0.29392383
464,464,0.29392236
465,465,0.29392093
466,466,0.2939195
467,467,0.2939181
468,468,0.29391667
469,469,0.29391527
470,470,0.29391387
471,471,0.29391247
472,472,0.29391107
473,473,0.29390967
474,474,0.2939083
475,475,0.29390693
476,476,0.29390556
477,477,0.2939042
478,478,0.29390284
479,479,0.29390147
480,480,0.29390013
481,481,0.2938988
482,482,0.29389745
483,483,0.2938961
484,484,0.2938948
485,485,0.29389346
486,486,0.29389215
487,487,0.29389083
488,488,0.29388952
489,489,0.2938882
490,490,0.29388693
491,491,0.29388565
492,492,0.29388437
493,493,0.2938831
494,494,0.2938818
495,495,0.29388055
496,496,0.29387927
497,497,0.29387802
498,498,0.29387677
499,499,0.29387552
500,500,0.29387426
501,501,0.293873
502,502,0.2938718
503,503,0.29387057
504,504,0.29386932
505,505,0.2938681
506,506,0.2938669
507,507,0.29386568
508,508,0.2938645
509,509,0.29386327
510,510,0.29386207
511,511,0.29386088
512,512,0.2938597
513,513,0.2938585
514,514,0.29385734
515,515,0.29385617
516,516,0.29385498
517,517,0.29385382
518,518,0.29385266
519,519,0.2938515
520,520,0.29385033
521,521,0.2938492
522,522,0.29384804
523,523,0.2938469
524,524,0.29384577
525,525,0.29384464
526,526,0.2938435
527,527,0.2938424
528,528,0.29384127
529,529,0.29384017
530,530,0.29383907
531,531,0.29383793
532,532,0.29383686
533,533,0.29383576
534,534,0.29383466
535,535,0.29383355
536,536,0.29383248
537,537,0.2938314
538,538,0.29383034
539,539,0.29382926
540,540,0.29382816
541,541,0.2938271
542,542,0.29382604
543,543,0.293825
544,544,0.29382393
545,545,0.29382288
546,546,0.29382184
547,547,0.2938208
548,548,0.29381976
549,549,0.29381874
550,550,0.2938177
551,551,0.29381666
552,552,0.29381564
553,553,0.29381463
554,554,0.29381362
