,epochs,SY0
0,0,0.50527126
1,1,0.50552404
2,2,0.5057749
3,3,0.5060184
4,4,0.50625604
5,5,0.5064898
6,6,0.5067209
7,7,0.5069493
8,8,0.507174
9,9,0.50739413
10,10,0.50760925
11,11,0.50781995
12,12,0.508027
13,13,0.508231
14,14,0.5084313
15,15,0.50862604
16,16,0.508813
17,17,0.50899225
18,18,0.50916654
19,19,0.5093396
20,20,0.50951463
21,21,0.5096933
22,22,0.509876
23,23,0.51006186
24,24,0.51024944
25,25,0.51043695
26,26,0.510622
27,27,0.51080185
28,28,0.51097304
29,29,0.5111318
30,30,0.5112749
31,31,0.5114009
32,32,0.51151186
33,33,0.51161206
34,34,0.51170564
35,35,0.5117965
36,36,0.5118871
37,37,0.51197857
38,38,0.51207095
39,39,0.5121633
40,40,0.51225364
41,41,0.5123394
42,42,0.51241744
43,43,0.5124846
44,44,0.51253885
45,45,0.5125801
46,46,0.5126101
47,47,0.512632
48,48,0.5126493
49,49,0.5126645
50,50,0.5126789
51,51,0.512692
52,52,0.51270187
53,53,0.5127055
54,54,0.51269954
55,55,0.5126816
56,56,0.51265126
57,57,0.5126102
58,58,0.5125616
59,59,0.5125088
60,60,0.5124542
61,61,0.5123991
62,62,0.5123431
63,63,0.5122849
64,64,0.5122226
65,65,0.5121549
66,66,0.51208115
67,67,0.5120019
68,68,0.5119183
69,69,0.511832
70,70,0.5117438
71,71,0.51165426
72,72,0.5115632
73,73,0.5114702
74,74,0.5113748
75,75,0.5112767
76,76,0.511176
77,77,0.511073
78,78,0.5109678
79,79,0.5108606
80,80,0.5107513
81,81,0.5106396
82,82,0.5105252
83,83,0.5104083
84,84,0.5102889
85,85,0.51016766
86,86,0.510045
87,87,0.5099213
88,88,0.5097966
89,89,0.5096707
90,90,0.50954306
91,91,0.50941336
92,92,0.50928134
93,93,0.5091469
94,94,0.50901043
95,95,0.5088721
96,96,0.5087322
97,97,0.5085908
98,98,0.5084478
99,99,0.5083029
100,100,0.5081557
101,101,0.5080059
102,102,0.50785345
103,103,0.50769836
104,104,0.50754094
105,105,0.5073816
106,106,0.5072207
107,107,0.50705826
108,108,0.50689447
109,109,0.50672925
110,110,0.5065626
111,111,0.50639457
112,112,0.50622535
113,113,0.50605536
114,114,0.505885
115,115,0.5057148
116,116,0.50554514
117,117,0.5053764
118,118,0.5052088
119,119,0.5050425
120,120,0.50487757
121,121,0.5047141
122,122,0.5045522
123,123,0.504392
124,124,0.5042338
125,125,0.5040777
126,126,0.50392383
127,127,0.5037724
128,128,0.5036233
129,129,0.5034766
130,130,0.50333226
131,131,0.5031901
132,132,0.5030501
133,133,0.5029122
134,134,0.50277644
135,135,0.5026428
136,136,0.5025113
137,137,0.5023819
138,138,0.5022546
139,139,0.5021294
140,140,0.50200605
141,141,0.5018846
142,142,0.5017649
143,143,0.50164694
144,144,0.5015306
145,145,0.5014159
146,146,0.50130284
147,147,0.5011913
148,148,0.5010812
149,149,0.50097257
150,150,0.5008653
151,151,0.5007593
152,152,0.50065446
153,153,0.5005507
154,154,0.5004479
155,155,0.5003462
156,156,0.5002453
157,157,0.50014514
158,158,0.5000457
159,159,0.49994692
160,160,0.49984878
161,161,0.4997513
162,162,0.4996545
163,163,0.49955848
164,164,0.49946335
165,165,0.49936923
166,166,0.4992762
167,167,0.4991844
168,168,0.49909395
169,169,0.4990049
170,170,0.4989174
171,171,0.49883148
172,172,0.4987472
173,173,0.49866465
174,174,0.49858382
175,175,0.49850482
176,176,0.49842754
177,177,0.498352
178,178,0.4982781
179,179,0.49820587
180,180,0.49813515
181,181,0.49806592
182,182,0.49799806
183,183,0.4979315
184,184,0.49786618
185,185,0.49780202
186,186,0.49773896
187,187,0.49767685
188,188,0.4976157
189,189,0.49755538
190,190,0.49749583
191,191,0.497437
192,192,0.49737883
193,193,0.49732122
194,194,0.49726415
195,195,0.4972076
196,196,0.4971515
197,197,0.49709588
198,198,0.49704072
199,199,0.49698597
200,200,0.4969317
201,201,0.49687788
202,202,0.49682456
203,203,0.49677175
204,204,0.49671948
205,205,0.49666774
206,206,0.49661663
207,207,0.4965661
208,208,0.49651623
209,209,0.49646702
210,210,0.4964185
211,211,0.4963707
212,212,0.49632362
213,213,0.49627724
214,214,0.49623162
215,215,0.49618673
216,216,0.4961426
217,217,0.4960992
218,218,0.4960566
219,219,0.49601468
220,220,0.49597353
221,221,0.4959331
222,222,0.49589333
223,223,0.4958543
224,224,0.49581593
225,225,0.49577826
226,226,0.49574125
227,227,0.4957049
228,228,0.49566916
229,229,0.49563402
230,230,0.4955995
231,231,0.4955656
232,232,0.49553227
233,233,0.49549955
234,234,0.4954674
235,235,0.4954358
236,236,0.49540478
237,237,0.4953743
238,238,0.4953444
239,239,0.49531507
240,240,0.4952863
241,241,0.49525806
242,242,0.49523035
243,243,0.4952032
244,244,0.49517658
245,245,0.4951505
246,246,0.49512497
247,247,0.49509996
248,248,0.4950755
249,249,0.49505153
250,250,0.4950281
251,251,0.49500522
252,252,0.49498284
253,253,0.49496093
254,254,0.49493957
255,255,0.49491873
256,256,0.49489838
257,257,0.49487856
258,258,0.49485922
259,259,0.49484038
260,260,0.49482206
261,261,0.49480423
262,262,0.4947869
263,263,0.49477005
264,264,0.4947537
265,265,0.4947378
266,266,0.49472243
267,267,0.49470752
268,268,0.49469307
269,269,0.49467912
270,270,0.49466562
271,271,0.4946526
272,272,0.49464005
273,273,0.49462792
274,274,0.49461624
275,275,0.494605
276,276,0.49459425
277,277,0.4945839
278,278,0.49457398
279,279,0.49456447
280,280,0.49455538
281,281,0.49454674
282,282,0.4945385
283,283,0.49453065
284,284,0.4945232
285,285,0.49451613
286,286,0.49450946
287,287,0.49450317
288,288,0.49449727
289,289,0.49449176
290,290,0.4944866
291,291,0.49448183
292,292,0.49447745
293,293,0.49447337
294,294,0.49446967
295,295,0.49446633
296,296,0.49446332
297,297,0.4944607
298,298,0.49445838
299,299,0.4944564
300,300,0.49445477
301,301,0.49445346
302,302,0.49445248
303,303,0.4944518
304,304,0.49445143
305,305,0.49445137
306,306,0.4944516
307,307,0.49445215
308,308,0.494453
309,309,0.4944542
310,310,0.49445564
311,311,0.49445736
312,312,0.4944594
313,313,0.49446172
314,314,0.49446428
315,315,0.49446717
316,316,0.49447027
317,317,0.49447364
318,318,0.4944773
319,319,0.49448124
320,320,0.49448538
321,321,0.4944898
322,322,0.49449444
323,323,0.49449933
324,324,0.49450445
325,325,0.49450985
326,326,0.49451548
327,327,0.49452135
328,328,0.4945274
329,329,0.49453372
330,330,0.49454024
331,331,0.49454698
332,332,0.49455392
333,333,0.4945611
334,334,0.49456847
335,335,0.49457604
336,336,0.49458382
337,337,0.4945918
338,338,0.49459997
339,339,0.4946083
340,340,0.49461684
341,341,0.49462554
342,342,0.49463445
343,343,0.4946435
344,344,0.49465278
345,345,0.4946622
346,346,0.49467182
347,347,0.49468157
348,348,0.4946915
349,349,0.4947016
350,350,0.49471185
351,351,0.49472222
352,352,0.49473274
353,353,0.4947434
354,354,0.49475425
355,355,0.49476522
356,356,0.49477634
357,357,0.49478757
358,358,0.49479893
359,359,0.4948104
360,360,0.49482203
361,361,0.49483374
362,362,0.4948456
363,363,0.49485758
364,364,0.49486965
365,365,0.49488184
366,366,0.49489412
367,367,0.49490649
368,368,0.49491897
369,369,0.49493158
370,370,0.49494427
371,371,0.49495703
372,372,0.4949699
373,373,0.49498284
374,374,0.49499586
375,375,0.49500895
376,376,0.49502212
377,377,0.49503535
378,378,0.49504867
379,379,0.49506208
380,380,0.49507552
381,381,0.49508905
382,382,0.4951026
383,383,0.49511626
384,384,0.49512994
385,385,0.49514368
386,386,0.49515748
387,387,0.49517134
388,388,0.49518523
389,389,0.49519914
390,390,0.49521312
391,391,0.49522713
392,392,0.49524122
393,393,0.49525532
394,394,0.49526945
395,395,0.4952836
396,396,0.4952978
397,397,0.495312
398,398,0.49532628
399,399,0.49534053
400,400,0.4953548
401,401,0.49536914
402,402,0.49538347
403,403,0.4953978
404,404,0.4954122
405,405,0.49542657
406,406,0.49544093
407,407,0.49545535
408,408,0.49546975
409,409,0.49548417
410,410,0.49549857
411,411,0.495513
412,412,0.49552742
413,413,0.4955418
414,414,0.49555624
415,415,0.49557063
416,416,0.49558505
417,417,0.49559945
418,418,0.49561384
419,419,0.4956282
420,420,0.49564257
421,421,0.49565694
422,422,0.49567127
423,423,0.49568558
424,424,0.49569988
425,425,0.49571416
426,426,0.4957284
427,427,0.49574265
428,428,0.49575683
429,429,0.495771
430,430,0.49578515
431,431,0.49579927
432,432,0.49581337
433,433,0.49582744
434,434,0.49584147
435,435,0.49585548
436,436,0.49586946
437,437,0.4958834
438,438,0.49589732
439,439,0.4959112
440,440,0.49592507
441,441,0.4959389
442,442,0.4959527
443,443,0.49596643
444,444,0.49598017
445,445,0.49599388
446,446,0.49600753
447,447,0.49602118
448,448,0.49603477
449,449,0.49604836
450,450,0.49606192
451,451,0.49607542
452,452,0.49608886
453,453,0.4961023
454,454,0.49611568
455,455,0.49612904
456,456,0.4961424
457,457,0.49615568
458,458,0.4961689
459,459,0.4961821
460,460,0.4961953
461,461,0.49620843
462,462,0.4962215
463,463,0.49623457
464,464,0.4962476
465,465,0.49626058
466,466,0.49627355
467,467,0.49628645
468,468,0.49629933
469,469,0.49631217
470,470,0.49632493
471,471,0.49633768
472,472,0.49635038
473,473,0.49636307
474,474,0.4963757
475,475,0.4963883
476,476,0.49640086
477,477,0.49641338
478,478,0.49642584
479,479,0.4964383
480,480,0.4964507
481,481,0.49646303
482,482,0.49647534
483,483,0.49648762
484,484,0.49649987
485,485,0.49651206
486,486,0.4965242
487,487,0.4965363
488,488,0.49654838
489,489,0.49656036
490,490,0.49657235
491,491,0.49658427
492,492,0.49659616
493,493,0.49660796
494,494,0.49661976
495,495,0.4966315
496,496,0.4966432
497,497,0.49665484
498,498,0.4966664
499,499,0.49667794
500,500,0.49668944
501,501,0.49670085
502,502,0.49671224
503,503,0.49672356
504,504,0.49673483
505,505,0.49674603
506,506,0.4967572
507,507,0.49676833
508,508,0.49677938
509,509,0.49679038
510,510,0.49680132
511,511,0.49681222
512,512,0.49682307
513,513,0.49683386
514,514,0.49684462
515,515,0.4968553
516,516,0.49686596
517,517,0.49687654
518,518,0.49688706
519,519,0.49689755
520,520,0.496908
521,521,0.49691838
522,522,0.49692872
523,523,0.496939
524,524,0.49694923
525,525,0.49695942
526,526,0.49696955
527,527,0.4969796
528,528,0.49698964
529,529,0.49699962
530,530,0.49700955
531,531,0.49701944
532,532,0.49702927
533,533,0.49703902
534,534,0.49704874
535,535,0.49705842
536,536,0.49706802
537,537,0.49707755
538,538,0.49708703
539,539,0.4970965
540,540,0.4971059
541,541,0.49711522
542,542,0.4971245
543,543,0.49713367
544,544,0.49714282
545,545,0.4971519
546,546,0.49716094
547,547,0.49716985
548,548,0.49717873
549,549,0.49718753
550,550,0.49719626
551,551,0.49720496
552,552,0.49721357
553,553,0.49722213
554,554,0.4972306
555,555,0.497239
556,556,0.49724734
557,557,0.49725562
558,558,0.49726385
559,559,0.49727204
560,560,0.49728015
561,561,0.49728823
562,562,0.4972962
563,563,0.4973042
564,564,0.4973121
565,565,0.49731997
566,566,0.49732777
567,567,0.49733555
568,568,0.49734327
569,569,0.49735093
570,570,0.49735856
571,571,0.49736616
572,572,0.4973737
573,573,0.4973812
574,574,0.49738872
575,575,0.4973961
576,576,0.4974035
577,577,0.49741086
578,578,0.4974182
579,579,0.4974255
580,580,0.49743274
581,581,0.49743992
582,582,0.4974471
583,583,0.49745426
584,584,0.49746132
585,585,0.49746838
586,586,0.4974754
587,587,0.4974824
588,588,0.49748933
589,589,0.49749628
590,590,0.49750313
591,591,0.49750996
592,592,0.49751678
593,593,0.49752355
594,594,0.49753028
595,595,0.497537
596,596,0.49754366
597,597,0.49755034
598,598,0.49755695
599,599,0.49756354
600,600,0.4975701
601,601,0.49757662
602,602,0.49758312
603,603,0.4975896
604,604,0.49759603
605,605,0.4976024
606,606,0.49760878
607,607,0.49761513
608,608,0.49762145
609,609,0.4976277
610,610,0.49763396
611,611,0.4976402
612,612,0.49764636
613,613,0.49765253
614,614,0.49765867
615,615,0.49766475
616,616,0.49767083
617,617,0.49767685
618,618,0.49768287
619,619,0.49768883
620,620,0.49769476
621,621,0.4977007
622,622,0.4977066
623,623,0.49771246
624,624,0.49771833
625,625,0.49772415
626,626,0.49772993
627,627,0.49773568
628,628,0.4977414
629,629,0.4977471
630,630,0.49775276
631,631,0.4977584
632,632,0.497764
633,633,0.4977696
634,634,0.49777517
635,635,0.4977807
636,636,0.49778622
637,637,0.4977917
638,638,0.49779716
639,639,0.4978026
640,640,0.49780798
641,641,0.4978133
642,642,0.49781865
643,643,0.49782398
644,644,0.49782926
645,645,0.49783453
646,646,0.49783978
647,647,0.49784496
648,648,0.49785015
649,649,0.4978553
650,650,0.49786046
651,651,0.49786556
652,652,0.49787065
653,653,0.4978757
654,654,0.4978807
655,655,0.49788573
656,656,0.4978907
657,657,0.49789566
658,658,0.4979006
659,659,0.4979055
660,660,0.49791035
661,661,0.49791518
662,662,0.49792004
663,663,0.49792483
664,664,0.4979296
665,665,0.49793434
666,666,0.49793905
667,667,0.49794373
668,668,0.4979484
669,669,0.49795306
670,670,0.49795768
671,671,0.49796227
672,672,0.49796683
673,673,0.49797136
674,674,0.49797586
675,675,0.49798036
676,676,0.49798483
677,677,0.49798927
678,678,0.49799365
679,679,0.49799803
680,680,0.4980024
681,681,0.49800673
682,682,0.49801105
683,683,0.49801534
684,684,0.49801958
685,685,0.49802384
686,686,0.49802804
687,687,0.49803224
688,688,0.49803638
689,689,0.49804053
690,690,0.49804464
691,691,0.49804872
692,692,0.4980528
693,693,0.49805683
694,694,0.49806082
695,695,0.49806485
696,696,0.4980688
697,697,0.49807274
698,698,0.49807665
699,699,0.49808055
700,700,0.49808446
701,701,0.4980883
702,702,0.49809211
703,703,0.4980959
704,704,0.49809968
705,705,0.49810344
706,706,0.49810717
707,707,0.49811086
708,708,0.49811453
709,709,0.49811816
710,710,0.4981218
711,711,0.49812537
712,712,0.49812895
713,713,0.4981325
714,714,0.498136
715,715,0.4981395
716,716,0.49814296
717,717,0.4981464
718,718,0.49814984
719,719,0.4981532
720,720,0.49815658
721,721,0.4981599
722,722,0.49816322
723,723,0.49816653
724,724,0.49816978
725,725,0.498173
726,726,0.49817622
727,727,0.49817938
728,728,0.49818254
729,729,0.49818566
730,730,0.49818876
731,731,0.49819186
732,732,0.4981949
733,733,0.4981979
734,734,0.4982009
735,735,0.4982039
736,736,0.49820685
737,737,0.49820977
738,738,0.49821267
739,739,0.49821553
740,740,0.49821836
741,741,0.49822116
