,epochs,mu
0,0,0.94025326
1,1,0.9397866
2,2,0.93932205
3,3,0.9388613
4,4,0.9384043
5,5,0.93795115
6,6,0.93750226
7,7,0.93705815
8,8,0.9366191
9,9,0.9361851
10,10,0.9357562
11,11,0.93533266
12,12,0.9349145
13,13,0.9345021
14,14,0.9340958
15,15,0.93369615
16,16,0.93330365
17,17,0.9329188
18,18,0.932542
19,19,0.9321739
20,20,0.93181473
21,21,0.93146455
22,22,0.93112326
23,23,0.93079066
24,24,0.93046635
25,25,0.93015003
26,26,0.9298414
27,27,0.92954046
28,28,0.9292472
29,29,0.9289618
30,30,0.9286846
31,31,0.92841595
32,32,0.9281563
33,33,0.927906
34,34,0.9276651
35,35,0.92743397
36,36,0.9272127
37,37,0.9270014
38,38,0.9268002
39,39,0.92660886
40,40,0.9264275
41,41,0.9262561
42,42,0.9260949
43,43,0.9259441
44,44,0.9258039
45,45,0.92567474
46,46,0.92555654
47,47,0.9254493
48,48,0.925353
49,49,0.9252672
50,50,0.9251918
51,51,0.92512655
52,52,0.9250713
53,53,0.92502606
54,54,0.92499095
55,55,0.9249659
56,56,0.92495096
57,57,0.92494595
58,58,0.9249505
59,59,0.9249643
60,60,0.9249868
61,61,0.92501736
62,62,0.9250557
63,63,0.92510134
64,64,0.92515403
65,65,0.9252135
66,66,0.92527974
67,67,0.9253525
68,68,0.92543167
69,69,0.925517
70,70,0.9256083
71,71,0.925705
72,72,0.9258068
73,73,0.9259133
74,74,0.9260237
75,75,0.92613775
76,76,0.9262548
77,77,0.92637455
78,78,0.92649657
79,79,0.92662066
80,80,0.9267465
81,81,0.9268739
82,82,0.9270027
83,83,0.9271327
84,84,0.92726374
85,85,0.9273954
86,86,0.9275276
87,87,0.9276599
88,88,0.9277921
89,89,0.9279238
90,90,0.9280548
91,91,0.92818475
92,92,0.92831355
93,93,0.92844087
94,94,0.92856663
95,95,0.9286907
96,96,0.92881286
97,97,0.9289331
98,98,0.9290512
99,99,0.92916715
100,100,0.9292807
101,101,0.9293918
102,102,0.92950034
103,103,0.9296062
104,104,0.9297094
105,105,0.9298098
106,106,0.92990744
107,107,0.9300023
108,108,0.93009436
109,109,0.9301836
110,110,0.9302701
111,111,0.9303538
112,112,0.93043476
113,113,0.93051296
114,114,0.9305884
115,115,0.93066126
116,116,0.9307316
117,117,0.9307994
118,118,0.93086493
119,119,0.9309282
120,120,0.9309892
121,121,0.9310482
122,122,0.9311052
123,123,0.93116033
124,124,0.9312137
125,125,0.9312653
126,126,0.9313154
127,127,0.93136406
128,128,0.93141145
129,129,0.93145764
130,130,0.93150276
131,131,0.931547
132,132,0.9315903
133,133,0.9316329
134,134,0.9316748
135,135,0.9317161
136,136,0.931757
137,137,0.9317974
138,138,0.9318375
139,139,0.9318774
140,140,0.93191713
141,141,0.9319568
142,142,0.93199646
143,143,0.93203616
144,144,0.932076
145,145,0.9321158
146,146,0.9321557
147,147,0.9321957
148,148,0.93223584
149,149,0.93227607
150,150,0.93231636
151,151,0.93235683
152,152,0.93239737
153,153,0.932438
154,154,0.9324788
155,155,0.93251956
156,156,0.9325604
157,157,0.9326012
158,158,0.93264204
159,159,0.9326828
160,160,0.9327235
161,161,0.93276423
162,162,0.93280476
163,163,0.9328452
164,164,0.93288547
165,165,0.9329256
166,166,0.93296546
167,167,0.93300515
168,168,0.93304455
169,169,0.9330838
170,170,0.9331227
171,171,0.9331614
172,172,0.93319976
173,173,0.93323785
174,174,0.9332756
175,175,0.933313
176,176,0.93335015
177,177,0.93338686
178,178,0.9334233
179,179,0.9334594
180,180,0.9334951
181,181,0.9335305
182,182,0.9335655
183,183,0.9336001
184,184,0.9336344
185,185,0.93366826
186,186,0.9337017
187,187,0.9337348
188,188,0.9337674
189,189,0.9337996
190,190,0.93383145
191,191,0.93386286
192,192,0.9338938
193,193,0.9339244
194,194,0.9339545
195,195,0.9339841
196,196,0.93401337
197,197,0.9340422
198,198,0.9340706
199,199,0.9340986
200,200,0.93412614
201,201,0.9341532
202,202,0.9341799
203,203,0.9342062
204,204,0.93423206
205,205,0.9342575
206,206,0.9342826
207,207,0.9343072
208,208,0.93433154
209,209,0.93435544
