,epochs,mu
0,0,0.46620992
1,1,0.466005
2,2,0.4657893
3,3,0.46558297
4,4,0.4653848
5,5,0.46518895
6,6,0.464991
7,7,0.46478888
8,8,0.4645824
9,9,0.4643724
10,10,0.46415928
11,11,0.46394226
12,12,0.46372193
13,13,0.4634988
14,14,0.46327257
15,15,0.46304303
16,16,0.4628105
17,17,0.46257582
18,18,0.46234047
19,19,0.4621062
20,20,0.46187478
21,21,0.46164766
22,22,0.46142578
23,23,0.4612104
24,24,0.46100378
25,25,0.46080837
26,26,0.46062618
27,27,0.4604586
28,28,0.46030623
29,29,0.46016905
30,30,0.46004617
31,31,0.4599363
32,32,0.4598383
33,33,0.4597509
34,34,0.4596726
35,35,0.4596019
36,36,0.45953748
37,37,0.459478
38,38,0.4594223
39,39,0.45936984
40,40,0.4593206
41,41,0.45927498
42,42,0.4592334
43,43,0.45919663
44,44,0.45916563
45,45,0.4591412
46,46,0.45912415
47,47,0.45911518
48,48,0.45911473
49,49,0.4591231
50,50,0.4591403
51,51,0.4591663
52,52,0.4592009
53,53,0.45924383
54,54,0.45929492
55,55,0.45935383
56,56,0.45942006
57,57,0.4594928
58,58,0.45957112
59,59,0.45965394
60,60,0.45974016
61,61,0.45982888
62,62,0.45991942
63,63,0.46001124
64,64,0.46010396
65,65,0.46019733
66,66,0.46029115
67,67,0.46038523
68,68,0.4604795
69,69,0.46057376
70,70,0.46066794
71,71,0.46076185
72,72,0.46085525
73,73,0.46094796
74,74,0.4610397
75,75,0.46113017
76,76,0.46121916
77,77,0.46130642
78,78,0.4613916
79,79,0.46147454
80,80,0.46155497
81,81,0.46163273
82,82,0.46170768
83,83,0.46177974
84,84,0.46184894
85,85,0.46191534
86,86,0.46197903
87,87,0.46204028
88,88,0.46209925
89,89,0.46215612
90,90,0.46221098
91,91,0.4622639
92,92,0.4623149
93,93,0.4623639
94,94,0.46241087
95,95,0.46245575
96,96,0.46249852
97,97,0.46253902
98,98,0.46257716
99,99,0.46261287
100,100,0.46264607
101,101,0.46267676
102,102,0.462705
103,103,0.4627308
104,104,0.46275428
105,105,0.46277553
106,106,0.4627946
107,107,0.4628117
108,108,0.4628269
109,109,0.46284035
110,110,0.4628522
