,epochs,mu
0,0,0.38786867
1,1,0.3876821
2,2,0.38749737
3,3,0.38731468
4,4,0.38713175
5,5,0.38694856
6,6,0.38676465
7,7,0.3865793
8,8,0.3863921
9,9,0.38620353
10,10,0.38601384
11,11,0.3858232
12,12,0.38563186
13,13,0.38544017
14,14,0.3852484
15,15,0.38505697
16,16,0.3848663
17,17,0.3846767
18,18,0.3844885
19,19,0.384302
20,20,0.38411736
21,21,0.38393474
22,22,0.38375404
23,23,0.38357523
24,24,0.38339815
25,25,0.3832228
26,26,0.38304907
27,27,0.38287696
28,28,0.3827063
29,29,0.382537
30,30,0.38236892
31,31,0.38220206
32,32,0.38203645
33,33,0.38187212
34,34,0.38170916
35,35,0.38154766
36,36,0.38138768
37,37,0.38122937
38,38,0.38107288
39,39,0.3809183
40,40,0.3807657
41,41,0.38061512
42,42,0.38046655
43,43,0.38031998
44,44,0.3801755
45,45,0.38003302
46,46,0.37989256
47,47,0.37975398
48,48,0.37961727
49,49,0.37948242
50,50,0.37934935
51,51,0.37921813
52,52,0.3790887
53,53,0.37896106
54,54,0.37883523
55,55,0.37871122
56,56,0.37858915
57,57,0.378469
58,58,0.3783507
59,59,0.3782344
60,60,0.37812
61,61,0.37800762
62,62,0.37789714
63,63,0.3777886
64,64,0.37768194
65,65,0.37757716
66,66,0.3774742
67,67,0.37737304
68,68,0.3772737
69,69,0.37717617
70,70,0.37708035
71,71,0.37698638
72,72,0.37689418
73,73,0.3768038
74,74,0.37671527
75,75,0.37662858
76,76,0.37654373
77,77,0.3764608
78,78,0.3763797
79,79,0.37630045
80,80,0.37622306
81,81,0.37614745
82,82,0.37607363
83,83,0.3760016
84,84,0.3759313
85,85,0.37586272
86,86,0.37579578
87,87,0.3757305
88,88,0.37566692
89,89,0.37560496
90,90,0.37554464
91,91,0.37548593
92,92,0.37542883
93,93,0.3753733
94,94,0.3753194
95,95,0.37526703
96,96,0.37521616
97,97,0.3751668
98,98,0.3751189
99,99,0.37507248
100,100,0.37502748
101,101,0.37498382
102,102,0.37494153
103,103,0.37490058
104,104,0.37486094
105,105,0.37482256
106,106,0.37478548
107,107,0.37474966
108,108,0.37471506
109,109,0.3746817
110,110,0.37464952
111,111,0.37461856
112,112,0.3745887
113,113,0.37456
114,114,0.3745324
115,115,0.37450588
116,116,0.37448037
117,117,0.3744559
118,118,0.3744324
119,119,0.3744099
120,120,0.37438834
