,epochs,Hp
0,0,0.15213437
1,1,0.15205853
2,2,0.1519804
3,3,0.15191838
4,4,0.15186882
5,5,0.15182681
6,6,0.15178818
7,7,0.1517479
8,8,0.15169694
9,9,0.1516425
10,10,0.1515958
11,11,0.15155621
12,12,0.15152325
13,13,0.15149625
14,14,0.15147443
15,15,0.15145713
16,16,0.15144366
17,17,0.15143344
18,18,0.151426
19,19,0.15142101
20,20,0.15141816
21,21,0.15141718
22,22,0.15141775
23,23,0.15141955
24,24,0.15142238
25,25,0.15142603
26,26,0.15143044
27,27,0.15143554
28,28,0.15144126
29,29,0.15144755
30,30,0.15145427
31,31,0.15146124
32,32,0.15146834
33,33,0.15147543
34,34,0.15148245
35,35,0.15148935
36,36,0.15149607
37,37,0.1515026
38,38,0.15150891
39,39,0.15151502
40,40,0.15152091
41,41,0.15152657
42,42,0.15153193
43,43,0.15153685
44,44,0.15154114
45,45,0.15154457
46,46,0.151547
47,47,0.15154834
48,48,0.15154861
49,49,0.15154786
50,50,0.15154618
51,51,0.15154368
52,52,0.15154058
53,53,0.15153714
54,54,0.15153363
55,55,0.15153033
56,56,0.1515273
57,57,0.15152463
58,58,0.1515223
59,59,0.15152027
60,60,0.15151855
61,61,0.15151714
62,62,0.15151607
63,63,0.1515154
64,64,0.15151513
65,65,0.1515153
66,66,0.15151593
67,67,0.15151696
68,68,0.15151836
69,69,0.15152007
70,70,0.15152206
71,71,0.15152425
72,72,0.15152656
73,73,0.15152898
74,74,0.15153146
75,75,0.15153398
76,76,0.1515365
77,77,0.15153903
78,78,0.15154155
79,79,0.15154403
80,80,0.15154652
81,81,0.151549
82,82,0.15155149
83,83,0.15155403
84,84,0.15155666
85,85,0.15155935
86,86,0.15156217
87,87,0.1515651
88,88,0.15156819
89,89,0.1515714
90,90,0.15157473
91,91,0.15157816
92,92,0.15158165
93,93,0.15158518
94,94,0.15158874
95,95,0.15159228
96,96,0.15159583
97,97,0.15159935
98,98,0.15160285
99,99,0.15160629
100,100,0.15160967
101,101,0.151613
102,102,0.15161629
103,103,0.15161952
104,104,0.15162273
105,105,0.1516259
106,106,0.15162902
107,107,0.15163207
108,108,0.15163508
109,109,0.15163805
110,110,0.15164098
111,111,0.15164389
112,112,0.15164676
113,113,0.15164962
114,114,0.15165247
115,115,0.15165533
116,116,0.15165819
117,117,0.1516611
118,118,0.15166402
119,119,0.15166697
120,120,0.15166995
121,121,0.15167297
122,122,0.15167606
123,123,0.1516792
124,124,0.15168242
125,125,0.1516857
126,126,0.15168907
127,127,0.1516925
128,128,0.15169598
129,129,0.15169954
130,130,0.15170315
131,131,0.1517068
132,132,0.15171048
133,133,0.15171419
134,134,0.15171792
135,135,0.15172167
136,136,0.15172543
137,137,0.15172918
138,138,0.15173294
139,139,0.15173669
140,140,0.15174045
141,141,0.15174419
142,142,0.15174793
143,143,0.15175168
144,144,0.15175542
145,145,0.15175918
146,146,0.15176295
147,147,0.1517667
148,148,0.15177049
149,149,0.15177426
150,150,0.15177804
151,151,0.15178183
152,152,0.15178564
153,153,0.15178946
154,154,0.15179327
155,155,0.15179712
156,156,0.15180096
157,157,0.15180483
158,158,0.15180872
159,159,0.15181261
160,160,0.1518165
161,161,0.15182042
162,162,0.15182434
163,163,0.15182826
164,164,0.1518322
165,165,0.15183611
166,166,0.15184006
167,167,0.151844
168,168,0.15184794
169,169,0.15185189
170,170,0.15185586
171,171,0.1518598
172,172,0.15186377
173,173,0.15186775
174,174,0.15187176
175,175,0.15187575
176,176,0.15187977
177,177,0.15188381
178,178,0.15188785
179,179,0.1518919
180,180,0.15189597
181,181,0.15190005
182,182,0.15190414
183,183,0.15190822
184,184,0.15191233
185,185,0.15191644
186,186,0.15192056
187,187,0.15192468
188,188,0.15192881
189,189,0.15193294
190,190,0.15193708
191,191,0.15194124
192,192,0.15194538
193,193,0.15194955
194,194,0.15195371
195,195,0.15195788
196,196,0.15196206
197,197,0.15196626
198,198,0.15197045
199,199,0.15197465
200,200,0.15197885
201,201,0.15198307
202,202,0.15198728
203,203,0.15199152
204,204,0.15199575
205,205,0.152
206,206,0.15200426
207,207,0.15200852
208,208,0.1520128
209,209,0.15201707
210,210,0.15202136
211,211,0.15202565
212,212,0.15202996
213,213,0.15203427
214,214,0.15203859
215,215,0.15204291
216,216,0.15204723
217,217,0.15205157
218,218,0.15205592
219,219,0.15206027
220,220,0.15206462
221,221,0.15206899
222,222,0.15207335
223,223,0.15207773
224,224,0.15208212
225,225,0.15208651
226,226,0.1520909
227,227,0.1520953
228,228,0.15209971
229,229,0.15210412
230,230,0.15210854
231,231,0.15211295
232,232,0.15211736
233,233,0.15212178
234,234,0.15212618
235,235,0.15213057
236,236,0.15213495
237,237,0.15213932
238,238,0.15214367
239,239,0.15214802
240,240,0.15215236
241,241,0.1521567
242,242,0.15216103
243,243,0.15216537
244,244,0.1521697
245,245,0.15217406
246,246,0.1521784
247,247,0.15218277
248,248,0.15218715
249,249,0.15219153
250,250,0.15219593
251,251,0.15220033
252,252,0.15220474
253,253,0.15220915
254,254,0.15221356
255,255,0.15221797
256,256,0.15222238
257,257,0.1522268
258,258,0.15223122
259,259,0.15223566
260,260,0.15224011
261,261,0.15224458
262,262,0.15224907
263,263,0.15225358
264,264,0.15225811
265,265,0.15226266
266,266,0.15226722
267,267,0.15227178
268,268,0.15227632
269,269,0.15228088
270,270,0.15228541
271,271,0.15228994
272,272,0.15229444
273,273,0.15229893
274,274,0.15230341
275,275,0.1523079
276,276,0.1523124
277,277,0.15231691
278,278,0.15232146
279,279,0.15232602
280,280,0.15233059
281,281,0.15233518
282,282,0.15233979
283,283,0.1523444
284,284,0.15234905
285,285,0.1523537
286,286,0.15235837
287,287,0.15236305
288,288,0.15236774
289,289,0.15237243
290,290,0.15237717
291,291,0.15238191
292,292,0.15238668
293,293,0.15239148
294,294,0.1523963
295,295,0.15240115
296,296,0.15240604
297,297,0.15241095
298,298,0.15241589
299,299,0.15242088
300,300,0.15242589
301,301,0.15243094
302,302,0.15243602
303,303,0.15244113
304,304,0.15244626
305,305,0.15245146
306,306,0.15245669
307,307,0.15246192
308,308,0.15246724
309,309,0.15247257
310,310,0.15247793
311,311,0.15248334
312,312,0.1524888
313,313,0.15249424
314,314,0.15249974
315,315,0.15250528
316,316,0.1525108
317,317,0.15251638
318,318,0.152522
319,319,0.1525276
320,320,0.1525332
321,321,0.15253885
322,322,0.15254451
323,323,0.15255016
324,324,0.15255585
325,325,0.15256158
326,326,0.1525673
327,327,0.15257303
328,328,0.15257882
329,329,0.15258457
330,330,0.15259033
331,331,0.15259613
332,332,0.15260191
333,333,0.15260771
334,334,0.15261354
335,335,0.15261935
336,336,0.15262514
337,337,0.15263097
338,338,0.15263681
339,339,0.15264264
340,340,0.15264851
341,341,0.15265438
342,342,0.15266027
343,343,0.15266618
344,344,0.15267211
345,345,0.15267804
346,346,0.152684
347,347,0.15268996
348,348,0.15269592
349,349,0.15270188
350,350,0.15270787
351,351,0.15271385
352,352,0.15271981
353,353,0.15272579
354,354,0.15273176
355,355,0.15273772
356,356,0.1527437
357,357,0.15274967
358,358,0.15275565
359,359,0.15276162
360,360,0.1527676
361,361,0.15277359
362,362,0.1527796
363,363,0.1527856
364,364,0.15279162
365,365,0.15279764
366,366,0.15280366
367,367,0.15280971
368,368,0.15281576
369,369,0.15282182
370,370,0.15282789
371,371,0.15283397
372,372,0.15284005
373,373,0.15284614
374,374,0.15285224
375,375,0.15285835
376,376,0.15286446
377,377,0.15287057
378,378,0.15287668
379,379,0.15288281
380,380,0.15288895
381,381,0.1528951
382,382,0.15290125
383,383,0.15290742
384,384,0.15291359
385,385,0.15291977
386,386,0.15292595
387,387,0.15293215
388,388,0.15293835
389,389,0.15294455
390,390,0.15295078
391,391,0.15295699
392,392,0.15296324
393,393,0.15296948
394,394,0.15297571
395,395,0.15298197
396,396,0.15298823
397,397,0.15299448
398,398,0.15300076
399,399,0.15300702
400,400,0.1530133
401,401,0.15301959
402,402,0.1530259
403,403,0.1530322
404,404,0.15303852
405,405,0.15304483
406,406,0.15305117
407,407,0.1530575
408,408,0.15306385
409,409,0.15307021
410,410,0.15307657
411,411,0.15308295
412,412,0.15308933
413,413,0.1530957
414,414,0.1531021
415,415,0.1531085
416,416,0.15311491
417,417,0.15312134
418,418,0.15312776
419,419,0.15313421
420,420,0.15314065
421,421,0.1531471
422,422,0.15315357
423,423,0.15316004
424,424,0.15316652
425,425,0.153173
426,426,0.15317948
427,427,0.15318598
428,428,0.15319248
429,429,0.15319899
430,430,0.1532055
431,431,0.15321201
432,432,0.15321855
433,433,0.1532251
434,434,0.15323164
435,435,0.15323819
436,436,0.15324476
437,437,0.15325134
438,438,0.1532579
439,439,0.1532645
440,440,0.15327108
441,441,0.15327768
442,442,0.15328428
443,443,0.1532909
444,444,0.1532975
445,445,0.15330411
446,446,0.15331075
447,447,0.15331738
448,448,0.15332402
449,449,0.15333068
450,450,0.15333733
451,451,0.153344
452,452,0.15335068
453,453,0.15335737
454,454,0.15336406
455,455,0.15337077
456,456,0.15337749
457,457,0.15338421
458,458,0.15339093
459,459,0.15339766
460,460,0.15340441
461,461,0.15341116
462,462,0.15341793
463,463,0.15342471
464,464,0.15343149
465,465,0.15343828
466,466,0.1534451
467,467,0.1534519
468,468,0.15345873
469,469,0.15346555
470,470,0.1534724
471,471,0.15347925
472,472,0.15348612
473,473,0.15349299
474,474,0.15349986
475,475,0.15350676
476,476,0.15351364
477,477,0.15352054
478,478,0.15352745
479,479,0.15353437
480,480,0.1535413
481,481,0.15354824
482,482,0.15355517
483,483,0.15356211
484,484,0.15356907
485,485,0.15357605
486,486,0.15358302
487,487,0.15359001
488,488,0.153597
489,489,0.15360399
490,490,0.15361099
491,491,0.15361801
492,492,0.15362504
493,493,0.15363207
494,494,0.15363912
495,495,0.15364617
496,496,0.15365323
497,497,0.15366031
498,498,0.15366739
499,499,0.15367448
500,500,0.15368159
501,501,0.15368871
502,502,0.15369584
503,503,0.15370296
504,504,0.1537101
505,505,0.15371725
506,506,0.15372442
507,507,0.1537316
508,508,0.15373878
509,509,0.153746
510,510,0.1537532
511,511,0.15376042
512,512,0.15376765
513,513,0.15377489
514,514,0.15378213
515,515,0.1537894
516,516,0.15379669
517,517,0.15380397
518,518,0.15381126
519,519,0.15381858
520,520,0.1538259
521,521,0.15383323
522,522,0.15384057
523,523,0.15384793
524,524,0.1538553
525,525,0.15386267
526,526,0.15387005
527,527,0.15387745
528,528,0.15388487
529,529,0.1538923
530,530,0.15389971
531,531,0.15390716
532,532,0.15391462
533,533,0.15392208
534,534,0.15392955
535,535,0.15393703
536,536,0.15394452
537,537,0.15395202
538,538,0.15395953
539,539,0.15396705
540,540,0.15397458
541,541,0.15398212
542,542,0.15398967
543,543,0.15399723
544,544,0.1540048
545,545,0.15401237
546,546,0.15401995
547,547,0.15402755
548,548,0.15403517
549,549,0.15404278
550,550,0.15405041
551,551,0.15405804
552,552,0.15406567
553,553,0.15407333
554,554,0.15408097
555,555,0.15408865
556,556,0.15409632
557,557,0.154104
558,558,0.15411168
559,559,0.15411937
560,560,0.15412708
561,561,0.15413477
562,562,0.15414245
563,563,0.15415016
564,564,0.15415785
565,565,0.15416555
566,566,0.15417325
567,567,0.15418096
568,568,0.15418866
569,569,0.15419638
570,570,0.15420409
571,571,0.1542118
572,572,0.15421954
573,573,0.15422727
574,574,0.15423502
575,575,0.15424275
576,576,0.15425052
577,577,0.15425827
578,578,0.15426601
579,579,0.15427376
580,580,0.15428151
581,581,0.15428925
582,582,0.154297
583,583,0.15430473
584,584,0.15431246
585,585,0.1543202
586,586,0.15432793
587,587,0.15433566
588,588,0.1543434
589,589,0.15435112
590,590,0.15435885
591,591,0.15436658
592,592,0.15437432
593,593,0.15438205
594,594,0.1543898
595,595,0.15439753
596,596,0.15440528
597,597,0.15441301
598,598,0.15442078
599,599,0.15442853
600,600,0.15443628
601,601,0.15444404
602,602,0.1544518
603,603,0.15445957
604,604,0.15446733
605,605,0.1544751
606,606,0.15448287
607,607,0.15449065
608,608,0.15449843
609,609,0.15450622
610,610,0.154514
611,611,0.1545218
612,612,0.15452959
613,613,0.1545374
614,614,0.15454519
615,615,0.15455303
616,616,0.1545608
617,617,0.15456866
618,618,0.15457645
619,619,0.15458435
620,620,0.15459214
621,621,0.1546001
622,622,0.15460789
623,623,0.15461585
624,624,0.1546237
625,625,0.15463158
626,626,0.15463941
627,627,0.15464717
628,628,0.15465495
629,629,0.15466264
630,630,0.15467052
631,631,0.15467829
632,632,0.15468629
633,633,0.1546942
634,634,0.15470219
635,635,0.15471014
636,636,0.15471803
637,637,0.15472598
638,638,0.15473378
639,639,0.15474172
640,640,0.15474957
641,641,0.1547575
642,642,0.15476534
643,643,0.15477316
644,644,0.15478097
645,645,0.15478876
646,646,0.15479662
647,647,0.15480441
648,648,0.15481229
649,649,0.15482005
650,650,0.15482792
651,651,0.1548357
652,652,0.15484358
653,653,0.15485136
654,654,0.15485922
655,655,0.15486698
656,656,0.15487473
657,657,0.15488242
658,658,0.15489008
659,659,0.15489778
660,660,0.15490545
661,661,0.15491319
662,662,0.15492088
663,663,0.15492867
664,664,0.15493642
665,665,0.15494429
666,666,0.15495208
667,667,0.15495995
668,668,0.15496776
669,669,0.15497558
670,670,0.15498336
671,671,0.15499114
672,672,0.15499893
673,673,0.1550067
674,674,0.15501451
675,675,0.1550223
676,676,0.15503013
677,677,0.15503791
678,678,0.15504578
679,679,0.15505357
680,680,0.15506144
681,681,0.15506922
682,682,0.15507707
683,683,0.15508483
684,684,0.15509264
685,685,0.1551004
686,686,0.15510821
687,687,0.15511596
688,688,0.15512376
689,689,0.15513152
690,690,0.15513933
691,691,0.15514712
692,692,0.15515497
693,693,0.15516277
694,694,0.15517066
695,695,0.15517849
696,696,0.15518644
697,697,0.15519428
698,698,0.15520227
699,699,0.15521011
700,700,0.15521806
701,701,0.15522589
702,702,0.15523374
703,703,0.15524153
704,704,0.15524928
705,705,0.15525703
706,706,0.15526472
707,707,0.15527247
708,708,0.15528013
709,709,0.1552879
710,710,0.15529558
711,711,0.15530334
712,712,0.15531105
713,713,0.1553188
714,714,0.1553265
715,715,0.1553342
716,716,0.15534192
717,717,0.15534961
718,718,0.15535735
719,719,0.15536505
720,720,0.15537281
721,721,0.15538052
722,722,0.15538827
723,723,0.15539595
724,724,0.15540367
725,725,0.15541138
726,726,0.15541905
727,727,0.15542674
728,728,0.1554344
729,729,0.15544207
730,730,0.15544973
731,731,0.1554574
732,732,0.15546502
733,733,0.15547265
734,734,0.15548027
735,735,0.15548785
736,736,0.15549543
737,737,0.15550299
738,738,0.15551057
739,739,0.15551811
740,740,0.15552568
741,741,0.15553324
742,742,0.1555408
743,743,0.15554835
744,744,0.15555589
745,745,0.15556344
746,746,0.15557098
747,747,0.15557855
748,748,0.15558611
749,749,0.15559366
750,750,0.1556012
751,751,0.15560876
752,752,0.1556163
753,753,0.15562385
754,754,0.1556314
755,755,0.15563896
756,756,0.15564652
757,757,0.15565409
758,758,0.15566163
759,759,0.15566921
760,760,0.15567674
761,761,0.15568435
762,762,0.15569182
763,763,0.15569948
764,764,0.15570687
765,765,0.15571469
766,766,0.15572198
767,767,0.15572986
768,768,0.1557373
769,769,0.15574448
770,770,0.15575197
771,771,0.15575878
772,772,0.15576556
773,773,0.15577272
774,774,0.15577966
775,775,0.15578718
776,776,0.15579453
777,777,0.15580197
778,778,0.15580998
779,779,0.15581797
780,780,0.15582629
781,781,0.15583447
782,782,0.15584241
783,783,0.15585062
784,784,0.15585849
785,785,0.15586647
786,786,0.15587449
787,787,0.15588224
