,epochs,loss
0,0,0.4245229959487915
1,1,0.33784326910972595
2,2,0.3448762595653534
3,3,0.2605413794517517
4,4,0.2553400695323944
5,5,0.2442510724067688
6,6,0.22641222178936005
7,7,0.20259252190589905
8,8,0.1916571855545044
9,9,0.1811619997024536
10,10,0.17043498158454895
11,11,0.16112641990184784
12,12,0.15508979558944702
13,13,0.15415315330028534
14,14,0.14923124015331268
15,15,0.1425296813249588
16,16,0.1373150646686554
17,17,0.13263463973999023
18,18,0.12733130156993866
19,19,0.12202847748994827
20,20,0.11817045509815216
21,21,0.11501926928758621
22,22,0.11048473417758942
23,23,0.10484384000301361
24,24,0.10026116669178009
25,25,0.09680939465761185
26,26,0.09361021220684052
27,27,0.09060521423816681
28,28,0.0883561223745346
29,29,0.08640168607234955
30,30,0.08445200324058533
31,31,0.08276508748531342
32,32,0.08076847344636917
33,33,0.07899153977632523
34,34,0.07774429023265839
35,35,0.07647477090358734
36,36,0.07496725022792816
37,37,0.07325685024261475
38,38,0.07152669876813889
39,39,0.06990661472082138
40,40,0.06837695091962814
41,41,0.06686127930879593
42,42,0.0653550773859024
43,43,0.06390859186649323
44,44,0.06255409121513367
45,45,0.061298809945583344
46,46,0.060151681303977966
47,47,0.05912141874432564
48,48,0.05816539749503136
49,49,0.05720201134681702
50,50,0.05622106045484543
51,51,0.05528772994875908
52,52,0.05443274602293968
53,53,0.05362102389335632
54,54,0.05280717834830284
55,55,0.05197226256132126
56,56,0.051132410764694214
57,57,0.050326474010944366
58,58,0.0495702400803566
59,59,0.048834409564733505
60,60,0.04809899255633354
61,61,0.04738178849220276
62,62,0.04669984430074692
63,63,0.04604171961545944
64,64,0.04539172723889351
65,65,0.04475504904985428
66,66,0.044142886996269226
67,67,0.043550778180360794
68,68,0.042973875999450684
69,69,0.04241711273789406
70,70,0.04188160598278046
71,71,0.04136213660240173
72,72,0.04085838422179222
73,73,0.04037755727767944
74,74,0.03992154449224472
75,75,0.03947943449020386
76,76,0.039043571799993515
77,77,0.03862045705318451
78,78,0.038216881453990936
79,79,0.037828441709280014
80,80,0.037449583411216736
81,81,0.03708183020353317
82,82,0.03672681376338005
83,83,0.03638102486729622
84,84,0.036042697727680206
85,85,0.035714831203222275
86,86,0.03539717569947243
87,87,0.035085659474134445
88,88,0.03478049114346504
89,89,0.034484267234802246
90,90,0.03419569134712219
91,91,0.03391246870160103
92,92,0.03363575041294098
93,93,0.033366359770298004
94,94,0.03310256078839302
95,95,0.03284408152103424
96,96,0.03259248659014702
97,97,0.032347820699214935
98,98,0.032109372317790985
99,99,0.03187768906354904
100,100,0.03165346756577492
101,101,0.03143617510795593
102,102,0.031225912272930145
103,103,0.031023532152175903
104,104,0.030828652903437614
105,105,0.030640240758657455
106,106,0.03045804798603058
107,107,0.03028171882033348
108,108,0.030110439285635948
109,109,0.02994341403245926
110,110,0.02978035993874073
111,111,0.029620664194226265
112,112,0.029463691636919975
113,113,0.029309595003724098
114,114,0.02915855497121811
115,115,0.0290105901658535
116,116,0.028866015374660492
117,117,0.028725162148475647
118,118,0.02858807146549225
119,119,0.028454817831516266
120,120,0.028325334191322327
121,121,0.028199676424264908
122,122,0.02807736024260521
123,123,0.02795817144215107
124,124,0.027841754257678986
125,125,0.027727831155061722
126,126,0.02761632762849331
127,127,0.0275073554366827
128,128,0.027400635182857513
129,129,0.02729615569114685
130,130,0.027193957939743996
131,131,0.02709401771426201
132,132,0.026996314525604248
133,133,0.02690090611577034
134,134,0.02680760622024536
135,135,0.02671639807522297
136,136,0.02662721648812294
137,137,0.026539979502558708
138,138,0.026454558596014977
139,139,0.026370782405138016
140,140,0.026288583874702454
141,141,0.0262078195810318
142,142,0.026128480210900307
143,143,0.026050474494695663
144,144,0.025973733514547348
145,145,0.025898244231939316
146,146,0.025824064388871193
147,147,0.025751132518053055
148,148,0.025679422542452812
149,149,0.025609012693166733
150,150,0.025539837777614594
151,151,0.025471897795796394
152,152,0.025405220687389374
153,153,0.02533971704542637
154,154,0.025275347754359245
155,155,0.025212161242961884
156,156,0.025150032714009285
157,157,0.025088978931307793
158,158,0.025029009208083153
159,159,0.024970009922981262
160,160,0.02491205744445324
161,161,0.02485506981611252
162,162,0.0247990433126688
163,163,0.024743961170315742
164,164,0.024689827114343643
165,165,0.02463662251830101
166,166,0.024584287777543068
167,167,0.024532876908779144
168,168,0.024482309818267822
169,169,0.02443261444568634
170,170,0.024383751675486565
171,171,0.02433573268353939
172,172,0.024288512766361237
173,173,0.024242093786597252
174,174,0.024196447804570198
175,175,0.02415158413350582
176,176,0.024107465520501137
177,177,0.024064039811491966
178,178,0.024021415039896965
179,179,0.02397942543029785
