,epochs,lmbd
0,0,0.39512226
1,1,0.39530486
2,2,0.3954838
3,3,0.39565498
4,4,0.39581487
5,5,0.3959614
6,6,0.396095
7,7,0.3962185
8,8,0.3963363
9,9,0.39645302
10,10,0.39657256
11,11,0.39669716
12,12,0.39682755
13,13,0.3969633
14,14,0.39710304
15,15,0.39724502
16,16,0.39738703
17,17,0.397527
18,18,0.39766327
19,19,0.39779472
20,20,0.3979211
21,21,0.3980431
22,22,0.3981621
23,23,0.39827985
24,24,0.39839786
25,25,0.3985174
26,26,0.39863893
27,27,0.3987623
28,28,0.39888674
29,29,0.39901114
30,30,0.39913416
31,31,0.39925465
32,32,0.39937177
33,33,0.39948526
34,34,0.3995955
35,35,0.39970323
36,36,0.39980948
37,37,0.39991528
38,38,0.40002126
39,39,0.40012762
40,40,0.40023413
41,41,0.40034014
42,42,0.40044487
43,43,0.40054744
44,44,0.40064734
45,45,0.4007443
46,46,0.40083846
47,47,0.40093043
48,48,0.40102077
49,49,0.4011101
50,50,0.40119886
51,51,0.40128708
52,52,0.40137455
53,53,0.40146086
54,54,0.40154535
55,55,0.4016276
56,56,0.40170738
57,57,0.4017847
58,58,0.4018598
59,59,0.40193313
60,60,0.4020051
61,61,0.40207604
62,62,0.40214595
63,63,0.40221456
64,64,0.40228018
65,65,0.4023394
66,66,0.40238902
67,67,0.4024276
68,68,0.40245625
69,69,0.402478
70,70,0.40249714
71,71,0.40251708
72,72,0.40253907
73,73,0.40256202
74,74,0.40258333
75,75,0.40259922
76,76,0.40260643
77,77,0.40260375
78,78,0.40259203
79,79,0.40257373
80,80,0.40255192
81,81,0.40252906
82,82,0.40250778
83,83,0.40248865
84,84,0.40247056
85,85,0.40245175
86,86,0.40243065
87,87,0.4024065
88,88,0.40237936
89,89,0.40234974
90,90,0.40231895
91,91,0.40228802
92,92,0.40225744
93,93,0.4022272
94,94,0.4021966
95,95,0.40216488
96,96,0.4021315
97,97,0.40209603
98,98,0.40205872
99,99,0.4020205
100,100,0.40198243
101,101,0.40194526
102,102,0.40190914
103,103,0.40187383
104,104,0.4018388
105,105,0.40180364
106,106,0.40176803
107,107,0.40173212
108,108,0.4016964
109,109,0.4016615
110,110,0.4016275
111,111,0.4015946
112,112,0.40156254
113,113,0.4015309
114,114,0.4014994
115,115,0.40146804
116,116,0.40143695
117,117,0.4014065
118,118,0.40137693
119,119,0.40134844
120,120,0.40132108
121,121,0.4012948
122,122,0.40126938
123,123,0.40124488
124,124,0.4012213
125,125,0.40119871
126,126,0.40117723
127,127,0.40115684
128,128,0.40113753
129,129,0.40111923
130,130,0.401102
131,131,0.40108562
132,132,0.40106973
133,133,0.40105402
134,134,0.4010381
135,135,0.4010222
136,136,0.40100664
137,137,0.40099195
138,138,0.40097836
139,139,0.40096566
140,140,0.40095347
141,141,0.40094137
142,142,0.40092927
143,143,0.40091738
144,144,0.40090585
145,145,0.4008949
146,146,0.40088448
147,147,0.4008745
148,148,0.40086496
149,149,0.4008557
150,150,0.40084654
151,151,0.4008375
152,152,0.40082875
153,153,0.40082037
154,154,0.40081263
155,155,0.40080544
156,156,0.40079883
157,157,0.4007927
158,158,0.40078685
159,159,0.40078112
160,160,0.4007756
161,161,0.40077037
162,162,0.40076545
163,163,0.40076095
164,164,0.4007569
165,165,0.40075317
166,166,0.40074968
167,167,0.40074632
168,168,0.4007431
169,169,0.40074003
170,170,0.40073717
171,171,0.40073457
172,172,0.40073225
173,173,0.4007303
174,174,0.4007286
175,175,0.40072706
176,176,0.4007256
177,177,0.40072417
178,178,0.40072286
179,179,0.40072173
180,180,0.40072078
181,181,0.40072006
182,182,0.40071955
183,183,0.4007191
184,184,0.40071875
185,185,0.4007183
