,epochs,Hp
0,0,0.24715443
1,1,0.24705324
2,2,0.24697603
3,3,0.24691553
4,4,0.24686736
5,5,0.2468282
6,6,0.24679564
7,7,0.24676913
8,8,0.24674779
9,9,0.24673164
10,10,0.24672051
11,11,0.24671385
12,12,0.24671045
13,13,0.24670874
14,14,0.2467064
15,15,0.24670058
16,16,0.24669254
17,17,0.24668461
18,18,0.2466777
19,19,0.24667235
20,20,0.24666871
21,21,0.24666674
22,22,0.24666637
23,23,0.2466675
24,24,0.2466699
25,25,0.246673
26,26,0.24667586
27,27,0.24667728
28,28,0.24667607
29,29,0.24667208
30,30,0.24666642
31,31,0.24666046
32,32,0.24665509
33,33,0.24665083
34,34,0.24664786
35,35,0.24664615
36,36,0.24664553
37,37,0.24664569
38,38,0.24664631
39,39,0.24664705
40,40,0.24664746
41,41,0.24664718
42,42,0.24664575
43,43,0.24664275
44,44,0.24663782
45,45,0.2466305
46,46,0.24662006
47,47,0.24660486
48,48,0.24658126
49,49,0.24654119
50,50,0.2464746
51,51,0.24638756
52,52,0.24629052
53,53,0.24620354
54,54,0.24613722
55,55,0.24608842
56,56,0.24605446
57,57,0.24603368
58,58,0.24602486
59,59,0.24602674
60,60,0.24603827
61,61,0.24605674
62,62,0.2460746
63,63,0.24607684
64,64,0.24605015
65,65,0.24600375
66,66,0.2459551
67,67,0.24591161
68,68,0.24587423
69,69,0.24584244
70,70,0.24581566
71,71,0.24579334
72,72,0.2457747
73,73,0.24575847
74,74,0.2457422
75,75,0.24572109
76,76,0.2456862
77,77,0.24563065
78,78,0.24556077
79,79,0.2454836
80,80,0.24540484
81,81,0.24532966
82,82,0.24526279
83,83,0.2452071
84,84,0.24516329
85,85,0.24513027
86,86,0.24510556
87,87,0.24508567
88,88,0.24506707
89,89,0.24504735
90,90,0.24502629
91,91,0.24500568
92,92,0.24498722
93,93,0.24497119
94,94,0.2449566
95,95,0.24494047
96,96,0.24491893
97,97,0.24489267
98,98,0.24486673
99,99,0.24484432
100,100,0.2448265
101,101,0.24481331
102,102,0.2448044
103,103,0.24479905
104,104,0.24479643
105,105,0.24479583
106,106,0.24479708
107,107,0.24480034
108,108,0.24480568
109,109,0.24481267
110,110,0.24482048
111,111,0.24482793
112,112,0.24483396
113,113,0.24483818
114,114,0.24484107
115,115,0.24484377
116,116,0.24484742
117,117,0.24485274
118,118,0.2448599
119,119,0.24486862
120,120,0.24487816
121,121,0.24488755
122,122,0.2448961
123,123,0.24490371
124,124,0.24491084
125,125,0.24491788
126,126,0.244925
127,127,0.24493214
128,128,0.2449391
129,129,0.24494573
130,130,0.24495201
131,131,0.2449581
132,132,0.24496432
133,133,0.24497093
134,134,0.2449782
135,135,0.24498618
136,136,0.24499467
137,137,0.24500337
138,138,0.24501199
139,139,0.24502037
140,140,0.24502853
141,141,0.24503644
142,142,0.24504414
143,143,0.24505156
144,144,0.24505855
145,145,0.24506508
146,146,0.24507135
147,147,0.24507777
148,148,0.24508475
149,149,0.24509247
150,150,0.24510089
151,151,0.24510981
152,152,0.24511895
153,153,0.24512811
154,154,0.2451372
155,155,0.24514611
156,156,0.24515471
157,157,0.2451629
158,158,0.24517073
159,159,0.24517834
160,160,0.24518587
161,161,0.24519335
