,epochs,Hp
0,0,0.08675857
1,1,0.08680463
2,2,0.08685075
3,3,0.0868965
4,4,0.086942054
5,5,0.08698749
6,6,0.08703284
7,7,0.08707805
8,8,0.087122954
9,9,0.087167546
10,10,0.08721186
11,11,0.08725595
12,12,0.087299936
13,13,0.08734402
14,14,0.087388165
15,15,0.08743231
16,16,0.08747657
17,17,0.087521
18,18,0.08756559
19,19,0.08761028
20,20,0.08765503
21,21,0.08769982
22,22,0.08774458
23,23,0.08778921
24,24,0.08783362
25,25,0.08787776
26,26,0.087921515
27,27,0.087964796
28,28,0.088007495
29,29,0.08804957
30,30,0.08809098
31,31,0.08813175
32,32,0.08817189
33,33,0.08821145
34,34,0.08825044
35,35,0.08828892
36,36,0.08832689
37,37,0.08836438
38,38,0.088401414
39,39,0.08843802
40,40,0.08847424
41,41,0.08851008
42,42,0.088545635
43,43,0.08858097
44,44,0.08861619
45,45,0.08865142
46,46,0.08868674
47,47,0.08872222
48,48,0.0887579
49,49,0.08879379
50,50,0.08882988
51,51,0.088866174
52,52,0.088902645
53,53,0.08893932
54,54,0.088976204
55,55,0.08901336
56,56,0.08905086
57,57,0.08908877
58,58,0.08912714
59,59,0.08916598
60,60,0.08920527
61,61,0.08924498
62,62,0.089284986
63,63,0.08932522
64,64,0.08936559
65,65,0.089406
66,66,0.0894464
67,67,0.08948671
68,68,0.089526825
69,69,0.089566655
70,70,0.089606054
71,71,0.089644894
72,72,0.08968301
73,73,0.08972029
74,74,0.0897566
75,75,0.08979184
76,76,0.089825965
77,77,0.08985892
78,78,0.089890696
79,79,0.08992128
80,80,0.08995065
81,81,0.08997879
82,82,0.09000571
83,83,0.090031385
84,84,0.09005585
85,85,0.090079136
86,86,0.09010131
87,87,0.09012243
88,88,0.09014258
89,89,0.09016179
90,90,0.09018013
91,91,0.09019759
92,92,0.09021421
93,93,0.09022997
94,94,0.0902449
95,95,0.09025897
96,96,0.09027221
97,97,0.09028463
98,98,0.09029623
99,99,0.09030701
100,100,0.09031696
101,101,0.090326026
102,102,0.090334155
103,103,0.090341285
104,104,0.09034734
105,105,0.090352245
106,106,0.090355955
107,107,0.09035839
108,108,0.09035952
109,109,0.090359256
110,110,0.09035754
111,111,0.09035431
112,112,0.090349495
113,113,0.09034305
114,114,0.09033493
115,115,0.0903251
116,116,0.09031354
117,117,0.09030026
118,118,0.09028532
119,119,0.0902688
120,120,0.09025081
121,121,0.090231486
122,122,0.09021096
123,123,0.090189345
124,124,0.09016678
125,125,0.09014337
126,126,0.090119235
127,127,0.0900945
128,128,0.09006928
129,129,0.09004368
130,130,0.0900178
131,131,0.08999178
132,132,0.08996569
133,133,0.08993964
134,134,0.08991367
135,135,0.08988786
136,136,0.0898622
137,137,0.08983673
138,138,0.08981147
139,139,0.08978641
140,140,0.08976156
141,141,0.08973694
142,142,0.089712515
143,143,0.089688286
144,144,0.08966423
145,145,0.089640334
146,146,0.08961656
147,147,0.08959288
148,148,0.08956928
149,149,0.089545704
150,150,0.08952214
151,151,0.08949856
152,152,0.089474924
153,153,0.08945122
154,154,0.08942743
155,155,0.08940351
156,156,0.08937945
157,157,0.08935526
158,158,0.08933091
159,159,0.089306414
160,160,0.08928176
161,161,0.08925697
162,162,0.08923205
163,163,0.08920702
164,164,0.0891819
165,165,0.0891567
166,166,0.08913145
167,167,0.08910617
168,168,0.08908088
169,169,0.089055605
170,170,0.089030355
171,171,0.089005165
172,172,0.088980034
173,173,0.088954985
174,174,0.08893003
175,175,0.088905185
176,176,0.08888044
177,177,0.08885581
178,178,0.088831306
179,179,0.08880693
180,180,0.08878267
181,181,0.088758536
182,182,0.088734515
183,183,0.08871062
184,184,0.088686846
185,185,0.08866318
186,186,0.08863963
187,187,0.08861619
188,188,0.08859285
189,189,0.088569626
190,190,0.08854651
191,191,0.088523485
192,192,0.08850057
193,193,0.08847776
194,194,0.08845506
195,195,0.08843247
196,196,0.08840998
197,197,0.08838761
198,198,0.08836535
199,199,0.08834321
200,200,0.08832119
201,201,0.08829928
202,202,0.0882775
203,203,0.08825583
204,204,0.08823428
205,205,0.08821286
206,206,0.088191554
207,207,0.088170364
208,208,0.088149294
209,209,0.088128336
210,210,0.0881075
211,211,0.08808677
212,212,0.08806615
213,213,0.08804564
214,214,0.08802524
215,215,0.088004954
216,216,0.08798477
217,217,0.08796469
218,218,0.087944716
219,219,0.08792485
220,220,0.087905094
221,221,0.08788544
222,222,0.08786589
223,223,0.08784645
224,224,0.087827116
225,225,0.087807894
226,226,0.08778878
227,227,0.08776978
228,228,0.08775088
229,229,0.0877321
230,230,0.08771343
231,231,0.08769486
232,232,0.08767641
233,233,0.08765808
234,234,0.087639846
235,235,0.08762173
236,236,0.087603725
237,237,0.08758583
238,238,0.08756804
239,239,0.08755036
240,240,0.08753278
241,241,0.08751532
242,242,0.08749796
243,243,0.0874807
244,244,0.08746355
245,245,0.0874465
246,246,0.08742956
247,247,0.08741272
248,248,0.08739599
249,249,0.08737935
250,250,0.08736282
251,251,0.08734638
252,252,0.08733006
253,253,0.08731382
254,254,0.08729769
255,255,0.08728166
256,256,0.08726573
257,257,0.0872499
258,258,0.08723416
259,259,0.08721852
260,260,0.08720299
261,261,0.08718755
262,262,0.08717221
263,263,0.08715697
264,264,0.08714182
265,265,0.08712677
266,266,0.087111816
267,267,0.08709696
268,268,0.08708219
269,269,0.08706753
270,270,0.087052956
271,271,0.08703848
272,272,0.0870241
273,273,0.08700981
274,274,0.08699561
275,275,0.0869815
276,276,0.08696748
277,277,0.08695356
278,278,0.08693972
279,279,0.08692597
280,280,0.08691231
281,281,0.086898744
282,282,0.08688526
283,283,0.08687186
284,284,0.086858556
285,285,0.08684533
286,286,0.086832196
287,287,0.086819135
288,288,0.08680616
289,289,0.08679327
290,290,0.086780466
291,291,0.08676775
292,292,0.08675511
293,293,0.08674256
294,294,0.086730085
295,295,0.08671769
296,296,0.08670538
297,297,0.08669315
298,298,0.08668101
299,299,0.086668946
300,300,0.086656965
301,301,0.08664507
302,302,0.08663325
303,303,0.086621515
304,304,0.08660987
305,305,0.0865983
306,306,0.08658682
307,307,0.08657542
308,308,0.0865641
309,309,0.08655287
310,310,0.08654173
311,311,0.08653067
312,312,0.08651969
313,313,0.086508796
314,314,0.08649799
315,315,0.08648727
316,316,0.08647663
317,317,0.08646609
318,318,0.08645562
319,319,0.08644525
320,320,0.08643496
321,321,0.08642476
322,322,0.08641465
323,323,0.08640463
324,324,0.08639469
325,325,0.08638485
326,326,0.08637509
327,327,0.08636542
328,328,0.08635584
329,329,0.08634635
330,330,0.086336955
331,331,0.08632765
332,332,0.08631843
333,333,0.086309314
334,334,0.086300276
335,335,0.086291336
336,336,0.08628248
337,337,0.086273715
338,338,0.08626504
339,339,0.08625647
340,340,0.08624797
341,341,0.086239584
342,342,0.08623127
343,343,0.08622306
344,344,0.08621493
345,345,0.0862069
346,346,0.086198956
347,347,0.08619111
348,348,0.086183354
349,349,0.08617569
350,350,0.08616812
351,351,0.086160645
352,352,0.086153254
353,353,0.08614596
354,354,0.08613876
355,355,0.086131655
356,356,0.08612464
357,357,0.08611772
358,358,0.0861109
359,359,0.08610417
360,360,0.08609753
361,361,0.08609098
362,362,0.08608454
363,363,0.086078174
364,364,0.08607191
365,365,0.08606573
366,366,0.08605965
367,367,0.08605367
368,368,0.086047776
369,369,0.086041965
370,370,0.08603626
371,371,0.08603064
372,372,0.08602511
373,373,0.08601967
374,374,0.08601432
375,375,0.08600907
376,376,0.08600391
377,377,0.085998826
378,378,0.08599384
379,379,0.08598894
380,380,0.085984126
381,381,0.0859794
382,382,0.08597476
383,383,0.0859702
384,384,0.08596573
385,385,0.08596134
386,386,0.08595704
387,387,0.085952826
388,388,0.08594869
389,389,0.08594463
390,390,0.08594066
391,391,0.08593677
392,392,0.08593295
393,393,0.085929215
394,394,0.08592555
395,395,0.085921966
396,396,0.085918464
397,397,0.08591504
398,398,0.08591168
399,399,0.0859084
400,400,0.08590519
401,401,0.08590205
402,402,0.08589899
403,403,0.085895985
404,404,0.08589306
405,405,0.085890196
406,406,0.0858874
407,407,0.085884675
408,408,0.08588202
409,409,0.08587942
410,410,0.0858769
411,411,0.08587443
412,412,0.085872024
413,413,0.085869685
414,414,0.08586741
415,415,0.0858652
416,416,0.085863054
417,417,0.08586097
418,418,0.08585894
419,419,0.08585698
420,420,0.08585508
421,421,0.085853234
422,422,0.08585145
423,423,0.08584974
424,424,0.08584808
425,425,0.085846476
426,426,0.08584494
427,427,0.08584346
428,428,0.085842036
429,429,0.08584067
430,430,0.08583937
431,431,0.08583812
432,432,0.085836925
433,433,0.085835785
434,434,0.085834704
435,435,0.08583368
436,436,0.08583271
437,437,0.08583178
438,438,0.08583092
439,439,0.08583011
440,440,0.08582934
441,441,0.08582862
442,442,0.08582796
443,443,0.08582735
444,444,0.085826784
445,445,0.08582626
446,446,0.0858258
447,447,0.085825376
448,448,0.085825
449,449,0.085824676
450,450,0.0858244
451,451,0.08582416
452,452,0.085823976
453,453,0.08582383
454,454,0.08582373
455,455,0.08582368
456,456,0.08582366
457,457,0.08582369
458,458,0.08582377
459,459,0.08582388
460,460,0.085824035
461,461,0.08582423
462,462,0.08582447
463,463,0.08582474
464,464,0.08582506
465,465,0.08582542
466,466,0.08582582
467,467,0.085826255
468,468,0.085826725
469,469,0.08582723
470,470,0.085827775
471,471,0.085828364
472,472,0.08582898
473,473,0.08582963
474,474,0.085830316
475,475,0.08583104
476,476,0.0858318
477,477,0.08583258
478,478,0.08583341
479,479,0.08583426
480,480,0.08583515
481,481,0.08583607
482,482,0.08583702
483,483,0.08583801
484,484,0.085839026
485,485,0.08584007
486,486,0.08584115
487,487,0.08584226
488,488,0.0858434
489,489,0.08584457
490,490,0.08584577
491,491,0.08584699
492,492,0.08584825
493,493,0.08584953
494,494,0.08585084
495,495,0.08585218
496,496,0.085853554
497,497,0.08585494
498,498,0.085856356
499,499,0.0858578
500,500,0.08585928
501,501,0.08586077
502,502,0.08586229
503,503,0.085863836
504,504,0.0858654
505,505,0.085866995
506,506,0.08586861
507,507,0.08587026
508,508,0.08587192
509,509,0.08587361
510,510,0.08587532
511,511,0.085877046
512,512,0.085878804
513,513,0.08588058
514,514,0.085882366
515,515,0.08588418
516,516,0.08588602
517,517,0.08588787
518,518,0.08588974
519,519,0.08589164
520,520,0.08589356
521,521,0.085895486
522,522,0.08589744
523,523,0.085899405
524,524,0.08590139
525,525,0.08590339
526,526,0.08590541
527,527,0.08590745
528,528,0.08590951
529,529,0.08591158
530,530,0.08591367
531,531,0.085915774
532,532,0.08591789
533,533,0.08592002
534,534,0.085922174
535,535,0.085924335
536,536,0.08592651
537,537,0.0859287
538,538,0.085930906
539,539,0.08593312
540,540,0.085935354
541,541,0.0859376
542,542,0.08593986
543,543,0.08594213
544,544,0.085944414
545,545,0.08594671
546,546,0.08594901
547,547,0.08595133
548,548,0.08595366
549,549,0.08595601
550,550,0.08595836
551,551,0.08596072
552,552,0.0859631
553,553,0.08596548
554,554,0.08596787
555,555,0.085970275
556,556,0.08597268
557,557,0.0859751
558,558,0.08597754
559,559,0.085979976
560,560,0.08598242
561,561,0.08598487
562,562,0.08598734
563,563,0.08598981
564,564,0.08599229
565,565,0.08599477
