,epochs,lmbd
0,0,0.9193858
1,1,0.9198279
2,2,0.9202641
3,3,0.9206884
4,4,0.92109394
5,5,0.92147285
6,6,0.9218165
7,7,0.9221174
8,8,0.9223699
9,9,0.92257214
10,10,0.9227253
11,11,0.9228342
12,12,0.92290586
13,13,0.9229486
14,14,0.9229715
15,15,0.9229835
16,16,0.92299366
17,17,0.9230097
18,18,0.9230383
19,19,0.9230841
20,20,0.92315006
21,21,0.9232366
22,22,0.9233427
23,23,0.9234653
24,24,0.92360026
25,25,0.92374235
26,26,0.92388564
27,27,0.9240237
28,28,0.92414963
29,29,0.92425674
30,30,0.9243393
31,31,0.92439246
32,32,0.9244137
33,33,0.92440224
34,34,0.9243596
35,35,0.92428905
36,36,0.9241954
37,37,0.9240843
38,38,0.92396194
39,39,0.9238343
40,40,0.9237074
41,41,0.9235863
42,42,0.9234751
43,43,0.92337674
44,44,0.9232928
45,45,0.9232233
46,46,0.92316717
47,47,0.9231218
48,48,0.9230839
49,49,0.9230497
50,50,0.92301553
51,51,0.9229779
52,52,0.9229343
53,53,0.9228827
54,54,0.9228221
55,55,0.922753
56,56,0.9226763
57,57,0.9225939
58,58,0.9225082
59,59,0.92242146
60,60,0.92233604
61,61,0.92225397
62,62,0.9221765
63,63,0.9221044
64,64,0.92203784
65,65,0.92197627
66,66,0.92191905
67,67,0.92186487
68,68,0.92181236
69,69,0.9217604
70,70,0.9217081
71,71,0.92165524
72,72,0.9216022
73,73,0.9215497
74,74,0.92149925
75,75,0.9214524
76,76,0.92141074
77,77,0.9213756
78,78,0.9213478
79,79,0.9213278
80,80,0.9213154
81,81,0.9213097
82,82,0.92130965
83,83,0.9213137
84,84,0.9213203
85,85,0.9213281
86,86,0.9213359
87,87,0.9213428
88,88,0.92134863
89,89,0.92135346
90,90,0.92135763
91,91,0.92136174
92,92,0.92136645
93,93,0.92137235
94,94,0.92138004
95,95,0.9213899
96,96,0.92140204
97,97,0.9214164
98,98,0.9214327
99,99,0.9214503
100,100,0.9214689
101,101,0.92148775
102,102,0.92150635
103,103,0.92152417
104,104,0.9215407
105,105,0.92155576
106,106,0.92156905
107,107,0.9215805
108,108,0.9215903
109,109,0.9215987
110,110,0.9216057
111,111,0.9216118
112,112,0.92161715
113,113,0.92162204
114,114,0.9216266
115,115,0.92163086
116,116,0.92163473
117,117,0.92163825
118,118,0.92164123
119,119,0.92164356
120,120,0.92164505
121,121,0.92164576
122,122,0.9216457
123,123,0.92164487
124,124,0.9216434
125,125,0.92164147
126,126,0.92163926
127,127,0.92163694
128,128,0.92163455
129,129,0.9216323
130,130,0.9216301
131,131,0.921628
132,132,0.9216259
133,133,0.9216239
134,134,0.92162186
135,135,0.92161995
136,136,0.92161816
137,137,0.92161644
138,138,0.9216149
139,139,0.92161363
140,140,0.9216127
141,141,0.921612
142,142,0.92161185
143,143,0.921612
144,144,0.9216127
145,145,0.9216137
146,146,0.92161506
147,147,0.9216168
148,148,0.92161864
149,149,0.92162067
150,150,0.92162275
151,151,0.92162484
152,152,0.92162687
153,153,0.9216288
154,154,0.9216305
155,155,0.92163223
156,156,0.9216339
157,157,0.9216356
158,158,0.9216373
159,159,0.9216391
160,160,0.9216408
161,161,0.92164266
162,162,0.9216445
163,163,0.92164636
164,164,0.9216481
165,165,0.9216498
166,166,0.9216514
167,167,0.921653
168,168,0.9216544
169,169,0.9216557
170,170,0.921657
171,171,0.92165816
172,172,0.9216593
173,173,0.9216605
174,174,0.9216616
175,175,0.9216628
176,176,0.92166406
177,177,0.9216654
178,178,0.92166656
179,179,0.92166764
180,180,0.92166865
181,181,0.92166954
182,182,0.92167026
183,183,0.9216709
184,184,0.92167145
185,185,0.92167187
186,186,0.92167234
187,187,0.92167276
188,188,0.9216732
189,189,0.9216734
190,190,0.92167366
191,191,0.9216737
192,192,0.9216737
193,193,0.9216737
194,194,0.9216737
195,195,0.9216738
196,196,0.9216739
197,197,0.92167425
198,198,0.9216746
199,199,0.9216749
200,200,0.9216752
201,201,0.9216754
202,202,0.9216756
203,203,0.92167586
204,204,0.92167604
205,205,0.9216763
206,206,0.9216765
207,207,0.92167675
208,208,0.9216771
209,209,0.9216775
210,210,0.921678
211,211,0.92167866
212,212,0.9216796
213,213,0.9216809
214,214,0.9216824
215,215,0.9216842
216,216,0.92168605
217,217,0.92168796
218,218,0.9216897
219,219,0.92169136
220,220,0.92169285
221,221,0.9216942
222,222,0.92169553
223,223,0.9216968
224,224,0.9216981
225,225,0.9216993
226,226,0.9217005
227,227,0.92170143
228,228,0.9217024
229,229,0.92170334
230,230,0.9217043
231,231,0.92170537
232,232,0.92170656
233,233,0.9217079
234,234,0.9217094
235,235,0.92171085
236,236,0.9217121
237,237,0.92171323
238,238,0.92171425
239,239,0.9217151
240,240,0.9217158
241,241,0.92171645
242,242,0.92171705
243,243,0.9217176
244,244,0.9217181
245,245,0.9217184
246,246,0.9217187
247,247,0.9217189
248,248,0.9217191
249,249,0.92171943
250,250,0.9217199
251,251,0.92172056
252,252,0.9217213
253,253,0.9217221
254,254,0.9217229
255,255,0.92172354
256,256,0.92172396
257,257,0.9217243
258,258,0.92172456
259,259,0.921725
260,260,0.92172545
261,261,0.921726
262,262,0.92172664
263,263,0.9217273
264,264,0.921728
265,265,0.9217285
266,266,0.92172885
267,267,0.92172915
268,268,0.9217294
269,269,0.92172986
270,270,0.9217304
271,271,0.92173105
272,272,0.9217317
273,273,0.9217324
274,274,0.9217331
275,275,0.9217337
276,276,0.92173433
277,277,0.92173487
278,278,0.92173547
279,279,0.9217361
280,280,0.9217369
281,281,0.9217377
282,282,0.92173827
283,283,0.9217386
284,284,0.921739
285,285,0.9217393
286,286,0.9217396
287,287,0.92174
288,288,0.92174065
289,289,0.9217414
290,290,0.9217423
291,291,0.9217433
292,292,0.92174405
293,293,0.9217446
294,294,0.9217449
295,295,0.9217449
296,296,0.9217449
297,297,0.92174506
298,298,0.9217454
299,299,0.92174584
300,300,0.9217463
301,301,0.9217468
302,302,0.921747
303,303,0.9217471
304,304,0.921747
305,305,0.9217469
306,306,0.92174685
307,307,0.92174697
308,308,0.9217473
309,309,0.9217479
310,310,0.9217489
311,311,0.9217499
312,312,0.9217509
313,313,0.9217518
314,314,0.9217524
315,315,0.92175263
316,316,0.9217525
317,317,0.92175233
318,318,0.92175215
319,319,0.9217523
320,320,0.92175263
321,321,0.9217533
322,322,0.92175406
323,323,0.921755
324,324,0.92175585
325,325,0.9217563
326,326,0.92175645
327,327,0.92175615
328,328,0.9217557
329,329,0.9217551
330,330,0.9217547
331,331,0.9217547
332,332,0.9217551
333,333,0.9217558
334,334,0.92175674
335,335,0.9217577
336,336,0.92175853
337,337,0.9217591
338,338,0.9217595
339,339,0.9217596
340,340,0.9217595
341,341,0.9217593
342,342,0.9217591
343,343,0.9217591
344,344,0.9217593
345,345,0.92175967
346,346,0.92176026
347,347,0.921761
348,348,0.92176163
349,349,0.92176217
350,350,0.9217625
351,351,0.9217626
352,352,0.9217624
353,353,0.9217619
354,354,0.9217615
355,355,0.9217612
356,356,0.9217613
357,357,0.9217617
358,358,0.92176247
359,359,0.9217634
360,360,0.9217645
361,361,0.9217654
362,362,0.92176616
363,363,0.9217667
364,364,0.9217669
365,365,0.92176694
366,366,0.9217669
367,367,0.9217669
368,368,0.9217669
369,369,0.9217671
370,370,0.9217675
371,371,0.9217681
372,372,0.9217688
373,373,0.9217694
374,374,0.92176956
375,375,0.9217695
376,376,0.92176914
377,377,0.9217686
378,378,0.9217681
379,379,0.9217679
380,380,0.92176807
381,381,0.9217685
382,382,0.9217692
383,383,0.9217699
384,384,0.9217705
385,385,0.92177093
386,386,0.92177105
387,387,0.9217709
388,388,0.9217706
389,389,0.9217702
390,390,0.92177
391,391,0.9217699
392,392,0.9217701
393,393,0.9217706
394,394,0.92177117
395,395,0.92177206
396,396,0.92177284
397,397,0.92177343
398,398,0.92177373
399,399,0.9217739
400,400,0.92177385
401,401,0.9217737
402,402,0.92177343
403,403,0.9217732
404,404,0.92177314
405,405,0.92177314
406,406,0.9217733
407,407,0.9217736
408,408,0.92177397
409,409,0.92177427
410,410,0.92177457
411,411,0.9217748
412,412,0.921775
413,413,0.921775
414,414,0.9217748
415,415,0.9217745
416,416,0.9217742
417,417,0.921774
418,418,0.9217741
419,419,0.92177457
420,420,0.9217754
421,421,0.9217765
422,422,0.9217775
423,423,0.92177826
424,424,0.9217786
425,425,0.9217786
426,426,0.92177844
427,427,0.9217782
428,428,0.92177796
429,429,0.92177784
430,430,0.92177784
431,431,0.92177784
432,432,0.9217779
433,433,0.9217778
434,434,0.92177755
435,435,0.9217771
436,436,0.9217767
437,437,0.92177635
438,438,0.92177606
439,439,0.9217758
440,440,0.9217755
441,441,0.9217753
442,442,0.9217751
443,443,0.9217751
444,444,0.92177534
445,445,0.92177606
446,446,0.9217771
447,447,0.9217784
448,448,0.92177963
449,449,0.92178065
450,450,0.9217814
451,451,0.9217818
452,452,0.92178196
453,453,0.92178196
454,454,0.921782
455,455,0.9217821
456,456,0.9217823
457,457,0.9217826
458,458,0.92178285
459,459,0.92178285
460,460,0.92178255
461,461,0.921782
462,462,0.9217813
463,463,0.9217805
464,464,0.9217798
465,465,0.92177933
466,466,0.92177904
467,467,0.92177904
468,468,0.9217792
469,469,0.9217795
470,470,0.9217797
471,471,0.92177993
472,472,0.92177993
473,473,0.9217798
474,474,0.92177963
475,475,0.92177945
476,476,0.9217794
477,477,0.92177945
478,478,0.9217797
479,479,0.92178017
480,480,0.92178106
481,481,0.92178214
482,482,0.92178345
483,483,0.92178464
484,484,0.92178565
485,485,0.9217863
486,486,0.92178655
487,487,0.92178655
488,488,0.9217864
489,489,0.92178637
490,490,0.9217863
491,491,0.92178637
492,492,0.9217863
493,493,0.9217861
494,494,0.9217857
495,495,0.9217852
496,496,0.92178446
497,497,0.9217838
498,498,0.9217831
499,499,0.92178273
500,500,0.9217826
501,501,0.92178285
502,502,0.9217831
503,503,0.9217833
504,504,0.92178345
505,505,0.92178357
506,506,0.92178386
507,507,0.92178446
508,508,0.9217855
509,509,0.9217866
510,510,0.9217879
511,511,0.9217891
512,512,0.9217899
513,513,0.9217902
514,514,0.92179006
515,515,0.9217898
516,516,0.9217894
517,517,0.9217892
518,518,0.92178917
519,519,0.92178935
520,520,0.92178947
521,521,0.9217895
522,522,0.9217892
523,523,0.92178893
524,524,0.9217884
525,525,0.9217879
526,526,0.92178756
527,527,0.9217873
528,528,0.92178714
529,529,0.92178696
530,530,0.92178667
531,531,0.92178625
532,532,0.9217859
533,533,0.9217857
534,534,0.921786
535,535,0.9217865
536,536,0.9217874
537,537,0.92178833
538,538,0.9217893
539,539,0.9217901
540,540,0.92179066
541,541,0.9217909
542,542,0.92179084
543,543,0.9217907
544,544,0.92179066
545,545,0.92179084
546,546,0.92179126
547,547,0.92179185
548,548,0.9217924
549,549,0.92179275
550,550,0.92179286
551,551,0.92179275
552,552,0.92179245
553,553,0.9217921
554,554,0.9217918
555,555,0.9217917
556,556,0.9217916
557,557,0.9217917
558,558,0.9217915
559,559,0.9217911
560,560,0.9217903
561,561,0.92178935
562,562,0.92178845
563,563,0.92178774
564,564,0.92178726
565,565,0.92178714
566,566,0.92178744
567,567,0.92178786
568,568,0.92178833
569,569,0.9217886
570,570,0.9217887
571,571,0.9217885
572,572,0.92178833
573,573,0.921788
574,574,0.9217881
575,575,0.9217883
576,576,0.92178893
577,577,0.9217897
578,578,0.9217906
579,579,0.92179126
580,580,0.9217916
581,581,0.9217917
582,582,0.92179143
583,583,0.9217916
584,584,0.9217924
585,585,0.92179406
586,586,0.92179614
587,587,0.92179793
588,588,0.9217991
589,589,0.92179924
590,590,0.92179847
591,591,0.9217969
592,592,0.9217955
593,593,0.9217945
594,594,0.921794
595,595,0.92179394
596,596,0.9217939
597,597,0.92179346
598,598,0.9217924
599,599,0.9217908
600,600,0.9217889
601,601,0.9217871
602,602,0.9217859
603,603,0.92178553
604,604,0.92178565
605,605,0.92178625
606,606,0.9217864
607,607,0.92178625
608,608,0.9217854
609,609,0.9217843
610,610,0.9217832
611,611,0.9217824
612,612,0.92178196
613,613,0.9217821
614,614,0.9217825
615,615,0.92178303
616,616,0.9217834
617,617,0.92178357
618,618,0.9217834
619,619,0.9217832
620,620,0.921783
621,621,0.92178315
622,622,0.92178345
623,623,0.92178416
624,624,0.92178494
625,625,0.92178595
626,626,0.92178684
627,627,0.9217876
628,628,0.9217884
629,629,0.92178917
630,630,0.9217905
631,631,0.92179203
632,632,0.9217942
633,633,0.9217963
634,634,0.9217985
635,635,0.9218001
636,636,0.9218011
637,637,0.9218012
638,638,0.92180073
639,639,0.9217997
640,640,0.92179877
641,641,0.92179793
642,642,0.92179734
643,643,0.9217969
644,644,0.9217966
645,645,0.92179626
646,646,0.9217957
647,647,0.9217951
648,648,0.9217944
649,649,0.92179394
650,650,0.9217934
651,651,0.9217933
652,652,0.92179304
653,653,0.92179286
654,654,0.92179257
655,655,0.921792
656,656,0.92179126
657,657,0.9217906
658,658,0.92178994
659,659,0.92178965
660,660,0.92178977
661,661,0.92179024
662,662,0.921791
663,663,0.92179173
664,664,0.9217925
665,665,0.9217929
666,666,0.92179334
667,667,0.92179346
668,668,0.9217938
669,669,0.921794
670,670,0.92179453
671,671,0.92179507
672,672,0.9217957
673,673,0.92179626
674,674,0.9217966
675,675,0.9217968
676,676,0.9217969
677,677,0.9217976
678,678,0.9217985
679,679,0.9218001
680,680,0.9218017
681,681,0.9218029
682,682,0.9218033
683,683,0.9218029
684,684,0.9218018
685,685,0.9218004
686,686,0.9217993
687,687,0.9217987
688,688,0.9217988
689,689,0.92179906
690,690,0.9217993
691,691,0.9217989
692,692,0.9217978
693,693,0.92179626
694,694,0.9217948
695,695,0.92179364
696,696,0.9217932
697,697,0.9217936
698,698,0.9217944
699,699,0.9217953
700,700,0.92179567
701,701,0.9217955
702,702,0.9217948
703,703,0.92179406
704,704,0.9217933
705,705,0.9217932
706,706,0.9217935
707,707,0.92179453
708,708,0.92179555
709,709,0.92179656
710,710,0.9217969
711,711,0.92179686
712,712,0.92179644
713,713,0.9217962
714,714,0.9217966
715,715,0.9217975
716,716,0.92179906
717,717,0.92180085
718,718,0.9218025
719,719,0.92180336
720,720,0.9218033
721,721,0.92180246
722,722,0.9218011
723,723,0.92179984
724,724,0.921799
725,725,0.92179894
726,726,0.92179924
727,727,0.9217998
728,728,0.92179996
729,729,0.92179966
730,730,0.9217985
731,731,0.9217972
732,732,0.92179596
733,733,0.9217953
734,734,0.92179525
735,735,0.92179585
736,736,0.92179656
737,737,0.9217972
738,738,0.9217972
739,739,0.9217967
740,740,0.92179555
741,741,0.9217945
742,742,0.9217936
743,743,0.92179334
744,744,0.9217935
745,745,0.92179424
746,746,0.9217949
747,747,0.9217955
748,748,0.9217958
749,749,0.921796
750,750,0.92179596
751,751,0.921796
752,752,0.92179596
753,753,0.92179614
754,754,0.9217963
755,755,0.9217969
756,756,0.9217969
757,757,0.921797
758,758,0.9217967
759,759,0.92179626
760,760,0.9217959
761,761,0.9217957
762,762,0.92179585
763,763,0.92179614
764,764,0.9217969
765,765,0.921798
766,766,0.92179936
767,767,0.92180043
768,768,0.9218013
769,769,0.92180157
770,770,0.92180115
771,771,0.92180043
772,772,0.92179966
773,773,0.9217995
774,774,0.9217997
775,775,0.92180014
776,776,0.9218003
777,777,0.9218
778,778,0.9217989
779,779,0.9217973
780,780,0.9217955
781,781,0.9217942
782,782,0.92179364
783,783,0.92179406
784,784,0.92179507
785,785,0.9217962
786,786,0.9217971
787,787,0.9217975
788,788,0.92179745
789,789,0.9217972
790,790,0.9217971
791,791,0.92179716
792,792,0.92179763
793,793,0.9217982
794,794,0.92179894
795,795,0.9217991
796,796,0.9217992
797,797,0.9217987
798,798,0.9217981
799,799,0.9217975
800,800,0.9217972
801,801,0.9217972
802,802,0.92179763
803,803,0.92179835
804,804,0.92179924
805,805,0.9218003
806,806,0.9218012
807,807,0.9218024
808,808,0.92180336
809,809,0.92180437
810,810,0.9218047
811,811,0.9218048
812,812,0.92180437
813,813,0.9218038
814,814,0.92180306
815,815,0.92180234
816,816,0.92180175
817,817,0.9218011
818,818,0.92180043
819,819,0.9217998
820,820,0.9217995
821,821,0.92179924
822,822,0.92179936
823,823,0.9217996
824,824,0.9218
825,825,0.9218003
826,826,0.92180043
827,827,0.92179996
828,828,0.92179924
829,829,0.92179835
830,830,0.9217975
831,831,0.9217968
832,832,0.92179644
833,833,0.92179656
834,834,0.921797
835,835,0.9217978
836,836,0.92179865
837,837,0.9217993
838,838,0.92179954
839,839,0.9217997
840,840,0.9217996
841,841,0.9217997
842,842,0.92179966
843,843,0.92179984
844,844,0.9217998
845,845,0.9217997
846,846,0.92179954
847,847,0.9217993
848,848,0.9217995
849,849,0.9218
850,850,0.92180115
851,851,0.92180246
852,852,0.92180383
853,853,0.9218046
854,854,0.92180496
855,855,0.9218046
856,856,0.92180395
857,857,0.921803
858,858,0.92180216
859,859,0.9218017
860,860,0.9218014
861,861,0.9218015
862,862,0.92180145
863,863,0.92180115
864,864,0.92180043
865,865,0.92179966
866,866,0.9217988
867,867,0.9217985
868,868,0.92179877
869,869,0.9217995
870,870,0.9218002
871,871,0.9218007
872,872,0.9218005
873,873,0.9217997
874,874,0.92179865
875,875,0.92179775
876,876,0.9217974
877,877,0.9217975
878,878,0.9217983
879,879,0.92179924
880,880,0.9218004
881,881,0.9218009
882,882,0.9218012
883,883,0.92180103
884,884,0.9218009
885,885,0.9218007
886,886,0.92180085
887,887,0.9218009
888,888,0.9218011
889,889,0.9218011
890,890,0.92180103
891,891,0.921801
892,892,0.9218011
893,893,0.9218019
894,894,0.9218032
895,895,0.9218047
896,896,0.9218058
897,897,0.92180634
898,898,0.921806
899,899,0.92180526
900,900,0.9218043
901,901,0.92180365
902,902,0.92180324
903,903,0.921803
904,904,0.9218028
905,905,0.9218025
906,906,0.9218022
907,907,0.92180175
908,908,0.9218013
909,909,0.921801
910,910,0.9218012
911,911,0.9218016
912,912,0.92180234
913,913,0.92180264
914,914,0.92180264
915,915,0.9218021
916,916,0.9218011
917,917,0.9217999
918,918,0.9217988
919,919,0.92179817
920,920,0.921798
921,921,0.92179847
922,922,0.9217991
923,923,0.92179996
924,924,0.92180043
925,925,0.921801
926,926,0.92180103
927,927,0.92180115
928,928,0.9218012
929,929,0.92180145
930,930,0.92180127
931,931,0.9218011
932,932,0.9218007
933,933,0.9218005
934,934,0.9218006
935,935,0.9218011
936,936,0.921802
937,937,0.92180294
938,938,0.9218039
939,939,0.92180413
940,940,0.92180425
941,941,0.9218038
942,942,0.92180324
943,943,0.92180264
944,944,0.92180216
945,945,0.9218018
946,946,0.92180175
947,947,0.9218018
948,948,0.9218019
949,949,0.92180234
950,950,0.9218024
951,951,0.9218025
952,952,0.92180216
953,953,0.9218019
954,954,0.9218016
955,955,0.9218015
956,956,0.92180127
957,957,0.92180103
958,958,0.9218005
959,959,0.92179996
960,960,0.9217994
961,961,0.92179906
962,962,0.92179924
963,963,0.92179954
964,964,0.9218
965,965,0.9218003
966,966,0.92180073
967,967,0.9218009
968,968,0.92180115
969,969,0.9218011
970,970,0.921801
971,971,0.9218005
972,972,0.92180014
973,973,0.9217997
974,974,0.92179954
975,975,0.9217999
976,976,0.9218007
977,977,0.921802
