,epochs,lmbd
0,0,0.24036513
1,1,0.24025747
2,2,0.24017227
3,3,0.24012993
4,4,0.2401345
5,5,0.24017414
6,6,0.24023719
7,7,0.24031614
8,8,0.24040636
9,9,0.240505
10,10,0.24061012
11,11,0.24072047
12,12,0.24083512
13,13,0.24095339
14,14,0.2410748
15,15,0.24119893
16,16,0.24132547
17,17,0.2414542
18,18,0.2415849
19,19,0.24171738
20,20,0.24185154
21,21,0.24198721
22,22,0.2421243
23,23,0.24226272
24,24,0.24240233
25,25,0.24254301
26,26,0.24268465
27,27,0.24282709
28,28,0.24297012
29,29,0.24311358
30,30,0.24325724
31,31,0.24340092
32,32,0.24354438
33,33,0.24368747
34,34,0.24382992
35,35,0.24397156
36,36,0.24411215
37,37,0.24425152
38,38,0.2443894
39,39,0.24452563
40,40,0.24465999
41,41,0.24479221
42,42,0.24492212
43,43,0.24504945
44,44,0.245174
45,45,0.24529551
46,46,0.24541366
47,47,0.24552827
48,48,0.24563901
49,49,0.24574558
50,50,0.24584766
51,51,0.24594483
52,52,0.24603674
53,53,0.24612297
54,54,0.24620312
55,55,0.24627677
56,56,0.2463435
57,57,0.24640287
58,58,0.24645452
59,59,0.2464981
60,60,0.24653326
61,61,0.24655978
62,62,0.24657744
63,63,0.24658614
64,64,0.24658586
65,65,0.2465766
66,66,0.24655849
67,67,0.24653171
68,68,0.24649657
69,69,0.24645337
70,70,0.24640253
71,71,0.24634445
72,72,0.24627963
73,73,0.24620853
74,74,0.24613172
75,75,0.2460497
76,76,0.24596299
77,77,0.24587213
78,78,0.24577759
79,79,0.2456799
80,80,0.24557954
81,81,0.24547699
82,82,0.24537271
83,83,0.24526715
84,84,0.24516071
85,85,0.24505383
86,86,0.2449469
87,87,0.24484032
88,88,0.24473447
89,89,0.24462971
90,90,0.24452637
91,91,0.24442483
92,92,0.24432538
93,93,0.24422836
94,94,0.24413404
95,95,0.24404271
96,96,0.24395458
97,97,0.24386993
98,98,0.24378891
99,99,0.24371175
100,100,0.2436386
101,101,0.24356958
102,102,0.24350482
103,103,0.24344437
104,104,0.24338832
105,105,0.24333668
106,106,0.24328943
107,107,0.24324654
108,108,0.24320798
109,109,0.24317364
110,110,0.24314342
111,111,0.2431172
112,112,0.24309482
113,113,0.2430761
114,114,0.24306089
115,115,0.24304895
116,116,0.2430401
117,117,0.24303408
118,118,0.2430307
119,119,0.24302965
120,120,0.24303074
121,121,0.24303374
122,122,0.24303837
123,123,0.2430444
124,124,0.24305163
125,125,0.24305977
126,126,0.24306862
127,127,0.243078
128,128,0.2430877
129,129,0.24309753
130,130,0.24310733
131,131,0.24311693
132,132,0.2431262
133,133,0.24313499
134,134,0.24314322
135,135,0.24315079
136,136,0.24315757
137,137,0.24316353
138,138,0.24316858
139,139,0.24317269
140,140,0.24317583
141,141,0.24317794
142,142,0.24317902
143,143,0.24317908
144,144,0.2431781
145,145,0.24317612
146,146,0.24317312
147,147,0.24316916
148,148,0.24316427
149,149,0.24315849
150,150,0.24315187
151,151,0.24314448
152,152,0.24313635
153,153,0.24312752
154,154,0.24311806
155,155,0.24310802
156,156,0.24309747
157,157,0.24308646
158,158,0.24307503
159,159,0.24306327
160,160,0.24305123
161,161,0.24303892
162,162,0.2430264
163,163,0.24301375
164,164,0.24300098
165,165,0.24298815
166,166,0.24297531
167,167,0.24296248
168,168,0.24294968
169,169,0.24293697
170,170,0.24292438
171,171,0.24291189
172,172,0.24289958
173,173,0.24288745
174,174,0.24287552
175,175,0.24286377
176,176,0.24285227
177,177,0.242841
178,178,0.24282996
