,t,gamma
0,0.0,5.9225563e-06
1,0.01,6.1458354e-06
2,0.02,6.3391926e-06
3,0.03,6.502092e-06
4,0.04,6.6342955e-06
5,0.05,6.7360406e-06
6,0.06,6.8073873e-06
7,0.07,6.848276e-06
8,0.08,6.8590048e-06
9,0.09,6.840229e-06
10,0.1,6.792486e-06
11,0.11,6.7165497e-06
12,0.12,6.613076e-06
13,0.13,6.4845685e-06
14,0.14,6.3319208e-06
15,0.15,6.1597825e-06
16,0.16,5.9719086e-06
17,0.17,5.774081e-06
18,0.18,5.576253e-06
19,0.19,5.3903464e-06
20,0.2,5.2324535e-06
21,0.21,5.1248076e-06
22,0.22,5.0952435e-06
23,0.23,5.1746965e-06
24,0.24,5.3967838e-06
25,0.25,5.7892803e-06
26,0.26,6.364942e-06
27,0.27,7.1076756e-06
28,0.28,7.956029e-06
29,0.29,8.801044e-06
30,0.3,9.500325e-06
31,0.31,9.913802e-06
32,0.32,9.967268e-06
33,0.33,9.691746e-06
34,0.34,9.223998e-06
35,0.35,8.751631e-06
36,0.36,8.434832e-06
37,0.37,8.354516e-06
38,0.38,8.510769e-06
39,0.39,8.846135e-06
40,0.4,9.292782e-06
41,0.41,9.792209e-06
42,0.42,1.0312975e-05
43,0.43,1.0848075e-05
44,0.44,1.1406184e-05
45,0.45,1.2006939e-05
46,0.46,1.2673259e-05
47,0.47,1.3428033e-05
48,0.48,1.4291823e-05
49,0.49,1.5279711e-05
50,0.5,1.6406419e-05
51,0.51,1.7679513e-05
52,0.52,1.9105793e-05
53,0.53,2.0688147e-05
54,0.54,2.2429349e-05
55,0.55,2.4329067e-05
56,0.56,2.6387514e-05
57,0.57,2.8603406e-05
58,0.58,3.0976e-05
59,0.59,3.35044e-05
60,0.6,3.6188543e-05
61,0.61,3.9028975e-05
62,0.62,4.2026433e-05
63,0.63,4.5184108e-05
64,0.64,4.8504415e-05
65,0.65,5.1992596e-05
66,0.66,5.565432e-05
67,0.67,5.9496702e-05
68,0.68,6.352887e-05
69,0.69,6.77599e-05
70,0.7,7.220269e-05
71,0.71,7.6869226e-05
72,0.72,8.177528e-05
73,0.73,8.693779e-05
74,0.74,9.237376e-05
75,0.75,9.810505e-05
76,0.76,0.00010415418
77,0.77,0.00011054406
78,0.78,0.00011730189
79,0.79,0.00012445549
80,0.8,0.0001320347
81,0.81,0.00014007068
82,0.82,0.0001485983
83,0.83,0.00015764902
84,0.84,0.00016725833
85,0.85,0.0001774627
86,0.86,0.00018829531
87,0.87,0.00019978631
88,0.88,0.00021196557
89,0.89,0.00022485311
90,0.9,0.00023846362
91,0.91,0.00025278924
92,0.92,0.0002678031
93,0.93,0.00028345038
94,0.94,0.00029962664
95,0.95,0.0003161771
96,0.96,0.00033287558
97,0.97,0.00034939544
98,0.98,0.00036523893
99,0.99,0.00037954852
100,1.0,0.00039080574
101,1.0,0.00039080574
102,1.02,0.00039718125
103,1.04,0.00040281034
104,1.06,0.00040563688
105,1.08,0.00040463224
106,1.1,0.00040435692
107,1.12,0.00040469744
108,1.14,0.0004051601
109,1.16,0.00040542366
110,1.18,0.00040534558
111,1.2,0.00040491225
112,1.22,0.00040416993
113,1.24,0.0004031927
114,1.26,0.0004020522
115,1.28,0.00040081062
116,1.3,0.00039951684
117,1.32,0.00039820673
118,1.34,0.0003969039
119,1.36,0.00039562548
120,1.38,0.00039438083
121,1.4,0.0003931764
122,1.42,0.00039201655
123,1.44,0.0003909054
124,1.46,0.00038984627
125,1.48,0.00038884344
126,1.5,0.00038790252
127,1.52,0.0003870284
128,1.54,0.0003862272
129,1.56,0.00038550526
130,1.58,0.00038486678
131,1.6,0.00038431265
132,1.62,0.00038384343
133,1.64,0.0003834563
134,1.66,0.0003831433
135,1.68,0.0003828974
136,1.7,0.00038270775
137,1.72,0.00038256528
138,1.74,0.00038245984
139,1.76,0.00038237794
140,1.78,0.00038229307
141,1.8,0.00038214447
142,1.82,0.00038180788
143,1.84,0.0003811011
144,1.86,0.00038011826
145,1.88,0.0003795913
146,1.9,0.0003789595
147,1.92,0.00037700095
148,1.94,0.00037492113
149,1.96,0.000374086
150,1.98,0.00037437427
151,2.0,0.00037477267
152,2.02,0.00037471828
153,2.04,0.0003741293
154,2.06,0.000373129
155,2.08,0.0003718846
156,2.1,0.00037054546
157,2.12,0.00036921975
158,2.14,0.00036797856
159,2.16,0.00036686187
160,2.18,0.00036588544
161,2.2,0.00036504926
162,2.22,0.0003643421
163,2.24,0.00036374645
164,2.26,0.0003632432
165,2.28,0.00036281024
166,2.3,0.00036242715
167,2.32,0.0003620733
168,2.34,0.00036173104
169,2.36,0.0003613817
170,2.38,0.00036101017
171,2.4,0.00036060205
172,2.42,0.0003601415
173,2.44,0.0003596159
174,2.46,0.00035901004
175,2.48,0.00035831027
176,2.5,0.00035750458
177,2.52,0.00035658065
178,2.54,0.00035553038
179,2.56,0.00035435098
180,2.58,0.0003530508
181,2.6,0.00035165515
182,2.62,0.00035021603
183,2.64,0.0003488262
184,2.66,0.00034763585
185,2.68,0.0003468794
186,2.7,0.0003468976
187,2.72,0.00034816723
188,2.74,0.00035132142
189,2.76,0.00035714186
190,2.78,0.00036652436
191,2.8,0.0003803764
192,2.82,0.0003994484
193,2.84,0.00042408766
194,2.86,0.00045392965
195,2.88,0.00048757438
196,2.9,0.0005224886
197,2.92,0.0005559613
198,2.94,0.0005882669
199,2.96,0.00062442815
200,2.98,0.00066262623
201,3.0,0.00068920705
202,3.0,0.00068920705
203,3.02,0.0006999468
204,3.04,0.0007013718
205,3.06,0.0006996485
206,3.08,0.0006976865
207,3.1,0.0006963371
208,3.12,0.0006956167
209,3.14,0.00069532206
210,3.16,0.0006952464
211,3.18,0.0006952398
212,3.2,0.00069520704
213,3.22,0.00069509476
214,3.24,0.0006948771
215,3.26,0.00069454743
216,3.28,0.00069410884
217,3.3,0.00069357065
218,3.32,0.0006929466
219,3.34,0.00069225003
220,3.36,0.0006914977
221,3.38,0.0006907035
222,3.4,0.00068988104
223,3.42,0.0006890462
224,3.44,0.0006882098
225,3.46,0.0006873849
226,3.48,0.00068658224
227,3.5,0.0006858103
228,3.52,0.00068507873
229,3.54,0.0006843945
230,3.56,0.0006837647
231,3.58,0.00068319374
232,3.6,0.0006826857
233,3.62,0.00068224245
234,3.64,0.00068186456
235,3.66,0.00068155257
236,3.68,0.000681304
237,3.7,0.0006811158
238,3.72,0.000680982
239,3.74,0.0006808962
240,3.76,0.0006808512
241,3.78,0.00068083656
242,3.8,0.00068084133
243,3.82,0.00068085326
244,3.84,0.000680859
245,3.86,0.00068084546
246,3.88,0.00068079785
247,3.9,0.0006807025
248,3.92,0.00068054785
249,3.94,0.0006803205
250,3.96,0.0006800114
251,3.98,0.0006796154
252,4.0,0.0006791291
253,4.02,0.00067855424
254,4.04,0.0006778974
255,4.06,0.00067717064
256,4.08,0.000676391
257,4.1,0.0006755805
258,4.12,0.0006747672
259,4.14,0.0006739806
260,4.16,0.0006732531
261,4.18,0.00067261554
262,4.2,0.0006720939
263,4.22,0.0006717096
264,4.24,0.0006714669
265,4.26,0.00067135575
266,4.28,0.0006713443
267,4.3,0.0006713766
268,4.32,0.0006713778
269,4.34,0.00067125616
270,4.36,0.00067092304
271,4.38,0.0006703164
272,4.4,0.0006694311
273,4.42,0.0006683825
274,4.44,0.0006674911
275,4.46,0.00066730584
276,4.48,0.0006680364
277,4.5,0.0006683631
278,4.52,0.0006674197
279,4.54,0.0006680254
280,4.56,0.0006692715
281,4.58,0.0006682837
282,4.6,0.0006665327
283,4.62,0.0006655902
284,4.64,0.00066526484
285,4.66,0.00066485506
286,4.68,0.000663956
287,4.7,0.0006625246
288,4.72,0.0006607524
289,4.74,0.00065895193
290,4.76,0.0006575084
291,4.78,0.000656871
292,4.8,0.0006575648
293,4.82,0.00066021475
294,4.84,0.0006655769
295,4.86,0.0006745552
296,4.88,0.0006881796
297,4.9,0.00070749124
298,4.92,0.0007332122
299,4.94,0.0007651027
300,4.96,0.0008010169
301,4.98,0.00083608466
302,5.0,0.00086207956
303,5.0,0.00086207956
304,5.02,0.0008680008
305,5.04,0.00087262416
306,5.06,0.0008662582
307,5.08,0.00086459814
308,5.1,0.00086347485
309,5.12,0.00086376944
