,epochs,mu
0,0,0.49313235
1,1,0.49289307
2,2,0.49266115
3,3,0.49242976
4,4,0.49219716
5,5,0.49196312
6,6,0.49172777
7,7,0.49149218
8,8,0.49125707
9,9,0.4910233
10,10,0.49079153
11,11,0.49056187
12,12,0.49033374
13,13,0.4901066
14,14,0.48988014
15,15,0.48965377
16,16,0.48942697
17,17,0.4892002
18,18,0.48897412
19,19,0.48874918
20,20,0.48852563
21,21,0.48830375
22,22,0.4880836
23,23,0.48786503
24,24,0.4876478
25,25,0.48743156
26,26,0.48721617
27,27,0.48700163
28,28,0.48678795
29,29,0.4865751
30,30,0.48636323
31,31,0.48615256
32,32,0.48594338
33,33,0.48573592
34,34,0.48553035
35,35,0.4853267
36,36,0.48512518
37,37,0.48492616
38,38,0.48473
39,39,0.4845376
40,40,0.48435104
41,41,0.4841761
42,42,0.48402017
43,43,0.48388702
44,44,0.48377702
45,45,0.48368898
46,46,0.4836204
47,47,0.4835683
48,48,0.4835299
49,49,0.4835026
50,50,0.483484
51,51,0.48347196
52,52,0.48346478
53,53,0.48346117
54,54,0.48346004
55,55,0.4834606
56,56,0.48346278
57,57,0.48346704
58,58,0.4834741
59,59,0.4834834
60,60,0.4834936
61,61,0.48350367
62,62,0.48351324
63,63,0.48352274
64,64,0.4835329
65,65,0.48354495
66,66,0.48356017
67,67,0.48357993
68,68,0.4836055
69,69,0.48363772
70,70,0.48367712
71,71,0.4837238
72,72,0.4837774
73,73,0.48383743
74,74,0.48390314
75,75,0.48397392
76,76,0.48404938
77,77,0.48412952
78,78,0.48421422
79,79,0.48430306
80,80,0.48439574
81,81,0.48449203
82,82,0.4845917
83,83,0.48469445
84,84,0.4848
85,85,0.484908
86,86,0.48501822
87,87,0.4851303
88,88,0.48524395
89,89,0.48535877
90,90,0.4854744
91,91,0.48559043
92,92,0.48570642
93,93,0.4858219
94,94,0.48593646
95,95,0.48604986
96,96,0.48616183
97,97,0.4862723
98,98,0.48638132
99,99,0.48648885
100,100,0.48659503
101,101,0.48669997
102,102,0.48680386
103,103,0.4869069
104,104,0.4870092
105,105,0.48711088
106,106,0.48721194
107,107,0.48731244
108,108,0.48741227
109,109,0.48751137
110,110,0.48760954
111,111,0.48770666
112,112,0.4878026
113,113,0.48789725
114,114,0.48799053
115,115,0.48808235
116,116,0.48817265
117,117,0.4882614
118,118,0.48834854
119,119,0.48843414
120,120,0.4885181
121,121,0.48860043
122,122,0.4886811
123,123,0.48876008
124,124,0.4888372
125,125,0.4889124
126,126,0.4889856
127,127,0.4890567
128,128,0.48912573
129,129,0.48919263
130,130,0.48925748
131,131,0.48932028
132,132,0.48938116
133,133,0.48944014
134,134,0.48949733
135,135,0.48955277
136,136,0.4896065
137,137,0.48965862
138,138,0.48970917
139,139,0.4897582
140,140,0.4898057
141,141,0.48985174
142,142,0.48989636
143,143,0.48993957
144,144,0.48998144
145,145,0.49002203
146,146,0.49006137
147,147,0.49009958
148,148,0.49013665
149,149,0.49017265
150,150,0.49020758
151,151,0.49024147
152,152,0.49027428
153,153,0.49030602
154,154,0.49033672
155,155,0.49036637
156,156,0.49039504
157,157,0.4904227
158,158,0.4904494
159,159,0.4904752
160,160,0.49050015
161,161,0.49052426
162,162,0.49054754
163,163,0.49057004
164,164,0.49059173
165,165,0.49061263
166,166,0.49063268
167,167,0.49065197
168,168,0.49067044
169,169,0.49068817
170,170,0.4907052
171,171,0.49072152
172,172,0.49073726
173,173,0.4907525
174,174,0.4907672
175,175,0.49078155
176,176,0.49079552
177,177,0.49080917
178,178,0.49082252
179,179,0.49083558
180,180,0.49084836
181,181,0.49086085
182,182,0.49087304
183,183,0.4908849
184,184,0.49089643
185,185,0.49090767
186,186,0.49091858
187,187,0.4909292
188,188,0.49093953
189,189,0.4909496
190,190,0.49095947
191,191,0.49096906
192,192,0.4909785
193,193,0.49098772
194,194,0.49099678
195,195,0.49100563
196,196,0.4910143
197,197,0.49102274
198,198,0.49103096
199,199,0.49103895
200,200,0.49104667
201,201,0.49105415
202,202,0.49106136
203,203,0.4910683
204,204,0.49107495
205,205,0.49108133
206,206,0.49108747
207,207,0.49109328
208,208,0.49109885
209,209,0.49110416
210,210,0.4911092
211,211,0.491114
212,212,0.49111855
213,213,0.49112284
214,214,0.4911269
215,215,0.4911307
216,216,0.49113432
217,217,0.4911377
218,218,0.49114096
219,219,0.49114397
220,220,0.49114683
221,221,0.49114954
222,222,0.49115208
223,223,0.4911545
224,224,0.49115673
225,225,0.49115887
226,226,0.49116087
227,227,0.49116275
228,228,0.4911645
229,229,0.49116614
230,230,0.4911677
231,231,0.49116915
232,232,0.49117053
233,233,0.49117187
234,234,0.49117312
235,235,0.49117434
236,236,0.49117553
237,237,0.49117666
238,238,0.49117777
239,239,0.49117887
240,240,0.49117994
241,241,0.491181
242,242,0.49118203
243,243,0.491183
244,244,0.491184
245,245,0.49118492
246,246,0.49118587
247,247,0.49118677
248,248,0.49118763
249,249,0.4911885
250,250,0.49118933
251,251,0.4911901
252,252,0.49119088
253,253,0.4911916
254,254,0.4911923
255,255,0.49119297
256,256,0.49119362
257,257,0.49119425
258,258,0.4911948
259,259,0.49119538
260,260,0.49119595
261,261,0.49119645
262,262,0.49119696
263,263,0.49119747
264,264,0.49119794
265,265,0.49119836
266,266,0.4911988
267,267,0.49119923
268,268,0.49119964
269,269,0.49120003
270,270,0.49120042
271,271,0.4912008
272,272,0.4912012
273,273,0.49120155
274,274,0.49120194
275,275,0.49120232
276,276,0.4912027
277,277,0.4912031
