,epochs,mu
0,0,0.5765883
1,1,0.5763025
2,2,0.5760192
3,3,0.5757387
4,4,0.57546127
5,5,0.57518685
6,6,0.5749153
7,7,0.574646
8,8,0.5743784
9,9,0.5741121
10,10,0.57384694
11,11,0.573583
12,12,0.5733209
13,13,0.57306147
14,14,0.5728055
15,15,0.5725542
16,16,0.57230836
17,17,0.5720691
18,18,0.5718372
19,19,0.5716132
20,20,0.5713971
21,21,0.5711886
22,22,0.5709872
23,23,0.57079244
24,24,0.570604
25,25,0.57042193
26,26,0.5702459
27,27,0.57007575
28,28,0.56991106
29,29,0.5697513
30,30,0.56959647
31,31,0.5694469
32,32,0.5693033
33,33,0.56916577
34,34,0.56903386
35,35,0.5689067
36,36,0.5687833
37,37,0.5686633
38,38,0.5685468
39,39,0.5684343
40,40,0.5683267
41,41,0.56822485
42,42,0.5681292
43,43,0.5680395
44,44,0.56795526
45,45,0.5678764
46,46,0.5678034
47,47,0.5677365
48,48,0.56767577
49,49,0.5676211
50,50,0.56757176
51,51,0.56752723
52,52,0.5674873
53,53,0.56745213
54,54,0.5674216
55,55,0.5673954
56,56,0.5673731
57,57,0.567354
58,58,0.56733793
59,59,0.56732464
60,60,0.5673143
61,61,0.5673068
62,62,0.5673019
63,63,0.5672995
64,64,0.56729937
65,65,0.5673016
66,66,0.56730616
67,67,0.56731313
68,68,0.5673224
69,69,0.5673335
70,70,0.5673465
71,71,0.5673615
72,72,0.5673784
73,73,0.5673973
74,74,0.56741804
75,75,0.56744057
76,76,0.5674647
77,77,0.56749046
78,78,0.56751794
79,79,0.5675472
80,80,0.56757814
81,81,0.5676109
82,82,0.5676455
83,83,0.5676819
84,84,0.5677201
85,85,0.56776005
86,86,0.5678014
87,87,0.5678442
88,88,0.5678883
89,89,0.56793374
90,90,0.5679805
91,91,0.5680284
92,92,0.56807727
93,93,0.5681269
94,94,0.56817716
95,95,0.5682279
96,96,0.56827897
97,97,0.56833017
98,98,0.5683816
99,99,0.5684333
100,100,0.5684852
101,101,0.56853735
102,102,0.56858975
103,103,0.5686422
104,104,0.5686948
105,105,0.5687473
106,106,0.56879973
107,107,0.568852
108,108,0.56890404
109,109,0.5689559
110,110,0.56900746
111,111,0.56905866
112,112,0.5691095
113,113,0.5691599
114,114,0.56920993
115,115,0.5692595
116,116,0.56930876
117,117,0.56935763
118,118,0.5694062
119,119,0.5694544
120,120,0.56950223
121,121,0.5695497
122,122,0.5695967
123,123,0.5696434
124,124,0.56968963
125,125,0.56973547
126,126,0.5697809
127,127,0.56982595
128,128,0.56987053
129,129,0.56991476
130,130,0.56995845
131,131,0.5700017
132,132,0.5700445
133,133,0.5700868
134,134,0.57012856
135,135,0.5701698
136,136,0.57021064
137,137,0.5702509
138,138,0.57029074
139,139,0.57033
140,140,0.5703687
141,141,0.5704068
142,142,0.5704442
143,143,0.5704811
144,144,0.57051736
145,145,0.57055295
146,146,0.570588
147,147,0.5706224
148,148,0.5706561
149,149,0.5706893
150,150,0.57072186
151,151,0.57075375
152,152,0.5707851
153,153,0.57081586
154,154,0.57084596
155,155,0.5708755
156,156,0.57090443
157,157,0.5709328
158,158,0.57096064
159,159,0.5709879
160,160,0.5710146
161,161,0.57104075
162,162,0.5710664
163,163,0.57109153
164,164,0.57111615
165,165,0.5711403
166,166,0.57116395
167,167,0.57118714
168,168,0.5712099
169,169,0.5712322
170,170,0.5712541
171,171,0.57127553
172,172,0.5712965
173,173,0.57131714
174,174,0.57133734
175,175,0.57135713
176,176,0.57137656
177,177,0.5713956
178,178,0.5714143
179,179,0.5714326
180,180,0.5714506
181,181,0.57146823
182,182,0.5714856
183,183,0.57150257
184,184,0.5715193
185,185,0.5715357
186,186,0.57155186
187,187,0.5715677
188,188,0.5715833
189,189,0.5715986
190,190,0.57161367
191,191,0.5716285
