,epochs,mu
0,0,0.5472421
1,1,0.5469741
2,2,0.5467104
3,3,0.54644954
4,4,0.5461889
5,5,0.5459283
6,6,0.54566807
7,7,0.54540783
8,8,0.5451471
9,9,0.5448859
10,10,0.5446252
11,11,0.54436654
12,12,0.54411066
13,13,0.54385835
14,14,0.5436099
15,15,0.54336596
16,16,0.5431278
17,17,0.5429001
18,18,0.5426898
19,19,0.5425
20,20,0.54232794
21,21,0.5421707
22,22,0.5420291
23,23,0.541903
24,24,0.5417911
25,25,0.54169095
26,26,0.54160094
27,27,0.5415214
28,28,0.5414513
29,29,0.54138875
30,30,0.54133326
31,31,0.54128355
32,32,0.5412397
33,33,0.54120255
34,34,0.54117316
35,35,0.54115224
36,36,0.5411403
37,37,0.5411374
38,38,0.54114306
39,39,0.5411571
40,40,0.54117924
41,41,0.54120886
42,42,0.5412459
43,43,0.5412905
44,44,0.541343
45,45,0.54140323
46,46,0.5414704
47,47,0.5415434
48,48,0.5416223
49,49,0.54170775
50,50,0.5418006
51,51,0.5419012
52,52,0.54200906
53,53,0.5421232
54,54,0.5422425
55,55,0.5423655
56,56,0.5424904
57,57,0.5426162
58,58,0.54274184
59,59,0.5428668
60,60,0.5429905
61,61,0.5431125
62,62,0.5432325
63,63,0.5433502
64,64,0.5434655
65,65,0.5435781
66,66,0.54368794
67,67,0.5437948
68,68,0.54389864
69,69,0.54399943
70,70,0.5440974
71,71,0.5441926
72,72,0.5442852
73,73,0.5443751
74,74,0.5444625
75,75,0.5445471
76,76,0.54462886
77,77,0.54470766
78,78,0.5447835
79,79,0.54485637
80,80,0.54492646
81,81,0.544994
82,82,0.5450589
83,83,0.5451214
84,84,0.54518116
85,85,0.5452381
86,86,0.5452919
87,87,0.5453422
88,88,0.545389
89,89,0.54543215
90,90,0.5454716
91,91,0.54550767
92,92,0.5455403
93,93,0.5455696
94,94,0.5455958
95,95,0.5456189
96,96,0.54563904
97,97,0.54565656
98,98,0.5456717
99,99,0.54568475
100,100,0.54569614
101,101,0.545706
102,102,0.5457142
103,103,0.54572093
104,104,0.5457261
105,105,0.5457298
106,106,0.5457322
107,107,0.5457334
108,108,0.54573375
109,109,0.54573333
110,110,0.5457323
111,111,0.54573065
112,112,0.5457285
113,113,0.54572594
114,114,0.54572296
115,115,0.5457197
116,116,0.5457162
117,117,0.54571265
118,118,0.5457089
119,119,0.54570484
120,120,0.5457005
121,121,0.5456958
122,122,0.5456908
123,123,0.54568547
124,124,0.5456801
125,125,0.5456747
126,126,0.54566926
127,127,0.54566383
128,128,0.5456585
129,129,0.5456533
130,130,0.54564834
131,131,0.54564375
132,132,0.5456395
133,133,0.5456357
134,134,0.54563224
135,135,0.5456292
136,136,0.5456265
137,137,0.54562426
138,138,0.5456224
139,139,0.54562104
140,140,0.54562014
141,141,0.5456196
142,142,0.5456195
143,143,0.54561967
144,144,0.54562026
145,145,0.54562116
146,146,0.54562247
147,147,0.545624
148,148,0.54562587
149,149,0.5456279
150,150,0.54563004
151,151,0.54563224
152,152,0.5456345
153,153,0.54563683
154,154,0.5456392
155,155,0.5456414
156,156,0.5456435
157,157,0.5456454
158,158,0.54564726
159,159,0.5456489
160,160,0.54565036
161,161,0.5456517
162,162,0.5456528
163,163,0.54565364
164,164,0.5456543
165,165,0.54565465
166,166,0.5456547
167,167,0.5456544
168,168,0.5456536
169,169,0.5456522
170,170,0.54565036
171,171,0.54564816
172,172,0.54564553
173,173,0.5456426
174,174,0.5456394
175,175,0.54563594
176,176,0.5456323
177,177,0.54562855
178,178,0.5456247
179,179,0.5456208
180,180,0.5456168
181,181,0.5456128
182,182,0.5456087
183,183,0.5456045
184,184,0.5456003
185,185,0.545596
186,186,0.5455917
187,187,0.5455874
188,188,0.5455831
189,189,0.5455789
190,190,0.54557484
191,191,0.54557085
192,192,0.54556704
193,193,0.5455634
194,194,0.5455599
195,195,0.54555655
196,196,0.54555345
197,197,0.5455506
198,198,0.5455479
199,199,0.5455455
200,200,0.5455433
201,201,0.54554135
202,202,0.5455396
203,203,0.5455382
204,204,0.545537
205,205,0.545536
206,206,0.5455352
207,207,0.54553455
208,208,0.54553413
209,209,0.5455338
210,210,0.5455336
211,211,0.54553354
212,212,0.5455336
213,213,0.5455338
214,214,0.54553413
215,215,0.54553455
216,216,0.54553515
217,217,0.54553586
218,218,0.5455367
219,219,0.5455377
220,220,0.5455388
221,221,0.54554003
222,222,0.5455414
223,223,0.5455429
224,224,0.5455445
225,225,0.5455463
226,226,0.5455481
227,227,0.54555005
228,228,0.5455521
229,229,0.54555416
230,230,0.5455563
231,231,0.5455585
232,232,0.5455608
233,233,0.5455631
234,234,0.54556555
235,235,0.545568
236,236,0.54557055
237,237,0.5455731
238,238,0.5455758
239,239,0.5455785
240,240,0.5455812
241,241,0.54558384
242,242,0.5455865
243,243,0.54558915
244,244,0.54559165
245,245,0.5455941
246,246,0.5455964
247,247,0.5455986
248,248,0.54560065
249,249,0.5456024
250,250,0.5456039
251,251,0.54560506
252,252,0.5456058
253,253,0.545606
254,254,0.5456057
255,255,0.5456049
256,256,0.5456035
257,257,0.5456016
258,258,0.5455992
259,259,0.5455963
260,260,0.54559296
261,261,0.54558927
262,262,0.5455852
263,263,0.5455809
264,264,0.54557645
265,265,0.5455718
266,266,0.54556715
267,267,0.54556245
268,268,0.5455578
269,269,0.54555315
270,270,0.5455487
271,271,0.5455444
272,272,0.5455402
273,273,0.5455363
274,274,0.54553246
275,275,0.545529
276,276,0.54552567
277,277,0.54552263
278,278,0.5455199
279,279,0.54551756
280,280,0.5455156
281,281,0.54551405
282,282,0.54551286
283,283,0.545512
284,284,0.5455114
285,285,0.545511
286,286,0.5455108
287,287,0.5455107
288,288,0.54551065
289,289,0.5455106
290,290,0.5455105
291,291,0.54551023
292,292,0.54551
293,293,0.5455096
294,294,0.5455091
295,295,0.54550844
296,296,0.54550767
297,297,0.54550666
298,298,0.5455056
299,299,0.5455043
300,300,0.5455028
301,301,0.5455011
302,302,0.5454992
303,303,0.5454971
304,304,0.5454949
305,305,0.5454927
306,306,0.5454905
307,307,0.54548836
308,308,0.5454863
309,309,0.5454843
310,310,0.5454825
311,311,0.5454808
312,312,0.5454793
313,313,0.545478
314,314,0.5454769
315,315,0.5454759
316,316,0.5454751
317,317,0.5454745
318,318,0.5454741
319,319,0.5454738
