,t,gamma
139,1.76,0.00044050955
140,1.78,0.0004397193
141,1.8,0.00043908137
142,1.82,0.00043853384
143,1.84,0.0004379897
144,1.86,0.00043736288
145,1.88,0.00043664835
146,1.9,0.0004360473
147,1.92,0.00043596767
148,1.94,0.0004364895
149,1.96,0.00043678077
150,1.98,0.00043629852
151,2.0,0.00043549464
152,2.02,0.0004348322
153,2.04,0.00043474
154,2.06,0.0004350696
155,2.08,0.00043534054
156,2.1,0.00043521542
157,2.12,0.00043457223
158,2.14,0.00043342396
159,2.16,0.00043184715
160,2.18,0.0004299402
161,2.2,0.00042780355
162,2.22,0.00042553534
163,2.24,0.00042322246
164,2.26,0.0004209414
165,2.28,0.0004187606
166,2.3,0.00041674235
167,2.32,0.00041494094
168,2.34,0.00041340737
169,2.36,0.00041219007
170,2.38,0.00041133747
171,2.4,0.00041089865
172,2.42,0.00041092522
173,2.44,0.00041147246
174,2.46,0.0004126023
175,2.48,0.00041438232
176,2.5,0.00041688874
177,2.52,0.000420207
178,2.54,0.0004244339
179,2.56,0.00042967877
180,2.58,0.00043606144
181,2.6,0.00044371834
182,2.62,0.00045279867
183,2.64,0.0004634631
184,2.66,0.00047588054
185,2.68,0.0004902245
186,2.7,0.00050665485
187,2.72,0.0005253055
188,2.74,0.0005462529
189,2.76,0.0005694792
190,2.78,0.0005948278
191,2.8,0.00062196224
192,2.82,0.0006503501
193,2.84,0.00067930954
194,2.86,0.00070815004
195,2.88,0.00073640054
196,2.9,0.0007639889
197,2.92,0.0007913286
198,2.94,0.000819529
199,2.96,0.0008494244
200,2.98,0.00087843154
201,3.0,0.00090398424
202,3.0,0.00090398424
203,3.02,0.00090904534
204,3.04,0.00090784364
205,3.06,0.0009061959
206,3.08,0.000904622
207,3.1,0.0009032745
208,3.12,0.00090213085
209,3.14,0.0009010959
210,3.16,0.0009000809
211,3.18,0.0008990315
212,3.2,0.0008979228
213,3.22,0.00089675206
214,3.24,0.0008955277
215,3.26,0.00089426356
216,3.28,0.00089297525
217,3.3,0.0008916792
218,3.32,0.00089038984
219,3.34,0.00088912004
220,3.36,0.00088787964
221,3.38,0.0008866791
222,3.4,0.0008855244
223,3.42,0.0008844223
224,3.44,0.0008833763
225,3.46,0.0008823885
226,3.48,0.0008814607
227,3.5,0.0008805907
228,3.52,0.00087977713
229,3.54,0.0008790161
230,3.56,0.00087830116
231,3.58,0.0008776254
232,3.6,0.0008769805
233,3.62,0.00087635656
234,3.64,0.000875742
235,3.66,0.00087512546
236,3.68,0.00087449484
237,3.7,0.00087383785
238,3.72,0.0008731441
239,3.74,0.00087240234
240,3.76,0.00087160507
241,3.78,0.00087074534
242,3.8,0.00086982123
243,3.82,0.0008688325
244,3.84,0.00086778455
245,3.86,0.0008666855
246,3.88,0.00086554955
247,3.9,0.0008643951
248,3.92,0.0008632423
249,3.94,0.000862117
250,3.96,0.000861047
251,3.98,0.00086005975
252,4.0,0.0008591805
253,4.02,0.0008584328
254,4.04,0.0008578318
255,4.06,0.00085738127
256,4.08,0.00085707393
257,4.1,0.0008568814
258,4.12,0.00085675635
259,4.14,0.000856628
260,4.16,0.00085640553
261,4.18,0.0008559841
262,4.2,0.0008552612
263,4.22,0.00085415965
264,4.24,0.0008526707
265,4.26,0.00085090933
266,4.28,0.0008491946
267,4.3,0.0008480992
268,4.32,0.000848254
269,4.34,0.00084939605
270,4.36,0.00084921066
271,4.38,0.00084617344
272,4.4,0.0008439746
273,4.42,0.000844096
274,4.44,0.000843363
275,4.46,0.0008413257
276,4.48,0.0008391611
277,4.5,0.0008371032
278,4.52,0.00083482964
279,4.54,0.00083218596
280,4.56,0.00082931825
281,4.58,0.00082653994
282,4.6,0.00082419044
283,4.62,0.0008225625
284,4.64,0.00082187756
285,4.66,0.0008222937
286,4.68,0.000823921
287,4.7,0.0008268379
288,4.72,0.0008311032
289,4.74,0.0008367662
290,4.76,0.0008438711
291,4.78,0.0008524635
292,4.8,0.00086258893
293,4.82,0.000874296
294,4.84,0.00088763144
295,4.86,0.00090264314
296,4.88,0.000919368
297,4.9,0.00093783013
298,4.92,0.00095802837
299,4.94,0.0009799171
300,4.96,0.0010033919
301,4.98,0.0010282536
302,5.0,0.0010541761
303,5.0,0.0010541761
304,5.02,0.0010806607
305,5.04,0.0011069981
306,5.06,0.0011322369
307,5.08,0.0011552062
308,5.1,0.0011746199
309,5.12,0.0011893192
310,5.14,0.0011986737
311,5.16,0.0012030264
312,5.18,0.001203889
313,5.2,0.0012035103
314,5.22,0.0012038208
315,5.24,0.0012055658
316,5.26,0.0012063386
317,5.28,0.0012090446
318,5.3,0.0012101512
319,5.32,0.0012127765
320,5.34,0.0012143052
321,5.36,0.0012149807
322,5.38,0.0012153042
323,5.4,0.0012154134
324,5.42,0.0012153449
325,5.44,0.0012151407
326,5.46,0.0012148519
327,5.48,0.001214528
328,5.5,0.0012142062
329,5.52,0.0012139115
330,5.54,0.0012136565
331,5.56,0.0012134451
332,5.58,0.0012132756
333,5.6,0.0012131438
334,5.62,0.001213042
335,5.64,0.0012129653
336,5.66,0.0012129085
337,5.68,0.0012128669
338,5.7,0.001212837
339,5.72,0.0012128161
340,5.74,0.0012128018
341,5.76,0.0012127929
342,5.78,0.0012127891
343,5.8,0.001212789
344,5.82,0.001212792
345,5.84,0.0012127975
346,5.86,0.0012128053
347,5.88,0.0012128145
348,5.9,0.0012128248
349,5.92,0.0012128352
350,5.94,0.001212845
351,5.96,0.0012128528
352,5.98,0.0012128577
353,6.0,0.0012128578
354,6.02,0.0012128528
355,6.04,0.0012128399
356,6.06,0.0012128181
357,6.08,0.0012127851
358,6.1,0.0012127402
359,6.12,0.0012126801
360,6.14,0.0012126043
361,6.16,0.0012125103
362,6.18,0.0012123965
363,6.2,0.0012122616
364,6.22,0.0012121039
365,6.24,0.0012119227
366,6.26,0.0012117168
367,6.28,0.0012114866
368,6.3,0.0012112313
369,6.32,0.0012109523
370,6.34,0.0012106514
371,6.36,0.0012103308
372,6.38,0.0012099938
373,6.4,0.0012096455
374,6.42,0.0012092917
375,6.44,0.0012089406
376,6.46,0.0012086013
377,6.48,0.0012082865
378,6.5,0.001208011
379,6.52,0.0012077923
380,6.54,0.0012076517
381,6.56,0.0012076144
382,6.58,0.0012077106
383,6.6,0.0012079735
384,6.62,0.0012084448
385,6.64,0.0012091686
386,6.66,0.0012101963
387,6.68,0.0012115841
388,6.7,0.0012133921
389,6.72,0.0012156835
390,6.74,0.0012185236
391,6.76,0.001221979
392,6.78,0.0012261177
393,6.8,0.0012310144
394,6.82,0.0012367573
395,6.84,0.0012434375
396,6.86,0.0012510534
397,6.88,0.0012591706
398,6.9,0.0012662641
399,6.92,0.0012698575
400,6.94,0.0012700136
401,6.96,0.0012729665
402,6.98,0.0012846789
403,7.0,0.0013031961
