,epochs,Hp
0,0,0.045228515
1,1,0.04520437
2,2,0.04518186
3,3,0.045161255
4,4,0.045141257
5,5,0.045120843
6,6,0.045099497
7,7,0.04507724
8,8,0.045054227
9,9,0.045030627
10,10,0.045006532
11,11,0.044981953
12,12,0.04495705
13,13,0.044932064
14,14,0.044906933
15,15,0.04488158
16,16,0.0448564
17,17,0.04483242
18,18,0.04481042
19,19,0.04479071
20,20,0.044773266
21,21,0.044757906
22,22,0.044744387
23,23,0.04473242
24,24,0.044721663
25,25,0.044711746
26,26,0.0447023
27,27,0.044692982
28,28,0.044683564
29,29,0.044673935
30,30,0.04466414
31,31,0.044654317
32,32,0.044644624
33,33,0.04463519
34,34,0.044626106
35,35,0.044617392
36,36,0.04460905
37,37,0.04460106
38,38,0.044593405
39,39,0.044586092
40,40,0.04457919
41,41,0.04457261
42,42,0.044566393
43,43,0.04456058
44,44,0.044555224
45,45,0.044550367
46,46,0.04454601
47,47,0.044542152
48,48,0.044538766
49,49,0.044535816
50,50,0.044533268
51,51,0.044531073
52,52,0.04452919
53,53,0.04452755
54,54,0.044526085
55,55,0.044524718
56,56,0.044523366
57,57,0.044521943
58,58,0.044520393
59,59,0.044518698
60,60,0.04451687
61,61,0.044514958
62,62,0.044513013
63,63,0.044511095
64,64,0.044509236
65,65,0.04450745
66,66,0.044505756
67,67,0.04450416
68,68,0.044502657
69,69,0.04450124
70,70,0.044499896
71,71,0.044498596
72,72,0.04449732
73,73,0.044496045
74,74,0.044494763
75,75,0.044493478
76,76,0.044492193
77,77,0.044490926
78,78,0.044489697
79,79,0.044488512
80,80,0.04448738
81,81,0.0444863
82,82,0.044485264
83,83,0.04448425
84,84,0.04448324
85,85,0.044482227
86,86,0.044481188
87,87,0.04448012
88,88,0.044479016
89,89,0.044477884
90,90,0.044476736
91,91,0.044475585
92,92,0.044474438
93,93,0.044473294
94,94,0.04447215
95,95,0.044471007
96,96,0.044469845
97,97,0.04446866
98,98,0.044467445
99,99,0.044466205
100,100,0.044464935
101,101,0.044463642
102,102,0.044462334
103,103,0.044461012
104,104,0.044459675
105,105,0.04445833
106,106,0.04445697
107,107,0.04445559
108,108,0.04445421
109,109,0.044452813
110,110,0.04445141
111,111,0.04445001
112,112,0.04444861
113,113,0.044447213
114,114,0.044445813
115,115,0.044444412
116,116,0.044443008
117,117,0.044441603
118,118,0.04444019
119,119,0.044438783
120,120,0.04443737
121,121,0.044435967
122,122,0.044434562
123,123,0.044433165
124,124,0.04443177
125,125,0.04443037
126,126,0.044428978
127,127,0.04442759
128,128,0.04442621
129,129,0.04442482
130,130,0.044423442
131,131,0.04442208
132,132,0.04442071
133,133,0.044419345
134,134,0.04441802
