,epochs,mu
0,0,0.37730464
1,1,0.37711668
2,2,0.3769288
3,3,0.37674105
4,4,0.37655348
5,5,0.37636608
6,6,0.37617895
7,7,0.37599212
8,8,0.37580562
9,9,0.37561944
10,10,0.3754337
11,11,0.37524843
12,12,0.3750636
13,13,0.37487933
14,14,0.37469563
15,15,0.37451252
16,16,0.37433004
17,17,0.37414828
18,18,0.37396723
19,19,0.37378696
20,20,0.37360746
21,21,0.3734288
22,22,0.373251
23,23,0.3730741
24,24,0.3728982
25,25,0.3727232
26,26,0.37254924
27,27,0.3723763
28,28,0.37220445
29,29,0.3720337
30,30,0.37186405
31,31,0.37169558
32,32,0.37152827
33,33,0.37136218
34,34,0.37119734
35,35,0.37103376
36,36,0.37087148
37,37,0.3707105
38,38,0.37055084
39,39,0.37039256
40,40,0.37023565
41,41,0.37008017
42,42,0.3699261
43,43,0.36977345
44,44,0.3696223
45,45,0.3694726
46,46,0.36932442
47,47,0.36917773
48,48,0.3690326
49,49,0.368889
50,50,0.36874694
51,51,0.36860648
52,52,0.3684676
53,53,0.3683303
54,54,0.3681946
55,55,0.36806056
56,56,0.36792812
57,57,0.36779732
58,58,0.36766818
59,59,0.36754072
60,60,0.36741492
61,61,0.36729077
62,62,0.36716834
63,63,0.3670476
64,64,0.36692855
65,65,0.36681122
66,66,0.36669558
67,67,0.3665817
68,68,0.36646965
69,69,0.3663596
70,70,0.36625522
71,71,0.36616406
72,72,0.36608368
73,73,0.3660126
74,74,0.36594975
75,75,0.3658949
76,76,0.3658485
77,77,0.3658069
78,78,0.36577225
79,79,0.3657447
80,80,0.36572278
81,81,0.36570585
82,82,0.365694
83,83,0.3656878
84,84,0.36568734
85,85,0.36569038
86,86,0.3656979
87,87,0.36571038
88,88,0.36572716
89,89,0.3657475
90,90,0.36577094
91,91,0.36579683
92,92,0.3658242
93,93,0.36585268
94,94,0.36588246
95,95,0.36591324
96,96,0.3659448
97,97,0.3659772
98,98,0.36601058
99,99,0.36604497
100,100,0.36608028
101,101,0.36611667
102,102,0.36615402
103,103,0.3661922
104,104,0.3662311
105,105,0.3662706
106,106,0.36631057
107,107,0.36635107
108,108,0.36639214
109,109,0.36643377
110,110,0.3664758
111,111,0.36651802
112,112,0.36656028
113,113,0.3666024
114,114,0.36664417
115,115,0.36668545
116,116,0.36672613
117,117,0.36676612
118,118,0.3668054
119,119,0.36684403
120,120,0.36688212
121,121,0.36691976
122,122,0.3669571
123,123,0.36699417
124,124,0.367031
125,125,0.36706755
126,126,0.36710373
127,127,0.36713946
128,128,0.36717463
129,129,0.3672091
130,130,0.36724284
131,131,0.36727577
132,132,0.36730787
133,133,0.36733913
134,134,0.36736962
135,135,0.3673994
136,136,0.36742848
137,137,0.36745697
138,138,0.36748493
139,139,0.36751235
140,140,0.36753923
141,141,0.3675656
142,142,0.36759147
143,143,0.3676168
144,144,0.36764157
145,145,0.3676658
146,146,0.3676894
147,147,0.36771244
148,148,0.3677348
149,149,0.36775655
150,150,0.36777765
151,151,0.3677981
152,152,0.36781788
153,153,0.36783704
154,154,0.3678556
155,155,0.36787358
156,156,0.367891
157,157,0.36790794
158,158,0.36792436
159,159,0.3679403
160,160,0.36795577
161,161,0.36797073
162,162,0.36798522
163,163,0.36799923
164,164,0.36801273
165,165,0.36802578
166,166,0.36803836
167,167,0.36805052
168,168,0.36806223
169,169,0.36807355
170,170,0.36808452
171,171,0.36809516
172,172,0.36810544
173,173,0.36811543
174,174,0.3681251
175,175,0.36813453
176,176,0.36814383
177,177,0.3681535
178,178,0.36816776
179,179,0.36819324
180,180,0.36822975
181,181,0.36827368
182,182,0.36831728
183,183,0.3683651
184,184,0.36841962
185,185,0.36848095
186,186,0.36854735
187,187,0.36861578
188,188,0.36868444
189,189,0.36875513
190,190,0.36883014
191,191,0.36891007
192,192,0.3689945
193,193,0.3690821
194,194,0.36917245
195,195,0.36926734
196,196,0.36936578
197,197,0.36946478
198,198,0.3695656
199,199,0.36966842
200,200,0.36977234
201,201,0.36987573
202,202,0.3699774
203,203,0.37007836
204,204,0.37017843
205,205,0.37027717
206,206,0.37037396
207,207,0.37046832
208,208,0.3705602
209,209,0.37064937
210,210,0.37073562
211,211,0.37081888
212,212,0.37089896
213,213,0.37097594
214,214,0.37105
215,215,0.37112132
216,216,0.37119007
217,217,0.37125647
218,218,0.37132058
219,219,0.3713826
220,220,0.37144276
221,221,0.3715013
222,222,0.37155822
223,223,0.3716136
224,224,0.37166744
225,225,0.3717199
226,226,0.37177107
227,227,0.37182096
228,228,0.37186953
229,229,0.3719167
230,230,0.37196243
231,231,0.3720067
232,232,0.37204948
233,233,0.37209067
234,234,0.37213022
235,235,0.3721681
236,236,0.37220433
237,237,0.37223896
238,238,0.372272
239,239,0.3723035
240,240,0.37233344
241,241,0.37236193
242,242,0.3723891
243,243,0.37241504
244,244,0.3724398
245,245,0.37246352
246,246,0.37248626
247,247,0.37250808
248,248,0.37252906
249,249,0.3725493
250,250,0.37256882
251,251,0.3725877
252,252,0.37260598
253,253,0.3726237
254,254,0.37264088
255,255,0.37265754
256,256,0.37267372
257,257,0.3726894
258,258,0.37270454
259,259,0.3727191
260,260,0.37273315
261,261,0.3727466
262,262,0.37275943
263,263,0.37277165
264,264,0.37278327
265,265,0.37279433
266,266,0.37280482
267,267,0.3728148
268,268,0.37282437
269,269,0.3728335
270,270,0.37284222
271,271,0.37285063
272,272,0.37285867
273,273,0.37286648
274,274,0.372874
275,275,0.37288123
276,276,0.3728882
277,277,0.3728949
278,278,0.37290135
279,279,0.37290758
280,280,0.3729136
281,281,0.3729194
282,282,0.37292504
283,283,0.37293047
284,284,0.37293577
285,285,0.37294093
286,286,0.37294593
287,287,0.37295082
288,288,0.37295562
289,289,0.37296024
290,290,0.37296477
291,291,0.37296918
292,292,0.3729735
293,293,0.3729777
294,294,0.37298182
295,295,0.3729858
296,296,0.37298974
297,297,0.37299356
298,298,0.37299728
299,299,0.37300092
300,300,0.37300444
301,301,0.3730079
302,302,0.37301126
303,303,0.37301454
304,304,0.37301773
305,305,0.37302086
306,306,0.3730239
307,307,0.37302685
308,308,0.37302974
309,309,0.37303257
310,310,0.3730353
311,311,0.373038
312,312,0.37304062
313,313,0.37304318
314,314,0.37304568
315,315,0.37304813
316,316,0.37305054
317,317,0.37305287
318,318,0.37305516
319,319,0.3730574
320,320,0.3730596
321,321,0.37306175
322,322,0.37306383
323,323,0.37306586
324,324,0.37306786
325,325,0.37306982
326,326,0.37307173
327,327,0.37307358
328,328,0.37307543
329,329,0.3730772
330,330,0.37307897
331,331,0.37308067
332,332,0.3730824
333,333,0.37308404
334,334,0.37308568
335,335,0.3730873
336,336,0.3730889
337,337,0.37309045
338,338,0.373092
339,339,0.37309352
340,340,0.37309504
341,341,0.3730965
342,342,0.37309796
343,343,0.3730994
344,344,0.37310082
345,345,0.3731022
346,346,0.37310356
347,347,0.37310493
348,348,0.37310627
349,349,0.3731076
350,350,0.3731089
351,351,0.37311018
352,352,0.37311143
353,353,0.37311268
354,354,0.3731139
355,355,0.37311512
356,356,0.3731163
357,357,0.37311748
358,358,0.37311867
359,359,0.3731198
360,360,0.37312093
361,361,0.37312207
362,362,0.37312317
363,363,0.37312427
364,364,0.37312537
365,365,0.37312645
366,366,0.37312752
367,367,0.37312862
368,368,0.3731297
369,369,0.37313077
370,370,0.37313184
371,371,0.3731329
372,372,0.373134
373,373,0.37313506
374,374,0.37313613
375,375,0.37313724
376,376,0.37313834
377,377,0.37313944
378,378,0.37314054
379,379,0.37314165
380,380,0.37314278
381,381,0.37314388
382,382,0.373145
383,383,0.37314615
384,384,0.37314725
385,385,0.37314838
386,386,0.37314948
387,387,0.37315062
388,388,0.37315175
389,389,0.37315285
390,390,0.37315398
391,391,0.37315512
392,392,0.37315622
393,393,0.37315735
394,394,0.37315845
395,395,0.3731596
396,396,0.3731607
397,397,0.3731618
398,398,0.3731629
399,399,0.37316397
400,400,0.37316504
401,401,0.37316614
402,402,0.37316722
403,403,0.37316826
404,404,0.3731693
405,405,0.37317038
406,406,0.3731714
407,407,0.37317243
408,408,0.37317348
409,409,0.3731745
410,410,0.3731755
