,epochs,mu
0,0,0.41941804
1,1,0.41921964
2,2,0.4190206
3,3,0.4188357
4,4,0.41866264
5,5,0.41848508
6,6,0.4183021
7,7,0.41811407
8,8,0.41792202
9,9,0.41772744
10,10,0.41753206
11,11,0.41733834
12,12,0.41714957
13,13,0.41696838
14,14,0.41679353
15,15,0.41662225
16,16,0.4164573
17,17,0.41629753
18,18,0.41614053
19,19,0.4159849
20,20,0.4158302
21,21,0.4156766
22,22,0.4155247
23,23,0.41537535
24,24,0.41522956
25,25,0.41508815
26,26,0.41495067
27,27,0.414816
28,28,0.41468492
29,29,0.41455787
30,30,0.41443413
31,31,0.41431302
32,32,0.41419426
33,33,0.414078
34,34,0.41396442
35,35,0.4138535
36,36,0.41374478
37,37,0.41363817
38,38,0.41353455
39,39,0.41343486
40,40,0.41333973
41,41,0.41325
42,42,0.4131667
43,43,0.41309074
44,44,0.41302276
45,45,0.41296357
46,46,0.41291395
47,47,0.4128744
48,48,0.41284496
49,49,0.41282538
50,50,0.4128153
51,51,0.41281435
52,52,0.41282195
53,53,0.4128375
54,54,0.4128605
55,55,0.41289058
56,56,0.41292718
57,57,0.41296986
58,58,0.41301817
59,59,0.41307166
60,60,0.4131298
61,61,0.41319203
62,62,0.41325784
63,63,0.4133266
64,64,0.41339788
65,65,0.4134713
66,66,0.41354665
67,67,0.41362378
68,68,0.41370273
69,69,0.41378337
70,70,0.41386566
71,71,0.41394946
72,72,0.4140345
73,73,0.41412047
74,74,0.41420692
75,75,0.4142935
76,76,0.41437972
77,77,0.41446528
78,78,0.41454983
79,79,0.41463313
80,80,0.41471493
81,81,0.41479516
82,82,0.41487363
83,83,0.41495037
84,84,0.4150253
85,85,0.4150984
86,86,0.41516972
87,87,0.41523924
88,88,0.4153071
89,89,0.41537333
90,90,0.41543803
91,91,0.41550124
92,92,0.415563
93,93,0.41562334
94,94,0.41568223
95,95,0.4157397
96,96,0.4157957
97,97,0.41585037
98,98,0.41590366
99,99,0.4159556
100,100,0.4160062
101,101,0.41605547
102,102,0.4161033
103,103,0.41614962
104,104,0.41619438
105,105,0.4162375
106,106,0.416279
107,107,0.41631883
108,108,0.41635707
109,109,0.41639373
110,110,0.41642886
111,111,0.4164626
112,112,0.41649497
113,113,0.41652602
114,114,0.41655576
115,115,0.41658416
116,116,0.4166112
117,117,0.41663682
118,118,0.41666108
119,119,0.41668394
120,120,0.41670543
121,121,0.41672558
122,122,0.41674447
123,123,0.41676208
124,124,0.41677848
125,125,0.4167937
126,126,0.41680783
127,127,0.4168209
128,128,0.41683304
129,129,0.4168443
130,130,0.4168548
131,131,0.41686454
132,132,0.41687366
133,133,0.41688225
134,134,0.4168903
135,135,0.41689786
136,136,0.416905
137,137,0.4169117
138,138,0.41691804
139,139,0.416924
140,140,0.4169297
141,141,0.41693515
142,142,0.41694042
143,143,0.41694558
144,144,0.41695064
145,145,0.41695565
146,146,0.4169606
147,147,0.4169655
148,148,0.4169704
149,149,0.41697526
150,150,0.41698012
151,151,0.41698495
152,152,0.41698977
153,153,0.41699463
154,154,0.41699946
155,155,0.41700432
156,156,0.4170092
157,157,0.4170141
158,158,0.41701904
159,159,0.417024
160,160,0.41702893
161,161,0.41703388
162,162,0.4170389
163,163,0.41704386
164,164,0.41704884
165,165,0.41705385
166,166,0.41705889
167,167,0.41706395
168,168,0.41706902
169,169,0.41707414
170,170,0.4170793
171,171,0.4170845
172,172,0.41708967
173,173,0.41709492
174,174,0.41710013
175,175,0.41710538
176,176,0.41711062
177,177,0.4171158
178,178,0.41712096
179,179,0.41712606
180,180,0.41713107
181,181,0.41713598
182,182,0.4171408
183,183,0.41714555
184,184,0.4171502
185,185,0.41715482
186,186,0.4171594
187,187,0.417164
188,188,0.4171686
189,189,0.4171733
190,190,0.41717815
191,191,0.4171832
192,192,0.41718847
193,193,0.41719404
194,194,0.41719985
195,195,0.417206
196,196,0.4172124
197,197,0.41721904
198,198,0.4172259
199,199,0.41723296
200,200,0.41724014
201,201,0.41724744
202,202,0.4172548
203,203,0.4172622
204,204,0.41726953
205,205,0.41727683
206,206,0.41728407
207,207,0.4172912
208,208,0.41729823
209,209,0.41730514
210,210,0.41731194
211,211,0.41731864
212,212,0.41732523
213,213,0.41733167
214,214,0.417338
215,215,0.41734418
216,216,0.41735023
217,217,0.41735616
218,218,0.41736197
219,219,0.41736767
220,220,0.41737327
221,221,0.41737878
222,222,0.4173843
223,223,0.41738978
224,224,0.41739523
225,225,0.4174007
226,226,0.41740614
227,227,0.41741154
228,228,0.4174169
229,229,0.41742218
230,230,0.4174274
231,231,0.41743246
232,232,0.41743743
233,233,0.4174422
234,234,0.41744685
235,235,0.4174513
236,236,0.4174556
237,237,0.4174598
238,238,0.4174638
239,239,0.4174677
240,240,0.41747153
241,241,0.41747525
242,242,0.4174789
243,243,0.41748247
244,244,0.41748595
245,245,0.41748944
246,246,0.41749293
247,247,0.41749638
248,248,0.41749987
249,249,0.41750342
250,250,0.417507
251,251,0.41751066
252,252,0.41751438
253,253,0.41751817
254,254,0.41752198
255,255,0.4175259
256,256,0.41752982
257,257,0.4175338
258,258,0.41753775
259,259,0.41754168
260,260,0.4175456
261,261,0.41754946
262,262,0.41755328
263,263,0.41755697
264,264,0.4175606
265,265,0.41756415
266,266,0.41756758
267,267,0.41757092
268,268,0.41757417
269,269,0.4175773
270,270,0.4175803
271,271,0.41758323
272,272,0.41758603
273,273,0.41758877
274,274,0.41759145
275,275,0.41759405
276,276,0.41759655
277,277,0.417599
278,278,0.41760135
279,279,0.41760367
280,280,0.4176059
281,281,0.41760808
282,282,0.4176102
283,283,0.41761225
284,284,0.41761425
285,285,0.41761616
286,286,0.41761804
287,287,0.41761985
288,288,0.41762164
289,289,0.4176234
290,290,0.41762516
291,291,0.41762686
292,292,0.4176286
293,293,0.4176303
294,294,0.41763204
295,295,0.41763377
296,296,0.41763553
297,297,0.41763726
298,298,0.41763902
299,299,0.41764072
300,300,0.4176424
301,301,0.41764408
302,302,0.41764572
303,303,0.41764727
304,304,0.41764882
305,305,0.4176503
306,306,0.4176518
307,307,0.4176532
308,308,0.4176546
309,309,0.417656
310,310,0.4176574
311,311,0.41765878
312,312,0.41766018
313,313,0.41766158
314,314,0.417663
315,315,0.4176644
316,316,0.41766587
317,317,0.4176673
318,318,0.4176688
319,319,0.41767025
320,320,0.41767174
321,321,0.41767323
322,322,0.41767475
323,323,0.41767627
324,324,0.41767782
325,325,0.41767937
326,326,0.41768095
327,327,0.41768253
328,328,0.41768414
329,329,0.41768575
330,330,0.41768736
331,331,0.41768903
332,332,0.41769066
333,333,0.4176923
334,334,0.41769394
335,335,0.41769558
336,336,0.4176972
337,337,0.41769877
338,338,0.41770038
339,339,0.41770196
340,340,0.41770348
341,341,0.417705
342,342,0.41770652
343,343,0.41770798
344,344,0.4177094
345,345,0.41771084
346,346,0.41771224
347,347,0.4177136
348,348,0.41771492
349,349,0.41771623
350,350,0.4177175
351,351,0.4177187
352,352,0.4177199
353,353,0.41772106
354,354,0.41772217
355,355,0.4177232
356,356,0.41772416
357,357,0.41772506
358,358,0.4177259
359,359,0.4177266
360,360,0.41772723
361,361,0.41772774
362,362,0.41772813
363,363,0.41772842
364,364,0.41772857
365,365,0.41772857
366,366,0.4177285
367,367,0.4177283
368,368,0.417728
369,369,0.41772762
370,370,0.4177271
371,371,0.41772652
372,372,0.41772583
373,373,0.41772506
374,374,0.41772416
375,375,0.41772324
376,376,0.41772223
377,377,0.41772115
378,378,0.41772005
379,379,0.41771886
380,380,0.41771764
381,381,0.4177164
382,382,0.4177151
383,383,0.41771382
384,384,0.41771248
385,385,0.41771117
386,386,0.41770986
387,387,0.41770855
388,388,0.4177073
389,389,0.41770604
390,390,0.41770485
391,391,0.41770366
392,392,0.41770256
393,393,0.41770148
394,394,0.41770044
395,395,0.4176995
396,396,0.41769856
397,397,0.4176977
398,398,0.41769686
399,399,0.4176961
400,400,0.41769537
401,401,0.41769466
402,402,0.41769403
403,403,0.4176934
404,404,0.4176928
405,405,0.41769224
406,406,0.41769168
407,407,0.41769114
408,408,0.4176906
409,409,0.4176901
410,410,0.4176896
411,411,0.41768909
412,412,0.41768858
413,413,0.41768807
414,414,0.41768754
415,415,0.417687
416,416,0.41768643
417,417,0.4176858
418,418,0.41768512
419,419,0.4176844
420,420,0.41768363
421,421,0.4176828
422,422,0.4176819
423,423,0.41768098
424,424,0.41767997
425,425,0.41767892
426,426,0.41767782
427,427,0.41767672
428,428,0.41767552
429,429,0.41767436
430,430,0.41767317
431,431,0.41767198
432,432,0.4176708
433,433,0.4176696
434,434,0.41766843
435,435,0.4176673
436,436,0.41766617
437,437,0.41766506
438,438,0.417664
439,439,0.41766295
440,440,0.41766194
441,441,0.41766092
442,442,0.41765997
443,443,0.417659
444,444,0.4176581
445,445,0.41765723
446,446,0.41765636
447,447,0.41765556
448,448,0.41765475
449,449,0.41765398
450,450,0.41765323
