,epochs,lmbd
0,0,1.3117822
1,1,1.3123887
2,2,1.3129926
3,3,1.3135865
4,4,1.3141626
5,5,1.3147126
6,6,1.3152285
7,7,1.3157012
8,8,1.316124
9,9,1.3164917
10,10,1.3168027
11,11,1.317059
12,12,1.3172652
13,13,1.3174286
14,14,1.3175583
15,15,1.3176645
16,16,1.3177577
17,17,1.3178478
18,18,1.3179438
19,19,1.3180531
20,20,1.3181814
21,21,1.3183317
22,22,1.3185049
23,23,1.3187001
24,24,1.3189139
25,25,1.3191422
26,26,1.3193798
27,27,1.3196205
28,28,1.3198587
29,29,1.3200885
30,30,1.3203049
31,31,1.3205037
32,32,1.3206819
33,33,1.3208379
34,34,1.3209714
35,35,1.3210835
36,36,1.3211763
37,37,1.3212527
38,38,1.3213164
39,39,1.3213707
40,40,1.3214195
41,41,1.3214655
42,42,1.3215114
43,43,1.321559
44,44,1.3216091
45,45,1.3216618
46,46,1.3217157
47,47,1.3217698
48,48,1.3218219
49,49,1.3218694
50,50,1.32191
51,51,1.3219414
52,52,1.3219619
53,53,1.3219703
54,54,1.3219663
55,55,1.3219502
56,56,1.3219224
57,57,1.3218846
58,58,1.3218389
59,59,1.3217871
60,60,1.3217316
61,61,1.3216742
62,62,1.3216165
63,63,1.3215599
64,64,1.3215052
65,65,1.3214525
66,66,1.3214018
67,67,1.3213527
68,68,1.3213046
69,69,1.3212563
70,70,1.321207
71,71,1.3211561
72,72,1.3211029
73,73,1.321047
74,74,1.3209888
75,75,1.3209288
76,76,1.3208677
77,77,1.3208063
78,78,1.3207456
79,79,1.3206865
80,80,1.3206297
81,81,1.3205758
82,82,1.3205247
83,83,1.3204765
84,84,1.3204312
85,85,1.3203883
86,86,1.3203471
87,87,1.3203068
88,88,1.3202672
89,89,1.3202277
90,90,1.3201877
91,91,1.3201469
92,92,1.3201057
93,93,1.3200641
94,94,1.3200216
95,95,1.3199793
96,96,1.3199375
97,97,1.3198962
98,98,1.3198562
99,99,1.3198171
100,100,1.3197793
101,101,1.3197426
102,102,1.3197067
103,103,1.3196714
104,104,1.3196362
105,105,1.3196013
106,106,1.3195664
107,107,1.3195311
108,108,1.3194953
109,109,1.3194591
110,110,1.3194226
111,111,1.3193859
112,112,1.3193492
113,113,1.3193127
114,114,1.3192766
115,115,1.3192413
116,116,1.3192066
117,117,1.3191727
118,118,1.3191396
119,119,1.3191069
120,120,1.3190746
121,121,1.3190424
122,122,1.3190105
123,123,1.3189787
124,124,1.318947
125,125,1.3189154
126,126,1.3188838
127,127,1.3188524
128,128,1.3188214
129,129,1.3187906
130,130,1.3187598
131,131,1.3187294
132,132,1.3186991
133,133,1.3186692
134,134,1.3186394
135,135,1.3186101
136,136,1.318581
137,137,1.3185525
138,138,1.318524
139,139,1.3184958
140,140,1.3184676
141,141,1.3184396
142,142,1.3184118
143,143,1.3183843
144,144,1.3183568
145,145,1.3183297
146,146,1.3183029
147,147,1.3182762
148,148,1.3182497
149,149,1.3182235
150,150,1.3181975
151,151,1.3181717
152,152,1.3181466
153,153,1.3181217
154,154,1.318097
155,155,1.3180727
156,156,1.3180486
157,157,1.3180248
158,158,1.3180012
159,159,1.3179778
160,160,1.3179547
161,161,1.3179315
162,162,1.3179089
163,163,1.3178865
164,164,1.3178644
165,165,1.3178432
166,166,1.3178223
167,167,1.3178016
168,168,1.3177811
169,169,1.3177605
170,170,1.3177403
171,171,1.3177202
172,172,1.3177005
173,173,1.317681
174,174,1.3176618
175,175,1.3176428
176,176,1.317624
177,177,1.3176056
178,178,1.3175876
179,179,1.3175699
180,180,1.3175524
181,181,1.3175352
182,182,1.317518
183,183,1.3175008
184,184,1.3174838
185,185,1.3174666
186,186,1.3174499
187,187,1.3174335
188,188,1.3174171
189,189,1.3174012
190,190,1.3173854
191,191,1.3173699
192,192,1.3173547
193,193,1.3173397
194,194,1.3173249
195,195,1.3173103
196,196,1.317296
197,197,1.3172821
198,198,1.3172681
199,199,1.3172542
200,200,1.3172404
201,201,1.3172266
202,202,1.3172129
203,203,1.3171993
204,204,1.317186
205,205,1.3171726
