,t,gamma
0,0.0,1.4998541e-06
1,0.01,1.4840589e-06
2,0.02,1.5794263e-06
3,0.03,1.7727242e-06
4,0.04,2.0464884e-06
5,0.05,2.3796783e-06
6,0.06,2.7476774e-06
7,0.07,3.1231866e-06
8,0.08,3.4780132e-06
9,0.09,3.784262e-06
10,0.1,4.017793e-06
11,0.11,4.1609633e-06
12,0.12,4.205309e-06
13,0.13,4.154228e-06
14,0.14,4.0229784e-06
15,0.15,3.8377866e-06
16,0.16,3.6322103e-06
17,0.17,3.4391808e-06
18,0.18,3.2855498e-06
19,0.19,3.1898842e-06
20,0.2,3.1553434e-06
21,0.21,3.174834e-06
22,0.22,3.2352434e-06
23,0.23,3.3175575e-06
24,0.24,3.4087227e-06
25,0.25,3.4980403e-06
26,0.26,3.5835433e-06
27,0.27,3.6682711e-06
28,0.28,3.7586617e-06
29,0.29,3.862374e-06
30,0.3,3.9897486e-06
31,0.31,4.1477906e-06
32,0.32,4.344337e-06
33,0.33,4.583232e-06
34,0.34,4.868798e-06
35,0.35,5.2007963e-06
36,0.36,5.5786895e-06
37,0.37,6.000035e-06
38,0.38,6.46054e-06
39,0.39,6.9559146e-06
40,0.4,7.478409e-06
41,0.41,8.022272e-06
42,0.42,8.578561e-06
43,0.43,9.140395e-06
44,0.44,9.700172e-06
45,0.45,1.0248565e-05
46,0.46,1.0780238e-05
47,0.47,1.1287533e-05
48,0.48,1.1765414e-05
49,0.49,1.2208872e-05
50,0.5,1.2613319e-05
51,0.51,1.2977713e-05
52,0.52,1.3297789e-05
53,0.53,1.3574027e-05
54,0.54,1.3805829e-05
55,0.55,1.3992929e-05
56,0.56,1.4137261e-05
57,0.57,1.4240229e-05
58,0.58,1.4304184e-05
59,0.59,1.43312445e-05
60,0.6,1.4324658e-05
61,0.61,1.4287286e-05
62,0.62,1.4222287e-05
63,0.63,1.4133059e-05
64,0.64,1.4023059e-05
65,0.65,1.3894909e-05
66,0.66,1.3752335e-05
67,0.67,1.3598793e-05
68,0.68,1.3436519e-05
69,0.69,1.32692985e-05
70,0.7,1.3098918e-05
71,0.71,1.29289265e-05
72,0.72,1.2761497e-05
73,0.73,1.2599283e-05
74,0.74,1.2443923e-05
75,0.75,1.2298279e-05
76,0.76,1.2163632e-05
77,0.77,1.2043081e-05
78,0.78,1.1937582e-05
79,0.79,1.1848383e-05
80,0.8,1.1777394e-05
81,0.81,1.1727058e-05
82,0.82,1.1697553e-05
83,0.83,1.1691295e-05
84,0.84,1.1708729e-05
85,0.85,1.1751943e-05
86,0.86,1.182162e-05
87,0.87,1.1919611e-05
88,0.88,1.204633e-05
89,0.89,1.220321e-05
90,0.9,1.239162e-05
91,0.91,1.2612038e-05
92,0.92,1.2866222e-05
93,0.93,1.3155185e-05
94,0.94,1.3479703e-05
95,0.95,1.384046e-05
96,0.96,1.4238291e-05
97,0.97,1.4675462e-05
98,0.98,1.5149706e-05
99,0.99,1.5665555e-05
100,1.0,1.6220354e-05
101,1.0,1.6220354e-05
102,1.02,1.7453902e-05
103,1.04,1.885053e-05
104,1.06,2.0409607e-05
105,1.08,2.2126073e-05
106,1.1,2.3988241e-05
107,1.12,2.5982732e-05
108,1.14,2.808898e-05
109,1.16,3.0279898e-05
110,1.18,3.2526994e-05
111,1.2,3.4795397e-05
112,1.22,3.7049853e-05
113,1.24,3.9254868e-05
114,1.26,4.1374708e-05
115,1.28,4.337951e-05
116,1.3,4.5240904e-05
117,1.32,4.6941128e-05
118,1.34,4.846328e-05
119,1.36,4.980069e-05
120,1.38,5.0951596e-05
121,1.4,5.1919218e-05
122,1.42,5.2710468e-05
123,1.44,5.333897e-05
124,1.46,5.3816133e-05
125,1.48,5.415773e-05
126,1.5,5.438059e-05
127,1.52,5.4500815e-05
128,1.54,5.4533833e-05
129,1.56,5.449658e-05
130,1.58,5.4402793e-05
131,1.6,5.426615e-05
132,1.62,5.410066e-05
133,1.64,5.3916538e-05
134,1.66,5.3724372e-05
135,1.68,5.353346e-05
136,1.7,5.3351516e-05
137,1.72,5.3185548e-05
138,1.74,5.304214e-05
139,1.76,5.2925432e-05
140,1.78,5.2840405e-05
141,1.8,5.2790787e-05
142,1.82,5.27794e-05
143,1.84,5.2808547e-05
144,1.86,5.2881267e-05
145,1.88,5.299824e-05
146,1.9,5.316245e-05
147,1.92,5.337369e-05
148,1.94,5.3632968e-05
149,1.96,5.3941185e-05
150,1.98,5.429762e-05
151,2.0,5.4702246e-05
152,2.02,5.515447e-05
