,epochs,lmbd
0,0,0.8950349
1,1,0.895449
2,2,0.895861
3,3,0.8962654
4,4,0.89665633
5,5,0.897028
6,6,0.8973744
7,7,0.8976904
8,8,0.8979728
9,9,0.89822084
10,10,0.8984363
11,11,0.8986235
12,12,0.8987883
13,13,0.8989377
14,14,0.89907914
15,15,0.8992194
16,16,0.8993638
17,17,0.8995164
18,18,0.8996791
19,19,0.8998519
20,20,0.90003294
21,21,0.9002187
22,22,0.9004048
23,23,0.9005857
24,24,0.9007558
25,25,0.90090966
26,26,0.9010428
27,27,0.9011524
28,28,0.90123725
29,29,0.9012981
30,30,0.90133744
31,31,0.9013592
32,32,0.90136784
33,33,0.9013684
34,34,0.9013654
35,35,0.90136284
36,36,0.9013634
37,37,0.9013682
38,38,0.9013771
39,39,0.9013884
40,40,0.9013992
41,41,0.9014063
42,42,0.90140617
43,43,0.9013957
44,44,0.9013728
45,45,0.9013364
46,46,0.9012868
47,47,0.90122515
48,48,0.901154
49,49,0.90107614
50,50,0.9009948
51,51,0.90091294
52,52,0.90083313
53,53,0.9007571
54,54,0.9006855
55,55,0.90061843
56,56,0.900555
57,57,0.9004939
58,58,0.90043354
59,59,0.9003724
60,60,0.90030915
61,61,0.90024316
62,62,0.90017414
63,63,0.9001023
64,64,0.90002865
65,65,0.8999542
66,66,0.89988023
67,67,0.8998082
68,68,0.89973927
69,69,0.8996741
70,70,0.8996132
71,71,0.8995568
72,72,0.8995046
73,73,0.89945596
74,74,0.8994102
75,75,0.8993665
76,76,0.89932424
77,77,0.89928305
78,78,0.89924264
79,79,0.89920306
80,80,0.89916444
81,81,0.8991272
82,82,0.8990918
83,83,0.89905864
84,84,0.8990278
85,85,0.89899945
86,86,0.8989732
87,87,0.89894897
88,88,0.8989262
89,89,0.89890444
90,90,0.89888346
91,91,0.89886296
92,92,0.8988425
93,93,0.89882207
94,94,0.8988016
95,95,0.8987813
96,96,0.89876133
97,97,0.89874184
98,98,0.898723
99,99,0.89870495
100,100,0.8986877
101,101,0.8986711
102,102,0.89865494
103,103,0.8986389
104,104,0.89862275
105,105,0.8986064
106,106,0.89858973
107,107,0.8985725
108,108,0.8985549
109,109,0.8985373
110,110,0.89851964
111,111,0.898502
112,112,0.89848465
113,113,0.89846766
114,114,0.89845085
115,115,0.8984343
116,116,0.89841765
117,117,0.89840096
118,118,0.8983841
119,119,0.898367
120,120,0.89834964
121,121,0.8983322
122,122,0.8983148
123,123,0.8982974
124,124,0.8982803
125,125,0.89826363
126,126,0.89824724
127,127,0.8982313
128,128,0.8982156
129,129,0.8982
130,130,0.8981845
131,131,0.8981689
132,132,0.8981534
133,133,0.89813805
134,134,0.8981226
135,135,0.8981075
136,136,0.89809275
137,137,0.8980783
138,138,0.8980643
139,139,0.8980507
140,140,0.8980377
141,141,0.8980249
142,142,0.8980124
143,143,0.89800024
144,144,0.89798826
145,145,0.8979766
146,146,0.89796513
147,147,0.897954
148,148,0.8979433
149,149,0.89793295
150,150,0.8979229
151,151,0.89791316
152,152,0.8979036
153,153,0.89789444
154,154,0.89788556
155,155,0.897877
156,156,0.89786875
157,157,0.8978608
158,158,0.89785326
159,159,0.897846
160,160,0.897839
161,161,0.8978323
162,162,0.8978257
163,163,0.89781964
164,164,0.89781374
165,165,0.8978082
166,166,0.89780295
167,167,0.89779794
168,168,0.89779323
169,169,0.8977886
170,170,0.89778435
171,171,0.89778024
172,172,0.89777654
173,173,0.8977731
174,174,0.8977701
175,175,0.8977673
176,176,0.89776486
177,177,0.8977626
178,178,0.89776057
179,179,0.89775866
180,180,0.8977568
181,181,0.897755
182,182,0.8977531
183,183,0.89775115
184,184,0.89774925
185,185,0.89774734
186,186,0.8977454
187,187,0.8977436
188,188,0.89774173
189,189,0.89773995
190,190,0.8977381
191,191,0.89773643
192,192,0.8977347
193,193,0.89773285
194,194,0.8977312
195,195,0.89772946
196,196,0.89772785
197,197,0.89772636
198,198,0.897725
199,199,0.89772344
200,200,0.89772195
201,201,0.8977203
202,202,0.8977184
203,203,0.8977164
204,204,0.8977144
205,205,0.89771247
206,206,0.89771074
207,207,0.89770955
208,208,0.8977088
209,209,0.89770836
210,210,0.8977082
211,211,0.89770794
212,212,0.89770764
213,213,0.8977072
214,214,0.89770675
215,215,0.89770645
216,216,0.89770633
217,217,0.89770645
218,218,0.89770675
219,219,0.8977072
220,220,0.89770764
221,221,0.89770806
222,222,0.8977083
223,223,0.89770836
224,224,0.8977083
225,225,0.89770794
226,226,0.89770764
227,227,0.8977074
228,228,0.8977072
229,229,0.897707
230,230,0.89770657
231,231,0.89770603
232,232,0.89770514
233,233,0.8977041
234,234,0.8977028
235,235,0.89770144
236,236,0.8977
237,237,0.89769876
238,238,0.89769745
239,239,0.89769626
240,240,0.8976951
241,241,0.89769393
242,242,0.89769274
243,243,0.8976915
244,244,0.8976902
245,245,0.897689
246,246,0.8976879
247,247,0.89768696
248,248,0.8976861
249,249,0.89768535
250,250,0.8976848
251,251,0.8976843
252,252,0.89768386
253,253,0.89768344
254,254,0.897683
255,255,0.8976826
256,256,0.89768225
257,257,0.8976822
258,258,0.8976822
259,259,0.8976822
260,260,0.8976822
261,261,0.8976822
262,262,0.8976822
263,263,0.8976822
264,264,0.89768225
265,265,0.89768237
266,266,0.8976825
267,267,0.8976826
268,268,0.8976828
269,269,0.897683
270,270,0.89768314
271,271,0.89768314
272,272,0.897683
273,273,0.8976828
274,274,0.8976827
275,275,0.8976826
276,276,0.89768237
277,277,0.89768225
278,278,0.8976822
279,279,0.8976821
280,280,0.89768183
281,281,0.8976814
282,282,0.8976809
283,283,0.89768034
284,284,0.8976798
285,285,0.89767927
286,286,0.89767885
287,287,0.89767843
