,epochs,lmbd
0,0,1.4690343
1,1,1.4697192
2,2,1.4703994
3,3,1.4710653
4,4,1.4717071
5,5,1.472313
6,6,1.4728708
7,7,1.4733684
8,8,1.4737953
9,9,1.4741443
10,10,1.4744132
11,11,1.474604
12,12,1.4747231
13,13,1.4747794
14,14,1.4747826
15,15,1.4747446
16,16,1.4746766
17,17,1.4745908
18,18,1.4744982
19,19,1.4744097
20,20,1.4743352
21,21,1.4742832
22,22,1.4742604
23,23,1.4742712
24,24,1.4743173
25,25,1.4743986
26,26,1.4745128
27,27,1.474656
28,28,1.474823
29,29,1.4750074
30,30,1.4752021
31,31,1.4754
32,32,1.4755943
33,33,1.4757782
34,34,1.4759468
35,35,1.4760953
36,36,1.4762211
37,37,1.4763227
38,38,1.4763999
39,39,1.4764545
40,40,1.4764888
41,41,1.476507
42,42,1.4765126
43,43,1.4765099
44,44,1.4765036
45,45,1.4764973
46,46,1.4764943
47,47,1.4764968
48,48,1.4765059
49,49,1.4765221
50,50,1.4765444
51,51,1.4765711
52,52,1.4766
53,53,1.4766284
54,54,1.4766536
55,55,1.4766728
56,56,1.4766834
57,57,1.4766836
58,58,1.4766718
59,59,1.4766476
60,60,1.4766113
61,61,1.4765635
62,62,1.4765058
63,63,1.4764398
64,64,1.4763683
65,65,1.4762934
66,66,1.4762176
67,67,1.476143
68,68,1.4760714
69,69,1.4760041
70,70,1.4759418
71,71,1.4758844
72,72,1.475832
73,73,1.4757835
74,74,1.4757379
75,75,1.4756938
76,76,1.47565
77,77,1.4756049
78,78,1.4755579
79,79,1.475508
80,80,1.4754552
81,81,1.4753994
82,82,1.4753411
83,83,1.4752806
84,84,1.4752195
85,85,1.4751588
86,86,1.4750994
87,87,1.4750422
88,88,1.4749881
89,89,1.4749377
90,90,1.4748912
91,91,1.4748485
92,92,1.4748093
93,93,1.4747733
94,94,1.4747397
95,95,1.4747077
96,96,1.4746766
97,97,1.4746455
98,98,1.4746139
99,99,1.4745814
100,100,1.4745477
101,101,1.474513
102,102,1.4744778
103,103,1.4744421
104,104,1.4744067
105,105,1.4743721
106,106,1.4743388
107,107,1.4743072
108,108,1.4742776
109,109,1.4742506
110,110,1.4742259
111,111,1.4742033
112,112,1.474183
113,113,1.4741644
114,114,1.4741472
115,115,1.4741309
116,116,1.474115
117,117,1.4740996
118,118,1.4740841
119,119,1.4740686
120,120,1.4740533
121,121,1.4740378
122,122,1.4740229
123,123,1.4740084
124,124,1.4739947
125,125,1.473982
126,126,1.4739705
127,127,1.4739605
128,128,1.4739517
129,129,1.4739443
130,130,1.4739382
131,131,1.4739331
132,132,1.4739286
133,133,1.4739245
134,134,1.4739205
135,135,1.4739164
136,136,1.4739124
137,137,1.4739082
138,138,1.4739038
139,139,1.4738992
140,140,1.4738945
141,141,1.4738897
142,142,1.4738852
143,143,1.473881
