,epochs,mu
0,0,0.7386321
1,1,0.73826593
2,2,0.7379024
3,3,0.73754245
4,4,0.7371868
5,5,0.7368358
6,6,0.73648846
7,7,0.7361452
8,8,0.7358051
9,9,0.7354677
10,10,0.7351327
11,11,0.7348003
12,12,0.7344706
13,13,0.7341442
14,14,0.73382205
15,15,0.73350513
16,16,0.7331945
17,17,0.7328912
18,18,0.7325962
19,19,0.73231024
20,20,0.73203367
21,21,0.7317664
22,22,0.7315081
23,23,0.73125774
24,24,0.7310144
25,25,0.73077667
26,26,0.7305436
27,27,0.73031473
28,28,0.7300899
29,29,0.72986937
30,30,0.7296538
31,31,0.72944415
32,32,0.72924125
33,33,0.7290461
34,34,0.7288591
35,35,0.7286806
36,36,0.7285103
37,37,0.72834784
38,38,0.72819275
39,39,0.72804433
40,40,0.72790194
41,41,0.7277651
42,42,0.7276333
43,43,0.7275066
44,44,0.72738504
45,45,0.7272691
46,46,0.7271592
47,47,0.7270558
48,48,0.72695905
49,49,0.7268689
50,50,0.7267854
51,51,0.72670853
52,52,0.7266384
53,53,0.7265753
54,54,0.7265193
55,55,0.72647035
56,56,0.7264284
57,57,0.726393
58,58,0.7263639
59,59,0.7263409
60,60,0.72632366
61,61,0.72631216
62,62,0.7263061
63,63,0.7263053
64,64,0.7263095
65,65,0.7263183
66,66,0.72633123
67,67,0.7263479
68,68,0.7263677
69,69,0.7263902
70,70,0.7264148
71,71,0.72644097
72,72,0.72646844
73,73,0.72649693
74,74,0.72652626
75,75,0.72655636
76,76,0.7265871
77,77,0.7266186
78,78,0.72665054
79,79,0.72668296
80,80,0.72671586
81,81,0.72674936
82,82,0.7267836
83,83,0.7268187
84,84,0.72685486
85,85,0.7268923
86,86,0.72693115
87,87,0.72697157
88,88,0.72701365
89,89,0.7270573
90,90,0.72710264
91,91,0.72714955
92,92,0.72719795
93,93,0.7272479
94,94,0.7272993
95,95,0.72735214
96,96,0.72740644
97,97,0.72746235
98,98,0.72751987
99,99,0.727579
100,100,0.7276396
101,101,0.7277018
102,102,0.7277652
103,103,0.7278299
104,104,0.7278956
105,105,0.7279623
106,106,0.72802985
107,107,0.72809815
108,108,0.7281672
109,109,0.72823685
110,110,0.72830695
111,111,0.72837746
112,112,0.7284483
113,113,0.7285192
114,114,0.7285902
115,115,0.7286611
116,116,0.7287319
117,117,0.72880244
118,118,0.7288727
119,119,0.72894263
120,120,0.7290123
121,121,0.7290816
122,122,0.7291504
123,123,0.7292188
124,124,0.7292867
125,125,0.729354
126,126,0.7294208
127,127,0.729487
128,128,0.7295526
129,129,0.7296177
130,130,0.7296821
131,131,0.7297459
132,132,0.72980905
133,133,0.7298715
134,134,0.72993326
135,135,0.7299943
136,136,0.73005456
137,137,0.7301141
138,138,0.73017293
139,139,0.730231
140,140,0.73028827
141,141,0.7303449
142,142,0.73040074
143,143,0.7304559
144,144,0.73051023
145,145,0.7305639
146,146,0.7306167
147,147,0.7306688
148,148,0.7307201
149,149,0.73077077
150,150,0.73082066
151,151,0.7308698
152,152,0.73091835
153,153,0.73096615
154,154,0.7310133
155,155,0.7310598
156,156,0.73110557
157,157,0.73115075
158,158,0.7311953
159,159,0.7312392
