,epochs,lmbd
0,0,0.7371166
1,1,0.73746663
2,2,0.7378116
3,3,0.7381446
4,4,0.73845756
5,5,0.73874205
6,6,0.7389898
7,7,0.7391951
8,8,0.7393563
9,9,0.73947513
10,10,0.7395569
11,11,0.7396084
12,12,0.7396376
13,13,0.7396522
14,14,0.7396599
15,15,0.7396673
16,16,0.7396798
17,17,0.7397011
18,18,0.73973304
19,19,0.73977524
20,20,0.7398258
21,21,0.7398813
22,22,0.7399375
23,23,0.73998964
24,24,0.7400331
25,25,0.74006367
26,26,0.74007833
27,27,0.74007523
28,28,0.7400541
29,29,0.7400158
30,30,0.73996264
31,31,0.73989725
32,32,0.73982316
33,33,0.7397438
34,34,0.7396629
35,35,0.73958343
36,36,0.73950833
37,37,0.7394399
38,38,0.7393795
39,39,0.7393281
40,40,0.73928535
41,41,0.73925066
42,42,0.7392225
43,43,0.739199
44,44,0.7391779
45,45,0.7391566
46,46,0.7391333
47,47,0.7391061
48,48,0.73907423
49,49,0.7390377
50,50,0.73899746
51,51,0.7389555
52,52,0.7389143
53,53,0.738877
54,54,0.7388466
55,55,0.7388258
56,56,0.7388164
57,57,0.7388192
58,58,0.7388338
59,59,0.73885876
60,60,0.7388917
61,61,0.7389297
62,62,0.7389694
63,63,0.739008
64,64,0.7390433
65,65,0.73907363
66,66,0.73909855
67,67,0.7391184
68,68,0.7391341
69,69,0.7391468
70,70,0.7391579
71,71,0.7391684
72,72,0.73917884
73,73,0.7391893
74,74,0.73919964
75,75,0.7392091
76,76,0.73921704
77,77,0.73922276
78,78,0.73922586
79,79,0.73922586
80,80,0.7392229
81,81,0.73921704
82,82,0.7392089
83,83,0.7391986
84,84,0.739187
85,85,0.7391744
86,86,0.7391615
87,87,0.7391486
88,88,0.7391363
89,89,0.739125
90,90,0.73911506
91,91,0.7391066
92,92,0.7390997
93,93,0.7390945
94,94,0.7390908
95,95,0.73908854
96,96,0.7390875
97,97,0.73908806
98,98,0.7390901
99,99,0.7390936
100,100,0.7390987
101,101,0.73910534
102,102,0.7391132
103,103,0.73912215
104,104,0.73913205
105,105,0.73914206
106,106,0.7391525
107,107,0.7391639
108,108,0.73917663
109,109,0.73919106
110,110,0.7392064
111,111,0.7392211
112,112,0.73923284
113,113,0.73923945
114,114,0.73923945
115,115,0.7392324
116,116,0.7392189
117,117,0.73920166
118,118,0.73918444
119,119,0.73917186
120,120,0.73916763
121,121,0.7391735
122,122,0.73918784
123,123,0.7392065
124,124,0.7392234
125,125,0.7392324
126,126,0.7392293
127,127,0.739213
