,epochs,SY0
0,0,0.8790037
1,1,0.8785579
2,2,0.878117
3,3,0.87768143
4,4,0.877251
5,5,0.8768259
6,6,0.876406
7,7,0.8759914
8,8,0.87558216
9,9,0.8751782
10,10,0.8747798
11,11,0.8743871
12,12,0.874
13,13,0.8736188
14,14,0.8732435
15,15,0.8728743
16,16,0.87251115
17,17,0.8721542
18,18,0.8718032
19,19,0.87145823
20,20,0.8711191
21,21,0.8707857
22,22,0.8704579
23,23,0.8701355
24,24,0.86981845
25,25,0.8695066
26,26,0.8691999
27,27,0.86889815
28,28,0.86860126
29,29,0.8683091
30,30,0.86802113
31,31,0.86773694
32,32,0.8674557
33,33,0.86717623
34,34,0.8668967
35,35,0.86661434
36,36,0.86632437
37,37,0.8660179
38,38,0.86567646
39,39,0.86526626
40,40,0.8647974
41,41,0.8643856
42,42,0.86406
43,43,0.8638162
44,44,0.8636314
45,45,0.86347204
46,46,0.8632339
47,47,0.8629083
48,48,0.86256737
49,49,0.8622676
50,50,0.8620183
51,51,0.8618174
52,52,0.86165464
53,53,0.861513
54,54,0.8613336
55,55,0.8610602
56,56,0.8607449
57,57,0.86045444
58,58,0.8602034
59,59,0.85999143
60,60,0.8598142
61,61,0.8596635
62,62,0.85951793
63,63,0.85933703
64,64,0.85911864
65,65,0.8589042
66,66,0.858718
67,67,0.85856444
68,68,0.85844004
69,69,0.85833186
70,70,0.8582097
71,71,0.85805345
72,72,0.8578825
73,73,0.8577216
74,74,0.8575807
75,75,0.85746
76,76,0.85735357
77,77,0.8572492
78,78,0.8571324
79,79,0.85699916
80,80,0.8568604
81,81,0.85672927
82,82,0.856612
83,83,0.8565082
84,84,0.85641146
85,85,0.85631114
86,86,0.8561988
87,87,0.8560767
88,88,0.8559548
89,89,0.8558411
90,90,0.85573775
91,91,0.85564137
92,92,0.8555442
93,93,0.8554385
94,94,0.85532326
95,95,0.8552056
96,96,0.8550932
97,97,0.85498923
98,98,0.85489184
99,99,0.854795
100,100,0.85469216
101,101,0.8545821
102,102,0.85447
103,103,0.8543626
104,104,0.8542632
105,105,0.85417116
106,106,0.85408247
107,107,0.8539928
108,108,0.85390073
109,109,0.85380864
110,110,0.85371995
111,111,0.8536361
112,112,0.85355604
113,113,0.8534769
114,114,0.853396
115,115,0.85331345
116,116,0.85323155
117,117,0.85315275
118,118,0.8530776
119,119,0.85300475
120,120,0.8529318
121,121,0.8528575
122,122,0.8527828
123,123,0.85270995
124,124,0.85264057
125,125,0.8525746
126,126,0.85251015
127,127,0.85244524
128,128,0.8523789
129,129,0.852312
130,130,0.8522462
131,131,0.8521827
132,132,0.8521212
133,133,0.8520604
134,134,0.8519992
135,135,0.85193753
136,136,0.85187614
137,137,0.8518161
138,138,0.85175776
139,139,0.8517007
140,140,0.8516441
141,141,0.85158724
142,142,0.8515304
143,143,0.8514741
144,144,0.8514188
145,145,0.85136443
146,146,0.8513104
147,147,0.8512559
148,148,0.85120094
149,149,0.85114604
150,150,0.8510919
151,151,0.85103875
152,152,0.8509864
153,153,0.8509343
154,154,0.8508822
155,155,0.8508301
156,156,0.85077846
157,157,0.8507278
158,158,0.85067785
159,159,0.8506284
160,160,0.85057896
161,161,0.8505295
162,162,0.85048014
163,163,0.8504312
164,164,0.8503827
165,165,0.85033447
166,166,0.8502864
167,167,0.8502385
168,168,0.850191
169,169,0.850144
170,170,0.8500978
171,171,0.8500523
172,172,0.8500072
173,173,0.8499624
174,174,0.849918
175,175,0.849874
176,176,0.8498307
177,177,0.849788
178,178,0.84974587
179,179,0.84970397
180,180,0.8496625
181,181,0.84962153
182,182,0.8495813
183,183,0.84954184
184,184,0.84950316
185,185,0.8494651
186,186,0.8494276
187,187,0.8493906
188,188,0.8493543
189,189,0.8493187
190,190,0.8492836
191,191,0.8492489
192,192,0.84921455
193,193,0.84918064
194,194,0.849147
195,195,0.84911364
196,196,0.8490806
197,197,0.8490477
198,198,0.8490152
199,199,0.84898293
200,200,0.848951
201,201,0.84891915
202,202,0.8488875
203,203,0.84885585
204,204,0.8488242
205,205,0.8487927
206,206,0.84876114
207,207,0.84872955
208,208,0.84869784
209,209,0.84866595
210,210,0.84863377
211,211,0.84860116
212,212,0.84856796
213,213,0.84853405
214,214,0.848499
215,215,0.84846264
216,216,0.8484244
217,217,0.84838355
218,218,0.8483394
219,219,0.84829056
220,220,0.8482349
221,221,0.8481685
222,222,0.848083
223,223,0.8479595
224,224,0.8477588
225,225,0.84756625
226,226,0.84760475
227,227,0.8476574
228,228,0.84740585
229,229,0.847263
230,230,0.8472687
231,231,0.8472495
232,232,0.8471188
233,233,0.84700507
234,234,0.8471496
235,235,0.8470322
236,236,0.8467893
237,237,0.84682703
238,238,0.8468772
239,239,0.8468297
240,240,0.846734
241,241,0.846734
242,242,0.8468431
243,243,0.84688264
244,244,0.8467819
245,245,0.8467433
246,246,0.84680265
247,247,0.8468331
248,248,0.84677577
249,249,0.8466828
250,250,0.846669
251,251,0.8467083
252,252,0.8466685
253,253,0.8465672
254,254,0.84653014
255,255,0.84655935
256,256,0.8465595
257,257,0.8465052
258,258,0.8464643
259,259,0.8464892
260,260,0.8465143
261,261,0.8464831
262,262,0.84644276
263,263,0.8464531
264,264,0.84648055
265,265,0.84646344
266,266,0.84641945
267,267,0.84640783
268,268,0.84641474
269,269,0.8463909
270,270,0.8463442
271,271,0.8463184
272,272,0.8463182
273,273,0.8463046
274,274,0.84626806
275,275,0.8462436
276,276,0.84624314
277,277,0.8462361
278,278,0.8462092
279,279,0.8461881
280,280,0.84618974
281,281,0.8461924
282,282,0.8461789
283,283,0.8461663
284,284,0.8461722
285,285,0.84618264
286,286,0.84617937
287,287,0.8461716
288,288,0.84617627
289,289,0.8461859
290,290,0.846184
291,291,0.84617466
292,292,0.8461729
293,293,0.8461771
294,294,0.8461732
295,295,0.84616137
296,296,0.84615445
297,297,0.84615386
298,298,0.8461483
299,299,0.8461356
300,300,0.8461258
301,301,0.8461219
302,302,0.8461154
303,303,0.8461024
304,304,0.8460903
305,305,0.8460833
306,306,0.84607524
307,307,0.8460616
308,308,0.84604734
309,309,0.84603715
310,310,0.84602714
311,311,0.8460127
312,312,0.84599656
313,313,0.84598327
314,314,0.8459709
315,315,0.8459552
316,316,0.8459372
317,317,0.84592104
318,318,0.8459063
319,319,0.8458894
320,320,0.8458697
321,321,0.84585035
322,322,0.8458321
323,323,0.8458123
324,324,0.8457893
325,325,0.845765
326,326,0.845741
327,327,0.8457159
328,328,0.8456879
329,329,0.8456577
330,330,0.84562683
331,331,0.84559536
332,332,0.8455615
333,333,0.84552485
334,334,0.84548634
335,335,0.84544677
336,336,0.8454055
337,337,0.84536165
338,338,0.8453153
339,339,0.8452675
340,340,0.8452188
341,341,0.8451692
342,342,0.8451185
343,343,0.8450673
344,344,0.8450167
345,345,0.84496754
346,346,0.8449203
347,347,0.84487516
348,348,0.8448329
349,349,0.8447944
350,350,0.8447603
351,351,0.84473085
352,352,0.84470606
353,353,0.84468585
354,354,0.8446704
355,355,0.84465975
356,356,0.84465355
357,357,0.84465134
358,358,0.8446527
