,epochs,SY0
0,0,1.641603
1,1,1.6407692
2,2,1.6399437
3,3,1.6391273
4,4,1.6383204
5,5,1.637523
6,6,1.6367354
7,7,1.6359581
8,8,1.635191
9,9,1.6344347
10,10,1.63369
11,11,1.6329572
12,12,1.6322372
13,13,1.6315303
14,14,1.6308367
15,15,1.6301568
16,16,1.6294904
17,17,1.6288378
18,18,1.6281989
19,19,1.6275734
20,20,1.6269614
21,21,1.6263627
22,22,1.6257772
23,23,1.625205
24,24,1.6246461
25,25,1.6241002
26,26,1.6235673
27,27,1.6230474
28,28,1.6225398
29,29,1.6220446
30,30,1.6215609
31,31,1.6210886
32,32,1.6206273
33,33,1.6201762
34,34,1.6197351
35,35,1.6193033
36,36,1.6188806
37,37,1.6184666
38,38,1.6180608
39,39,1.617663
40,40,1.617273
41,41,1.6168904
42,42,1.616515
43,43,1.6161466
44,44,1.6157849
45,45,1.6154298
46,46,1.6150808
47,47,1.614738
48,48,1.6144009
49,49,1.6140692
50,50,1.613743
51,51,1.6134218
52,52,1.6131055
53,53,1.6127942
54,54,1.6124872
55,55,1.6121845
56,56,1.6118863
57,57,1.6115919
58,58,1.6113017
59,59,1.6110153
60,60,1.6107327
61,61,1.6104536
62,62,1.6101781
63,63,1.6099061
64,64,1.6096375
65,65,1.6093723
66,66,1.6091102
67,67,1.6088516
68,68,1.608596
69,69,1.6083435
70,70,1.608094
71,71,1.6078476
72,72,1.6076039
73,73,1.6073632
74,74,1.6071254
75,75,1.6068903
76,76,1.6066579
77,77,1.6064281
78,78,1.6062009
79,79,1.6059763
80,80,1.6057544
81,81,1.6055349
82,82,1.605318
83,83,1.6051034
84,84,1.6048913
85,85,1.6046817
86,86,1.6044743
87,87,1.6042694
88,88,1.6040667
89,89,1.6038665
90,90,1.6036683
91,91,1.6034726
92,92,1.6032789
93,93,1.6030874
94,94,1.6028981
95,95,1.602711
96,96,1.6025258
97,97,1.6023427
98,98,1.6021616
99,99,1.6019825
100,100,1.6018054
101,101,1.6016303
102,102,1.6014571
103,103,1.6012857
104,104,1.6011162
105,105,1.6009485
106,106,1.6007826
107,107,1.6006185
108,108,1.6004561
109,109,1.6002954
110,110,1.6001364
111,111,1.599979
112,112,1.5998232
113,113,1.599669
114,114,1.5995164
115,115,1.5993654
116,116,1.5992157
117,117,1.5990677
118,118,1.5989211
119,119,1.5987759
120,120,1.5986321
121,121,1.5984898
122,122,1.5983487
123,123,1.598209
124,124,1.5980707
125,125,1.5979339
126,126,1.5977982
127,127,1.5976638
128,128,1.5975306
129,129,1.5973986
130,130,1.5972679
131,131,1.5971383
132,132,1.5970099
133,133,1.5968827
134,134,1.5967565
135,135,1.5966315
136,136,1.5965075
137,137,1.5963848
138,138,1.596263
139,139,1.5961423
140,140,1.5960225
141,141,1.5959039
142,142,1.5957862
143,143,1.5956695
144,144,1.5955538
145,145,1.595439
146,146,1.5953251
147,147,1.5952121
148,148,1.5951002
149,149,1.594989
150,150,1.5948788
151,151,1.5947694
152,152,1.5946608
153,153,1.594553
154,154,1.5944462
155,155,1.5943402
156,156,1.594235
157,157,1.5941305
158,158,1.5940269
159,159,1.5939239
160,160,1.5938219
161,161,1.5937206
162,162,1.59362
163,163,1.59352
164,164,1.5934209
165,165,1.5933224
166,166,1.5932248
167,167,1.5931277
168,168,1.5930314
169,169,1.5929358
170,170,1.5928408
171,171,1.5927465
172,172,1.5926528
173,173,1.5925597
174,174,1.5924673
175,175,1.5923756
176,176,1.5922844
177,177,1.592194
178,178,1.5921041
179,179,1.5920148
180,180,1.5919261
181,181,1.591838
182,182,1.5917504
183,183,1.5916634
184,184,1.5915769
185,185,1.591491
186,186,1.5914057
187,187,1.591321
188,188,1.5912366
189,189,1.5911529
190,190,1.5910697
191,191,1.5909871
192,192,1.5909048
193,193,1.5908232
194,194,1.5907419
195,195,1.5906613
196,196,1.590581
197,197,1.5905012
198,198,1.5904219
199,199,1.5903431
200,200,1.5902648
201,201,1.5901868
202,202,1.5901093
203,203,1.5900323
204,204,1.5899558
205,205,1.5898796
206,206,1.5898039
207,207,1.5897286
208,208,1.5896537
209,209,1.5895792
210,210,1.5895052
211,211,1.5894316
212,212,1.5893584
213,213,1.5892856
214,214,1.5892133
215,215,1.5891412
216,216,1.5890696
217,217,1.5889983
218,218,1.5889274
219,219,1.5888569
220,220,1.5887868
221,221,1.5887171
222,222,1.5886477
223,223,1.5885786
224,224,1.5885099
225,225,1.5884416
226,226,1.5883737
227,227,1.5883061
228,228,1.5882388
229,229,1.588172
230,230,1.5881053
231,231,1.588039
232,232,1.5879732
233,233,1.5879076
234,234,1.5878423
235,235,1.5877774
236,236,1.5877128
237,237,1.5876485
238,238,1.5875845
239,239,1.5875208
240,240,1.5874574
241,241,1.5873944
242,242,1.5873317
243,243,1.5872692
244,244,1.587207
245,245,1.5871451
246,246,1.5870835
247,247,1.5870222
248,248,1.5869613
249,249,1.5869006
250,250,1.5868402
251,251,1.5867802
252,252,1.5867202
253,253,1.5866607
254,254,1.5866014
255,255,1.5865425
256,256,1.5864837
257,257,1.5864252
258,258,1.586367
259,259,1.5863091
260,260,1.5862514
261,261,1.586194
262,262,1.5861368
263,263,1.58608
264,264,1.5860233
265,265,1.585967
266,266,1.5859108
267,267,1.5858549
268,268,1.5857992
269,269,1.5857439
270,270,1.5856887
271,271,1.5856339
272,272,1.5855792
273,273,1.5855247
274,274,1.5854706
275,275,1.5854166
276,276,1.5853628
277,277,1.5853094
278,278,1.5852561
279,279,1.585203
280,280,1.5851502
281,281,1.5850977
282,282,1.5850453
283,283,1.5849931
284,284,1.5849413
285,285,1.5848895
286,286,1.584838
287,287,1.5847868
288,288,1.5847358
289,289,1.5846848
290,290,1.5846342
291,291,1.5845838
292,292,1.5845336
293,293,1.5844835
294,294,1.5844336
295,295,1.584384
296,296,1.5843345
297,297,1.5842853
298,298,1.5842361
299,299,1.5841873
300,300,1.5841386
301,301,1.5840902
302,302,1.584042
303,303,1.5839939
304,304,1.583946
305,305,1.5838983
306,306,1.5838509
307,307,1.5838037
308,308,1.5837566
309,309,1.5837096
310,310,1.5836629
311,311,1.5836163
312,312,1.58357
313,313,1.5835238
314,314,1.5834779
315,315,1.583432
316,316,1.5833863
317,317,1.5833409
318,318,1.5832956
319,319,1.5832505
320,320,1.5832055
321,321,1.5831608
322,322,1.583116
323,323,1.5830717
324,324,1.5830274
325,325,1.5829833
326,326,1.5829393
327,327,1.5828955
328,328,1.5828519
329,329,1.5828084
330,330,1.5827652
331,331,1.5827221
332,332,1.582679
333,333,1.5826362
334,334,1.5825936
335,335,1.5825511
