,epochs,lmbd
0,0,0.21330579
1,1,0.21320747
2,2,0.21312585
3,3,0.21307728
4,4,0.2130696
5,5,0.21309596
6,6,0.21314599
7,7,0.21321206
8,8,0.21328941
9,9,0.21337506
10,10,0.21346705
11,11,0.21356405
12,12,0.21366516
13,13,0.21376969
14,14,0.21387713
15,15,0.2139871
16,16,0.21409929
17,17,0.21421343
18,18,0.21432938
19,19,0.2144469
20,20,0.21456587
21,21,0.21468617
22,22,0.21480767
23,23,0.21493031
24,24,0.21505393
25,25,0.21517849
26,26,0.2153039
27,27,0.21543007
28,28,0.21555696
29,29,0.21568449
30,30,0.2158126
31,31,0.21594125
32,32,0.21607038
33,33,0.21619992
34,34,0.21632977
35,35,0.2164598
36,36,0.21658978
37,37,0.2167195
38,38,0.21684867
39,39,0.21697702
40,40,0.21710421
41,41,0.21722995
42,42,0.21735391
43,43,0.21747577
44,44,0.21759523
45,45,0.21771199
46,46,0.21782576
47,47,0.21793623
48,48,0.21804316
49,49,0.21814632
50,50,0.21824542
51,51,0.21834025
52,52,0.21843061
53,53,0.21851632
54,54,0.21859722
55,55,0.21867315
56,56,0.21874404
57,57,0.2188097
58,58,0.21887003
59,59,0.2189249
60,60,0.21897417
61,61,0.21901774
62,62,0.21905546
63,63,0.21908721
64,64,0.21911286
65,65,0.21913227
66,66,0.21914542
67,67,0.21915218
68,68,0.21915257
69,69,0.21914653
70,70,0.2191341
71,71,0.21911536
72,72,0.21909034
73,73,0.21905921
74,74,0.21902208
75,75,0.21897915
76,76,0.21893069
77,77,0.21887691
78,78,0.21881814
79,79,0.21875465
80,80,0.21868679
81,81,0.2186149
82,82,0.21853931
83,83,0.21846037
84,84,0.21837842
85,85,0.21829385
86,86,0.218207
87,87,0.21811819
88,88,0.21802777
89,89,0.21793608
90,90,0.21784338
91,91,0.21774998
92,92,0.21765615
93,93,0.21756211
94,94,0.21746808
95,95,0.21737427
96,96,0.21728086
97,97,0.21718805
98,98,0.21709597
99,99,0.21700479
100,100,0.21691462
101,101,0.2168256
102,102,0.21673784
103,103,0.21665142
104,104,0.21656647
105,105,0.21648307
106,106,0.21640128
107,107,0.21632117
108,108,0.21624282
109,109,0.21616629
110,110,0.21609159
111,111,0.21601881
112,112,0.21594793
113,113,0.21587901
114,114,0.21581204
115,115,0.21574703
116,116,0.21568403
117,117,0.21562298
118,118,0.21556391
119,119,0.21550679
120,120,0.21545161
121,121,0.21539836
122,122,0.21534698
123,123,0.21529746
124,124,0.21524979
125,125,0.21520394
126,126,0.21515986
127,127,0.21511753
128,128,0.21507686
129,129,0.21503787
130,130,0.21500051
131,131,0.2149647
132,132,0.21493046
133,133,0.21489772
134,134,0.21486643
135,135,0.21483657
136,136,0.21480809
137,137,0.21478096
138,138,0.21475516
139,139,0.21473064
140,140,0.21470736
141,141,0.21468528
142,142,0.2146644
143,143,0.21464469
144,144,0.21462607
145,145,0.21460856
146,146,0.21459213
147,147,0.21457675
148,148,0.21456237
149,149,0.214549
150,150,0.21453658
151,151,0.21452506
152,152,0.21451445
153,153,0.21450467
154,154,0.21449572
155,155,0.21448755
156,156,0.21448012
157,157,0.21447338
158,158,0.21446732
159,159,0.21446185
160,160,0.21445698
161,161,0.21445264
162,162,0.21444878
163,163,0.2144454
164,164,0.2144424
165,165,0.21443978
166,166,0.21443748
167,167,0.21443546
168,168,0.21443367
169,169,0.21443209
170,170,0.21443069
171,171,0.21442944
172,172,0.21442832
173,173,0.21442729
174,174,0.21442635
175,175,0.21442549
176,176,0.21442467
177,177,0.2144239
178,178,0.21442316
179,179,0.21442245
180,180,0.21442173
181,181,0.21442105
182,182,0.21442035
183,183,0.21441966
184,184,0.21441898
185,185,0.21441829
186,186,0.21441759
187,187,0.21441694
188,188,0.21441627
189,189,0.21441564
190,190,0.214415
191,191,0.21441436
192,192,0.21441372
193,193,0.2144131
194,194,0.2144125
195,195,0.21441188
196,196,0.21441127
197,197,0.21441066
198,198,0.21441004
199,199,0.21440943
200,200,0.21440881
201,201,0.2144082
202,202,0.2144076
203,203,0.21440695
204,204,0.2144063
205,205,0.2144056
206,206,0.21440487
207,207,0.21440408
208,208,0.21440323
209,209,0.21440233
210,210,0.21440136
211,211,0.21440032
212,212,0.2143992
213,213,0.21439797
214,214,0.21439667
215,215,0.21439527
216,216,0.2143938
217,217,0.2143922
218,218,0.21439055
219,219,0.21438882
220,220,0.21438703
221,221,0.21438518
222,222,0.21438332
223,223,0.21438146
224,224,0.21437962
225,225,0.2143778
226,226,0.21437608
227,227,0.21437442
228,228,0.21437286
229,229,0.21437141
230,230,0.21437007
231,231,0.21436888
232,232,0.2143678
233,233,0.21436687
234,234,0.21436605
235,235,0.21436536
236,236,0.2143648
237,237,0.21436433
238,238,0.21436398
239,239,0.21436372
240,240,0.21436357
241,241,0.2143635
242,242,0.21436352
243,243,0.21436359
244,244,0.21436375
245,245,0.21436395
246,246,0.21436422
247,247,0.21436451
248,248,0.21436484
249,249,0.2143652
250,250,0.21436559
251,251,0.21436599
252,252,0.2143664
253,253,0.21436684
254,254,0.21436727
255,255,0.2143677
256,256,0.21436813
257,257,0.21436857
258,258,0.21436898
259,259,0.21436939
260,260,0.21436977
261,261,0.21437016
262,262,0.21437052
263,263,0.21437088
264,264,0.2143712
265,265,0.21437153
266,266,0.21437185
267,267,0.2143721
268,268,0.21437232
269,269,0.2143725
270,270,0.21437263
271,271,0.21437268
272,272,0.21437265
273,273,0.21437258
274,274,0.21437243
275,275,0.21437217
276,276,0.21437185
277,277,0.21437143
278,278,0.21437092
279,279,0.21437034
280,280,0.21436964
281,281,0.21436885
282,282,0.21436799
283,283,0.21436702
284,284,0.21436594
285,285,0.21436477
286,286,0.2143635
287,287,0.21436214
288,288,0.21436071
289,289,0.21435921
290,290,0.21435764
291,291,0.21435606
292,292,0.21435446
293,293,0.21435288
294,294,0.21435133
295,295,0.21434982
296,296,0.21434839
297,297,0.21434706
298,298,0.21434586
299,299,0.21434477
300,300,0.21434382
301,301,0.214343
302,302,0.21434234
303,303,0.2143418
304,304,0.21434142
305,305,0.21434116
306,306,0.21434106
307,307,0.21434106
308,308,0.2143412
309,309,0.21434145
310,310,0.2143418
311,311,0.21434227
312,312,0.21434282
313,313,0.21434346
314,314,0.21434417
315,315,0.21434495
316,316,0.21434575
317,317,0.2143466
318,318,0.21434747
319,319,0.21434833
320,320,0.21434921
321,321,0.21435004
322,322,0.21435086
323,323,0.21435162
324,324,0.21435234
325,325,0.21435301
326,326,0.21435359
327,327,0.2143541
328,328,0.21435453
329,329,0.21435489
330,330,0.21435517
331,331,0.21435538
332,332,0.21435551
333,333,0.21435559
334,334,0.21435563
335,335,0.21435569
336,336,0.21435574
337,337,0.21435581
338,338,0.21435592
339,339,0.21435606
340,340,0.21435624
341,341,0.21435642
342,342,0.2143566
343,343,0.21435678
344,344,0.21435693
345,345,0.21435706
346,346,0.21435721
347,347,0.21435739
348,348,0.2143576
349,349,0.21435782
350,350,0.21435809
351,351,0.21435834
352,352,0.21435857
353,353,0.21435875
354,354,0.21435885
355,355,0.21435888
356,356,0.21435878
357,357,0.21435854
358,358,0.21435817
359,359,0.21435763
360,360,0.21435693
361,361,0.21435606
362,362,0.21435507
363,363,0.21435392
364,364,0.21435267
365,365,0.21435134
366,366,0.21435
367,367,0.21434864
368,368,0.21434735
369,369,0.21434611
370,370,0.21434496
371,371,0.21434392
372,372,0.21434298
373,373,0.21434213
374,374,0.21434139
375,375,0.21434076
376,376,0.2143402
377,377,0.2143397
378,378,0.21433933
379,379,0.21433902
380,380,0.2143388
381,381,0.21433863
382,382,0.21433856
383,383,0.21433856
384,384,0.21433862
385,385,0.21433873
386,386,0.21433894
387,387,0.21433923
388,388,0.21433958
389,389,0.21434002
390,390,0.21434052
391,391,0.21434109
392,392,0.2143417
393,393,0.21434237
394,394,0.21434303
395,395,0.2143437
396,396,0.21434432
397,397,0.21434495
398,398,0.2143455
399,399,0.21434599
400,400,0.21434636
401,401,0.21434668
402,402,0.21434686
403,403,0.21434693
404,404,0.2143469
405,405,0.21434675
406,406,0.2143465
407,407,0.21434611
408,408,0.21434563
409,409,0.21434504
410,410,0.21434438
411,411,0.21434364
412,412,0.21434285
413,413,0.21434203
414,414,0.2143412
415,415,0.21434037
416,416,0.21433958
417,417,0.21433881
418,418,0.21433811
419,419,0.21433744
420,420,0.21433686
421,421,0.21433632
422,422,0.21433583
423,423,0.21433543
424,424,0.21433508
425,425,0.21433482
426,426,0.2143346
427,427,0.21433446
428,428,0.21433435
429,429,0.21433428
430,430,0.21433425
431,431,0.21433422
432,432,0.21433422
433,433,0.21433422
434,434,0.21433422
435,435,0.21433422
436,436,0.21433419
437,437,0.21433415
438,438,0.21433407
439,439,0.214334
440,440,0.21433389
441,441,0.21433379
442,442,0.21433368
443,443,0.21433358
444,444,0.2143335
445,445,0.21433346
446,446,0.21433343
447,447,0.21433346
448,448,0.2143335
449,449,0.21433361
450,450,0.21433374
451,451,0.21433392
452,452,0.21433412
453,453,0.21433435
454,454,0.21433458
455,455,0.21433483
456,456,0.21433508
457,457,0.21433535
458,458,0.21433558
459,459,0.2143358
460,460,0.21433601
461,461,0.21433622
462,462,0.21433641
463,463,0.21433662
464,464,0.21433683
465,465,0.21433705
466,466,0.21433729
467,467,0.21433754
468,468,0.21433783
469,469,0.21433812
470,470,0.21433844
471,471,0.21433873
472,472,0.21433905
473,473,0.21433935
474,474,0.21433963
475,475,0.21433988
476,476,0.21434009
477,477,0.21434024
478,478,0.21434034
479,479,0.2143404
480,480,0.21434037
481,481,0.21434027
482,482,0.21434012
483,483,0.21433991
484,484,0.21433966
485,485,0.21433938
486,486,0.21433908
487,487,0.21433876
488,488,0.21433848
489,489,0.21433823
490,490,0.214338
491,491,0.2143378
492,492,0.21433762
493,493,0.21433748
494,494,0.2143374
495,495,0.21433733
496,496,0.21433733
497,497,0.2143374
498,498,0.21433748
499,499,0.21433766
500,500,0.2143379
501,501,0.21433818
502,502,0.21433851
503,503,0.21433887
504,504,0.21433923
505,505,0.21433961
506,506,0.21433997
507,507,0.2143403
508,508,0.2143406
509,509,0.21434085
510,510,0.21434106
511,511,0.21434121
512,512,0.21434131
513,513,0.21434134
514,514,0.2143413
515,515,0.21434116
516,516,0.21434098
517,517,0.21434076
518,518,0.21434048
519,519,0.21434017
520,520,0.21433984
521,521,0.21433948
522,522,0.21433912
523,523,0.2143388
524,524,0.21433847
525,525,0.21433818
526,526,0.21433793
527,527,0.21433769
528,528,0.21433751
529,529,0.2143374
530,530,0.2143373
531,531,0.2143373
532,532,0.2143374
533,533,0.21433754
534,534,0.2143378
535,535,0.21433815
536,536,0.21433866
537,537,0.21433935
538,538,0.21434024
539,539,0.21434134
540,540,0.21434267
541,541,0.21434423
542,542,0.214346
543,543,0.21434797
544,544,0.21435007
545,545,0.21435227
546,546,0.21435456
547,547,0.21435696
548,548,0.2143595
549,549,0.21436219
550,550,0.214365
551,551,0.21436791
552,552,0.21437088
553,553,0.21437378
554,554,0.21437651
555,555,0.21437898
556,556,0.2143811
557,557,0.21438281
558,558,0.21438411
559,559,0.21438503
560,560,0.2143856
561,561,0.21438578
562,562,0.21438561
563,563,0.2143851
564,564,0.21438429
565,565,0.2143832
566,566,0.21438184
567,567,0.2143803
568,568,0.21437858
569,569,0.21437679
570,570,0.21437503
571,571,0.21437335
572,572,0.21437182
573,573,0.21437049
574,574,0.21436942
575,575,0.21436866
576,576,0.2143682
577,577,0.21436806
578,578,0.21436821
579,579,0.2143686
580,580,0.21436913
581,581,0.21436974
582,582,0.21437034
583,583,0.21437082
584,584,0.2143711
585,585,0.2143711
586,586,0.21437077
587,587,0.2143701
588,588,0.21436906
589,589,0.21436766
590,590,0.21436594
591,591,0.21436393
592,592,0.21436168
593,593,0.21435925
594,594,0.2143567
595,595,0.21435408
596,596,0.2143514
597,597,0.21434872
598,598,0.2143461
599,599,0.21434352
600,600,0.21434103
601,601,0.21433872
602,602,0.21433654
603,603,0.21433458
604,604,0.21433282
605,605,0.21433131
606,606,0.21433006
607,607,0.2143291
608,608,0.21432841
609,609,0.21432799
610,610,0.21432784
611,611,0.21432795
612,612,0.2143283
613,613,0.21432887
614,614,0.2143296
615,615,0.2143305
616,616,0.21433152
617,617,0.21433261
618,618,0.21433376
619,619,0.21433493
620,620,0.21433608
621,621,0.21433719
622,622,0.21433823
623,623,0.2143392
624,624,0.21434006
625,625,0.21434085
626,626,0.21434155
627,627,0.21434216
628,628,0.21434267
629,629,0.2143431
630,630,0.21434346
631,631,0.21434374
632,632,0.21434397
633,633,0.21434414
634,634,0.21434428
635,635,0.21434438
636,636,0.21434443
637,637,0.21434446
638,638,0.21434446
639,639,0.21434446
640,640,0.21434443
641,641,0.21434441
642,642,0.21434438
643,643,0.21434435
644,644,0.21434435
645,645,0.21434438
646,646,0.21434443
647,647,0.21434453
648,648,0.21434468
649,649,0.21434492
650,650,0.2143452
651,651,0.21434556
652,652,0.21434596
653,653,0.21434645
654,654,0.21434696
655,655,0.21434751
656,656,0.21434808
657,657,0.21434864
658,658,0.21434918
659,659,0.21434966
660,660,0.21435009
661,661,0.21435048
662,662,0.21435079
663,663,0.21435101
664,664,0.21435116
665,665,0.21435125
666,666,0.21435127
667,667,0.21435122
668,668,0.21435115
669,669,0.21435104
670,670,0.21435091
671,671,0.21435079
672,672,0.21435066
