,epochs,mu
0,0,0.47203287
1,1,0.4717977
2,2,0.47156274
3,3,0.47133672
4,4,0.47111988
5,5,0.47090802
6,6,0.47069803
7,7,0.47048792
8,8,0.47027662
9,9,0.4700638
10,10,0.4698491
11,11,0.46963394
12,12,0.46941882
13,13,0.4692044
14,14,0.4689911
15,15,0.4687792
16,16,0.46856874
17,17,0.4683596
18,18,0.46815157
19,19,0.46794412
20,20,0.46773723
21,21,0.46753168
22,22,0.46732756
23,23,0.46712497
24,24,0.4669237
25,25,0.4667237
26,26,0.4665248
27,27,0.4663268
28,28,0.4661296
29,29,0.46593362
30,30,0.4657391
31,31,0.46554625
32,32,0.46535522
33,33,0.46516606
34,34,0.4649788
35,35,0.46479326
36,36,0.46460932
37,37,0.46442726
38,38,0.4642473
39,39,0.4640696
40,40,0.46389425
41,41,0.46372107
42,42,0.46354988
43,43,0.46338046
44,44,0.46321258
45,45,0.46304622
46,46,0.46288154
47,47,0.4627186
48,48,0.46255746
49,49,0.46239805
50,50,0.46224034
51,51,0.46208426
52,52,0.46192974
53,53,0.4617769
54,54,0.46162593
55,55,0.461477
56,56,0.46133015
57,57,0.46118543
58,58,0.46104276
59,59,0.46090212
60,60,0.4607635
61,61,0.46062696
62,62,0.46049258
63,63,0.4603604
64,64,0.4602305
65,65,0.4601028
66,66,0.4599772
67,67,0.45985374
68,68,0.45973235
69,69,0.4596131
70,70,0.45949608
71,71,0.45938125
72,72,0.45926866
73,73,0.4591583
74,74,0.45905003
75,75,0.4589438
76,76,0.45883968
77,77,0.45873764
78,78,0.45863768
79,79,0.45853978
80,80,0.4584439
81,81,0.45834994
82,82,0.4582579
83,83,0.45816773
84,84,0.45807943
85,85,0.457993
86,86,0.45790848
87,87,0.45782584
88,88,0.45774502
89,89,0.457666
90,90,0.45758882
91,91,0.45751342
92,92,0.45743987
93,93,0.45736814
94,94,0.4572982
95,95,0.45723
96,96,0.4571635
97,97,0.45709866
98,98,0.45703542
99,99,0.4569738
100,100,0.45691374
101,101,0.45685518
102,102,0.45679808
103,103,0.45674238
104,104,0.45668808
105,105,0.4566351
106,106,0.45658347
107,107,0.4565332
108,108,0.45648426
109,109,0.4564366
110,110,0.45639026
111,111,0.45634514
112,112,0.45630133
113,113,0.4562587
114,114,0.45621735
115,115,0.4561772
116,116,0.45613822
117,117,0.4561004
118,118,0.45606366
119,119,0.456028
120,120,0.4559934
121,121,0.45595986
122,122,0.4559273
123,123,0.45589575
124,124,0.4558652
125,125,0.45583555
126,126,0.45580685
127,127,0.45577905
128,128,0.45575213
129,129,0.4557261
130,130,0.45570087
131,131,0.45567647
132,132,0.45565283
133,133,0.45562994
134,134,0.45560777
135,135,0.45558625
136,136,0.4555654
137,137,0.45554516
138,138,0.4555255
139,139,0.45550638
140,140,0.45548785
141,141,0.45546985
142,142,0.45545235
143,143,0.4554354
144,144,0.4554189
145,145,0.455403
146,146,0.45538774
147,147,0.45537388
148,148,0.45536917
149,149,0.4553882
150,150,0.4554298
151,151,0.45548803
152,152,0.45554528
153,153,0.45561236
154,154,0.45569423
155,155,0.45578998
156,156,0.45589674
157,157,0.45601267
158,158,0.45613512
159,159,0.45626098
160,160,0.45639312
161,161,0.456536
162,162,0.45668918
163,163,0.4568477
164,164,0.45700362
165,165,0.45716313
166,166,0.4573269
167,167,0.45749274
168,168,0.4576576
169,169,0.45781896
170,170,0.4579787
171,171,0.4581399
172,172,0.4583025
173,173,0.45846498
174,174,0.4586248
175,175,0.458782
176,176,0.45893753
177,177,0.45909137
178,178,0.45924288
179,179,0.45939106
180,180,0.45953467
181,181,0.45967257
182,182,0.45980415
183,183,0.4599291
184,184,0.46004736
185,185,0.4601591
186,186,0.46026462
187,187,0.46036452
188,188,0.4604594
189,189,0.46054998
190,190,0.46063688
191,191,0.46072078
192,192,0.46080217
193,193,0.4608816
194,194,0.4609593
195,195,0.4610353
196,196,0.46110958
197,197,0.461182
198,198,0.4612524
199,199,0.4613205
200,200,0.46138602
201,201,0.46144876
202,202,0.46150854
203,203,0.46156523
204,204,0.46161875
205,205,0.46166924
206,206,0.46171677
207,207,0.4617615
208,208,0.46180356
209,209,0.46184316
210,210,0.4618805
211,211,0.46191582
212,212,0.46194926
213,213,0.46198094
214,214,0.46201107
215,215,0.4620397
216,216,0.46206698
217,217,0.46209288
218,218,0.46211755
219,219,0.46214104
220,220,0.4621634
221,221,0.4621847
222,222,0.46220505
223,223,0.46222454
224,224,0.46224317
225,225,0.46226096
226,226,0.46227792
227,227,0.46229407
228,228,0.46230942
229,229,0.46232396
230,230,0.46233776
231,231,0.46235085
232,232,0.46236327
233,233,0.4623751
234,234,0.46238646
235,235,0.4623974
236,236,0.46240798
237,237,0.4624183
238,238,0.4624283
239,239,0.46243814
240,240,0.46244773
241,241,0.4624571
242,242,0.4624662
243,243,0.46247503
244,244,0.46248358
245,245,0.46249184
246,246,0.4624998
247,247,0.4625075
248,248,0.46251488
249,249,0.46252206
250,250,0.462529
251,251,0.46253577
252,252,0.46254233
253,253,0.46254876
254,254,0.46255505
255,255,0.46256122
256,256,0.46256727
257,257,0.46257323
258,258,0.46257913
259,259,0.46258494
260,260,0.46259066
261,261,0.4625963
262,262,0.4626018
263,263,0.46260726
264,264,0.46261257
265,265,0.46261778
266,266,0.46262285
267,267,0.46262777
268,268,0.4626326
269,269,0.46263728
270,270,0.4626419
271,271,0.46264637
272,272,0.46265078
273,273,0.4626551
274,274,0.46265933
275,275,0.46266347
276,276,0.46266755
277,277,0.4626715
278,278,0.46267536
279,279,0.46267912
280,280,0.4626828
281,281,0.46268636
282,282,0.46268985
283,283,0.4626932
284,284,0.4626965
285,285,0.46269968
286,286,0.4627028
287,287,0.46270585
288,288,0.46270883
289,289,0.46271175
290,290,0.4627146
291,291,0.4627174
292,292,0.46272016
293,293,0.46272287
294,294,0.46272555
295,295,0.46272817
296,296,0.46273082
297,297,0.46273342
298,298,0.462736
299,299,0.46273854
300,300,0.46274108
301,301,0.46274358
302,302,0.46274602
303,303,0.46274844
304,304,0.4627508
305,305,0.4627531
306,306,0.46275532
307,307,0.4627575
308,308,0.46275964
309,309,0.46276173
310,310,0.4627637
311,311,0.46276563
312,312,0.4627675
