,epochs,mu
0,0,0.3692827
1,1,0.36909878
2,2,0.36891496
3,3,0.36873135
4,4,0.36854792
5,5,0.36836484
6,6,0.3681821
7,7,0.36799973
8,8,0.3678179
9,9,0.3676366
10,10,0.3674559
11,11,0.36727583
12,12,0.3670965
13,13,0.36691794
14,14,0.36674023
15,15,0.3665634
16,16,0.36638758
17,17,0.36621276
18,18,0.366039
19,19,0.36586642
20,20,0.36569503
21,21,0.36552492
22,22,0.36535612
23,23,0.36518872
24,24,0.36502272
25,25,0.36485824
26,26,0.36469525
27,27,0.3645339
28,28,0.3643742
29,29,0.36421618
30,30,0.3640599
31,31,0.36390543
32,32,0.36375278
33,33,0.363602
34,34,0.36345318
35,35,0.3633063
36,36,0.36316147
37,37,0.36301863
38,38,0.3628779
39,39,0.3627393
40,40,0.36260283
41,41,0.36246854
42,42,0.3623365
43,43,0.36220664
44,44,0.36207905
45,45,0.36195377
46,46,0.3618308
47,47,0.36171013
48,48,0.36159182
49,49,0.36147586
50,50,0.36136228
51,51,0.3612511
52,52,0.3611423
53,53,0.3610359
54,54,0.36093196
55,55,0.36083043
56,56,0.3607313
57,57,0.36063462
58,58,0.3605404
59,59,0.36044866
60,60,0.36035952
61,61,0.36027363
62,62,0.3601996
63,63,0.3601364
64,64,0.36008227
65,65,0.36003593
66,66,0.3599965
67,67,0.35996383
68,68,0.35993904
69,69,0.3599197
70,70,0.35990748
71,71,0.35990098
72,72,0.35989946
73,73,0.3599031
74,74,0.35991284
75,75,0.35992876
76,76,0.35994703
77,77,0.35997102
78,78,0.35999924
79,79,0.3600304
80,80,0.36006415
81,81,0.3601007
82,82,0.36014006
83,83,0.36018074
84,84,0.3602233
85,85,0.36026776
86,86,0.36031345
87,87,0.36036006
88,88,0.36040768
89,89,0.36045668
90,90,0.3605071
91,91,0.3605579
92,92,0.3606092
93,93,0.36066163
94,94,0.3607149
95,95,0.36076888
96,96,0.36082333
97,97,0.36087805
98,98,0.3609325
99,99,0.36098614
100,100,0.36103925
101,101,0.3610918
102,102,0.36114347
103,103,0.3611942
104,104,0.36124393
105,105,0.36129275
106,106,0.3613404
107,107,0.3613868
108,108,0.3614321
109,109,0.36147636
110,110,0.36151952
111,111,0.36156154
112,112,0.36160237
113,113,0.36164188
114,114,0.36168003
115,115,0.3617168
116,116,0.3617523
117,117,0.36178648
118,118,0.36181942
119,119,0.36185113
120,120,0.36188158
121,121,0.36191076
122,122,0.36193871
123,123,0.36196548
124,124,0.3619911
125,125,0.36201563
126,126,0.3620391
127,127,0.36206144
128,128,0.3620827
129,129,0.36210284
130,130,0.3621219
131,131,0.36214
132,132,0.36215717
133,133,0.3621734
134,134,0.36218873
135,135,0.36220318
136,136,0.36221674
137,137,0.3622295
138,138,0.3622415
139,139,0.36225277
140,140,0.36226335
141,141,0.36227325
142,142,0.36228248
143,143,0.3622911
144,144,0.3622991
145,145,0.36230662
146,146,0.36231363
147,147,0.3623202
148,148,0.36232638
149,149,0.36233214
150,150,0.3623375
151,151,0.36234257
152,152,0.3623473
153,153,0.36235178
154,154,0.362356
155,155,0.36235997
156,156,0.36236373
157,157,0.36236727
158,158,0.36237067
159,159,0.3623739
160,160,0.36237702
161,161,0.36238003
162,162,0.3623829
163,163,0.36238566
164,164,0.36238834
165,165,0.36239094
166,166,0.36239344
167,167,0.36239594
168,168,0.36239836
169,169,0.36240068
170,170,0.362403
171,171,0.36240524
172,172,0.36240748
173,173,0.3624097
174,174,0.3624119
175,175,0.36241406
176,176,0.36241618
177,177,0.3624183
178,178,0.36242038
179,179,0.36242247
180,180,0.36242452
181,181,0.3624266
182,182,0.36242864
183,183,0.36243066
184,184,0.3624327
185,185,0.3624347
186,186,0.36243668
187,187,0.36243868
188,188,0.36244068
189,189,0.36244267
190,190,0.36244467
191,191,0.3624467
192,192,0.36244872
193,193,0.36245072
194,194,0.36245275
195,195,0.36245474
196,196,0.3624567
197,197,0.36245868
198,198,0.3624606
199,199,0.36246252
200,200,0.36246443
201,201,0.36246628
202,202,0.36246806
203,203,0.36246985
204,204,0.3624716
205,205,0.36247334
206,206,0.36247513
207,207,0.362477
208,208,0.36247927
209,209,0.36248314
210,210,0.362496
211,211,0.36252365
212,212,0.36256263
213,213,0.36259925
214,214,0.36264503
215,215,0.3627008
216,216,0.36276343
217,217,0.36282837
218,218,0.36289534
219,219,0.3629679
220,220,0.36304742
221,221,0.3631313
222,222,0.36321536
223,223,0.36329907
224,224,0.36338487
225,225,0.36347106
226,226,0.36355782
227,227,0.36364546
228,228,0.36373273
229,229,0.36382043
230,230,0.3639099
231,231,0.3640006
232,232,0.3640906
233,233,0.3641791
234,234,0.36426622
235,235,0.36435127
236,236,0.36443383
237,237,0.36451364
238,238,0.36459044
239,239,0.36466393
240,240,0.3647336
241,241,0.3647992
242,242,0.3648607
243,243,0.36491814
244,244,0.3649715
245,245,0.3650205
246,246,0.365065
247,247,0.36510482
248,248,0.36514017
249,249,0.3651716
250,250,0.36519957
251,251,0.36522448
252,252,0.3652467
253,253,0.3652665
254,254,0.36528426
255,255,0.36530054
256,256,0.3653157
257,257,0.36532998
258,258,0.3653434
259,259,0.36535585
260,260,0.3653674
261,261,0.36537823
262,262,0.36538854
263,263,0.3653983
264,264,0.36540747
265,265,0.3654159
266,266,0.36542362
267,267,0.36543077
268,268,0.36543745
269,269,0.36544362
270,270,0.36544916
271,271,0.3654539
272,272,0.36545786
273,273,0.36546108
274,274,0.36546367
275,275,0.36546567
276,276,0.365467
277,277,0.36546776
278,278,0.36546785
279,279,0.36546746
280,280,0.36546665
281,281,0.3654655
282,282,0.36546394
283,283,0.36546203
284,284,0.3654598
285,285,0.3654574
286,286,0.365455
287,287,0.36545274
288,288,0.3654506
289,289,0.36544865
290,290,0.36544698
291,291,0.36544567
292,292,0.36544475
293,293,0.36544412
294,294,0.3654438
295,295,0.36544368
296,296,0.3654438
297,297,0.36544412
298,298,0.3654447
299,299,0.36544546
300,300,0.3654464
301,301,0.3654474
302,302,0.36544847
303,303,0.3654496
304,304,0.36545077
305,305,0.3654519
306,306,0.36545298
307,307,0.36545396
308,308,0.3654549
309,309,0.36545587
310,310,0.36545682
311,311,0.36545783
312,312,0.36545888
313,313,0.36546
314,314,0.3654612
315,315,0.36546245
316,316,0.36546382
317,317,0.36546525
318,318,0.3654667
319,319,0.36546826
320,320,0.36546984
321,321,0.36547145
322,322,0.36547312
323,323,0.36547476
324,324,0.3654764
325,325,0.36547795
326,326,0.36547944
327,327,0.36548087
328,328,0.3654822
329,329,0.36548346
330,330,0.3654846
331,331,0.36548564
332,332,0.36548656
333,333,0.36548746
334,334,0.36548823
335,335,0.36548898
336,336,0.36548963
337,337,0.3654903
338,338,0.3654909
339,339,0.36549157
340,340,0.36549222
341,341,0.36549288
342,342,0.3654936
343,343,0.36549434
344,344,0.36549512
345,345,0.36549595
346,346,0.36549687
347,347,0.3654978
348,348,0.36549878
349,349,0.36549985
350,350,0.36550096
351,351,0.36550212
352,352,0.3655033
353,353,0.3655046
354,354,0.3655059
355,355,0.36550727
356,356,0.36550874
357,357,0.36551028
358,358,0.36551198
359,359,0.36551383
360,360,0.36551583
361,361,0.365518
362,362,0.36552033
363,363,0.36552274
364,364,0.36552522
365,365,0.36552772
366,366,0.36553022
367,367,0.36553267
368,368,0.36553502
369,369,0.3655372
370,370,0.3655392
371,371,0.36554098
372,372,0.3655425
373,373,0.36554378
374,374,0.3655448
375,375,0.36554563
376,376,0.36554626
377,377,0.36554676
378,378,0.3655471
379,379,0.36554736
380,380,0.3655475
381,381,0.36554763
382,382,0.36554772
383,383,0.3655478
384,384,0.3655479
385,385,0.36554798
386,386,0.36554807
387,387,0.36554816
388,388,0.36554825
389,389,0.36554837
390,390,0.3655485
391,391,0.36554858
392,392,0.36554867
393,393,0.36554876
394,394,0.36554885
395,395,0.36554888
396,396,0.36554888
397,397,0.36554885
398,398,0.36554882
399,399,0.36554876
400,400,0.36554867
401,401,0.3655486
402,402,0.36554858
403,403,0.36554855
404,404,0.36554855
405,405,0.36554858
406,406,0.36554867
407,407,0.36554885
408,408,0.36554906
409,409,0.36554936
410,410,0.36554968
411,411,0.3655501
412,412,0.36555058
413,413,0.36555114
414,414,0.36555174
415,415,0.36555243
416,416,0.36555314
417,417,0.36555392
418,418,0.36555475
419,419,0.36555567
420,420,0.3655566
421,421,0.36555758
422,422,0.3655586
423,423,0.36555964
424,424,0.36556074
425,425,0.36556184
426,426,0.36556304
427,427,0.36556435
428,428,0.3655659
429,429,0.36556768
430,430,0.36556974
431,431,0.36557204
432,432,0.36557454
433,433,0.36557737
434,434,0.36558044
435,435,0.36558366
436,436,0.36558694
437,437,0.36559027
438,438,0.36559367
439,439,0.36559692
440,440,0.3656
441,441,0.3656028
442,442,0.36560535
443,443,0.36560765
444,444,0.36560965
445,445,0.36561137
446,446,0.3656129
447,447,0.36561427
448,448,0.36561546
449,449,0.36561677
450,450,0.36561808
451,451,0.36561933
452,452,0.36562085
453,453,0.36562243
454,454,0.36562398
455,455,0.36562574
456,456,0.36562723
457,457,0.36562875
458,458,0.36562982
459,459,0.3656311
460,460,0.3656312
461,461,0.36563173
462,462,0.36563215
463,463,0.3656315
464,464,0.36562917
465,465,0.36562493
466,466,0.36561853
467,467,0.36560977
468,468,0.36560005
469,469,0.36559033
470,470,0.36558068
471,471,0.3655713
472,472,0.3655632
473,473,0.36555675
474,474,0.36555108
475,475,0.3655471
476,476,0.36554474
477,477,0.3655437
478,478,0.3655439
479,479,0.36554495
480,480,0.36554757
481,481,0.36555144
482,482,0.3655554
483,483,0.3655592
484,484,0.365564
485,485,0.3655696
486,486,0.36557478
487,487,0.36557996
488,488,0.36558503
489,489,0.36558956
490,490,0.36559406
491,491,0.36559907
492,492,0.36560374
493,493,0.36560816
494,494,0.36561278
495,495,0.3656173
496,496,0.3656226
