,epochs,lmbd
0,0,0.6642731
1,1,0.6645922
2,2,0.6649066
3,3,0.6652114
4,4,0.66550106
5,5,0.66576934
6,6,0.6660102
7,7,0.6662187
8,8,0.66639227
9,9,0.66653144
10,10,0.6666395
11,11,0.6667218
12,12,0.6667852
13,13,0.6668371
14,14,0.6668852
15,15,0.6669367
16,16,0.66699755
17,17,0.6670726
18,18,0.66716456
19,19,0.6672743
20,20,0.66740113
21,21,0.6675431
22,22,0.66769713
23,23,0.6678597
24,24,0.66802675
25,25,0.6681942
26,26,0.66835815
27,27,0.66851497
28,28,0.6686617
29,29,0.66879636
30,30,0.6689181
31,31,0.6690271
32,32,0.66912466
33,33,0.66921306
34,34,0.66929495
35,35,0.66937375
36,36,0.66945237
37,37,0.66953367
38,38,0.66961986
39,39,0.6697124
40,40,0.66981196
41,41,0.6699181
42,42,0.6700297
43,43,0.6701453
44,44,0.6702626
45,45,0.67037946
46,46,0.67049384
47,47,0.67060363
48,48,0.67070746
49,49,0.67080456
50,50,0.6708947
51,51,0.67097837
52,52,0.6710567
53,53,0.6711309
54,54,0.6712028
55,55,0.6712739
56,56,0.6713458
57,57,0.67141944
58,58,0.6714957
59,59,0.67157453
60,60,0.6716556
61,61,0.6717382
62,62,0.6718214
63,63,0.671904
64,64,0.67198473
65,65,0.67206275
66,66,0.67213714
67,67,0.67220765
68,68,0.6722742
69,69,0.6723371
70,70,0.67239714
71,71,0.67245495
72,72,0.6725115
73,73,0.6725675
74,74,0.6726236
75,75,0.6726803
76,76,0.6727376
77,77,0.6727955
78,78,0.67285365
79,79,0.67291135
80,80,0.67296803
81,81,0.67302316
82,82,0.67307615
83,83,0.6731268
84,84,0.6731749
85,85,0.6732206
86,86,0.673264
87,87,0.67330563
88,88,0.6733458
89,89,0.67338514
90,90,0.67342395
91,91,0.6734625
92,92,0.67350096
93,93,0.6735393
94,94,0.67357737
95,95,0.67361474
96,96,0.6736513
97,97,0.67368656
98,98,0.6737205
99,99,0.6737528
100,100,0.6737835
101,101,0.6738125
102,102,0.67384017
103,103,0.67386657
104,104,0.6738921
105,105,0.6739169
106,106,0.67394114
107,107,0.67396504
108,108,0.67398864
109,109,0.6740119
110,110,0.6740346
111,111,0.67405665
112,112,0.6740779
113,113,0.67409825
114,114,0.6741175
115,115,0.6741357
116,116,0.67415273
117,117,0.6741689
118,118,0.6741841
119,119,0.6741986
120,120,0.67421263
121,121,0.67422616
122,122,0.67423946
123,123,0.6742524
124,124,0.674265
125,125,0.67427725
126,126,0.674289
127,127,0.67430025
128,128,0.674311
129,129,0.67432106
130,130,0.67433053
131,131,0.67433935
132,132,0.6743476
133,133,0.67435545
134,134,0.6743629
135,135,0.6743701
136,136,0.67437714
137,137,0.67438394
138,138,0.6743906
139,139,0.67439705
140,140,0.67440325
141,141,0.6744091
142,142,0.6744147
143,143,0.6744198
144,144,0.6744247
145,145,0.6744291
146,146,0.67443323
147,147,0.67443705
148,148,0.6744406
149,149,0.67444396
150,150,0.6744472
151,151,0.67445016
152,152,0.674453
153,153,0.6744557
154,154,0.6744582
155,155,0.6744605
156,156,0.67446256
157,157,0.6744644
158,158,0.67446595
159,159,0.6744674
160,160,0.6744687
161,161,0.6744697
162,162,0.67447066
163,163,0.67447144
164,164,0.67447215
165,165,0.67447287
166,166,0.6744735
167,167,0.67447406
168,168,0.67447454
169,169,0.67447484
170,170,0.6744751
171,171,0.67447525
172,172,0.6744753
173,173,0.67447543
174,174,0.67447543
175,175,0.67447543
176,176,0.6744753
177,177,0.67447525
178,178,0.6744752
179,179,0.6744752
180,180,0.6744752
181,181,0.6744751
182,182,0.6744733
183,183,0.674465
184,184,0.6744441
185,185,0.67440444
186,186,0.6743428
187,187,0.6742585
188,188,0.67415345
189,189,0.6740323
190,190,0.67390066
191,191,0.6737639
192,192,0.673626
193,193,0.6734899
194,194,0.67335695
195,195,0.673227
196,196,0.67309946
197,197,0.67297286
198,198,0.67284614
199,199,0.67271864
200,200,0.6725905
201,201,0.6724628
202,202,0.67233735
203,203,0.67221606
204,204,0.67210037
205,205,0.67199117
206,206,0.6718883
207,207,0.67179066
208,208,0.6716966
209,209,0.67160434
210,210,0.67151225
211,211,0.67141926
212,212,0.6713252
213,213,0.6712306
214,214,0.6711368
215,215,0.6710452
216,216,0.6709573
217,217,0.6708746
218,218,0.6707974
219,219,0.6707258
220,220,0.67065895
221,221,0.6705958
222,222,0.67053527
223,223,0.6704762
224,224,0.67041796
225,225,0.67036057
226,226,0.67030436
227,227,0.6702499
228,228,0.6701979
229,229,0.67014873
230,230,0.67010254
231,231,0.67005897
232,232,0.6700175
233,233,0.66997755
234,234,0.66993856
235,235,0.66990024
236,236,0.66986245
237,237,0.66982543
238,238,0.6697896
239,239,0.6697556
240,240,0.66972375
241,241,0.6696945
242,242,0.66966796
243,243,0.66964394
244,244,0.66962165
245,245,0.66960037
246,246,0.6695792
247,247,0.6695577
248,248,0.66953546
249,249,0.6695126
250,250,0.66948944
251,251,0.66946656
252,252,0.6694445
253,253,0.66942376
254,254,0.6694048
255,255,0.66938764
