,epochs,Hp
0,0,0.24186951
1,1,0.24198256
2,2,0.24194033
3,3,0.2419158
4,4,0.24188656
5,5,0.2418553
6,6,0.24183638
7,7,0.24183455
8,8,0.24184376
9,9,0.24184918
10,10,0.24181625
11,11,0.24175683
12,12,0.24168235
13,13,0.24159305
14,14,0.24149099
15,15,0.2413854
16,16,0.24128336
17,17,0.24119478
18,18,0.24111916
19,19,0.24105579
20,20,0.24100438
21,21,0.2409638
22,22,0.24093263
23,23,0.24090955
24,24,0.2408935
25,25,0.24088362
26,26,0.24087873
27,27,0.24087675
28,28,0.24087495
29,29,0.24087262
30,30,0.2408718
31,31,0.24087425
32,32,0.24088039
33,33,0.24089004
34,34,0.2409027
35,35,0.24091776
36,36,0.24093424
37,37,0.24095076
38,38,0.24096602
39,39,0.24097994
40,40,0.24099423
41,41,0.24101096
42,42,0.24103135
43,43,0.24105543
44,44,0.24108237
45,45,0.24111113
46,46,0.24114048
47,47,0.24116914
48,48,0.24119624
49,49,0.24122173
50,50,0.24124582
51,51,0.24126765
52,52,0.24128442
53,53,0.2412935
54,54,0.24129617
55,55,0.24129578
56,56,0.2412945
57,57,0.24129327
58,58,0.24129264
59,59,0.2412931
60,60,0.24129492
61,61,0.24129805
62,62,0.24130234
63,63,0.24130765
64,64,0.24131382
65,65,0.24132058
66,66,0.24132746
67,67,0.2413341
68,68,0.24134034
69,69,0.24134637
70,70,0.24135244
71,71,0.24135871
72,72,0.24136534
73,73,0.24137247
74,74,0.24138013
75,75,0.24138817
76,76,0.24139652
77,77,0.24140511
78,78,0.24141398
79,79,0.24142314
80,80,0.24143247
81,81,0.24144174
82,82,0.24145074
83,83,0.24145938
84,84,0.24146765
85,85,0.24147566
86,86,0.24148358
87,87,0.24149159
88,88,0.24149978
89,89,0.24150819
90,90,0.24151674
91,91,0.24152534
92,92,0.24153383
93,93,0.24154218
94,94,0.2415504
95,95,0.2415586
96,96,0.24156688
97,97,0.24157536
98,98,0.24158414
99,99,0.24159326
100,100,0.2416027
101,101,0.24161243
102,102,0.2416224
103,103,0.24163257
104,104,0.24164294
105,105,0.24165341
106,106,0.24166396
107,107,0.24167451
108,108,0.24168506
109,109,0.24169558
110,110,0.24170615
111,111,0.24171682
112,112,0.24172768
