,epochs,Hp
0,0,0.32603323
1,1,0.32593805
2,2,0.32586247
3,3,0.32579613
4,4,0.32574475
5,5,0.32570937
6,6,0.32568577
7,7,0.32566217
8,8,0.32562682
9,9,0.32559267
10,10,0.3255688
11,11,0.32555398
12,12,0.32554343
13,13,0.3255302
14,14,0.32551274
15,15,0.32549793
16,16,0.3254881
17,17,0.3254831
18,18,0.32548153
19,19,0.32547936
20,20,0.32546812
21,21,0.3254459
22,22,0.3254232
23,23,0.32540742
24,24,0.32540053
25,25,0.32540023
26,26,0.3254027
27,27,0.32540727
28,28,0.3254152
29,29,0.32542577
30,30,0.32543612
31,31,0.3254418
32,32,0.32543954
33,33,0.3254314
34,34,0.32542232
35,35,0.32541528
36,36,0.32541057
37,37,0.32540584
38,38,0.32539767
39,39,0.325386
40,40,0.32537496
41,41,0.32536852
42,42,0.3253687
43,43,0.32537514
44,44,0.32538533
45,45,0.32539633
46,46,0.32540736
47,47,0.3254197
48,48,0.32543442
49,49,0.32545096
50,50,0.3254669
51,51,0.32547963
52,52,0.3254894
53,53,0.32549927
54,54,0.32551157
55,55,0.3255266
56,56,0.32554266
57,57,0.32555786
58,58,0.32557246
59,59,0.32558867
60,60,0.3256081
61,61,0.3256303
62,62,0.3256534
63,63,0.32567593
64,64,0.3256982
65,65,0.32572132
66,66,0.32574585
67,67,0.32577103
68,68,0.32579565
69,69,0.32581902
70,70,0.32584187
71,71,0.32586536
72,72,0.32588997
73,73,0.32591534
74,74,0.32594064
75,75,0.32596552
76,76,0.3259906
77,77,0.32601646
78,78,0.32604325
79,79,0.32607046
80,80,0.3260975
81,81,0.32612446
82,82,0.32615188
83,83,0.32617995
84,84,0.3262082
85,85,0.3262357
86,86,0.32626182
87,87,0.32628646
88,88,0.32630977
89,89,0.32633123
90,90,0.32634908
91,91,0.32635954
92,92,0.32635337
93,93,0.3262966
94,94,0.3261428
95,95,0.3260018
96,96,0.32593697
97,97,0.32591397
98,98,0.32591227
99,99,0.3259163
100,100,0.32593006
101,101,0.32595846
102,102,0.32600525
103,103,0.32607672
104,104,0.32616103
105,105,0.32611012
106,106,0.32604152
107,107,0.32598588
108,108,0.32594728
109,109,0.32592815
110,110,0.32593048
111,111,0.32595226
112,112,0.32598627
113,113,0.3260183
114,114,0.32603788
115,115,0.3260387
116,116,0.3260286
117,117,0.32601604
118,118,0.3260029
119,119,0.32599372
120,120,0.3259866
121,121,0.3259734
122,122,0.3259577
123,123,0.32594672
124,124,0.32593825
125,125,0.32592988
126,126,0.32592157
127,127,0.32591406
128,128,0.3259063
129,129,0.3258969
130,130,0.32588527
131,131,0.32586887
132,132,0.32584542
133,133,0.32581365
134,134,0.32577494
135,135,0.325734
136,136,0.32569352
137,137,0.32565457
