,epochs,SY0
0,0,0.65326387
1,1,0.65293366
2,2,0.6526085
3,3,0.6522885
4,4,0.6519737
5,5,0.6516636
6,6,0.65135837
7,7,0.65105736
8,8,0.65076077
9,9,0.65046865
10,10,0.65018094
11,11,0.6498979
12,12,0.6496194
13,13,0.6493454
14,14,0.6490758
15,15,0.64881057
16,16,0.6485497
17,17,0.6482931
18,18,0.6480406
19,19,0.64779216
20,20,0.6475477
21,21,0.6473072
22,22,0.6470706
23,23,0.6468378
24,24,0.64660877
25,25,0.64638346
26,26,0.64616185
27,27,0.64594364
28,28,0.6457285
29,29,0.64551586
30,30,0.6453042
31,31,0.6450902
32,32,0.6448666
33,33,0.64461404
34,34,0.6443111
35,35,0.64398056
36,36,0.64371794
37,37,0.6435356
38,38,0.64341664
39,39,0.64335316
40,40,0.6433159
41,41,0.643226
42,42,0.6430659
43,43,0.6428856
44,44,0.6427415
45,45,0.6426436
46,46,0.6425891
47,47,0.642579
48,48,0.64259195
49,49,0.6425241
50,50,0.64235985
51,51,0.64216113
52,52,0.64199185
53,53,0.64186865
54,54,0.6417759
55,55,0.6416741
56,56,0.6415239
57,57,0.6413321
58,58,0.6411384
59,59,0.64097035
60,60,0.6408371
61,61,0.64073217
62,62,0.640641
63,63,0.6405435
64,64,0.6404185
65,65,0.6402683
66,66,0.64011526
67,67,0.6399742
68,68,0.6398487
69,69,0.6397343
70,70,0.63961864
71,71,0.63948464
72,72,0.6393293
73,73,0.63916856
74,74,0.6390174
75,75,0.63888294
76,76,0.63876516
77,77,0.63865834
78,78,0.63855314
79,79,0.63844216
80,80,0.63832575
81,81,0.6382114
82,82,0.6381065
83,83,0.6380142
84,84,0.63793236
85,85,0.6378546
86,86,0.6377729
87,87,0.63768315
88,88,0.6375883
89,89,0.63749546
90,90,0.63741
91,91,0.63733286
92,92,0.6372609
93,93,0.63718873
94,94,0.6371124
95,95,0.6370327
96,96,0.6369542
97,97,0.6368812
98,98,0.63681465
99,99,0.63675207
100,100,0.63668877
101,101,0.6366212
102,102,0.63654953
103,103,0.63647735
104,104,0.63640803
105,105,0.63634264
106,106,0.6362793
107,107,0.6362148
108,108,0.6361475
109,109,0.6360787
110,110,0.6360115
111,111,0.6359482
112,112,0.63588905
113,113,0.63583213
114,114,0.63577497
115,115,0.63571656
116,116,0.63565797
117,117,0.6356013
118,118,0.6355475
119,119,0.6354961
120,120,0.635445
121,121,0.6353928
122,122,0.6353395
