,t,gamma
0,0.0,4.6711418e-07
1,0.01,7.032082e-07
2,0.02,9.0300296e-07
3,0.03,1.0447428e-06
4,0.04,1.1171625e-06
5,0.05,1.1205003e-06
6,0.06,1.0692403e-06
7,0.07,9.893105e-07
8,0.08,9.102747e-07
9,0.09,8.602664e-07
10,0.1,8.559749e-07
11,0.11,9.0076776e-07
12,0.12,9.841845e-07
13,0.13,1.087539e-06
14,0.14,1.1879132e-06
15,0.15,1.2684986e-06
16,0.16,1.3169572e-06
17,0.17,1.3310836e-06
18,0.18,1.3132618e-06
19,0.19,1.2743996e-06
20,0.2,1.2247787e-06
21,0.21,1.1783765e-06
22,0.22,1.1459217e-06
23,0.23,1.1392161e-06
24,0.24,1.1665151e-06
25,0.25,1.2340472e-06
26,0.26,1.3454185e-06
27,0.27,1.5014634e-06
28,0.28,1.7013476e-06
29,0.29,1.9416736e-06
30,0.3,2.2174643e-06
31,0.31,2.5215375e-06
32,0.32,2.8471575e-06
33,0.33,3.186457e-06
34,0.34,3.5305845e-06
35,0.35,3.8729536e-06
36,0.36,4.2049514e-06
37,0.37,4.5219585e-06
38,0.38,4.817002e-06
39,0.39,5.086474e-06
40,0.4,5.325489e-06
41,0.41,5.5325554e-06
42,0.42,5.7066013e-06
43,0.43,5.847119e-06
44,0.44,5.9544373e-06
45,0.45,6.0299267e-06
46,0.46,6.074958e-06
47,0.47,6.0935545e-06
48,0.48,6.086581e-06
49,0.49,6.058388e-06
50,0.5,6.0124326e-06
51,0.51,5.9524705e-06
52,0.52,5.882554e-06
53,0.53,5.8063197e-06
54,0.54,5.7274033e-06
55,0.55,5.6494405e-06
56,0.56,5.5777655e-06
57,0.57,5.514078e-06
58,0.58,5.463444e-06
59,0.59,5.4294096e-06
60,0.6,5.4145085e-06
61,0.61,5.423092e-06
62,0.62,5.458467e-06
63,0.63,5.522691e-06
64,0.64,5.6208896e-06
65,0.65,5.7543148e-06
66,0.66,5.926751e-06
67,0.67,6.1420133e-06
68,0.68,6.4023066e-06
69,0.69,6.710999e-06
70,0.7,7.0713986e-06
71,0.71,7.4852933e-06
72,0.72,7.957809e-06
73,0.73,8.490436e-06
74,0.74,9.08693e-06
75,0.75,9.7508655e-06
76,0.76,1.0484838e-05
77,0.77,1.1292838e-05
