,epochs,SY0
0,0,0.4276111
1,1,0.42745435
2,2,0.42733994
3,3,0.4272526
4,4,0.42718434
5,5,0.42713153
6,6,0.42709
7,7,0.4270586
8,8,0.42703426
9,9,0.4270166
10,10,0.4270057
11,11,0.42700174
12,12,0.4270028
13,13,0.42700467
14,14,0.4269977
15,15,0.4269701
16,16,0.42692852
17,17,0.426885
18,18,0.42684525
19,19,0.42681164
20,20,0.42678496
21,21,0.42676508
22,22,0.4267514
23,23,0.42674318
24,24,0.42673916
25,25,0.4267372
26,26,0.4267342
27,27,0.42672586
28,28,0.42670807
29,29,0.42668033
30,30,0.4266466
31,31,0.4266116
32,32,0.4265786
33,33,0.42654917
34,34,0.42652395
35,35,0.4265029
36,36,0.42648563
37,37,0.42647135
38,38,0.42645916
39,39,0.4264482
40,40,0.42643738
41,41,0.4264255
42,42,0.4264116
43,43,0.42639524
44,44,0.42637655
45,45,0.42635596
46,46,0.42633364
47,47,0.42630902
48,48,0.42627984
49,49,0.42624027
50,50,0.42618123
51,51,0.42610556
52,52,0.42601928
53,53,0.42593428
54,54,0.42586046
55,55,0.42580017
56,56,0.42575362
57,57,0.42572016
58,58,0.4256987
59,59,0.4256876
60,60,0.42568457
61,61,0.42568472
62,62,0.4256796
63,63,0.4256576
64,64,0.42561004
65,65,0.4255445
66,66,0.4254757
67,67,0.42541134
68,68,0.42535385
69,69,0.42530382
70,70,0.42526126
71,71,0.42522565
72,72,0.42519617
73,73,0.42517117
74,74,0.42514798
75,75,0.4251219
76,76,0.4250849
77,77,0.4250281
78,78,0.42495015
79,79,0.42485613
80,80,0.42475614
81,81,0.42465982
82,82,0.4245739
83,83,0.42450178
84,84,0.4244442
85,85,0.42440012
86,86,0.4243674
87,87,0.42434302
88,88,0.42432365
89,89,0.42430636
90,90,0.42428946
91,91,0.42427185
92,92,0.42425126
93,93,0.42422512
94,94,0.42419395
95,95,0.4241598
96,96,0.42412308
97,97,0.4240852
98,98,0.4240489
99,99,0.42401573
100,100,0.4239862
101,101,0.42396066
102,102,0.42393926
103,103,0.4239218
104,104,0.42390782
105,105,0.42389667
106,106,0.42388794
107,107,0.42388117
108,108,0.42387602
109,109,0.42387185
110,110,0.42386806
111,111,0.42386398
112,112,0.42385918
113,113,0.42385358
114,114,0.4238474
115,115,0.42384115
116,116,0.42383498
117,117,0.423829
118,118,0.42382324
119,119,0.42381772
120,120,0.42381254
121,121,0.42380738
