,t,gamma
0,0.0,9.436533e-08
1,0.01,-2.2996218e-08
2,0.02,-1.15323814e-07
3,0.03,-1.8106775e-07
4,0.04,-2.2177771e-07
5,0.05,-2.3685769e-07
6,0.06,-2.2755937e-07
7,0.07,-1.9525365e-07
8,0.08,-1.4220551e-07
9,0.09,-7.1693215e-08
10,0.1,1.3362617e-08
11,0.11,1.07597565e-07
12,0.12,2.0719693e-07
13,0.13,3.05783e-07
14,0.14,3.963821e-07
15,0.15,4.7517943e-07
16,0.16,5.3549934e-07
17,0.17,5.7275224e-07
18,0.18,5.856268e-07
19,0.19,5.720966e-07
20,0.2,5.349927e-07
21,0.21,4.7935174e-07
22,0.22,4.131906e-07
23,0.23,3.4696984e-07
24,0.24,2.8986858e-07
25,0.25,2.5193023e-07
26,0.26,2.4078415e-07
27,0.27,2.5920198e-07
28,0.28,3.068857e-07
29,0.29,3.7698078e-07
30,0.3,4.6078492e-07
31,0.31,5.466752e-07
32,0.32,6.2314797e-07
33,0.33,6.7980216e-07
34,0.34,7.0891906e-07
35,0.35,7.0757795e-07
36,0.36,6.747954e-07
37,0.37,6.1381985e-07
38,0.38,5.312078e-07
39,0.39,4.3283032e-07
40,0.4,3.2825398e-07
41,0.41,2.246909e-07
42,0.42,1.3132022e-07
43,0.43,5.4579232e-08
44,0.44,4.880131e-10
45,0.45,-2.5410205e-08
46,0.46,-1.9390137e-08
47,0.47,2.0753593e-08
48,0.48,9.734556e-08
49,0.49,2.105348e-07
50,0.5,3.595762e-07
51,0.51,5.431883e-07
52,0.52,7.5886777e-07
53,0.53,1.0036044e-06
54,0.54,1.2723319e-06
55,0.55,1.5634708e-06
56,0.56,1.8706435e-06
57,0.57,2.1897667e-06
58,0.58,2.5158638e-06
59,0.59,2.8441066e-06
60,0.6,3.1698162e-06
61,0.61,3.489148e-06
62,0.62,3.797781e-06
63,0.63,4.0921086e-06
64,0.64,4.3692403e-06
65,0.65,4.626613e-06
66,0.66,4.8610386e-06
67,0.67,5.071324e-06
68,0.68,5.256694e-06
69,0.69,5.415779e-06
70,0.7,5.548608e-06
71,0.71,5.6547638e-06
72,0.72,5.735081e-06
73,0.73,5.7904535e-06
74,0.74,5.8209116e-06
75,0.75,5.827796e-06
76,0.76,5.8139676e-06
77,0.77,5.7790694e-06
78,0.78,5.72617e-06
79,0.79,5.656105e-06
80,0.8,5.5709297e-06
81,0.81,5.474281e-06
82,0.82,5.364847e-06
83,0.83,5.247485e-06
84,0.84,5.1229113e-06
85,0.85,4.9930927e-06
86,0.86,4.859936e-06
87,0.87,4.725319e-06
88,0.88,4.591268e-06
89,0.89,4.4596013e-06
90,0.9,4.3323453e-06
91,0.91,4.210901e-06
92,0.92,4.095983e-06
93,0.93,3.9911683e-06
94,0.94,3.8964563e-06
95,0.95,3.8144105e-06
96,0.96,3.7456566e-06
97,0.97,3.6920424e-06
98,0.98,3.6549086e-06
99,0.99,3.6351496e-06
100,1.0,3.6342853e-06
101,1.0,3.6342853e-06
102,1.02,3.694516e-06
103,1.04,3.8426333e-06
104,1.06,4.0865953e-06
105,1.08,4.431915e-06
106,1.1,4.880708e-06
107,1.12,5.4337497e-06
108,1.14,6.08955e-06
109,1.16,6.8416116e-06
110,1.18,7.680517e-06
111,1.2,8.594018e-06
112,1.22,9.56465e-06
113,1.24,1.0572594e-05
114,1.26,1.15950825e-05
115,1.28,1.2609046e-05
116,1.3,1.3590228e-05
117,1.32,1.4515531e-05
118,1.34,1.5363168e-05
119,1.36,1.611833e-05
120,1.38,1.6766144e-05
121,1.4,1.7299395e-05
122,1.42,1.7716331e-05
123,1.44,1.8017125e-05
124,1.46,1.8208277e-05
125,1.48,1.82984e-05
126,1.5,1.8300456e-05
127,1.52,1.822744e-05
128,1.54,1.8094224e-05
129,1.56,1.7914605e-05
130,1.58,1.7702561e-05
131,1.6,1.7472368e-05
132,1.62,1.7233115e-05
133,1.64,1.699583e-05
134,1.66,1.6767932e-05
135,1.68,1.6556693e-05
136,1.7,1.636554e-05
137,1.72,1.6197931e-05
138,1.74,1.605491e-05
139,1.76,1.5938263e-05
140,1.78,1.5847398e-05
141,1.8,1.5780639e-05
142,1.82,1.5738618e-05
143,1.84,1.5716922e-05
144,1.86,1.5716803e-05
145,1.88,1.5735786e-05
146,1.9,1.5772117e-05
147,1.92,1.5825104e-05
148,1.94,1.5892816e-05
149,1.96,1.5975607e-05
150,1.98,1.6071093e-05
151,2.0,1.6180258e-05
152,2.02,1.6301077e-05
153,2.04,1.6433669e-05
154,2.06,1.6576392e-05
155,2.08,1.6729933e-05
156,2.1,1.6891998e-05
157,2.12,1.7062735e-05
158,2.14,1.7240625e-05
159,2.16,1.7424834e-05
160,2.18,1.7613125e-05
161,2.2,1.7805976e-05
162,2.22,1.8001181e-05
163,2.24,1.8198383e-05
164,2.26,1.8395614e-05
165,2.28,1.859249e-05
166,2.3,1.8787694e-05
167,2.32,1.8979948e-05
168,2.34,1.916833e-05
169,2.36,1.935218e-05
170,2.38,1.953016e-05
171,2.4,1.9701969e-05
172,2.42,1.9864392e-05
173,2.44,2.001701e-05
174,2.46,2.0157438e-05
175,2.48,2.0282609e-05
176,2.5,2.0390731e-05
177,2.52,2.0476384e-05
178,2.54,2.05373e-05
179,2.56,2.0566922e-05
180,2.58,2.056132e-05
181,2.6,2.0515336e-05
182,2.62,2.0425303e-05
183,2.64,2.028863e-05
184,2.66,2.0106208e-05
185,2.68,1.9882125e-05
186,2.7,1.9628447e-05
187,2.72,1.9363653e-05
188,2.74,1.9117397e-05
189,2.76,1.8927229e-05
190,2.78,1.884256e-05
191,2.8,1.8921239e-05
192,2.82,1.9222987e-05
193,2.84,1.9815368e-05
194,2.86,2.0771664e-05
195,2.88,2.2174907e-05
196,2.9,2.4102552e-05
197,2.92,2.656625e-05
198,2.94,2.9381974e-05
199,2.96,3.1919073e-05
200,2.98,3.280793e-05
201,3.0,3.210531e-05
202,3.0,3.210531e-05
203,3.02,3.3722295e-05
204,3.04,3.509225e-05
205,3.06,3.4690212e-05
206,3.08,3.480674e-05
207,3.1,3.528662e-05
208,3.12,3.56123e-05
209,3.14,3.580071e-05
210,3.16,3.601451e-05
211,3.18,3.6336016e-05
212,3.2,3.6758018e-05
213,3.22,3.7234557e-05
214,3.24,3.7711456e-05
215,3.26,3.8142993e-05
216,3.28,3.8501574e-05
217,3.3,3.877206e-05
218,3.32,3.8952185e-05
219,3.34,3.9049697e-05
220,3.36,3.907634e-05
221,3.38,3.9050057e-05
222,3.4,3.8988244e-05
223,3.42,3.8909686e-05
224,3.44,3.883208e-05
225,3.46,3.8771046e-05
226,3.48,3.8737788e-05
227,3.5,3.8742495e-05
228,3.52,3.879018e-05
229,3.54,3.888161e-05
230,3.56,3.901489e-05
231,3.58,3.918357e-05
232,3.6,3.9376213e-05
233,3.62,3.9580416e-05
234,3.64,3.9781284e-05
235,3.66,3.996308e-05
236,3.68,4.0109946e-05
237,3.7,4.020865e-05
238,3.72,4.024978e-05
239,3.74,4.0228024e-05
240,3.76,4.014565e-05
241,3.78,4.001011e-05
242,3.8,3.983797e-05
243,3.82,3.9650156e-05
244,3.84,3.9472354e-05
245,3.86,3.933097e-05
246,3.88,3.9248836e-05
247,3.9,3.9241833e-05
248,3.92,3.9312436e-05
249,3.94,3.9449973e-05
250,3.96,3.9631588e-05
251,3.98,3.9827122e-05
252,4.0,4.001133e-05
253,4.02,4.016776e-05
254,4.04,4.0273084e-05
255,4.06,4.027049e-05
256,4.08,4.007263e-05
257,4.1,3.9734972e-05
258,4.12,3.9744256e-05
259,4.14,4.052463e-05
260,4.16,4.088719e-05
261,4.18,4.0211005e-05
262,4.2,4.0782943e-05
263,4.22,4.1701045e-05
264,4.24,4.139672e-05
265,4.26,4.0862305e-05
266,4.28,4.0950326e-05
267,4.3,4.1529518e-05
268,4.32,4.2187407e-05
269,4.34,4.2658372e-05
270,4.36,4.286964e-05
271,4.38,4.2858406e-05
272,4.4,4.2703017e-05
273,4.42,4.2479976e-05
274,4.44,4.2249605e-05
275,4.46,4.205395e-05
276,4.48,4.1917843e-05
277,4.5,4.1854186e-05
278,4.52,4.1868105e-05
279,4.54,4.1955962e-05
280,4.56,4.2112184e-05
281,4.58,4.2326137e-05
282,4.6,4.2587384e-05
