,epochs,Hp
0,0,0.12738399
1,1,0.12745126
2,2,0.1275182
3,3,0.12758484
4,4,0.12765099
5,5,0.1277163
6,6,0.1277805
7,7,0.12784317
8,8,0.12790455
9,9,0.12796493
10,10,0.12802443
11,11,0.12808314
12,12,0.12814109
13,13,0.12819837
14,14,0.12825507
15,15,0.12831129
16,16,0.12836714
17,17,0.12842274
18,18,0.12847827
19,19,0.12853399
20,20,0.12859014
21,21,0.12864673
22,22,0.12870365
23,23,0.12876067
24,24,0.12881759
25,25,0.12887426
26,26,0.12893064
27,27,0.12898667
28,28,0.12904234
29,29,0.12909766
30,30,0.12915266
31,31,0.12920736
32,32,0.12926182
33,33,0.12931606
34,34,0.12937014
35,35,0.1294241
36,36,0.12947798
37,37,0.12953186
38,38,0.12958585
39,39,0.12964007
40,40,0.12969466
41,41,0.12974969
42,42,0.12980515
43,43,0.12986097
44,44,0.12991689
45,45,0.12997262
46,46,0.13002786
47,47,0.13008231
48,48,0.13013576
49,49,0.130188
50,50,0.13023888
51,51,0.13028835
52,52,0.13033651
53,53,0.1303836
54,54,0.13042979
55,55,0.13047528
56,56,0.13052022
57,57,0.13056472
58,58,0.1306088
59,59,0.13065253
60,60,0.13069601
61,61,0.13073935
62,62,0.13078275
63,63,0.13082644
64,64,0.13087064
65,65,0.13091555
66,66,0.13096134
67,67,0.1310081
68,68,0.13105585
69,69,0.13110447
70,70,0.13115376
71,71,0.1312035
72,72,0.1312534
73,73,0.13130327
74,74,0.1313528
75,75,0.13140173
76,76,0.1314497
77,77,0.13149633
78,78,0.13154127
79,79,0.13158423
80,80,0.131625
81,81,0.13166358
82,82,0.13170004
83,83,0.1317345
84,84,0.1317671
85,85,0.13179785
86,86,0.13182682
87,87,0.13185401
88,88,0.13187945
89,89,0.13190322
90,90,0.13192542
91,91,0.13194618
92,92,0.13196559
93,93,0.13198376
94,94,0.13200073
95,95,0.13201655
96,96,0.13203123
97,97,0.13204478
98,98,0.13205712
99,99,0.13206823
100,100,0.13207804
101,101,0.13208649
102,102,0.13209353
103,103,0.13209915
104,104,0.13210331
105,105,0.13210593
106,106,0.13210693
107,107,0.13210618
108,108,0.13210358
109,109,0.13209902
110,110,0.13209246
111,111,0.13208392
112,112,0.13207343
113,113,0.1320611
114,114,0.13204701
115,115,0.1320313
116,116,0.1320141
117,117,0.13199545
118,118,0.13197553
119,119,0.13195442
120,120,0.13193224
121,121,0.13190915
122,122,0.13188525
123,123,0.13186066
124,124,0.13183554
125,125,0.13180992
126,126,0.13178392
127,127,0.13175756
128,128,0.13173088
129,129,0.13170394
130,130,0.13167675
131,131,0.13164935
132,132,0.13162178
133,133,0.13159403
134,134,0.13156617
135,135,0.13153818
136,136,0.1315101
137,137,0.13148193
138,138,0.1314537
139,139,0.1314254
140,140,0.13139707
141,141,0.13136871
142,142,0.13134034
143,143,0.13131198
144,144,0.13128366
145,145,0.13125536
146,146,0.13122709
147,147,0.13119887
148,148,0.13117069
149,149,0.13114259
150,150,0.13111451
151,151,0.1310865
152,152,0.13105851
153,153,0.13103054
154,154,0.13100259
155,155,0.13097465
156,156,0.1309467
157,157,0.13091874
158,158,0.13089079
159,159,0.13086283
160,160,0.13083489
161,161,0.13080694
162,162,0.13077898
163,163,0.13075104
164,164,0.1307231
165,165,0.1306952
166,166,0.1306673
167,167,0.13063943
168,168,0.13061161
169,169,0.13058384
170,170,0.13055612
171,171,0.13052845
172,172,0.13050084
173,173,0.13047329
174,174,0.13044578
175,175,0.13041833
176,176,0.13039093
177,177,0.13036357
178,178,0.13033624
179,179,0.13030894
180,180,0.13028167
181,181,0.13025443
182,182,0.1302272
183,183,0.13019997
184,184,0.13017276
185,185,0.13014555
186,186,0.13011834
187,187,0.13009115
188,188,0.13006395
189,189,0.13003677
190,190,0.13000959
191,191,0.12998244
192,192,0.12995532
193,193,0.12992822
194,194,0.12990116
195,195,0.12987414
196,196,0.12984717
197,197,0.12982026
198,198,0.1297934
199,199,0.12976661
200,200,0.1297399
201,201,0.12971327
202,202,0.1296867
203,203,0.12966023
204,204,0.12963384
205,205,0.12960753
206,206,0.12958132
207,207,0.12955518
208,208,0.12952915
209,209,0.1295032
210,210,0.12947737
211,211,0.12945162
212,212,0.12942594
213,213,0.12940039
214,214,0.12937492
215,215,0.12934954
216,216,0.12932426
217,217,0.12929909
218,218,0.129274
219,219,0.129249
220,220,0.12922412
221,221,0.12919933
222,222,0.12917462
223,223,0.12915
224,224,0.1291255
225,225,0.12910108
226,226,0.12907676
227,227,0.12905255
228,228,0.12902842
229,229,0.1290044
230,230,0.12898047
231,231,0.12895665
232,232,0.12893291
233,233,0.12890927
234,234,0.12888573
235,235,0.12886229
236,236,0.12883894
237,237,0.1288157
238,238,0.12879255
239,239,0.1287695
240,240,0.12874655
241,241,0.1287237
242,242,0.12870096
243,243,0.1286783
244,244,0.12865576
245,245,0.1286333
246,246,0.12861095
247,247,0.12858872
