,epochs,SY0
0,0,0.74604535
1,1,0.74574655
2,2,0.745509
3,3,0.7453283
4,4,0.7451916
5,5,0.7450897
6,6,0.7450175
7,7,0.7449661
8,8,0.74492675
9,9,0.7448924
10,10,0.7448587
11,11,0.7448233
12,12,0.7447859
13,13,0.7447477
14,14,0.7447098
15,15,0.7446726
16,16,0.744636
17,17,0.74460006
18,18,0.74456525
19,19,0.7445328
20,20,0.74450386
21,21,0.7444789
22,22,0.74445814
23,23,0.74444205
24,24,0.7444316
25,25,0.74442774
26,26,0.744431
27,27,0.7444412
28,28,0.74445736
29,29,0.744478
30,30,0.744502
31,31,0.7445285
32,32,0.7445566
33,33,0.744586
34,34,0.7446161
35,35,0.74464655
36,36,0.7446772
37,37,0.7447078
38,38,0.7447383
39,39,0.7447679
40,40,0.7447961
41,41,0.74482214
42,42,0.74484575
43,43,0.744867
44,44,0.74488634
45,45,0.74490416
46,46,0.74492115
47,47,0.7449377
48,48,0.7449543
49,49,0.7449708
50,50,0.7449874
51,51,0.7450041
52,52,0.7450209
53,53,0.74503785
54,54,0.745055
55,55,0.74507266
56,56,0.74509096
57,57,0.7451105
58,58,0.7451316
59,59,0.7451545
60,60,0.74517894
61,61,0.7452042
62,62,0.7452294
63,63,0.74525386
64,64,0.7452771
65,65,0.74529886
66,66,0.74531907
67,67,0.74533826
68,68,0.74535674
69,69,0.7453746
70,70,0.74539244
71,71,0.74541014
72,72,0.74542785
73,73,0.7454458
74,74,0.745464
75,75,0.7454827
76,76,0.74550164
77,77,0.74552095
78,78,0.7455408
79,79,0.74556094
80,80,0.7455814
81,81,0.74560195
82,82,0.7456224
83,83,0.7456426
84,84,0.7456624
85,85,0.74568164
86,86,0.7457001
87,87,0.74571776
88,88,0.7457342
89,89,0.7457496
90,90,0.74576366
91,91,0.7457767
92,92,0.7457883
93,93,0.74579847
94,94,0.7458076
95,95,0.7458156
96,96,0.74582195
97,97,0.7458304
98,98,0.7458408
99,99,0.74585605
100,100,0.7458744
101,101,0.7458946
102,102,0.7459169
103,103,0.7459404
104,104,0.7459623
105,105,0.74598014
106,106,0.74599206
107,107,0.7459989
108,108,0.7460023
109,109,0.7460023
110,110,0.7459998
111,111,0.74599665
112,112,0.745994
113,113,0.7459923
114,114,0.7459923
115,115,0.745995
116,116,0.74600166
117,117,0.7460133
118,118,0.74603
119,119,0.7460505
120,120,0.7460732
121,121,0.74609673
122,122,0.74612015
123,123,0.7461431
124,124,0.746166
125,125,0.746189
126,126,0.7462123
127,127,0.74623597
128,128,0.74625933
129,129,0.74628115
130,130,0.7463008
131,131,0.7463182
132,132,0.74633366
133,133,0.7463481
134,134,0.74636245
135,135,0.746377
136,136,0.7463913
137,137,0.74640477
138,138,0.74641675
139,139,0.7464275
140,140,0.7464375
141,141,0.74644756
142,142,0.7464577
143,143,0.7464675
144,144,0.7464761
145,145,0.74648327
146,146,0.7464891
147,147,0.7464943
148,148,0.7464995
149,149,0.74650496
150,150,0.74651045
151,151,0.7465156
152,152,0.74652016
153,153,0.74652416
154,154,0.7465276
