,epochs,Hp
0,0,0.17243795
1,1,0.17252967
2,2,0.17262162
3,3,0.17271335
4,4,0.17280428
5,5,0.17289446
6,6,0.17298427
7,7,0.17307408
8,8,0.17316408
9,9,0.17325427
10,10,0.1733443
11,11,0.17343359
12,12,0.17352168
13,13,0.17360866
14,14,0.17369509
15,15,0.17378162
16,16,0.17386867
17,17,0.17395625
18,18,0.17404403
19,19,0.17413159
20,20,0.17421852
21,21,0.17430453
22,22,0.17438938
23,23,0.17447299
24,24,0.17455547
25,25,0.174637
26,26,0.17471778
27,27,0.17479783
28,28,0.1748772
29,29,0.17495586
30,30,0.17503393
31,31,0.1751118
32,32,0.17518997
33,33,0.17526866
34,34,0.17534794
35,35,0.17542772
36,36,0.17550784
37,37,0.1755879
38,38,0.17566746
39,39,0.17574598
40,40,0.17582305
41,41,0.1758985
42,42,0.1759725
43,43,0.17604527
44,44,0.17611705
45,45,0.17618833
46,46,0.17625979
47,47,0.17633186
48,48,0.17640474
49,49,0.17647842
50,50,0.1765527
51,51,0.17662723
52,52,0.17670168
53,53,0.17677563
54,54,0.17684862
55,55,0.1769201
56,56,0.17698954
57,57,0.17705648
58,58,0.17712085
59,59,0.17718317
60,60,0.17724414
61,61,0.1773044
62,62,0.17736426
63,63,0.17742383
64,64,0.17748322
65,65,0.17754267
66,66,0.17760247
67,67,0.17766263
68,68,0.17772284
69,69,0.17778265
70,70,0.17784153
71,71,0.17789905
72,72,0.17795484
73,73,0.17800836
74,74,0.178059
75,75,0.17810616
76,76,0.17814964
77,77,0.17818956
78,78,0.178226
79,79,0.17825894
80,80,0.17828827
81,81,0.1783138
82,82,0.17833565
83,83,0.17835401
84,84,0.17836909
85,85,0.17838098
86,86,0.17838988
87,87,0.17839612
88,88,0.17840022
89,89,0.1784026
90,90,0.1784035
91,91,0.178403
92,92,0.17840117
93,93,0.178398
94,94,0.17839347
95,95,0.17838755
96,96,0.17838022
97,97,0.17837147
98,98,0.17836131
99,99,0.17834984
100,100,0.17833717
101,101,0.17832342
102,102,0.1783087
103,103,0.17829315
104,104,0.17827697
105,105,0.17826031
106,106,0.17824334
107,107,0.17822617
108,108,0.17820898
109,109,0.1781919
110,110,0.17817505
111,111,0.1781585
112,112,0.17814234
113,113,0.17812659
114,114,0.17811126
115,115,0.17809635
116,116,0.17808183
117,117,0.17806768
118,118,0.17805387
119,119,0.17804037
120,120,0.17802711
121,121,0.17801404
122,122,0.17800112
123,123,0.17798825
124,124,0.17797536
125,125,0.17796245
126,126,0.17794944
127,127,0.17793636
128,128,0.17792319
129,129,0.1779099
130,130,0.17789651
131,131,0.17788298
132,132,0.17786935
133,133,0.1778556
134,134,0.17784174
135,135,0.17782779
136,136,0.17781375
137,137,0.17779964
138,138,0.17778543
139,139,0.1777711
140,140,0.17775665
141,141,0.17774208
142,142,0.17772739
143,143,0.17771254
144,144,0.17769758
145,145,0.17768253
146,146,0.17766736
147,147,0.17765209
148,148,0.17763671
149,149,0.17762122
150,150,0.17760566
151,151,0.17759
152,152,0.17757426
153,153,0.1775585
154,154,0.17754267
155,155,0.17752682
156,156,0.17751096
157,157,0.17749508
158,158,0.1774792
159,159,0.17746331
160,160,0.17744744
161,161,0.17743158
162,162,0.17741574
163,163,0.1773999
164,164,0.17738405
165,165,0.1773682
166,166,0.17735231
167,167,0.1773364
168,168,0.17732045
169,169,0.17730448
170,170,0.17728847
171,171,0.17727242
172,172,0.17725632
173,173,0.1772402
174,174,0.17722403
175,175,0.17720783
176,176,0.17719162
177,177,0.17717537
178,178,0.17715913
179,179,0.17714286
180,180,0.1771266
181,181,0.17711034
182,182,0.17709409
183,183,0.17707781
184,184,0.17706154
185,185,0.17704527
186,186,0.177029
187,187,0.17701273
188,188,0.17699644
189,189,0.17698015
190,190,0.17696387
191,191,0.1769476
192,192,0.1769313
193,193,0.17691503
194,194,0.17689876
195,195,0.1768825
196,196,0.17686625
197,197,0.17685
198,198,0.17683378
199,199,0.17681757
200,200,0.17680135
201,201,0.17678516
202,202,0.17676899
203,203,0.17675284
204,204,0.17673671
205,205,0.17672059
206,206,0.1767045
207,207,0.17668842
208,208,0.17667237
209,209,0.17665632
210,210,0.1766403
211,211,0.17662431
212,212,0.17660835
213,213,0.17659241
214,214,0.1765765
215,215,0.17656061
216,216,0.17654476
217,217,0.17652892
218,218,0.17651312
219,219,0.17649734
220,220,0.17648159
221,221,0.17646588
222,222,0.1764502
223,223,0.17643453
224,224,0.1764189
225,225,0.1764033
226,226,0.17638773
227,227,0.17637219
228,228,0.17635669
229,229,0.1763412
230,230,0.17632577
231,231,0.17631036
232,232,0.176295
233,233,0.17627965
234,234,0.17626435
235,235,0.17624907
236,236,0.17623383
237,237,0.17621863
238,238,0.17620346
239,239,0.17618833
240,240,0.17617324
241,241,0.17615819
242,242,0.17614317
243,243,0.1761282
244,244,0.17611326
245,245,0.17609836
246,246,0.1760835
247,247,0.1760687
248,248,0.17605393
249,249,0.1760392
250,250,0.17602451
251,251,0.17600988
252,252,0.17599528
253,253,0.17598073
254,254,0.17596622
255,255,0.17595176
256,256,0.17593735
257,257,0.17592299
258,258,0.17590867
259,259,0.17589441
260,260,0.17588018
261,261,0.175866
262,262,0.17585188
263,263,0.1758378
264,264,0.17582376
265,265,0.17580979
266,266,0.17579585
267,267,0.17578198
268,268,0.17576815
269,269,0.17575437
270,270,0.17574063
271,271,0.17572697
272,272,0.17571333
273,273,0.17569976
274,274,0.17568623
275,275,0.17567275
276,276,0.17565934
277,277,0.17564598
278,278,0.17563266
279,279,0.1756194
280,280,0.17560619
281,281,0.17559303
282,282,0.17557994
283,283,0.17556688
284,284,0.17555389
285,285,0.17554094
286,286,0.17552805
287,287,0.17551522
288,288,0.17550245
289,289,0.17548972
290,290,0.17547706
291,291,0.17546445
292,292,0.17545189
293,293,0.17543939
294,294,0.17542693
295,295,0.17541455
296,296,0.17540222
297,297,0.17538996
298,298,0.17537774
299,299,0.17536557
300,300,0.17535347
301,301,0.17534141
302,302,0.17532943
303,303,0.1753175
304,304,0.17530562
305,305,0.17529379
306,306,0.17528203
307,307,0.17527033
308,308,0.17525868
309,309,0.1752471
310,310,0.17523557
311,311,0.1752241
312,312,0.1752127
313,313,0.17520134
314,314,0.17519005
315,315,0.17517881
316,316,0.17516764
317,317,0.17515652
318,318,0.17514546
