,epochs,lmbd
0,0,0.32698634
1,1,0.32687506
2,2,0.32685727
3,3,0.32691085
4,4,0.32700303
5,5,0.3271175
6,6,0.32724628
7,7,0.32738504
8,8,0.32753113
9,9,0.32768267
10,10,0.3278383
11,11,0.32799664
12,12,0.32815632
13,13,0.3283158
14,14,0.32847312
15,15,0.32862613
16,16,0.32877207
17,17,0.32890773
18,18,0.32902962
19,19,0.3291342
20,20,0.32921818
21,21,0.32927915
22,22,0.32931572
23,23,0.32932776
24,24,0.3293162
25,25,0.32928267
26,26,0.32922938
27,27,0.32915875
28,28,0.32907334
29,29,0.3289756
30,30,0.32886806
31,31,0.32875323
32,32,0.3286337
33,33,0.32851198
34,34,0.32839075
35,35,0.32827267
36,36,0.32816038
37,37,0.32805637
38,38,0.32796288
39,39,0.3278818
40,40,0.32781473
41,41,0.3277625
42,42,0.32772562
43,43,0.3277039
44,44,0.32769677
45,45,0.32770324
46,46,0.32772198
47,47,0.32775134
48,48,0.32778952
49,49,0.32783452
50,50,0.32788444
51,51,0.32793722
52,52,0.3279909
53,53,0.32804364
54,54,0.32809368
55,55,0.32813954
56,56,0.3281798
57,57,0.32821342
58,58,0.32823947
59,59,0.3282574
60,60,0.32826698
61,61,0.32826823
62,62,0.32826158
63,63,0.32824773
64,64,0.32822764
65,65,0.32820258
66,66,0.3281738
67,67,0.3281427
68,68,0.32811075
69,69,0.3280793
70,70,0.32804966
71,71,0.32802305
72,72,0.32800043
73,73,0.32798263
74,74,0.32797033
75,75,0.32796377
76,76,0.32796314
77,77,0.3279682
78,78,0.32797864
79,79,0.32799378
80,80,0.32801288
81,81,0.3280351
82,82,0.3280594
83,83,0.32808483
84,84,0.3281103
85,85,0.32813483
86,86,0.32815742
87,87,0.32817718
88,88,0.32819343
89,89,0.3282055
90,90,0.32821313
91,91,0.3282161
92,92,0.32821447
93,93,0.32820845
94,94,0.32819843
95,95,0.32818496
96,96,0.3281687
97,97,0.32815033
98,98,0.32813063
99,99,0.32811037
100,100,0.3280903
101,101,0.32807112
102,102,0.32805347
103,103,0.3280379
104,104,0.3280248
105,105,0.3280145
106,106,0.32800728
107,107,0.32800317
108,108,0.32800224
109,109,0.32800442
110,110,0.3280094
111,111,0.32801688
112,112,0.3280265
113,113,0.32803777
114,114,0.32805032
115,115,0.3280636
116,116,0.32807723
117,117,0.32809082
118,118,0.3281039
119,119,0.32811627
120,120,0.32812804
121,121,0.3281392
122,122,0.3281493
123,123,0.32815766
124,124,0.32816374
125,125,0.3281672
126,126,0.32816806
127,127,0.3281663
128,128,0.32816195
129,129,0.3281553
130,130,0.32814693
131,131,0.32813755
132,132,0.32812792
133,133,0.32811898
134,134,0.32811156
135,135,0.32810596
136,136,0.32810226
137,137,0.32810026
138,138,0.32809988
139,139,0.3281007
140,140,0.32810262
141,141,0.32810542
142,142,0.3281089
143,143,0.32811284
144,144,0.328117
