,epochs,SY0
0,0,0.4212048
1,1,0.421417
2,2,0.42133966
3,3,0.42127845
4,4,0.4212419
5,5,0.42122388
6,6,0.42122337
7,7,0.42123845
8,8,0.42126718
9,9,0.4213078
10,10,0.4213579
11,11,0.4214133
12,12,0.4214652
13,13,0.42150334
14,14,0.42152175
15,15,0.4215236
16,16,0.42151698
17,17,0.42150867
18,18,0.4215035
19,19,0.42150447
20,20,0.4215131
21,21,0.42152956
22,22,0.4215534
23,23,0.4215836
24,24,0.42161894
25,25,0.42165768
26,26,0.42169732
27,27,0.42173395
28,28,0.4217621
29,29,0.4217764
30,30,0.42177606
31,31,0.4217657
32,32,0.4217518
33,33,0.42173907
34,34,0.42173022
35,35,0.42172587
36,36,0.4217251
37,37,0.42172596
38,38,0.42172578
39,39,0.4217224
40,40,0.42171502
41,41,0.42170474
42,42,0.4216938
43,43,0.4216842
44,44,0.42167738
45,45,0.4216738
46,46,0.4216733
47,47,0.42167524
48,48,0.42167863
49,49,0.42168227
50,50,0.42168495
51,51,0.4216858
52,52,0.42168474
53,53,0.42168218
54,54,0.421679
55,55,0.42167607
56,56,0.42167407
57,57,0.42167348
58,58,0.4216744
59,59,0.4216766
60,60,0.4216794
61,61,0.4216818
62,62,0.42168242
63,63,0.42168006
64,64,0.42167386
65,65,0.42166388
66,66,0.42165077
67,67,0.42163557
68,68,0.42161918
69,69,0.42160192
70,70,0.4215836
71,71,0.42156348
72,72,0.42154056
73,73,0.42151403
74,74,0.42148378
75,75,0.4214503
76,76,0.42141446
77,77,0.42137724
78,78,0.42133924
79,79,0.4213008
80,80,0.42126167
81,81,0.42122155
82,82,0.42118007
83,83,0.42113712
84,84,0.42109293
85,85,0.42104802
86,86,0.42100295
87,87,0.42095807
88,88,0.42091355
89,89,0.4208692
90,90,0.42082477
91,91,0.42078
92,92,0.42073482
93,93,0.42068925
94,94,0.42064366
95,95,0.42059833
96,96,0.4205536
97,97,0.42050958
98,98,0.42046633
99,99,0.42042375
100,100,0.42038167
101,101,0.42033985
102,102,0.4202982
103,103,0.42025658
104,104,0.42021507
105,105,0.4201737
106,106,0.4201326
107,107,0.4200919
108,108,0.42005154
109,109,0.42001152
110,110,0.41997162
111,111,0.4199317
112,112,0.41989163
113,113,0.4198513
114,114,0.41981074
115,115,0.41977006
116,116,0.41972938
117,117,0.4196888
118,118,0.41964835
119,119,0.419608
120,120,0.41956776
121,121,0.41952756
122,122,0.4194874
123,123,0.4194473
124,124,0.41940737
125,125,0.41936767
126,126,0.41932824
127,127,0.41928908
128,128,0.41925016
129,129,0.41921148
130,130,0.41917303
131,131,0.41913474
132,132,0.41909662
133,133,0.4190587
134,134,0.41902107
135,135,0.41898367
