,t,gamma
0,0.0,1.0575832e-05
1,0.01,1.0662854e-05
2,0.02,1.07796795e-05
3,0.03,1.0923505e-05
4,0.04,1.1089087e-05
5,0.05,1.1275232e-05
6,0.06,1.1474908e-05
7,0.07,1.1683345e-05
8,0.08,1.1895776e-05
9,0.09,1.2106002e-05
10,0.1,1.2307823e-05
11,0.11,1.2496055e-05
12,0.12,1.2664975e-05
13,0.13,1.281035e-05
14,0.14,1.29269965e-05
15,0.15,1.3011992e-05
16,0.16,1.3062835e-05
17,0.17,1.3078452e-05
18,0.18,1.3059378e-05
19,0.19,1.3007403e-05
20,0.2,1.2927801e-05
21,0.21,1.2825191e-05
22,0.22,1.2709678e-05
23,0.23,1.2592704e-05
24,0.24,1.2488932e-05
25,0.25,1.2416184e-05
26,0.26,1.239428e-05
27,0.27,1.2446523e-05
28,0.28,1.25969655e-05
29,0.29,1.28731135e-05
30,0.3,1.32976775e-05
31,0.31,1.3889492e-05
32,0.32,1.4657737e-05
33,0.33,1.5594602e-05
34,0.34,1.6666949e-05
35,0.35,1.7803819e-05
36,0.36,1.8890978e-05
37,0.37,1.9774914e-05
38,0.38,2.0299674e-05
39,0.39,2.042544e-05
40,0.4,2.0464957e-05
41,0.41,2.13933e-05
42,0.42,2.4810255e-05
43,0.43,3.1701387e-05
44,0.44,4.040724e-05
45,0.45,4.77469e-05
46,0.46,5.3952725e-05
47,0.47,6.2636944e-05
48,0.48,7.562093e-05
49,0.49,9.174878e-05
50,0.5,0.00010920263
51,0.51,0.00012688867
52,0.52,0.00014442799
53,0.53,0.00016180027
54,0.54,0.00017908285
55,0.55,0.00019635734
56,0.56,0.00021367468
57,0.57,0.0002310589
58,0.58,0.00024851685
59,0.59,0.00026604548
60,0.6,0.00028363292
61,0.61,0.00030127354
62,0.62,0.00031895496
63,0.63,0.00033667035
64,0.64,0.00035441847
65,0.65,0.0003721922
66,0.66,0.00038998938
67,0.67,0.00040781143
68,0.68,0.0004256553
69,0.69,0.00044352206
70,0.7,0.00046140834
71,0.71,0.0004793155
72,0.72,0.0004972385
73,0.73,0.00051517825
74,0.74,0.0005331278
75,0.75,0.0005510856
76,0.76,0.00056904554
77,0.77,0.00058700115
78,0.78,0.0006049481
79,0.79,0.00062287756
80,0.8,0.0006407838
81,0.81,0.0006586613
82,0.82,0.00067650236
83,0.83,0.0006943018
84,0.84,0.00071205886
85,0.85,0.00072977244
86,0.86,0.0007474467
87,0.87,0.00076508854
88,0.88,0.000782714
89,0.89,0.0008003401
90,0.9,0.0008179913
91,0.91,0.00083569234
92,0.92,0.000853463
93,0.93,0.00087130844
94,0.94,0.0008892084
95,0.95,0.00090709573
96,0.96,0.0009248301
97,0.97,0.00094216317
98,0.98,0.00095864723
99,0.99,0.0009734121
100,1.0,0.000984645
101,1.0,0.000984645
102,1.02,0.0009873055
103,1.04,0.0009945529
104,1.06,0.000994864
105,1.08,0.00099654
106,1.1,0.0009998606
107,1.12,0.0010029734
108,1.14,0.0010050671
109,1.16,0.0010060483
110,1.18,0.0010061372
111,1.2,0.0010056425
112,1.22,0.0010048547
113,1.24,0.0010039924
114,1.26,0.0010032029
115,1.28,0.001002569
116,1.3,0.0010021256
117,1.32,0.0010018764
118,1.34,0.001001803
119,1.36,0.0010018746
120,1.38,0.0010020549
121,1.4,0.0010023082
122,1.42,0.0010025988
123,1.44,0.0010028959
124,1.46,0.0010031717
125,1.48,0.0010034067
126,1.5,0.0010035837
127,1.52,0.0010036926
128,1.54,0.0010037308
129,1.56,0.0010036965
130,1.58,0.0010035963
131,1.6,0.0010034405
132,1.62,0.0010032408
133,1.64,0.0010030137
134,1.66,0.0010027774
135,1.68,0.001002549
136,1.7,0.001002346
137,1.72,0.001002184
138,1.74,0.0010020736
139,1.76,0.0010020221
140,1.78,0.0010020321
141,1.8,0.0010020991
142,1.82,0.0010022181
143,1.84,0.0010023813
144,1.86,0.0010025845
145,1.88,0.0010028324
146,1.9,0.0010031316
147,1.92,0.0010034771
148,1.94,0.0010037911
149,1.96,0.0010038324
150,1.98,0.001003438
151,2.0,0.0010041045
152,2.02,0.001007283
153,2.04,0.0010088084
154,2.06,0.0010178498
155,2.08,0.001042805
156,2.1,0.0010763172
157,2.12,0.001112031
158,2.14,0.0011478671
159,2.16,0.0011834708
160,2.18,0.0012189156
161,2.2,0.0012543214
162,2.22,0.0012897716
163,2.24,0.0013253026
164,2.26,0.0013609229
165,2.28,0.0013966198
166,2.3,0.001432371
167,2.32,0.0014681495
168,2.34,0.0015039325
169,2.36,0.0015396989
170,2.38,0.0015754348
171,2.4,0.0016111276
172,2.42,0.0016467727
173,2.44,0.0016823706
174,2.46,0.0017179254
175,2.48,0.0017534426
176,2.5,0.0017889355
177,2.52,0.0018244174
178,2.54,0.0018599025
179,2.56,0.0018954051
180,2.58,0.0019309436
181,2.6,0.0019665316
182,2.62,0.0020021808
183,2.64,0.0020378996
184,2.66,0.002073689
185,2.68,0.002109545
186,2.7,0.0021454524
187,2.72,0.0021813877
188,2.74,0.0022173168
189,2.76,0.002253203
190,2.78,0.0022890163
191,2.8,0.0023247453
192,2.82,0.0023604166
193,2.84,0.0023961102
194,2.86,0.0024319505
195,2.88,0.0024680654
196,2.9,0.0025044743
197,2.92,0.002540924
198,2.94,0.0025769123
199,2.96,0.0026128853
200,2.98,0.0026506016
201,3.0,0.002676682
202,3.0,0.002676682
203,3.02,0.0026841285
204,3.04,0.002681696
205,3.06,0.0026810071
206,3.08,0.0026814071
207,3.1,0.0026823273
208,3.12,0.0026834926
209,3.14,0.0026846034
210,3.16,0.002685457
211,3.18,0.0026859678
212,3.2,0.002686135
213,3.22,0.0026860025
214,3.24,0.002685632
215,3.26,0.002685092
216,3.28,0.0026844414
217,3.3,0.0026837322
218,3.32,0.0026830088
219,3.34,0.0026823035
220,3.36,0.002681644
221,3.38,0.0026810486
222,3.4,0.0026805296
223,3.42,0.0026800944
224,3.44,0.0026797447
225,3.46,0.0026794781
226,3.48,0.0026792868
227,3.5,0.0026791578
228,3.52,0.0026790781
229,3.54,0.0026790285
230,3.56,0.0026789876
231,3.58,0.002678935
232,3.6,0.0026788462
233,3.62,0.0026787012
234,3.64,0.0026784793
235,3.66,0.002678167
236,3.68,0.0026777503
237,3.7,0.002677229
238,3.72,0.002676605
239,3.74,0.002675892
240,3.76,0.0026751102
241,3.78,0.002674292
242,3.8,0.0026734744
243,3.82,0.002672704
244,3.84,0.0026720273
245,3.86,0.0026714918
246,3.88,0.0026711388
247,3.9,0.0026709975
248,3.92,0.0026710767
249,3.94,0.002671358
250,3.96,0.002671788
251,3.98,0.0026722744
252,4.0,0.002672682
253,4.02,0.0026728464
254,4.04,0.002672598
255,4.06,0.0026718127
256,4.08,0.002670504
257,4.1,0.0026689612
258,4.12,0.0026679365
259,4.14,0.002668687
260,4.16,0.002672368
261,4.18,0.0026778858
262,4.2,0.0026804646
263,4.22,0.0026784695
264,4.24,0.002680019
265,4.26,0.0026917565
266,4.28,0.0027130079
267,4.3,0.0027412048
268,4.32,0.0027739522
269,4.34,0.0028091578
270,4.36,0.0028453057
271,4.38,0.0028815295
272,4.4,0.002917458
273,4.42,0.00295302
274,4.44,0.0029882882
275,4.46,0.0030233841
276,4.48,0.0030584277
277,4.5,0.0030935127
278,4.52,0.0031287018
279,4.54,0.003164027
280,4.56,0.0031994975
281,4.58,0.003235102
282,4.6,0.0032708212
283,4.62,0.0033066324
284,4.64,0.0033425132
285,4.66,0.0033784457
286,4.68,0.003414413
287,4.7,0.0034504049
288,4.72,0.0034864089
289,4.74,0.003522411
290,4.76,0.0035583884
291,4.78,0.0035943096
292,4.8,0.0036301324
293,4.82,0.0036658207
294,4.84,0.0037013476
295,4.86,0.0037367234
296,4.88,0.0037720203
297,4.9,0.0038073855
298,4.92,0.0038430276
299,4.94,0.0038791278
300,4.96,0.003915527
301,4.98,0.003950768
302,5.0,0.00397928
303,5.0,0.00397928
304,5.02,0.0039892346
305,5.04,0.0039880923
306,5.06,0.0039880304
307,5.08,0.003987749
308,5.1,0.003986397
309,5.12,0.00398491
310,5.14,0.0039842543
311,5.16,0.00398428
312,5.18,0.0039845714
313,5.2,0.0039848327
314,5.22,0.0039849165
315,5.24,0.0039847866
316,5.26,0.003984464
317,5.28,0.0039839926
318,5.3,0.0039834213
319,5.32,0.003982794
320,5.34,0.0039821467
321,5.36,0.003981504
322,5.38,0.003980887
323,5.4,0.003980306
324,5.42,0.0039797686
325,5.44,0.0039792797
326,5.46,0.0039788387
327,5.48,0.003978445
328,5.5,0.003978098
329,5.52,0.0039777933
330,5.54,0.0039775283
331,5.56,0.0039773
332,5.58,0.0039771046
333,5.6,0.0039769383
334,5.62,0.003976797
335,5.64,0.0039766785
336,5.66,0.0039765798
337,5.68,0.003976495
338,5.7,0.0039764247
339,5.72,0.003976365
340,5.74,0.003976312
341,5.76,0.0039762645
342,5.78,0.003976221
343,5.8,0.0039761793
344,5.82,0.003976137
345,5.84,0.003976092
346,5.86,0.003976045
347,5.88,0.003975993
348,5.9,0.0039759353
349,5.92,0.003975867
350,5.94,0.0039757886
351,5.96,0.003975693
352,5.98,0.003975579
353,6.0,0.003975437
354,6.02,0.003975261
355,6.04,0.003975039
356,6.06,0.00397476
357,6.08,0.0039744102
358,6.1,0.003973978
359,6.12,0.0039734566
360,6.14,0.003972845
361,6.16,0.0039721597
362,6.18,0.003971441
363,6.2,0.003970766
364,6.22,0.003970255
365,6.24,0.0039700842
366,6.26,0.0039704717
367,6.28,0.0039716535
368,6.3,0.003973758
369,6.32,0.003976412
370,6.34,0.0039779497
371,6.36,0.0039773136
372,6.38,0.0039806436
373,6.4,0.0039829127
374,6.42,0.0039835167
375,6.44,0.003997292
376,6.46,0.004023739
377,6.48,0.00405669
378,6.5,0.0040920726
379,6.52,0.0041280217
380,6.54,0.0041638515
381,6.56,0.0041994005
382,6.58,0.004234724
383,6.6,0.00426993
384,6.62,0.0043051327
385,6.64,0.0043404154
386,6.66,0.004375833
387,6.68,0.0044114087
388,6.7,0.004447139
389,6.72,0.004483003
390,6.74,0.0045189746
391,6.76,0.004555014
392,6.78,0.0045910836
393,6.8,0.0046271523
394,6.82,0.004663195
395,6.84,0.0046991967
396,6.86,0.0047351476
397,6.88,0.0047710496
398,6.9,0.0048069153
399,6.92,0.0048427656
400,6.94,0.004878626
401,6.96,0.004914529
402,6.98,0.0049505127
403,7.0,0.0049866117
