,epochs,mu
0,0,0.48743787
1,1,0.48720163
2,2,0.48696446
3,3,0.48672625
4,4,0.4864881
5,5,0.48625082
6,6,0.48601517
7,7,0.48578027
8,8,0.48554552
9,9,0.4853106
10,10,0.48507506
11,11,0.48483923
12,12,0.484604
13,13,0.48436978
14,14,0.48413688
15,15,0.48390538
16,16,0.48367506
17,17,0.4834462
18,18,0.48321873
19,19,0.48299235
20,20,0.48276696
21,21,0.48254228
22,22,0.48231813
23,23,0.48209447
24,24,0.48187152
25,25,0.48164967
26,26,0.48142922
27,27,0.48121032
28,28,0.4809931
29,29,0.48077765
30,30,0.4805639
31,31,0.4803522
32,32,0.48014262
33,33,0.47993514
34,34,0.47972953
35,35,0.47952554
36,36,0.47932282
37,37,0.47912148
38,38,0.47892168
39,39,0.47872362
40,40,0.47852728
41,41,0.4783326
42,42,0.47813952
43,43,0.47794792
44,44,0.477758
45,45,0.4775699
46,46,0.4773837
47,47,0.4771994
48,48,0.47701693
49,49,0.47683644
50,50,0.47665817
51,51,0.47648224
52,52,0.47630864
53,53,0.47613725
54,54,0.47596788
55,55,0.4758007
56,56,0.47563562
57,57,0.47547266
58,58,0.47531158
59,59,0.47515228
60,60,0.47499472
61,61,0.47483897
62,62,0.47468507
63,63,0.47453302
64,64,0.47438297
65,65,0.47423518
66,66,0.47408965
67,67,0.47394636
68,68,0.4738054
69,69,0.4736669
70,70,0.47353095
71,71,0.47339833
72,72,0.4732756
73,73,0.47317216
74,74,0.4730901
75,75,0.4730277
76,76,0.47298163
77,77,0.4729462
78,78,0.47291476
79,79,0.47288325
80,80,0.47285438
81,81,0.47283193
82,82,0.47281888
83,83,0.47281742
84,84,0.4728274
85,85,0.4728465
86,86,0.47287092
87,87,0.47289678
88,88,0.47292617
89,89,0.47296217
90,90,0.47300562
91,91,0.473056
92,92,0.47311184
93,93,0.47317097
94,94,0.4732304
95,95,0.47328898
96,96,0.47334877
97,97,0.4734109
98,98,0.47347537
99,99,0.4735416
100,100,0.47360882
101,101,0.47367623
102,102,0.47374278
103,103,0.47380772
104,104,0.47387075
105,105,0.47393206
106,106,0.47399175
107,107,0.4740497
108,108,0.47410575
109,109,0.47415978
110,110,0.47421157
111,111,0.4742611
112,112,0.47430825
113,113,0.4743532
114,114,0.47439626
115,115,0.47443795
116,116,0.47447866
117,117,0.47451878
118,118,0.4745585
119,119,0.47459793
120,120,0.4746371
121,121,0.4746758
122,122,0.47471392
123,123,0.4747513
124,124,0.47478786
125,125,0.4748236
126,126,0.4748585
127,127,0.47489247
128,128,0.47492543
129,129,0.4749573
130,130,0.4749879
131,131,0.47501716
132,132,0.47504503
133,133,0.47507146
134,134,0.47509646
135,135,0.4751202
136,136,0.47514275
137,137,0.47516432
138,138,0.47518507
139,139,0.4752051
140,140,0.4752245
141,141,0.47524333
142,142,0.4752616
143,143,0.47527933
144,144,0.47529653
145,145,0.47531322
146,146,0.47532946
147,147,0.47534522
148,148,0.47536057
149,149,0.47537556
150,150,0.4753901
151,151,0.47540426
152,152,0.475418
153,153,0.4754313
154,154,0.4754441
155,155,0.4754565
156,156,0.4754685
157,157,0.47548002
158,158,0.4754912
159,159,0.47550204
160,160,0.47551256
161,161,0.47552276
162,162,0.47553262
163,163,0.4755422
164,164,0.47555146
165,165,0.4755604
166,166,0.47556904
167,167,0.47557744
168,168,0.4755856
169,169,0.47559357
170,170,0.47560135
171,171,0.4756089
172,172,0.47561628
173,173,0.4756235
174,174,0.47563052
175,175,0.47563738
176,176,0.47564408
177,177,0.47565064
178,178,0.47565702
179,179,0.4756633
180,180,0.47566944
181,181,0.47567543
182,182,0.4756813
183,183,0.475687
184,184,0.47569257
185,185,0.47569796
186,186,0.47570324
187,187,0.47570837
188,188,0.47571337
189,189,0.47571823
190,190,0.475723
191,191,0.47572762
192,192,0.47573212
193,193,0.4757365
194,194,0.47574073
195,195,0.47574487
196,196,0.4757489
197,197,0.47575283
198,198,0.4757566
199,199,0.47576022
200,200,0.47576377
201,201,0.4757672
202,202,0.47577047
203,203,0.47577363
204,204,0.47577667
205,205,0.4757796
206,206,0.47578242
207,207,0.4757851
208,208,0.47578767
209,209,0.47579017
210,210,0.47579256
211,211,0.47579482
212,212,0.47579703
