,epochs,Hp
0,0,0.20902233
1,1,0.20913263
2,2,0.20924011
3,3,0.20934391
4,4,0.20944975
5,5,0.20955677
6,6,0.20966522
7,7,0.20977533
8,8,0.20988701
9,9,0.20999964
10,10,0.2101091
11,11,0.21020436
12,12,0.21028864
13,13,0.21037184
14,14,0.21045911
15,15,0.21055187
16,16,0.21064991
17,17,0.2107524
18,18,0.21085829
19,19,0.21096635
20,20,0.21107517
21,21,0.21118273
22,22,0.21128629
23,23,0.2113846
24,24,0.21147925
25,25,0.21157253
26,26,0.21166612
27,27,0.21176091
28,28,0.21185657
29,29,0.21195133
30,30,0.2120422
31,31,0.2121273
32,32,0.21220803
33,33,0.21228683
34,34,0.21236499
35,35,0.21244265
36,36,0.21251889
37,37,0.21259157
38,38,0.21265838
39,39,0.21271932
40,40,0.21277729
41,41,0.21283528
42,42,0.21289477
43,43,0.21295562
44,44,0.2130164
45,45,0.21307506
46,46,0.21313018
47,47,0.21318156
48,48,0.21322885
49,49,0.21327056
50,50,0.21330495
51,51,0.21333127
52,52,0.21334991
53,53,0.21336174
54,54,0.21336782
55,55,0.21336946
56,56,0.21336833
57,57,0.21336628
58,58,0.21336496
59,59,0.21336526
60,60,0.21336742
61,61,0.21337152
62,62,0.21337752
63,63,0.21338524
64,64,0.21339415
65,65,0.21340351
66,66,0.21341246
67,67,0.21342033
68,68,0.21342678
69,69,0.21343179
70,70,0.21343534
71,71,0.21343736
72,72,0.21343778
73,73,0.21343642
74,74,0.21343325
75,75,0.21342841
76,76,0.21342236
77,77,0.2134157
78,78,0.2134091
79,79,0.21340309
80,80,0.21339808
81,81,0.21339434
82,82,0.2133921
83,83,0.21339162
84,84,0.21339308
85,85,0.21339647
86,86,0.2134015
87,87,0.21340768
88,88,0.21341443
89,89,0.21342127
90,90,0.21342795
91,91,0.21343441
92,92,0.2134407
93,93,0.21344681
94,94,0.21345271
95,95,0.21345833
96,96,0.21346365
97,97,0.21346875
98,98,0.21347374
99,99,0.21347867
100,100,0.21348356
101,101,0.2134883
102,102,0.21349269
103,103,0.21349663
104,104,0.21350008
105,105,0.2135031
106,106,0.21350579
107,107,0.21350817
108,108,0.21351029
109,109,0.21351211
110,110,0.21351364
111,111,0.21351498
112,112,0.21351625
113,113,0.21351758
114,114,0.21351907
115,115,0.21352077
116,116,0.21352267
117,117,0.21352482
118,118,0.21352719
119,119,0.21352984
120,120,0.21353278
121,121,0.213536
122,122,0.2135394
123,123,0.21354297
124,124,0.2135466
125,125,0.21355031
126,126,0.21355414
127,127,0.21355811
128,128,0.21356219
129,129,0.21356641
130,130,0.21357071
131,131,0.21357512
132,132,0.21357961
133,133,0.21358418
134,134,0.21358885
135,135,0.21359359
136,136,0.21359836
137,137,0.21360312
138,138,0.21360795
139,139,0.21361282
140,140,0.2136178
141,141,0.21362291
142,142,0.21362814
143,143,0.2136335
144,144,0.21363896
145,145,0.21364456
146,146,0.21365027
147,147,0.21365608
148,148,0.21366201
149,149,0.21366803
150,150,0.21367413
151,151,0.2136803
152,152,0.21368656
153,153,0.2136929
154,154,0.21369936
155,155,0.21370591
156,156,0.21371256
157,157,0.21371928
158,158,0.21372613
159,159,0.21373309
160,160,0.21374017
161,161,0.21374738
162,162,0.21375471
163,163,0.21376216
164,164,0.21376973
165,165,0.21377742
166,166,0.21378523
167,167,0.21379317
168,168,0.21380123
169,169,0.21380942
170,170,0.21381772
171,171,0.21382615
172,172,0.21383472
173,173,0.2138434
174,174,0.21385223
175,175,0.21386115
176,176,0.2138702
177,177,0.21387935
178,178,0.21388862
179,179,0.21389797
180,180,0.21390745
181,181,0.21391703
182,182,0.21392675
183,183,0.21393657
184,184,0.21394652
185,185,0.21395661
186,186,0.21396682
187,187,0.21397716
188,188,0.21398762
189,189,0.2139982
190,190,0.21400893
191,191,0.21401976
192,192,0.21403073
193,193,0.21404184
194,194,0.21405306
195,195,0.21406442
196,196,0.21407591
197,197,0.21408752
198,198,0.21409926
199,199,0.21411113
200,200,0.21412314
201,201,0.21413527
202,202,0.21414754
203,203,0.21415994
204,204,0.21417245
205,205,0.21418512
206,206,0.2141979
207,207,0.21421082
208,208,0.21422386
209,209,0.21423703
210,210,0.21425034
211,211,0.2142638
212,212,0.21427739
213,213,0.21429113
214,214,0.21430498
215,215,0.21431899
216,216,0.21433312
217,217,0.21434739
218,218,0.21436182
219,219,0.21437638
220,220,0.21439105
221,221,0.2144059
222,222,0.21442088
223,223,0.21443601
224,224,0.2144513
225,225,0.21446674
226,226,0.2144823
227,227,0.21449804
228,228,0.21451393
229,229,0.21452996
230,230,0.21454614
231,231,0.21456248
232,232,0.21457894
233,233,0.21459556
234,234,0.2146123
235,235,0.2146292
236,236,0.21464624
237,237,0.2146634
238,238,0.21468072
239,239,0.2146982
240,240,0.2147158
241,241,0.21473354
242,242,0.21475142
243,243,0.21476945
244,244,0.2147876
245,245,0.21480592
246,246,0.21482435
247,247,0.2148429
248,248,0.21486159
249,249,0.2148804
250,250,0.21489935
251,251,0.21491842
252,252,0.21493763
253,253,0.21495697
254,254,0.21497646
255,255,0.21499607
256,256,0.21501583
257,257,0.2150357
