,epochs,lmbd
0,0,1.0938958
1,1,1.0944178
2,2,1.0949337
3,3,1.0954366
4,4,1.0959182
5,5,1.0963699
6,6,1.0967817
7,7,1.0971444
8,8,1.0974504
9,9,1.0976956
10,10,1.09788
11,11,1.0980072
12,12,1.0980839
13,13,1.0981185
14,14,1.0981207
15,15,1.0981007
16,16,1.0980687
17,17,1.0980346
18,18,1.0980082
19,19,1.0979973
20,20,1.0980088
21,21,1.0980474
22,22,1.0981153
23,23,1.0982131
24,24,1.0983387
25,25,1.098489
26,26,1.0986595
27,27,1.0988449
28,28,1.0990393
29,29,1.099237
30,30,1.0994318
31,31,1.0996184
32,32,1.0997922
33,33,1.0999492
34,34,1.1000872
35,35,1.1002048
36,36,1.1003026
37,37,1.100382
38,38,1.1004456
39,39,1.1004972
40,40,1.1005409
41,41,1.1005809
42,42,1.1006216
43,43,1.1006666
44,44,1.1007193
45,45,1.1007818
46,46,1.1008552
47,47,1.10094
48,48,1.1010352
49,49,1.1011394
50,50,1.1012502
51,51,1.1013649
52,52,1.1014806
53,53,1.1015943
54,54,1.1017036
55,55,1.1018064
56,56,1.101901
57,57,1.101987
58,58,1.1020639
59,59,1.1021326
60,60,1.102194
61,61,1.10225
62,62,1.1023024
63,63,1.1023532
64,64,1.1024044
65,65,1.1024573
66,66,1.1025133
67,67,1.102573
68,68,1.1026367
69,69,1.102704
70,70,1.1027743
71,71,1.1028463
72,72,1.1029189
73,73,1.1029905
74,74,1.1030601
75,75,1.1031264
76,76,1.1031886
77,77,1.1032465
78,78,1.1032997
79,79,1.1033487
80,80,1.1033942
81,81,1.1034366
82,82,1.1034771
83,83,1.1035167
84,84,1.103556
85,85,1.1035959
86,86,1.1036369
87,87,1.1036791
88,88,1.1037226
89,89,1.103767
90,90,1.1038119
91,91,1.1038566
92,92,1.1039006
93,93,1.1039432
94,94,1.1039839
95,95,1.1040221
96,96,1.1040578
97,97,1.1040909
98,98,1.1041217
99,99,1.1041502
100,100,1.104177
101,101,1.1042025
102,102,1.1042273
103,103,1.1042517
104,104,1.1042762
105,105,1.1043009
106,106,1.1043259
107,107,1.1043512
108,108,1.1043764
109,109,1.1044016
110,110,1.1044263
111,111,1.1044501
112,112,1.1044729
113,113,1.1044945
114,114,1.1045146
115,115,1.1045332
116,116,1.1045505
117,117,1.1045666
118,118,1.1045816
119,119,1.1045959
120,120,1.1046096
121,121,1.104623
122,122,1.1046361
123,123,1.1046488
124,124,1.1046617
125,125,1.1046742
126,126,1.1046866
127,127,1.1046987
128,128,1.1047103
129,129,1.1047214
130,130,1.1047319
131,131,1.1047417
132,132,1.1047509
133,133,1.1047593
134,134,1.1047673
135,135,1.1047747
136,136,1.1047819
137,137,1.1047887
138,138,1.1047952
139,139,1.1048018
140,140,1.1048082
141,141,1.1048145
142,142,1.1048206
143,143,1.1048267
144,144,1.1048324
145,145,1.1048378
146,146,1.1048428
147,147,1.1048473
148,148,1.1048515
149,149,1.1048552
150,150,1.1048585
151,151,1.1048616
152,152,1.1048644
153,153,1.104867
154,154,1.1048694
155,155,1.1048717
156,156,1.1048741
157,157,1.1048764
158,158,1.1048785
159,159,1.1048807
160,160,1.1048827
161,161,1.1048847
162,162,1.1048864
163,163,1.1048878
164,164,1.1048892
165,165,1.1048902
166,166,1.1048911
167,167,1.1048918
168,168,1.1048923
169,169,1.1048928
170,170,1.1048932
171,171,1.1048934
172,172,1.1048937
173,173,1.104894
174,174,1.1048942
175,175,1.1048943
176,176,1.1048943
177,177,1.1048943
178,178,1.1048942
179,179,1.104894
180,180,1.1048937
181,181,1.1048934
182,182,1.1048931
183,183,1.1048927
184,184,1.1048923
185,185,1.1048918
186,186,1.1048913
187,187,1.1048908
188,188,1.1048905
189,189,1.1048901
