,epochs,mu
0,0,0.3707273
1,1,0.37054688
2,2,0.3703681
3,3,0.37019035
4,4,0.37000948
5,5,0.3698307
6,6,0.3696523
7,7,0.36947334
8,8,0.3692933
9,9,0.369112
10,10,0.36892965
11,11,0.36874646
12,12,0.368563
13,13,0.36837992
14,14,0.3681977
15,15,0.36801642
16,16,0.3678358
17,17,0.36765575
18,18,0.36747593
19,19,0.36729658
20,20,0.36711857
21,21,0.36694238
22,22,0.36676842
23,23,0.3665969
24,24,0.36642793
25,25,0.36626136
26,26,0.366097
27,27,0.36593416
28,28,0.36577308
29,29,0.36561432
30,30,0.3654581
31,31,0.3653044
32,32,0.365153
33,33,0.3650037
34,34,0.36485612
35,35,0.3647099
36,36,0.36456478
37,37,0.36442083
38,38,0.36427823
39,39,0.36413705
40,40,0.36399734
41,41,0.3638591
42,42,0.36372226
43,43,0.36358675
44,44,0.36345252
45,45,0.3633196
46,46,0.36318824
47,47,0.36305854
48,48,0.3629307
49,49,0.3628046
50,50,0.36268023
51,51,0.3625574
52,52,0.36243606
53,53,0.36231613
54,54,0.36219782
55,55,0.3620811
56,56,0.36196607
57,57,0.36185265
58,58,0.36174068
59,59,0.3616301
60,60,0.36152095
61,61,0.3614133
62,62,0.3613073
63,63,0.361203
64,64,0.36110047
65,65,0.36099967
66,66,0.3609006
67,67,0.3608033
68,68,0.36070782
69,69,0.36061424
70,70,0.36052263
71,71,0.36043295
72,72,0.36034516
73,73,0.36025918
74,74,0.36017492
75,75,0.3600923
76,76,0.36001137
77,77,0.35993212
78,78,0.35985446
79,79,0.35977837
80,80,0.3597038
81,81,0.35963067
82,82,0.35955903
83,83,0.35948882
84,84,0.35942012
85,85,0.35935298
86,86,0.35928738
87,87,0.3592233
88,88,0.35916078
89,89,0.35909984
90,90,0.35904047
91,91,0.35898274
92,92,0.35892665
93,93,0.35887215
94,94,0.35881925
95,95,0.3587679
96,96,0.35871804
97,97,0.3586696
98,98,0.35862264
99,99,0.35857704
100,100,0.3585328
101,101,0.3584898
102,102,0.3584481
103,103,0.35840756
104,104,0.35836822
105,105,0.35833007
106,106,0.3582931
107,107,0.35825726
108,108,0.35822257
109,109,0.358189
110,110,0.35815653
111,111,0.35812518
112,112,0.3580949
113,113,0.35806572
114,114,0.3580376
115,115,0.3580105
116,116,0.35798445
117,117,0.3579594
118,118,0.3579353
119,119,0.3579122
120,120,0.35789007
121,121,0.35786882
122,122,0.3578485
123,123,0.35782903
124,124,0.35781038
125,125,0.35779253
126,126,0.3577754
127,127,0.35775903
128,128,0.3577433
129,129,0.3577282
130,130,0.3577137
131,131,0.35769978
132,132,0.35768643
133,133,0.3576736
134,134,0.35766125
135,135,0.3576494
136,136,0.35763806
137,137,0.3576272
138,138,0.3576168
139,139,0.35760692
140,140,0.3575975
141,141,0.35758856
142,142,0.35758007
143,143,0.35757205
144,144,0.35756448
145,145,0.35755733
146,146,0.35755062
147,147,0.3575443
148,148,0.35753837
149,149,0.3575328
150,150,0.35752758
151,151,0.3575227
152,152,0.3575181
153,153,0.35751382
154,154,0.3575098
155,155,0.357506
156,156,0.3575025
157,157,0.3574992
158,158,0.35749617
159,159,0.35749334
160,160,0.35749078
161,161,0.35748842
162,162,0.35748625
163,163,0.3574843
164,164,0.35748258
165,165,0.35748103
166,166,0.3574797
167,167,0.35747853
168,168,0.35747755
169,169,0.3574767
170,170,0.35747603
171,171,0.3574755
172,172,0.3574751
173,173,0.35747483
174,174,0.35747468
175,175,0.35747463
176,176,0.35747468
177,177,0.3574748
178,178,0.35747504
179,179,0.3574753
180,180,0.35747567
181,181,0.3574761
182,182,0.35747656
183,183,0.35747707
184,184,0.3574776
185,185,0.35747817
186,186,0.35747877
187,187,0.35747942
188,188,0.35748008
189,189,0.35748076
190,190,0.35748145
191,191,0.3574822
192,192,0.35748294
193,193,0.35748369
194,194,0.35748446
195,195,0.35748526
196,196,0.35748604
197,197,0.35748684
198,198,0.35748765
199,199,0.35748845
200,200,0.3574893
201,201,0.3574901
202,202,0.3574909
203,203,0.35749173
204,204,0.35749257
205,205,0.3574934
206,206,0.35749424
207,207,0.35749507
208,208,0.3574959
209,209,0.35749674
210,210,0.35749757
211,211,0.35749838
212,212,0.35749918
213,213,0.35749996
214,214,0.35750073
215,215,0.35750148
216,216,0.35750222
217,217,0.35750294
218,218,0.35750365
219,219,0.3575043
220,220,0.357505
221,221,0.35750565
222,222,0.35750628
223,223,0.3575069
224,224,0.35750747
225,225,0.35750803
226,226,0.35750854
227,227,0.357509
228,228,0.3575094
229,229,0.3575098
230,230,0.35751012
231,231,0.3575104
232,232,0.35751057
233,233,0.35751072
234,234,0.3575108
235,235,0.35751086
236,236,0.35751125
237,237,0.35751614
238,238,0.35755235
239,239,0.35762012
240,240,0.3577142
241,241,0.35782123
242,242,0.3579385
243,243,0.35806963
244,244,0.35821462
245,245,0.35837373
246,246,0.35854745
247,247,0.35873452
248,248,0.35892904
249,249,0.35913005
250,250,0.35934007
251,251,0.35955712
252,252,0.35977829
253,253,0.35999894
254,254,0.36022016
255,255,0.36044237
256,256,0.3606644
257,257,0.36088434
258,258,0.3610999
259,259,0.36130998
260,260,0.3615138
261,261,0.36171046
262,262,0.3618993
263,263,0.36207983
264,264,0.36225203
265,265,0.36241606
266,266,0.36257237
267,267,0.3627215
268,268,0.36286402
269,269,0.3630003
270,270,0.36313093
271,271,0.3632561
272,272,0.3633759
273,273,0.3634902
274,274,0.36359906
275,275,0.36370254
276,276,0.36380044
277,277,0.363893
278,278,0.3639803
279,279,0.3640624
280,280,0.36413968
281,281,0.36421236
282,282,0.36428064
283,283,0.36434433
284,284,0.36440396
285,285,0.36445907
286,286,0.36451006
287,287,0.3645572
288,288,0.36460048
289,289,0.36464033
290,290,0.36467734
291,291,0.3647117
292,292,0.3647434
293,293,0.36477283
