,epochs,lmbd
0,0,0.40426588
1,1,0.40422547
2,2,0.40426493
3,3,0.40431827
4,4,0.40436113
5,5,0.40440246
6,6,0.40446186
7,7,0.4045489
8,8,0.4046588
9,9,0.40478003
10,10,0.40489423
11,11,0.40497625
12,12,0.4050114
13,13,0.40500242
14,14,0.40495676
15,15,0.4048813
16,16,0.40478206
17,17,0.4046653
18,18,0.40453938
19,19,0.4044173
20,20,0.4043161
21,21,0.40425152
22,22,0.40423086
23,23,0.4042526
24,24,0.40431094
25,25,0.40439874
26,26,0.40450814
27,27,0.40463048
28,28,0.4047557
29,29,0.40487224
30,30,0.40496838
31,31,0.4050349
32,32,0.40506744
33,33,0.40506676
34,34,0.40503746
35,35,0.40498665
36,36,0.40492266
37,37,0.40485436
38,38,0.40479016
39,39,0.40473703
40,40,0.4046996
41,41,0.4046799
42,42,0.40467712
43,43,0.40468827
44,44,0.40470886
45,45,0.404734
46,46,0.40475932
47,47,0.40478233
48,48,0.40480295
49,49,0.40482274
50,50,0.40484402
51,51,0.40486863
52,52,0.4048974
53,53,0.40492958
54,54,0.40496242
55,55,0.40499175
56,56,0.4050129
57,57,0.40502182
58,58,0.40501553
59,59,0.40499344
60,60,0.40495756
61,61,0.40491188
62,62,0.4048621
63,63,0.4048144
64,64,0.40477526
65,65,0.4047489
66,66,0.40473872
67,67,0.4047455
68,68,0.40476862
69,69,0.40480354
70,70,0.4048441
71,71,0.4048874
72,72,0.40492672
73,73,0.40495226
74,74,0.4049553
75,75,0.40493274
76,76,0.40488964
77,77,0.4048385
78,78,0.40479356
79,79,0.40476498
80,80,0.4047559
81,81,0.40476373
82,82,0.40478352
83,83,0.40480918
84,84,0.40483275
85,85,0.40484527
86,86,0.40483946
87,87,0.4048135
88,88,0.40477335
89,89,0.4047317
90,90,0.40470293
91,91,0.4046979
92,92,0.40472093
93,93,0.40477073
94,94,0.40484223
95,95,0.40492737
96,96,0.4050148
97,97,0.4050901
98,98,0.40513873
99,99,0.4051508
100,100,0.40512472
101,101,0.4050662
102,102,0.4049856
103,103,0.40489626
104,104,0.40481362
105,105,0.40475336
106,106,0.4047272
107,107,0.404739
108,108,0.4047845
109,109,0.40485364
110,110,0.40493345
111,111,0.4050096
112,112,0.4050685
113,113,0.40510044
114,114,0.40510204
115,115,0.4050765
116,116,0.40503126
117,117,0.4049761
118,118,0.4049212
119,119,0.40487558
120,120,0.4048455
121,121,0.4048334
122,122,0.40483803
123,123,0.40485537
124,124,0.40487966
125,125,0.40490475
126,126,0.40492532
127,127,0.40493777
128,128,0.40494058
129,129,0.40493497
130,130,0.40492392
131,131,0.4049118
132,132,0.40490225
133,133,0.4048993
134,134,0.40490276
135,135,0.40490985
136,136,0.4049197
137,137,0.40493527
138,138,0.40495312
139,139,0.40496343
140,140,0.40495485
141,141,0.40492192
142,142,0.40486968
143,143,0.4048072
144,144,0.40474457
145,145,0.4046919
146,146,0.40466008
147,147,0.40466142
148,148,0.40470538
149,149,0.40479016
150,150,0.40490183
151,151,0.40501812
152,152,0.4051137
153,153,0.405168
154,154,0.40517297
155,155,0.40513232
156,156,0.4050575
157,157,0.40496495
158,158,0.40487468
159,159,0.40480644
160,160,0.40477496
161,161,0.4047862
162,162,0.40483508
163,163,0.40490878
164,164,0.4049916
165,165,0.40506655
166,166,0.4051198
167,167,0.40514448
168,168,0.4051404
169,169,0.40510893
170,170,0.4050523
171,171,0.40497577
172,172,0.40488923
