,epochs,mu
0,0,0.6065711
1,1,0.60627097
2,2,0.60597444
3,3,0.6056821
4,4,0.6053941
5,5,0.6051099
6,6,0.604828
7,7,0.6045489
8,8,0.6042723
9,9,0.60399777
10,10,0.60372466
11,11,0.6034528
12,12,0.6031823
13,13,0.602914
14,14,0.6026497
15,15,0.60239124
16,16,0.60214067
17,17,0.6018988
18,18,0.6016652
19,19,0.601439
20,20,0.60121965
21,21,0.6010068
22,22,0.6008
23,23,0.60059875
24,24,0.60040265
25,25,0.60021096
26,26,0.6000234
27,27,0.59984
28,28,0.59966147
29,29,0.59948903
30,30,0.59932363
31,31,0.5991657
32,32,0.5990152
33,33,0.5988716
34,34,0.5987346
35,35,0.5986041
36,36,0.59847987
37,37,0.59836215
38,38,0.5982507
39,39,0.5981454
40,40,0.5980462
41,41,0.59795296
42,42,0.597866
43,43,0.59778595
44,44,0.59771323
45,45,0.59764796
46,46,0.59758985
47,47,0.5975383
48,48,0.5974928
49,49,0.5974527
50,50,0.59741753
51,51,0.59738696
52,52,0.59736055
53,53,0.5973381
54,54,0.5973197
55,55,0.5973057
56,56,0.59729636
57,57,0.5972919
58,58,0.59729224
59,59,0.59729725
60,60,0.59730697
61,61,0.5973213
62,62,0.59734
63,63,0.59736294
64,64,0.59738976
65,65,0.5974203
66,66,0.5974545
67,67,0.5974919
68,68,0.5975321
69,69,0.59757423
70,70,0.5976174
71,71,0.59766096
72,72,0.5977044
73,73,0.5977476
74,74,0.59779054
75,75,0.5978335
76,76,0.5978766
77,77,0.5979202
78,78,0.59796417
79,79,0.5980086
80,80,0.59805316
81,81,0.59809786
82,82,0.59814274
83,83,0.59818786
84,84,0.5982334
85,85,0.5982794
86,86,0.5983261
87,87,0.5983733
88,88,0.598421
89,89,0.598469
90,90,0.59851724
91,91,0.5985656
92,92,0.598614
93,93,0.59866244
94,94,0.5987111
95,95,0.59875983
96,96,0.5988088
97,97,0.59885794
98,98,0.59890705
99,99,0.5989561
100,100,0.5990051
101,101,0.59905386
102,102,0.5991024
103,103,0.59915066
104,104,0.59919876
105,105,0.59924656
106,106,0.5992941
107,107,0.5993414
108,108,0.5993884
109,109,0.59943515
110,110,0.59948164
111,111,0.599528
112,112,0.59957415
113,113,0.59962016
114,114,0.599666
115,115,0.59971166
116,116,0.5997571
117,117,0.59980226
118,118,0.599847
119,119,0.59989136
120,120,0.5999353
121,121,0.59997874
122,122,0.60002166
123,123,0.60006404
124,124,0.6001059
125,125,0.60014707
126,126,0.60018766
127,127,0.60022753
128,128,0.6002669
129,129,0.6003056
130,130,0.6003438
131,131,0.60038155
132,132,0.60041875
133,133,0.6004555
134,134,0.60049176
135,135,0.6005274
136,136,0.6005625
137,137,0.600597
138,138,0.6006309
139,139,0.60066414
140,140,0.6006968
141,141,0.6007288
142,142,0.6007603
143,143,0.60079116
144,144,0.6008215
145,145,0.60085124
146,146,0.60088044
147,147,0.6009092
148,148,0.6009374
149,149,0.6009652
150,150,0.60099256
151,151,0.6010195
152,152,0.60104597
153,153,0.6010721
154,154,0.60109776
155,155,0.6011231
156,156,0.60114807
157,157,0.6011727
158,158,0.60119694
159,159,0.6012209
160,160,0.60124457
161,161,0.6012679
162,162,0.6012909
163,163,0.60131353
164,164,0.6013359
165,165,0.60135794
166,166,0.6013797
167,167,0.60140115
