,epochs,Hp
0,0,0.17874263
1,1,0.17883775
2,2,0.17893289
3,3,0.17902751
4,4,0.17912167
5,5,0.17921543
6,6,0.17930903
7,7,0.17940305
8,8,0.17949781
9,9,0.1795932
10,10,0.1796887
11,11,0.17978345
12,12,0.17987654
13,13,0.17996764
14,14,0.18005717
15,15,0.18014576
16,16,0.18023406
17,17,0.18032244
18,18,0.180411
19,19,0.18049969
20,20,0.18058847
21,21,0.1806774
22,22,0.1807664
23,23,0.18085529
24,24,0.18094376
25,25,0.18103154
26,26,0.18111838
27,27,0.18120424
28,28,0.18128917
29,29,0.18137333
30,30,0.18145698
31,31,0.18154033
32,32,0.18162356
33,33,0.1817069
34,34,0.1817906
35,35,0.18187472
36,36,0.18195902
37,37,0.18204294
38,38,0.18212591
39,39,0.18220752
40,40,0.18228757
41,41,0.18236598
42,42,0.18244281
43,43,0.18251827
44,44,0.1825927
45,45,0.18266639
46,46,0.18273966
47,47,0.18281275
48,48,0.18288584
49,49,0.18295898
50,50,0.18303204
51,51,0.1831047
52,52,0.18317644
53,53,0.1832468
54,54,0.18331546
55,55,0.18338215
56,56,0.18344668
57,57,0.18350872
58,58,0.18356803
59,59,0.18362479
60,60,0.18367968
61,61,0.18373364
62,62,0.18378727
63,63,0.18384078
64,64,0.18389411
65,65,0.18394707
66,66,0.18399972
67,67,0.18405226
68,68,0.18410501
69,69,0.184158
70,70,0.18421094
71,71,0.18426323
72,72,0.18431413
73,73,0.18436292
74,74,0.18440887
75,75,0.1844514
76,76,0.18449003
77,77,0.18452434
78,78,0.18455411
79,79,0.1845792
80,80,0.18459964
81,81,0.18461564
82,82,0.1846275
83,83,0.18463556
84,84,0.18464006
85,85,0.18464126
86,86,0.18463944
87,87,0.18463494
88,88,0.18462807
89,89,0.18461913
90,90,0.18460836
91,91,0.18459587
92,92,0.1845817
93,93,0.1845659
94,94,0.18454862
95,95,0.1845301
96,96,0.18451063
97,97,0.18449044
98,98,0.1844696
99,99,0.18444811
100,100,0.18442605
101,101,0.1844036
102,102,0.18438102
103,103,0.18435866
104,104,0.18433684
105,105,0.18431583
106,106,0.18429579
107,107,0.1842768
108,108,0.18425892
109,109,0.18424216
110,110,0.18422657
111,111,0.1842121
112,112,0.18419875
113,113,0.18418638
114,114,0.18417488
115,115,0.18416408
116,116,0.18415381
117,117,0.1841439
118,118,0.1841342
119,119,0.18412456
120,120,0.18411487
121,121,0.18410507
122,122,0.18409513
123,123,0.18408504
124,124,0.18407482
125,125,0.18406442
126,126,0.18405385
127,127,0.18404312
128,128,0.18403223
129,129,0.18402122
130,130,0.18401015
131,131,0.18399905
132,132,0.1839879
133,133,0.1839767
134,134,0.18396543
135,135,0.18395407
136,136,0.1839426
137,137,0.18393101
138,138,0.18391933
139,139,0.18390751
140,140,0.18389557
141,141,0.18388349
142,142,0.18387127
143,143,0.18385893
144,144,0.18384646
145,145,0.18383394
146,146,0.18382137
147,147,0.18380877
148,148,0.18379623
149,149,0.18378372
150,150,0.18377133
151,151,0.18375903
152,152,0.18374686
153,153,0.18373482
154,154,0.18372288
155,155,0.18371107
156,156,0.18369938
157,157,0.18368782
158,158,0.18367639
159,159,0.18366507
160,160,0.18365383
161,161,0.18364267
162,162,0.1836316
163,163,0.1836206
164,164,0.18360968
165,165,0.18359883
166,166,0.18358806
167,167,0.18357734
168,168,0.18356669
169,169,0.1835561
170,170,0.18354557
171,171,0.1835351
172,172,0.18352468
173,173,0.18351433
174,174,0.18350402
175,175,0.18349373
176,176,0.18348348
177,177,0.18347326
178,178,0.18346305
179,179,0.18345286
180,180,0.18344264
181,181,0.18343243
182,182,0.18342221
183,183,0.18341197
184,184,0.18340172
185,185,0.18339145
186,186,0.18338116
187,187,0.18337086
188,188,0.18336053
189,189,0.1833502
190,190,0.18333988
191,191,0.18332954
192,192,0.1833192
193,193,0.18330887
194,194,0.18329854
195,195,0.18328823
196,196,0.18327793
197,197,0.18326768
198,198,0.18325745
199,199,0.18324724
200,200,0.18323708
201,201,0.18322696
202,202,0.18321688
203,203,0.18320686
204,204,0.18319687
205,205,0.18318693
206,206,0.18317704
207,207,0.1831672
208,208,0.18315741
209,209,0.18314768
210,210,0.18313798
211,211,0.18312836
212,212,0.18311878
213,213,0.18310922
214,214,0.18309975
215,215,0.18309031
216,216,0.18308091
217,217,0.18307157
218,218,0.18306226
219,219,0.18305299
220,220,0.18304376
221,221,0.18303458
222,222,0.18302543
223,223,0.18301634
224,224,0.18300728
225,225,0.18299825
226,226,0.18298928
227,227,0.18298034
228,228,0.18297145
229,229,0.18296261
230,230,0.18295379
231,231,0.18294503
232,232,0.1829363
233,233,0.1829276
234,234,0.18291895
235,235,0.18291035
236,236,0.1829018
237,237,0.18289328
238,238,0.1828848
239,239,0.18287638
240,240,0.18286799
241,241,0.18285966
242,242,0.18285136
243,243,0.18284312
244,244,0.18283492
245,245,0.18282679
246,246,0.18281868
247,247,0.18281065
248,248,0.18280265
249,249,0.1827947
250,250,0.1827868
251,251,0.18277897
252,252,0.18277119
253,253,0.18276344
254,254,0.18275575
255,255,0.18274812
256,256,0.18274055
257,257,0.18273301
258,258,0.18272555
259,259,0.18271811
260,260,0.18271075
261,261,0.18270344
262,262,0.18269616
263,263,0.18268895
264,264,0.1826818
265,265,0.18267469
266,266,0.18266763
267,267,0.18266064
268,268,0.1826537
269,269,0.1826468
270,270,0.18263996
271,271,0.18263318
272,272,0.18262646
273,273,0.18261978
274,274,0.18261315
275,275,0.1826066
276,276,0.18260008
277,277,0.18259363
278,278,0.18258724
279,279,0.1825809
280,280,0.1825746
281,281,0.18256837
282,282,0.18256219
283,283,0.18255606
284,284,0.18255
285,285,0.182544
286,286,0.18253805
287,287,0.18253215
288,288,0.1825263
289,289,0.18252052
290,290,0.1825148
291,291,0.18250914
292,292,0.18250352
293,293,0.18249798
294,294,0.18249248
295,295,0.18248703
296,296,0.18248165
297,297,0.18247633
298,298,0.18247105
299,299,0.18246584
300,300,0.18246068
301,301,0.18245557
302,302,0.18245052
303,303,0.18244551
304,304,0.18244058
305,305,0.18243569
306,306,0.18243086
307,307,0.1824261
308,308,0.18242139
309,309,0.1824167
310,310,0.1824121
311,311,0.18240754
312,312,0.18240304
313,313,0.1823986
314,314,0.18239422
315,315,0.18238989
316,316,0.18238561
317,317,0.18238138
318,318,0.1823772
319,319,0.18237309
320,320,0.18236902
321,321,0.18236502
322,322,0.18236105
323,323,0.18235715
324,324,0.1823533
325,325,0.1823495
326,326,0.18234576
327,327,0.18234207
328,328,0.18233843
329,329,0.18233484
330,330,0.18233131
331,331,0.18232782
332,332,0.1823244
333,333,0.18232103
334,334,0.18231769
335,335,0.18231443
336,336,0.18231119
337,337,0.18230803
338,338,0.1823049
339,339,0.18230183
340,340,0.18229881
341,341,0.18229584
342,342,0.18229294
343,343,0.18229006
344,344,0.18228725
