,epochs,lmbd
0,0,1.5109438
1,1,1.5116583
2,2,1.5123664
3,3,1.5130589
4,4,1.5137255
5,5,1.5143542
6,6,1.5149318
7,7,1.515445
8,8,1.5158826
9,9,1.5162365
10,10,1.5165031
11,11,1.5166823
12,12,1.5167779
13,13,1.5167966
14,14,1.5167471
15,15,1.5166391
16,16,1.5164827
17,17,1.5162884
18,18,1.5160664
19,19,1.515827
20,20,1.51558
21,21,1.5153356
22,22,1.5151027
23,23,1.5148898
24,24,1.514704
25,25,1.5145507
26,26,1.5144335
27,27,1.5143536
28,28,1.5143101
29,29,1.5143006
30,30,1.5143206
31,31,1.5143646
32,32,1.5144268
33,33,1.5145009
34,34,1.5145805
35,35,1.5146599
36,36,1.514734
37,37,1.5147988
38,38,1.5148509
39,39,1.5148884
40,40,1.5149112
41,41,1.5149196
42,42,1.5149161
43,43,1.5149034
44,44,1.5148859
45,45,1.5148677
46,46,1.5148525
47,47,1.5148442
48,48,1.514845
49,49,1.5148561
50,50,1.5148777
51,51,1.5149086
52,52,1.5149468
53,53,1.5149899
54,54,1.5150348
55,55,1.5150788
56,56,1.5151182
57,57,1.515151
58,58,1.5151746
59,59,1.515188
60,60,1.5151905
61,61,1.5151827
62,62,1.5151659
63,63,1.5151417
64,64,1.5151125
65,65,1.5150806
66,66,1.5150484
67,67,1.5150185
68,68,1.5149924
69,69,1.5149719
70,70,1.5149573
71,71,1.5149492
72,72,1.5149467
73,73,1.5149492
74,74,1.5149554
75,75,1.5149641
76,76,1.5149741
77,77,1.5149845
78,78,1.5149944
79,79,1.5150027
80,80,1.515009
81,81,1.5150132
82,82,1.5150148
83,83,1.515014
84,84,1.5150115
85,85,1.5150076
86,86,1.5150028
87,87,1.514998
88,88,1.5149938
89,89,1.5149912
90,90,1.5149902
91,91,1.5149916
92,92,1.5149957
93,93,1.5150021
94,94,1.5150108
95,95,1.5150213
96,96,1.5150329
97,97,1.5150449
98,98,1.5150567
99,99,1.5150679
100,100,1.5150799
101,101,1.5150937
102,102,1.5151101
103,103,1.5151284
104,104,1.5151465
105,105,1.5151616
106,106,1.5151703
107,107,1.5151684
108,108,1.5151535
109,109,1.5151244
110,110,1.5150824
111,111,1.5150292
112,112,1.5149682
